,Time_Step,FI,Smooth_FI
0,36,2.582338107564995,4.0636615533825475
1,42,3.5635401467046113,4.0636615533825475
2,48,5.437775604732976,4.0636615533825475
3,54,4.243057120070021,4.0636615533825475
4,60,4.178790830852505,4.0636615533825475
5,66,4.3764675103701745,4.0636615533825475
6,72,3.5569895923211643,3.6508794345725057
7,78,4.028024398668667,3.6508794345725057
8,84,3.212621385141101,3.6508794345725057
9,90,4.1134701174130015,3.6508794345725057
10,96,2.389207237511558,3.6508794345725057
11,102,4.604963876379542,3.6508794345725057
12,108,3.747767230429753,5.716437202488648
13,114,6.167508610836602,5.716437202488648
14,120,6.167508610836602,5.716437202488648
15,126,6.685315603755623,5.716437202488648
16,132,5.880388451775769,5.716437202488648
17,138,5.650134707297537,5.716437202488648
18,144,4.743197813202645,3.801519365329425
19,150,4.248968301799364,3.801519365329425
20,156,4.1755403760994305,3.801519365329425
21,162,2.7422884278043616,3.801519365329425
22,168,2.389207237511558,3.801519365329425
23,174,4.5099140355591905,3.801519365329425
24,180,4.78900227938152,4.021208928995198
25,186,2.569732156704703,4.021208928995198
26,192,1.5902176328596536,4.021208928995198
27,198,5.057190958417944,4.021208928995198
28,204,6.174310160906279,4.021208928995198
29,210,3.946800385701085,4.021208928995198
30,216,6.174310160906279,4.318848034182719
31,222,4.238177059938777,4.318848034182719
32,228,2.4979021404558988,4.318848034182719
33,234,3.148459170159675,4.318848034182719
34,240,5.157448740394101,4.318848034182719
35,246,4.6967909332415845,4.318848034182719
36,252,3.533842518364926,4.5366341609683545
37,258,5.312635443605305,4.5366341609683545
38,264,4.349870441788125,4.5366341609683545
39,270,4.836793060131822,4.5366341609683545
40,276,4.836793060131822,4.5366341609683545
41,282,4.349870441788125,4.5366341609683545
42,288,3.171572875253809,3.926010683603108
43,294,2.6189042946874115,3.926010683603108
44,300,4.238177059938777,3.926010683603108
45,306,4.446510047796766,3.926010683603108
46,312,5.052875425273218,3.926010683603108
47,318,4.028024398668667,3.926010683603108
48,324,4.524356510876429,4.464230017634212
49,330,2.6897216635916776,4.464230017634212
50,336,5.853607527688053,4.464230017634212
51,342,4.961550100291945,4.464230017634212
52,348,4.621361724675409,4.464230017634212
53,354,4.1347825786817625,4.464230017634212
54,360,3.816601696896878,4.973953309812944
55,366,5.157448740394101,4.973953309812944
56,372,4.836793060131822,4.973953309812944
57,378,5.7777777777777795,4.973953309812944
58,384,5.650134707297537,4.973953309812944
59,390,4.604963876379542,4.973953309812944
60,396,5.249844095875161,5.015246613837062
61,402,3.352138466484501,5.015246613837062
62,408,6.358021098430831,5.015246613837062
63,414,5.249844095875161,5.015246613837062
64,420,5.853607527688053,5.015246613837062
65,426,4.028024398668667,5.015246613837062
66,432,4.35363315805762,4.2739677738166195
67,438,3.6570259871449635,4.2739677738166195
68,444,4.172447957244759,4.2739677738166195
69,450,4.517728508234979,4.2739677738166195
70,456,3.165193254439622,4.2739677738166195
71,462,5.7777777777777795,4.2739677738166195
72,468,5.033214158741899,5.030811609181722
73,474,5.312635443605305,5.030811609181722
74,480,4.39746330581711,5.030811609181722
75,486,5.4858425557811685,5.030811609181722
76,492,4.937138161144559,5.030811609181722
77,498,5.018576030000291,5.030811609181722
78,504,3.9837081648471426,3.7855037291852707
79,510,4.836793060131822,3.7855037291852707
80,516,2.6666666666666634,3.7855037291852707
81,522,4.836793060131822,3.7855037291852707
82,528,2.534056055000518,3.7855037291852707
83,534,3.8550053683336545,3.7855037291852707
84,540,3.9674604001150486,3.695669134300203
85,546,3.0752337178200206,3.695669134300203
86,552,3.791081716672234,3.695669134300203
87,558,3.0347070643287912,3.695669134300203
88,564,4.023983608054931,3.695669134300203
89,570,4.281548298810194,3.695669134300203
90,576,3.769403162413498,4.156578246586781
91,582,4.3764675103701745,4.156578246586781
92,588,2.8389988490850424,4.156578246586781
93,594,4.899010855532595,4.156578246586781
94,600,4.899010855532595,4.156578246586781
