index,dates,shiftFactor,population,storage,storage_perc,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.32095,170590.730061514,187.10162235892,187.10162235892,NA,87.8950091341757,segment1,66.2001339062498,125034.74056983,NA,45902.4117936085,segment1,33424.8301098197,75371.9008264463,NA,39152.0137921319,segment1,29941.2515153778,4386.19968186981,NA,4651.47313209139,segment1,6185.93542023659,2.92496296207679,NA,-0.816503352737175,segment1,-1.44615853747865
2,2,1,3.32095,127190.651724613,90.6570038324742,90.6570038324742,NA,88.0645174000318,segment1,66.2001339062497,16188.7717564371,NA,44716.2794031012,segment1,33424.8301098199,55537.1900826446,NA,38087.6892271228,segment1,29941.2515153777,4051.66001069332,NA,4733.69211731495,segment1,6185.93542023661,-0.348774137753765,NA,-0.765982313922014,segment1,-1.44615853747865
3,3,1,3.33388,167495.537645785,180.223416990634,180.223416990634,NA,88.234025665888,segment1,66.2001339062497,116443.499280627,NA,43530.1470125939,segment1,33424.8301098199,71404.9586776859,NA,37023.3646621137,segment1,29941.2515153777,4733.65468176895,NA,4815.91110253852,segment1,6185.93542023661,2.70657642318389,NA,-0.715461275106853,segment1,-1.44615853747865
4,4,1,3.3465,126376.382032151,88.8475156270012,88.8475156270012,NA,88.597584914387,segment1,66.2001339062497,23831.9545453648,NA,42597.2922375614,segment1,33424.8301098199,59504.1322314049,NA,36214.8644934447,segment1,29941.2515153777,5446.97792759488,NA,4900.71667020945,segment1,6185.93542023661,-0.414393421536715,NA,-0.666867296967338,segment1,-1.44615853747865
5,5,1,3.35956,124634.00968568,84.9755770792879,84.9755770792879,NA,88.9611441628859,segment1,66.2001339062497,20640.7393292697,NA,41664.437462529,segment1,33424.8301098199,17851.2396694215,NA,35406.3643247756,segment1,29941.2515153777,4531.87200631923,NA,4985.52223788038,segment1,6185.93542023661,-0.557897166981434,NA,-0.618273318827824,segment1,-1.44615853747865
6,6,1,3.37248,115643.70793755,64.9971287501115,64.9971287501115,NA,89.4464389436446,segment1,66.2001339062497,1749.93282050927,NA,40894.7996886454,segment1,33424.8301098199,5950.4132231405,NA,34798.213814289,segment1,29941.2515153777,4789.82134549818,NA,5067.71187292879,segment1,6185.93542023661,-1.33238904741989,NA,-0.574311263356206,segment1,-1.44615853747865
7,7,1,3.38494,102640.941439292,36.1020920873148,36.1020920873148,88.0464869744971,89.9317337244032,segment1,66.2001339062497,-185.697311028097,39646.782157762,40125.1619147619,segment1,33424.8301098199,6148.76033057851,33388.4297520661,34190.0633038024,segment1,29941.2515153777,6668.30885665187,5204.91661144653,5149.9015079772,segment1,6185.93542023661,-2.52268408881818,-0.550589370180009,-0.530349207884588,segment1,-1.44615853747865
8,8,1,3.39823,110959.461449589,54.5876921101974,54.5876921101974,92.0844094942383,90.5583879382726,segment1,66.2001339062497,20108.8842695447,40681.5838653043,39461.8339050032,segment1,33424.8301098199,6148.76033057851,33636.3636363636,33650.7360622073,segment1,29941.2515153777,5641.60392866905,5228.15509505723,5225.59455464397,segment1,6185.93542023661,-1.75253570243328,-0.413567801022096,-0.485750506111239,segment1,-1.44615853747865
9,9,1,3.41128,105503.822767529,42.4640505945087,42.4640505945087,94.7934656319945,91.1850421521421,segment1,66.2001339062497,4847.39493668417,39890.8139445255,38798.5058952445,segment1,33424.8301098199,5950.4132231405,33388.4297520661,33111.4088206122,segment1,29941.2515153777,4352.62039560357,5283.30893046923,5301.28760131074,segment1,6185.93542023661,-2.25708011028118,-0.319459848400063,-0.441151804337889,segment1,-1.44615853747865
10,10,1,3.42407,106876.911243391,45.5153583186466,45.5153583186466,92.1341421356193,91.7322419050604,segment1,66.2001339062497,37543.2799704819,36816.1875396706,38821.8686675084,segment1,33424.8301098199,29752.0661157025,32644.6280991736,33284.2022049613,segment1,29941.2515153777,6418.12537891741,5368.25501386597,5366.88309518572,segment1,6185.93542023661,-2.13009514072033,-0.418057338761249,-0.420743745451349,segment1,-1.44615853747865
11,11,1,3.43688,105853.165751517,43.240368336705,43.240368336705,90.1821616820775,92.2794416579788,segment1,66.2001339062497,7795.27077054831,37764.4702267434,38845.2314397724,segment1,33424.8301098199,3570.2479338843,33223.1404958678,33456.9955893104,segment1,29941.2515153777,5248.76832853775,5419.7209349695,5432.4785890607,segment1,6185.93542023661,-2.22477242656831,-0.495014987330775,-0.40033568656481,segment1,-1.44615853747865
12,12,1,3.4493,146254.866785361,133.02192618969,133.02192618969,89.725028929204,91.2934422291791,segment1,66.2001339062497,108013.289707434,39439.0181253711,39258.2617022519,segment1,33424.8301098199,61487.6033057851,34214.8760330578,34153.6256684856,segment1,29941.2515153777,6123.98536780552,5429.8518311064,5423.70144119503,segment1,6185.93542023661,1.14884204485924,-0.512869520147303,-0.461503094513715,segment1,-1.44615853747865
13,1,1,3.46221,174932.41233814,196.749805195868,196.749805195868,89.2569625250361,90.3074428003794,segment1,66.2001339062497,112533.391064714,39363.0998294065,39671.2919647315,segment1,33424.8301098199,79338.8429752066,34214.8760330578,34850.2557476609,segment1,29941.2515153777,4517.00253672742,5358.85367822427,5414.92429332935,segment1,6185.93542023661,3.23129770254292,-0.53248583999299,-0.52267050246262,segment1,-1.44615853747865
14,2,1,3.47521,166458.532661192,177.918961469316,177.918961469316,87.5780922833764,87.9676892104263,segment1,66.2001339062497,53525.362242569,38705.0877178066,39253.4576155406,segment1,33424.8301098199,57520.6611570248,34214.8760330578,34850.5709244509,segment1,29941.2515153777,4478.58076249262,5245.70329349569,5334.98464577398,segment1,6185.93542023661,2.63340878157001,-0.605075218247453,-0.633460200218579,segment1,-1.44615853747865
15,3,1,3.48809,157485.462996973,157.978806659941,157.978806659941,84.3315684151234,85.6279356204732,segment1,66.2001339062497,60128.4306958036,37992.8518324011,38835.6232663496,segment1,33424.8301098199,63471.0743801653,34214.8760330578,34850.8861012409,segment1,29941.2515153777,5630.42597985748,5238.91154005727,5255.04499821861,segment1,6185.93542023661,1.98298436678891,-0.749104505400253,-0.744249897974538,segment1,-1.44615853747865
16,4,1,3.50111,107665.76292011,47.2683620446895,47.2683620446895,80.2417308754439,81.4450386197218,segment1,66.2001339062497,6355.98941366917,36486.7615647115,36938.4806056318,segment1,33424.8301098199,49586.7768595041,33128.9256198347,33454.4682105727,segment1,29941.2515153777,6588.91263102815,5198.26283773269,5177.15690403662,segment1,6185.93542023661,-2.05714113381021,-0.93607027808439,-0.904674056535064,segment1,-1.44615853747865
17,5,1,3.51428,122263.239899468,79.7071997765965,79.7071997765965,78.2681228438569,77.2621416189705,segment1,66.2001339062497,60875.4889507123,36538.7906166844,35041.3379449141,segment1,33424.8301098199,41652.8925619835,32307.4380165289,32058.0503199045,segment1,29941.2515153777,4625.11940937074,5119.47621436968,5099.26880985464,segment1,6185.93542023661,-0.762133020376581,-1.02808519263365,-1.06509821509559,segment1,-1.44615853747865
