,Time_Step,FI,Smooth_FI
0,96,3.249810844252202,5.078724520065969
1,108,6.222439249358214,5.078724520065969
2,120,5.486396843900415,5.078724520065969
3,132,5.7387081632561046,5.078724520065969
4,144,4.323715543361853,5.445635458735105
5,156,5.451276476267025,5.188212734131335
6,168,5.451276476267025,4.835818880746553
7,180,4.677902901735596,4.748206850070801
8,192,3.3720337235917195,4.952567604282718
9,204,5.213035979201593,5.00942743683238
10,216,5.549880068633356,4.947301474608817
11,228,5.792435471564996,5.014325462888361
12,240,5.078520702925641,5.161912213109854
13,252,5.0800468314128615,5.255326827342635
14,264,4.257554224920681,5.284994727164375
15,276,5.773523664598278,5.297828824585153
16,288,5.727887467563798,5.42632807718482
17,300,5.869440056089662,5.161366588476215
18,312,5.849516218523641,5.15946170440921
19,324,3.4902778991612218,4.932932029156693
20,336,4.246124920518652,4.693807680549777
21,348,4.414345613083173,4.387985840078547
22,360,4.293141375922306,3.9349951859252457
23,372,4.03450901326228,4.05854246838179
24,384,3.131572293603842,3.8491202591169795
25,396,4.231561593900493,3.681970393932209
26,408,2.9895916649297987,3.537367216475097
27,420,3.4114464219745577,3.3983875543295547
28,432,3.4255223111796287,3.3508403641378877
29,444,3.2006310403890152,3.446227189157822
30,456,2.8462891524538296,3.4347458555824724
31,468,4.803882544020099,3.3191563670710593
32,480,2.920703663477694,3.244407137046281
33,492,2.7179094909060693,3.0630495947055416
34,504,2.9770269310309545,3.334979845572429
35,516,2.1124857863445903,3.208161199804607
36,528,4.477870657655161,3.511752753728454
37,540,4.042970669413176,3.7022711334857994
38,552,4.742252987020789,4.030299200371251
39,564,3.8610197694501336,4.560983179390519
40,576,4.945195332343687,4.6372118525591475
41,588,5.2965896604602,4.6372118525591475
42,600,4.935242696666936,4.6372118525591475
