,Time_Step,FI,Smooth_FI
0,36,3.5546731912893446,4.154166223932605
1,42,3.914494153144399,4.154166223932605
2,48,4.34839546662079,4.154166223932605
3,54,4.689510622782105,4.154166223932605
4,60,4.689510622782105,4.154166223932605
5,66,3.7284132869768842,4.154166223932605
6,72,2.354401849108221,3.695572500011283
7,78,4.274768524476442,3.695572500011283
8,84,4.749054887766802,3.695572500011283
9,90,3.988150392509695,3.695572500011283
10,96,3.935214197455882,3.695572500011283
11,102,2.8718451487506576,3.695572500011283
12,108,2.7179840891723392,3.223660698924476
13,114,3.58746523098866,3.223660698924476
14,120,2.5718898617632022,3.223660698924476
15,126,2.949916457271192,3.223660698924476
16,132,3.96229737858118,3.223660698924476
17,138,3.5524111757702803,3.223660698924476
18,144,2.8468115501198117,4.0033042027944665
19,150,3.4305195465808533,4.0033042027944665
20,156,5.192645033233982,4.0033042027944665
21,162,5.126043440815308,4.0033042027944665
22,168,4.614292867026494,4.0033042027944665
23,174,2.8095127789903453,4.0033042027944665
24,180,3.7980592491530234,4.819441915289954
25,186,5.033214158741899,4.819441915289954
26,192,5.650134707297537,4.819441915289954
27,198,6.482010690034373,4.819441915289954
28,204,4.30094415309675,4.819441915289954
29,210,3.6522885334161455,4.819441915289954
30,216,6.167508610836602,5.242156228535184
31,222,5.705889418490008,5.242156228535184
32,228,3.7836297864421526,5.242156228535184
33,234,5.7777777777777795,5.242156228535184
34,240,5.080993616520001,5.242156228535184
35,246,4.937138161144559,5.242156228535184
36,252,4.874637583227113,3.6361532324677586
37,258,3.7512121383317667,3.6361532324677586
38,264,4.264552343118152,3.6361532324677586
39,270,2.541489223396844,3.6361532324677586
40,276,3.63090411502407,3.6361532324677586
41,282,2.754123991708608,3.6361532324677586
42,288,5.722473752824272,4.1881789004324395
43,294,3.138314173410702,4.1881789004324395
44,300,4.121152617638869,4.1881789004324395
45,306,4.238177059938777,4.1881789004324395
46,312,3.954477899391009,4.1881789004324395
47,318,3.954477899391009,4.1881789004324395
48,324,1.9238382425101386,2.9205176752765354
49,330,2.666737082239785,2.9205176752765354
50,336,1.9028458400054356,2.9205176752765354
51,342,4.223916651375308,2.9205176752765354
52,348,3.8295461865321276,2.9205176752765354
53,354,2.9762220489964175,2.9205176752765354
54,360,3.51817531909745,2.679620719028573
55,366,2.505885834652054,2.679620719028573
56,372,1.290528872516604,2.679620719028573
57,378,3.3710987826297067,2.679620719028573
58,384,3.2930542837825505,2.679620719028573
59,390,2.0989812214930708,2.679620719028573
60,396,1.284124713044321,2.0790723490718737
61,402,2.022505986643893,2.0790723490718737
62,408,2.0779754131836596,2.0790723490718737
63,414,2.972999530812582,2.0790723490718737
64,420,2.065030911724335,2.0790723490718737
65,426,2.051797539022452,2.0790723490718737
66,432,3.4982265757813553,3.754995033086345
67,438,2.351050103228543,3.754995033086345
68,444,5.038265573268003,3.754995033086345
69,450,4.319152961356282,3.754995033086345
70,456,3.3120267603008524,3.754995033086345
71,462,4.011248224583032,3.754995033086345
72,468,4.1782135495143224,2.7933119484925677
73,474,2.7727071922666435,2.7933119484925677
74,480,1.890909949140005,2.7933119484925677
75,486,2.6350245712774005,2.7933119484925677
76,492,1.849785038513723,2.7933119484925677
77,498,3.433231390243313,2.7933119484925677
78,504,3.6622519384664547,3.7997234483803477
79,510,3.323285887235613,3.7997234483803477
80,516,4.2930147117899615,3.7997234483803477
81,522,4.18279737685754,3.7997234483803477
82,528,2.6222969655533404,3.7997234483803477
83,534,4.714693810379178,3.7997234483803477
84,540,4.714693810379178,3.0387859716671035
85,546,2.722631859073319,3.0387859716671035
86,552,2.7810485835025447,3.0387859716671035
87,558,2.8409098802405826,3.0387859716671035
88,564,2.5270282615748823,3.0387859716671035
89,570,2.646403435232116,3.0387859716671035
90,576,3.9946435465099794,3.007048374763503
91,582,2.359448095173525,3.007048374763503
92,588,2.6092405599886708,3.007048374763503
93,594,3.400688602653836,3.007048374763503
94,600,2.671221069491506,3.007048374763503
