index,dates,shiftFactor,population,storage,storage_perc,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.31453,185404.474387749,220.021054194997,220.021054194997,NA,136.838840835987,segment1,70.0237418899298,154964.878632325,NA,65383.4053343603,segment1,37107.5323073694,89256.1983471075,NA,57124.3927078365,segment1,35401.5543923756,5618.29589746929,NA,5012.1255979668,segment1,5979.19960715088,3.95138809408462,NA,0.843956578642701,segment1,-1.0678554764679
2,2,1,3.31453,214767.063598309,285.271252440687,285.271252440687,NA,128.742100358188,segment1,70.0237418899304,152667.565953648,NA,60914.5707149778,segment1,37107.5323073694,119008.26446281,NA,53377.8070016479,segment1,35401.5543923758,4296.71228027828,NA,4998.28819166282,segment1,5979.19960715091,5.86358722121741,NA,0.595309678821901,segment1,-1.06785547646789
3,3,1,3.32724,154248.505390997,150.785567535548,150.785567535548,NA,120.645359880389,segment1,70.0237418899304,6139.46087249978,NA,56445.7360955952,segment1,37107.5323073694,61487.6033057851,NA,49631.2212954593,segment1,35401.5543923758,5170.4157740271,NA,4984.45078535883,segment1,5979.19960715091,1.74652022726247,NA,0.346662779001101,segment1,-1.06785547646789
4,4,1,3.34064,110431.032260601,53.4134050235583,53.4134050235583,NA,113.243131461682,segment1,70.0237418899304,8131.08273434,NA,52405.6248191816,segment1,37107.5323073694,47603.305785124,NA,46289.2657845406,segment1,35401.5543923758,4345.2500796117,NA,4980.86607777104,segment1,5979.19960715091,-1.80140550627937,NA,0.118490630898145,segment1,-1.06785547646789
5,5,1,3.35323,124085.625826398,83.7569462808838,83.7569462808838,NA,105.840903042976,segment1,70.0237418899304,55461.689361347,NA,48365.513542768,segment1,37107.5323073694,35702.479338843,NA,42947.3102736218,segment1,35401.5543923758,6104.61645670756,NA,4977.28137018325,segment1,5979.19960715091,-0.605139056995398,NA,-0.10968151720481,segment1,-1.06785547646789
6,6,1,3.36612,115743.439402258,65.2187542272411,65.2187542272411,NA,98.7327225072185,segment1,70.0237418899304,1959.07434902831,NA,44596.6179928841,segment1,37107.5323073694,5950.4132231405,NA,39905.4392047998,segment1,35401.5543923758,4350.84755002705,NA,4975.05935927854,segment1,5979.19960715091,-1.32379743261041,NA,-0.330184973764482,segment1,-1.06785547646789
7,7,1,3.37915,106133.759078709,43.863909063797,43.863909063797,91.4423289977118,91.6245419714612,segment1,70.0237418899304,1490.37955504421,39606.5017729703,40827.7224430002,segment1,37107.5323073694,6148.76033057851,35877.6859504132,36863.5681359777,segment1,35401.5543923758,4951.2995480155,4975.80458889567,4972.83734837383,segment1,5979.19960715091,-2.19882279860272,-0.545625959305298,-0.550688430324154,segment1,-1.06785547646789
8,8,1,3.39191,99985.714063032,30.2015868067377,30.2015868067377,80.9328877676168,84.8424193800711,segment1,70.0237418899304,5087.85931033336,32302.4116826144,37527.304539127,segment1,37107.5323073694,6148.76033057851,32076.0330578512,34004.051679232,segment1,35401.5543923758,5087.14399543153,4955.62717830596,4966.50606569929,segment1,5979.19960715091,-2.78568204605469,-0.881582927121904,-0.760680774633802,segment1,-1.06785547646789
9,9,1,3.40471,89079.4933315511,5.96554073678029,5.96554073678029,73.5629347209379,78.0602967886811,segment1,70.0237418899304,-215.700408217976,31075.6878873566,34226.8866352538,segment1,37107.5323073694,5950.4132231405,29431.4049586777,31144.5352224863,segment1,35401.5543923758,4740.10710012237,4960.76179968447,4960.17478302475,segment1,5979.19960715091,-3.89623244501817,-1.11620921924842,-0.970673118943449,segment1,-1.06785547646789
10,10,1,3.41787,96470.3226111716,22.3896058026036,22.3896058026036,72.1938304792972,75.438230928522,segment1,70.0237418899304,16265.919118111,34289.0089964597,33921.2029515425,segment1,37107.5323073694,3689.25619834711,29927.2727272727,30065.0438413572,segment1,35401.5543923758,5185.83364014341,4977.83317792543,4981.16194735557,segment1,5979.19960715091,-3.13387850523259,-1.15858133983929,-1.05108047779862,segment1,-1.06785547646789
11,11,1,3.43121,108198.71112824,48.4526913960894,48.4526913960894,73.128745534284,72.8161650683629,segment1,70.0237418899304,18764.5084957137,35045.2371416264,33615.5192678313,segment1,37107.5323073694,1983.47107438016,29679.3388429752,28985.5524602281,segment1,35401.5543923758,5052.64890426489,4945.18652390726,5002.1491116864,segment1,5979.19960715091,-2.00785340532317,-1.12150651367289,-1.1314878366538,segment1,-1.06785547646789
12,12,1,3.44477,156574.51140938,155.954469798622,155.954469798622,72.4771799876588,72.9299014801404,segment1,70.0237418899304,115088.899778449,33541.6025084842,34151.117187993,segment1,37107.5323073694,61487.6033057851,28935.5371900826,29260.722166467,segment1,35401.5543923758,5225.49619152512,4899.269814383,4996.58382958939,segment1,5979.19960715091,1.9164381188823,-1.1474190952697,-1.12997105999158,segment1,-1.06785547646789
13,1,1,3.45779,124216.322586245,84.0473835249895,84.0473835249895,72.3900260733574,73.043637891918,segment1,70.0237418899304,33909.6856783681,33816.6406584387,34686.7151081547,segment1,37107.5323073694,61487.6033057851,28935.5371900826,29535.891872706,segment1,35401.5543923758,4780.27119571775,4920.32272979181,4991.01854749237,segment1,5979.19960715091,-0.593879859903097,-1.15047572168151,-1.12845428332936,segment1,-1.06785547646789
14,2,1,3.47111,162453.250114787,169.018333588415,169.018333588415,72.9776544006006,74.6666781122656,segment1,70.0237418899304,98424.5967390626,34133.4143430414,35882.8382669434,segment1,37107.5323073694,55537.1900826446,28935.5371900826,30392.2384672487,segment1,35401.5543923758,4650.47912787673,4933.44440569938,4975.09214519054,segment1,5979.19960715091,2.34588794760657,-1.12529571452794,-1.06170973229156,segment1,-1.06785547646789
15,3,1,3.48405,126966.825970387,90.1596132675276,90.1596132675276,76.2394790537347,76.2897183326132,segment1,70.0237418899304,30941.0590008983,36126.1605947043,37078.9614257322,segment1,37107.5323073694,61487.6033057851,29679.3388429752,31248.5850617914,segment1,35401.5543923758,4939.87983951287,4979.00065781887,4959.1657428887,segment1,5979.19960715091,-0.366811510162989,-0.985947464082612,-0.994965181253761,segment1,-1.06785547646789
16,4,1,3.4972,122926.385871491,81.1808574922025,81.1808574922025,80.3391641933591,78.3497621509342,segment1,70.0237418899304,60449.1912244175,38946.3902948095,38726.0650209912,segment1,37107.5323073694,59504.1322314049,32087.6033057851,32927.9869297199,segment1,35401.5543923758,4985.49909190912,5013.92867619353,4943.39208087884,segment1,5979.19960715091,-0.705004663034856,-0.810731561813339,-0.901720940315899,segment1,-1.06785547646789
17,5,1,3.50993,121687.354809365,78.4274551319212,78.4274551319212,84.1195178248463,80.4098059692551,segment1,70.0237418899304,21293.0563552687,42842.1286022409,40373.1686162502,segment1,37107.5323073694,17851.2396694215,36148.7603305785,34607.3887976483,segment1,35401.5543923758,4680.8477479739,4992.20913749329,4927.61841886897,segment1,5979.19960715091,-0.811744072246313,-0.660761947119643,-0.808476699378036,segment1,-1.06785547646789
18,6,1,3.52283,111104.80251574,54.9106722571992,54.9106722571992,83.2802913638153,79.7061144844706,segment1,70.0237418899304,40.4761596942589,43158.5207945315,40503.6082630959,segment1,37107.5323073694,5950.4132231405,38545.4545454545,35540.0357404727,segment1,35401.5543923758,4672.61523017858,4990.71815654102,4940.00419648989,segment1,5979.19960715091,-1.73909437568298,-0.683135101986952,-0.820432335284816,segment1,-1.06785547646789
19,7,1,3.53584,109831.133690772,52.0802970906055,52.0802970906055,78.3234191200806,79.0024229996861,segment1,70.0237418899304,10009.8933432869,40003.7784995084,40634.0479099416,segment1,37107.5323073694,6148.76033057851,37223.1404958678,36472.682683297,segment1,35401.5543923758,5134.80183767554,5011.23051332137,4952.38997411081,segment1,5979.19960715091,-1.85688488941346,-0.864984633599461,-0.832387971191597,segment1,-1.06785547646789
20,8,1,3.54839,102634.725385195,36.0882786337667,36.0882786337667,72.0486022090129,74.9294645725743,segment1,70.0237418899304,4170.91395255399,37912.7985184385,39057.9826870818,segment1,37107.5323073694,6148.76033057851,35735.5371900826,35463.4054007107,segment1,35401.5543923758,5218.56192755295,5000.92893833645,5006.91380167048,segment1,5979.19960715091,-2.52329978355831,-1.09565671578,-0.979312580929492,segment1,-1.06785547646789
21,9,1,3.56128,121658.188263236,78.3626405849689,78.3626405849689,65.4162473187068,70.8565061454625,segment1,70.0237418899304,48527.1549894719,36226.6645311802,37481.9174642221,segment1,37107.5323073694,23801.652892562,34165.2892561983,34454.1281181243,segment1,35401.5543923758,5702.0392188689,5045.93497561977,5061.43762923014,segment1,5979.19960715091,-0.814256696826703,-1.3400707322733,-1.12623719066739,segment1,-1.06785547646789
22,10,1,3.57386,108168.22718743,48.3849493053993,48.3849493053993,62.2902099111409,65.8603398264163,segment1,70.0237418899304,35208.5765229458,34329.9200024986,35512.3180427555,segment1,37107.5323073694,43636.3636363636,30611.5702479339,32529.7891984999,segment1,35401.5543923758,5062.17396238862,5125.06658796943,5130.0333124103,segment1,5979.19960715091,-2.01067259896149,-1.46375558645748,-1.31940966161989,segment1,-1.06785547646789
23,11,1,3.58642,137328.625772044,113.185835048987,113.185835048987,59.2968878410948,60.8641735073702,segment1,70.0237418899304,93319.570469233,31786.3399561228,33542.7186212889,segment1,37107.5323073694,59504.1322314049,27975.2066115702,30605.4502788754,segment1,35401.5543923758,4655.03965321386,5158.12827607339,5198.62899559046,segment1,5979.19960715091,0.468211441054422,-1.58372226854173,-1.51258213257239,segment1,-1.06785547646789
24,12,1,3.59942,118380.950986442,71.0798910809812,71.0798910809812,56.5309883652344,56.1536137884272,segment1,70.0237418899304,48127.2504199041,31411.8025002811,32197.9372562197,segment1,37107.5323073694,61487.6033057851,27487.6033057851,29143.4928626069,segment1,35401.5543923758,5587.32189972176,5168.85395863326,5206.17993998938,segment1,5979.19960715091,-1.09658244431071,-1.69772138389993,-1.7100095614126,segment1,-1.06785547646789
25,1,1,3.61247,108875.662776848,49.957028392996,49.957028392996,53.2754958131282,51.4430540694842,segment1,70.0237418899304,25157.5199563586,31169.2637021693,30853.1558911506,segment1,37107.5323073694,29752.0661157025,27487.6033057851,27681.5354463383,segment1,35401.5543923758,4910.74205024951,5146.63204483198,5213.7308843883,segment1,5979.19960715091,-1.9452480554103,-1.84068386252244,-1.90743699025282,segment1,-1.06785547646789
26,2,1,3.62592,110025.887284653,52.5130828547846,52.5130828547846,50.9450315834203,47.6868217094784,segment1,70.0237418899304,56993.2429153959,31552.3209859423,29777.5264405036,segment1,37107.5323073694,51570.2479338843,27487.6033057851,26400.6491678877,segment1,35401.5543923758,4272.77047370685,5113.42658352574,5183.2951980854,segment1,5979.19960715091,-1.83887382921918,-1.94469706028591,-2.07018226760506,segment1,-1.06785547646789
