,Time_Step,FI,Smooth_FI
0,84,4.235836607421107,3.93587709288302
1,90,4.766678631327022,3.93587709288302
2,96,2.805116039900931,3.223944810662482
3,102,2.100039760759494,2.775946515862538
4,108,3.422683746927191,3.5163898545784225
5,114,5.026446056048585,4.615109329066983
6,120,5.396198184225174,5.277295984298529
7,126,5.409243712621828,5.576650663054132
8,132,5.924510092315396,5.6201310463672725
9,138,5.526639334164591,5.040162785817858
10,144,3.6693389309735904,4.809292074641121
11,150,5.231897958785184,4.891949692274338
12,156,5.774612187064246,5.655008278008137
13,162,5.95851468817499,5.957048993239077
14,168,6.138020104478004,5.910963720750985
15,174,5.636356369599969,5.783336789050883
16,180,5.575633893074683,5.595874718583109
17,186,5.575633893074683,5.6033686668245695
18,192,5.658838214324345,5.561185632916292
19,198,5.449084791349845,5.468798966851925
20,204,5.298473894881581,5.27677256864428
21,210,5.082759019701414,5.083510234321314
22,216,4.869297788380944,4.706949562110499
23,222,4.168791878249141,4.721988431862002
24,228,5.127875628955919,4.766853634170071
25,234,5.003893395305155,4.994991589361443
26,240,4.853205743823252,4.889082681374187
27,246,4.810148904994162,4.741108202498225
28,252,4.559969958677258,4.656091952715646
29,258,4.5981569944755165,3.911366008794365
30,264,2.5759710732303045,3.542456518504357
31,270,3.4532414878072486,3.6470271721203837
32,276,4.911868955323597,4.174889316226067
33,282,4.159557505547369,4.66109847206485
34,288,4.911868955323597,4.777007629559648
35,294,5.259596427808005,4.998776750409168
36,300,4.824864868095916,4.964870066966019
37,306,4.810148904994162,4.227158154357255
38,312,3.046460689981698,4.061615585079314
39,318,4.32823716026208,4.066520906113236
40,324,4.824864868095916,4.497132312941773
41,330,4.338294910467298,4.776460301982506
42,336,5.166221127384277,4.992019699669811
43,342,5.471543061157832,5.358607704788805
44,348,5.438058925824282,5.345080350188293
45,354,5.1256390635827564,5.302286258912072
46,360,5.343160787329165,5.386889345171558
47,366,5.6918681846027415,5.506734256945303
48,372,5.485173798903993,5.398539337835682
49,378,5.018576030000291,5.232660236638462
50,384,5.194230881011081,5.023797700339003
51,390,4.858586190005599,4.145568079562206
52,396,2.383887167669917,4.234648710921903
53,402,5.461472775090173,3.5840834437704814
54,408,2.906890388551367,3.7763924796998083
55,414,2.960814275457894,3.4269096640168186
56,420,4.4130243280412165,3.832762466475117
57,426,4.124448795926256,4.240227390319092
58,432,4.183209046989817,3.6337656443088804
59,438,2.5936390900105852,4.118743319750327
60,444,5.579381822250567,4.22461296797627
61,450,4.5008179916676445,4.941552185318055
62,456,4.744456742035937,4.813168538238226
63,462,5.194230881011081,5.034969583477107
64,468,5.166221127384277,4.629776944615969
65,474,3.528878825452521,4.596910130386448
66,480,5.0956304383225435,4.010773264515554
67,486,3.407810529771611,4.27788329021115
68,492,4.330208902539296,4.089962519805018
69,498,4.531868127104118,3.7126995213843657
70,504,2.276021534509673,3.832287438015688
71,510,4.688972652433293,3.810755793188927
72,516,4.467273192623851,4.407153500255883
73,522,4.065214655710502,3.942463302204241
74,528,3.294902058278355,4.303007686748477
75,534,5.548906346256569,4.555142405475313
76,540,4.821618811891027,5.222952993062563
77,546,5.298333821040098,4.14996843046644
78,552,2.329952658468215,4.0430348237253115
79,558,4.5008179916676445,3.5905752396067405
80,564,3.9409550686844033,4.059787460852419
81,570,3.737589322205219,3.5228098522889773
82,576,2.8898851659773435,3.768902540460658
83,582,4.679233133199433,3.9009096970319015
84,588,4.133610791918941,4.200588835450826
85,594,3.7889225812340714,3.2281468530740085
86,600,1.7619071860689897,3.2281468530740085
