,Time_Step,FI,Smooth_FI
0,84,5.200583151104934,5.126437910839919
1,90,5.5256417034730285,5.126437910839919
2,96,4.653088877941797,5.234790761629284
3,102,5.5256417034730285,5.065768870471705
4,108,5.018576030000291,5.187597921157869
5,114,5.018576030000291,5.174108619634857
6,120,5.485173798903993,5.444624719777078
7,126,5.830124330426951,5.444624719777078
8,132,5.018576030000291,5.436724378505805
9,138,5.461472775090173,5.468188666398291
10,144,5.924517194104409,5.598411227272138
11,150,5.409243712621828,5.636464933266974
12,156,5.575633893074683,5.482116793595561
13,162,5.461472775090173,5.6200677831073875
14,168,5.823096681157304,5.505489138344221
15,174,5.231897958785184,5.8168598121057995
16,180,6.39558479637491,5.911554349677114
17,186,6.107180293871249,5.762855853530543
18,192,4.785802470345474,5.630548845535036
19,198,5.99866377238838,5.580993643636281
20,204,5.95851468817499,5.892276153426271
21,210,5.719649999715442,5.822360498106718
22,216,5.788916806429723,5.538382108018979
23,222,5.106579517911757,4.59631003684818
24,228,2.8934337862030413,4.296008000200184
25,234,4.8880106964857495,4.287402238819358
26,240,5.080762233769295,4.629395708180937
27,246,3.9194141942877714,4.630636809835295
28,252,4.891734001448799,4.535357198026891
29,258,4.794923398344069,4.749493404695073
30,264,4.561822814292331,4.681614161676379
31,270,4.688096272392728,4.641703093642282
32,276,4.675190194241797,4.610596219119533
33,282,4.468502190724068,4.556377693594669
34,288,4.525440695818147,4.633545654125129
35,294,4.906694075833172,4.0249530575986325
36,300,2.6427244011445845,4.02035295476468
37,306,4.511640387316276,3.3130754991112497
38,312,2.784861708872882,4.1843268637732836
39,318,5.256478495130682,3.5482127616170565
40,324,2.6032980808475936,4.361641600844242
41,330,5.225148226554425,4.433329789519955
42,336,5.471543061157832,4.508514285085728
43,342,2.8288515675449166,4.392764291123683
44,348,4.877898244668313,4.206206255845605
45,354,4.911868955323597,4.672843677887879
46,360,4.228763833671739,4.57410595926719
47,366,4.58168508880624,4.508578397493882
48,372,4.715286270003677,4.86514841789716
49,378,5.298473894881581,5.059993764089843
50,384,5.166221127384277,5.1041110138974375
51,390,4.847638019426441,4.9672899477655035
52,396,4.8880106964857495,5.346533593160937
53,402,6.303952063570588,4.945972216444204
54,408,3.645953889276241,4.958910212310741
55,414,4.926824684085363,4.452884962120531
56,420,4.785876312999959,5.160721737671433
57,426,5.769464215928943,5.08114560044055
58,432,4.688096272392728,4.91130078232618
59,438,4.276341858656846,4.549346109631945
60,444,4.683600197846273,4.659506028834471
61,450,5.018576030000291,4.7638866095504495
62,456,4.589483600804768,4.848038420290872
63,462,4.936055630067532,4.500020362631328
64,468,3.974521857021654,4.678738850223984
65,474,5.1256390635827564,4.321204985223972
66,480,3.8634540350674866,4.704910720744333
67,486,5.1256390635827564,4.2012346028798975
68,492,3.6146107099894293,4.899588153915734
69,498,5.95851468817499,4.228230116215021
70,504,3.111564950480618,3.8576771441729343
71,510,2.5029517938632164,2.7486067830382694
72,516,2.631303604771004,3.200156003813466
73,522,4.46621261280619,3.998763443237143
74,528,4.898774112134208,4.484024041499481
75,534,4.087085399558016,4.450518262224439
76,540,4.365695274981082,4.139207532724375
77,546,3.9648419236340255,4.128699533345089
78,552,4.055561401420147,3.887572951932763
79,558,3.6423155307440953,3.9589164292733585
80,564,4.178872355655813,4.084495249744255
81,570,4.4322978628328675,3.9726198723435573
82,576,3.3066893985420256,3.4208078676473406
83,582,2.5234363415671552,2.79621016988483
84,588,2.5585047695452947,3.453250045156286
85,594,5.277809024356357,4.012525523978677
86,600,4.201262778034347,4.012525523978677
