,Time_Step,FI,Smooth_FI
0,36,5.487732500796934,4.720976246426768
1,42,4.424203112528475,4.720976246426768
2,48,4.250993125954896,4.720976246426768
3,54,4.250993125954896,3.23508990383533
4,60,2.422980716925713,3.23508990383533
5,66,3.031295868625382,3.23508990383533
6,72,4.890896735374838,3.9183636795940155
7,78,3.3006541567025978,3.9183636795940155
8,84,3.5635401467046113,3.9183636795940155
9,90,4.4461826791888495,3.5794023348268955
10,96,3.7686410868228153,3.5794023348268955
11,102,2.5233832384690214,3.5794023348268955
12,108,3.8843868494550833,3.4742689642685236
13,114,2.5702152149815443,3.4742689642685236
14,120,3.9682048283689437,3.4742689642685236
15,126,4.331535684823167,4.407305261315117
16,132,4.354173171053504,4.407305261315117
17,138,4.5362069280686805,4.407305261315117
18,144,4.55945753198398,4.362369309201336
19,150,4.130187089802917,4.362369309201336
20,156,4.39746330581711,4.362369309201336
21,162,4.087502835806958,4.778889110441535
22,168,4.1347825786817625,4.778889110441535
23,174,6.114381916835884,4.778889110441535
24,180,6.40916084246419,5.850941955229058
25,186,5.705889418490008,5.850941955229058
26,192,5.437775604732976,5.850941955229058
27,198,5.080993616520001,4.628614952708199
28,204,5.080993616520001,4.628614952708199
29,210,3.7238576250845963,4.628614952708199
30,216,4.061183491340553,5.0936383138147185
31,222,5.609865725051801,5.0936383138147185
32,228,5.609865725051801,5.0936383138147185
33,234,5.511966128287427,5.2158236212550335
34,240,5.376172567535081,5.2158236212550335
35,246,4.759332167942591,5.2158236212550335
36,252,3.533842518364926,4.9461177714882965
37,258,5.018576030000291,4.9461177714882965
38,264,6.285934766099673,4.9461177714882965
39,270,6.285934766099673,5.07774186126163
40,276,4.8338207002722156,5.07774186126163
41,282,4.1134701174130015,5.07774186126163
42,288,3.385916064583835,2.8360162384458754
43,294,1.897250670589093,2.8360162384458754
44,300,3.2248819801646973,2.8360162384458754
45,306,3.907464918889165,3.919983627609268
46,312,2.412228827176343,3.919983627609268
47,318,5.4402571367622965,3.919983627609268
48,324,4.091453940417806,4.936884047030122
49,330,5.2333556448913905,4.936884047030122
50,336,5.4858425557811685,4.936884047030122
51,342,5.437775604732976,5.4040450038455505
52,348,4.7814407352409525,5.4040450038455505
53,354,5.992918671562725,5.4040450038455505
54,360,4.9112233474196385,3.8099154569088802
55,366,3.511815585054689,3.8099154569088802
56,372,3.0067074382523122,3.8099154569088802
57,378,2.271769001062743,2.419070259882021
58,384,2.6379853145305656,2.419070259882021
59,390,2.347456464052753,2.419070259882021
60,396,1.860387097070818,3.1427518296356154
61,402,4.087431405787469,3.1427518296356154
62,408,3.4804369860485576,3.1427518296356154
63,414,4.160220784346638,3.343758140588792
64,420,2.064388103431021,3.343758140588792
65,426,3.8066655339887165,3.343758140588792
66,432,1.9081145323302076,3.598402015664586
67,438,3.984033196916299,3.598402015664586
68,444,4.903058317747253,3.598402015664586
69,450,3.499336884678903,2.76099760676602
70,456,2.5845962495882286,2.76099760676602
71,462,2.1990596860309273,2.76099760676602
72,468,1.2009048422919186,2.527968648369291
73,474,2.579549580403642,2.527968648369291
74,480,3.8034515224123124,2.527968648369291
75,486,2.442962948872952,3.614118846153914
76,492,2.932802297427708,3.614118846153914
77,498,5.466591292161082,3.614118846153914
78,504,5.2333556448913905,4.077723734416886
79,510,3.0853214052148683,4.077723734416886
80,516,3.914494153144399,4.077723734416886
81,522,5.312635443605305,3.8192740596368426
82,528,3.579313137909841,3.8192740596368426
83,534,2.565873597395383,3.8192740596368426
84,540,2.422980716925713,3.1848832578680817
85,546,4.228763833671739,3.1848832578680817
86,552,2.9029052230067935,3.1848832578680817
87,558,2.7616209583189497,2.974553475384854
88,564,3.5165687636362164,2.974553475384854
89,570,2.6454707041993966,2.974553475384854
90,576,2.8584189954715447,2.788958088804437
91,582,3.2988455292127123,2.788958088804437
92,588,2.2096097417290554,2.788958088804437
93,594,2.784834988814603,1.9995236728921482
94,600,1.2142123569696934,1.9995236728921482
