index,dates,shiftFactor,population,storage,storage_perc,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.31402,116517.790308264,66.9395340183637,66.9395340183637,NA,92.7484447979099,segment1,70.6273756033145,57286.3688204837,NA,52696.4295459585,segment1,37813.4818081462,61487.6033057851,NA,47450.1581401049,segment1,31845.985204948,4595.06520643516,NA,6047.10530478374,segment1,5879.32084068491,-1.25708904994281,NA,-0.604832624745799,segment1,-1.26635386636753
2,2,1,3.31402,197626.848031522,247.181884514493,247.181884514493,NA,91.7286111171498,segment1,70.6273756033146,174966.153356097,NA,50377.8490906772,segment1,37813.4818081465,89256.1983471075,NA,45052.8053234765,segment1,31845.9852049482,4600.89728573138,NA,5952.89401619289,segment1,5879.3208406849,4.76744004355157,NA,-0.621049346849865,segment1,-1.26635386636753
3,3,1,3.32745,157623.733732454,158.286074961008,158.286074961008,NA,90.7087774363898,segment1,70.6273756033146,32123.6114802111,NA,48059.268635396,segment1,37813.4818081465,65454.5454545454,NA,42655.452506848,segment1,31845.9852049482,6672.18032473439,NA,5858.68272760205,segment1,5879.3208406849,1.9930852313868,NA,-0.637266068953932,segment1,-1.26635386636753
4,4,1,3.3403,165008.203550803,174.696007890673,174.696007890673,NA,90.6067685961411,segment1,70.6273756033146,77738.5470545152,NA,46415.3457596765,segment1,37813.4818081465,65454.5454545454,NA,40750.0510266031,segment1,31845.9852049482,4899.53178162069,NA,5768.25781907017,segment1,5879.3208406849,2.53107835679126,NA,-0.627565507161096,segment1,-1.26635386636753
5,5,1,3.35327,115408.48687347,64.4744152743786,64.4744152743786,NA,90.5047597558924,segment1,70.6273756033146,4025.33431967502,NA,44771.422883957,segment1,37813.4818081465,41652.8925619835,NA,38844.6495463581,segment1,31845.9852049482,11972.158435024,NA,5677.83291053829,segment1,5879.3208406849,-1.35265275039021,NA,-0.617864945368261,segment1,-1.26635386636753
6,6,1,3.36648,104231.649277478,39.6369983943963,39.6369983943963,NA,91.2732998908328,segment1,70.6273756033146,-320.295830117668,NA,43695.3150905797,segment1,37813.4818081465,5950.4132231405,NA,37477.3533027199,segment1,31845.9852049482,4906.12854273389,NA,5600.81074152534,segment1,5879.3208406849,-2.37473233353572,NA,-0.584108975897034,segment1,-1.26635386636753
7,7,1,3.37961,90639.4501464283,9.43211143650742,9.43211143650742,83.8539321598767,92.0418400257732,segment1,70.6273756033146,-2891.21307003719,36990.2189233153,42619.2072972024,segment1,37813.4818081465,6148.76033057851,30968.5950413223,36110.0570590816,segment1,31845.9852049482,4552.22573043431,5532.23538182943,5523.78857251239,segment1,5879.3208406849,-3.72856726715085,-0.803626417912267,-0.550353006425807,segment1,-1.26635386636753
8,8,1,3.39182,107740.596476761,47.4346588372477,47.4346588372477,89.4885433702617,92.8376926702489,segment1,70.6273756033146,28098.6483923261,40048.946845591,41696.2281407692,segment1,37813.4818081465,6148.76033057851,31960.3305785124,35035.9187056272,segment1,31845.9852049482,4848.74173141442,5553.04122240548,5439.63427713199,segment1,5879.3208406849,-2.05022043126223,-0.615895929334461,-0.518827029380552,segment1,-1.26635386636753
9,9,1,3.40507,106699.700163111,45.1215559180245,45.1215559180245,96.0517846807018,93.6335453147245,segment1,70.6273756033146,9737.90305602262,43168.8486169275,40773.2489843359,segment1,37813.4818081465,5950.4132231405,34770.2479338843,33961.7803521728,segment1,31845.9852049482,4828.3861465326,5445.14209334526,5355.47998175158,segment1,5879.3208406849,-2.14648384693317,-0.41780849687668,-0.487301052335297,segment1,-1.26635386636753
10,10,1,3.41854,109550.833511811,51.4574078040253,51.4574078040253,99.6758489708619,96.2442429458442,segment1,70.6273756033146,23280.5436776376,43398.079932923,41602.6106549033,segment1,37813.4818081465,15867.7685950413,36423.1404958678,34525.6230472018,segment1,31845.9852049482,4561.64173389588,5344.11050648328,5211.47816171679,segment1,5879.3208406849,-1.88280740665761,-0.308478340043624,-0.400745306380384,segment1,-1.26635386636753
11,11,1,3.43135,101850.024403661,34.3444986748025,34.3444986748025,99.3924346067867,98.8549405769639,segment1,70.6273756033146,256.188803485877,41114.1978581311,42431.9723254707,segment1,37813.4818081465,3570.2479338843,36175.2066115702,35089.4657422309,segment1,31845.9852049482,4386.74997775186,5066.52771039485,5067.476341682,segment1,5879.3208406849,-2.60102373180851,-0.313020239683796,-0.314189560425471,segment1,-1.26635386636753
