index,dates,shiftFactor,population,storage_asis,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.30802,70.4556317928166,59409.9825676886,NA,56124.0535886282,segment1,37133.5904136792,70.4556317928166,NA,98.7622794285385,segment1,58.4582385677483,61487.6033057851,NA,52655.6248284059,segment1,31463.1469177957,5136.43495513625,NA,4784.73951207613,segment1,5890.35667694396,-1.12078270961686,NA,-3.31719223762271,segment1,-2.49475544505362
2,2,0.9985,3.30802,250.24566904597,176296.030421269,NA,52500.5854031311,segment1,37133.5904136792,250.24566904597,NA,94.1533029855725,segment1,58.4582385677477,91239.6694214877,NA,48966.7603032197,segment1,31463.1469177958,4150.84423586243,NA,4787.32068546371,segment1,5890.35667694394,4.85685589666559,NA,-2.9712183913296,segment1,-2.49475544505365
3,3,0.997,3.32085,190.790164064966,58603.1648640057,NA,48877.1172176339,segment1,37133.5904136792,190.790164064966,NA,89.5443265426066,segment1,58.4582385677477,79338.8429752066,NA,45277.8957780334,segment1,31463.1469177958,6019.29913025083,NA,4789.9018588513,segment1,5890.35667694394,3.0420760480657,NA,-2.62524454503649,segment1,-2.49475544505365
4,4,0.9955,3.33444,66.6378396490385,8308.61240634312,NA,45986.7799713003,segment1,37133.5904136792,66.6378396490385,NA,85.5868968835403,segment1,58.4582385677477,59504.1322314049,NA,42298.686772529,segment1,31463.1469177958,4673.02616210591,NA,4810.5118738967,segment1,5890.35667694394,-1.26878464489428,NA,-2.3277733806886,segment1,-2.49475544505365
5,5,0.994,3.34736,46.2953362115278,1462.71263874637,NA,43096.4427249667,segment1,37133.5904136792,46.2953362115278,NA,81.629467224474,segment1,58.4582385677477,6148.76033057851,NA,39319.4777670245,segment1,31463.1469177958,4468.07885504764,NA,4831.1218889421,segment1,5890.35667694394,-2.09763513408052,NA,-2.03030221634071,segment1,-2.49475544505365
6,6,0.9925,3.36039,42.7812808527093,8686.26791452214,NA,40591.9499469678,segment1,37133.5904136792,42.7812808527093,NA,77.811211351552,segment1,58.4582385677477,5950.4132231405,NA,36836.2508224975,segment1,31463.1469177958,4317.17960285,NA,4851.2236262545,segment1,5890.35667694394,-2.24387807419598,NA,-1.8230409847569,segment1,-2.49475544505365
7,7,0.991,3.37365,17.8658263218613,63.7667904833363,36210.5334565956,38087.4571689688,segment1,37133.5904136792,17.8658263218613,75.0752009113058,73.99295547863,segment1,58.4582385677477,6148.76033057851,32363.6363636364,34353.0238779704,segment1,31463.1469177958,5126.96099878639,4872.66650111036,4871.3253635669,segment1,5890.35667694394,-3.3355128917554,-1.12156951212068,-1.61577975317309,segment1,-2.49475544505365
8,8,0.9895,3.3869,3.83276962241763,5121.48566511568,30484.5711629138,35681.9870161135,segment1,37133.5904136792,3.83276962241763,66.1172550083266,69.7979733371241,segment1,58.4582385677477,6148.76033057851,29636.3636363636,31916.3555901477,segment1,31463.1469177958,5287.60084928681,4879.28318289078,4886.7210989773,segment1,5890.35667694394,-3.99938667991313,-1.4292918900696,-1.48483428322258,segment1,-2.49475544505365
9,9,0.988,3.40006,71.4906885107329,40841.0098414958,30230.2378499932,33276.5168632581,segment1,37133.5904136792,71.4906885107329,59.0028031974747,65.6029911956182,segment1,58.4582385677477,5950.4132231405,28561.9834710744,29479.687302325,segment1,31463.1469177958,4444.53311861347,4869.75769380224,4902.1168343877,segment1,5890.35667694394,-1.08065731996641,-1.67216408814092,-1.35388881327207,segment1,-2.49475544505365
10,10,0.9865,3.4133,50.5325723839759,9215.31411757732,34971.920232786,33886.1358774609,segment1,37133.5904136792,50.5325723839759,61.5724811310937,64.7521271756719,segment1,58.4582385677477,13884.2975206612,28975.2066115702,29060.8742874518,segment1,31463.1469177958,4762.16885395679,4840.3585510873,4991.32531168558,segment1,5890.35667694394,-1.92129588709989,-1.58211702409943,-1.25440114578067,segment1,-2.49475544505365
11,11,0.985,3.42577,48.3969500311695,12161.7956965049,35179.496964252,34495.7548916636,segment1,37133.5904136792,48.3969500311695,64.2742133992563,63.9012631557256,segment1,58.4582385677477,7933.88429752066,28966.9421487603,28642.0612725786,segment1,31463.1469177958,5188.9414577471,4996.77529481853,5080.53378898346,segment1,5890.35667694394,-2.01017316988563,-1.47752343580017,-1.15491347828926,segment1,-2.49475544505365
12,12,0.9835,3.43952,51.3761999983585,66014.4201148866,34856.2369870175,37051.489851639,segment1,37133.5904136792,51.3761999983585,65.934754556019,66.3321137090423,segment1,58.4582385677477,59504.1322314049,28958.6776859504,31005.1136285169,segment1,31463.1469177958,5169.62539824679,5150.31578052396,5158.1783173411,segment1,5890.35667694394,-1.88618699720138,-1.41004390994231,-1.27371072665221,segment1,-2.49475544505365
13,1,0.982,3.45249,50.8585966930661,36093.6594487052,34920.7257102538,39607.2248116143,segment1,37133.5904136792,50.8585966930661,67.6860194952791,68.762964262359,segment1,58.4582385677477,31735.5371900827,28958.6776859504,33368.1659844552,segment1,31463.1469177958,4591.04374600418,5173.97880163635,5235.82284569874,segment1,5890.35667694394,-1.90772787275688,-1.33488147395708,-1.39250797501516,segment1,-2.49475544505365
14,2,0.9805,3.46563,54.8520024742215,62189.2584918889,43327.8871878119,43042.3769195128,segment1,37133.5904136792,54.8520024742215,72.2519188265542,70.8400451282383,segment1,58.4582385677477,55537.1900826446,36057.8512396694,36840.9176046497,segment1,31463.1469177958,4855.03580772454,5215.38124906873,5250.91904625182,segment1,5890.35667694394,-1.74153601096833,-1.13970713274442,-1.4922939134369,segment1,-2.49475544505365
15,3,0.979,3.47878,215.436987176269,166605.937283292,49753.6654877753,46477.5290274113,segment1,37133.5904136792,215.436987176269,75.1984910778955,72.9171259941176,segment1,58.4582385677477,89256.1983471075,43157.0247933884,40313.6692248442,segment1,31463.1469177958,5086.49582026373,5270.6831812833,5266.01524680489,segment1,5890.35667694394,3.81153520198785,-1.01315099608219,-1.59207985185864,segment1,-2.49475544505365
16,4,0.9775,3.49175,103.663286944592,14106.2171740845,47960.6654320006,49899.7215407598,segment1,37133.5904136792,103.663286944592,74.7826599971013,77.1306470985596,segment1,58.4582385677477,59504.1322314049,42826.4462809917,43112.7717679576,segment1,31463.1469177958,4900.25004693443,5321.34313736633,5263.80850988394,segment1,5890.35667694394,0.122885738179292,-1.02940303053605,-1.36541087689733,segment1,-2.49475544505365
17,5,0.976,3.50513,74.111463351876,646.949426187085,53923.0713114027,53321.9140541084,segment1,37133.5904136792,74.111463351876,81.5347970638659,81.3441682030017,segment1,58.4582385677477,5950.4132231405,45553.7190082645,45911.8743110711,segment1,31463.1469177958,7994.85681976874,5330.89062309425,5261.60177296299,segment1,5890.35667694394,-0.979059397971724,-0.793687038203268,-1.13874190193602,segment1,-2.49475544505365
18,6,0.9745,3.51784,54.8181414746657,1743.79167345504,57670.9564861078,54019.4289890484,segment1,37133.5904136792,54.8181414746657,89.6797865548096,85.4596825334356,segment1,58.4582385677477,5950.4132231405,48694.2148760331,46932.1436154426,segment1,31463.1469177958,4475.37329505921,5311.49633915015,5263.17221672581,segment1,5890.35667694394,-1.74294518971612,-0.502769941912357,-0.725895354910492,segment1,-2.49475544505365
19,7,0.973,3.53049,47.859324242148,8553.97238921996,54521.1774472365,54716.9439239884,segment1,37133.5904136792,47.859324242148,91.0129756438158,89.5751968638696,segment1,58.4582385677477,6148.76033057851,48611.5702479339,47952.412919814,segment1,31463.1469177958,5536.67981327437,5309.67210924987,5264.74266048863,segment1,5890.35667694394,-2.0325473125898,-0.450051821476636,-0.31304880788496,segment1,-2.49475544505365
20,8,0.9715,3.54378,83.4208556527342,198403.155527775,53669.4144987713,52568.7096433541,segment1,37133.5904136792,83.4208556527342,90.8622430381686,88.1302529352804,segment1,58.4582385677477,176528.925619835,48446.2809917355,47176.5098123742,segment1,31463.1469177958,5871.54077317597,5290.96317957713,5286.62308986447,segment1,5890.35667694394,-0.618168069974985,-0.456324795909379,-0.249266797452744,segment1,-2.49475544505365
21,9,0.97,3.55684,62.6203365126071,1778.0191779575,48242.2723911785,50420.4753627198,segment1,37133.5904136792,62.6203365126071,83.7957076333857,86.6853090066912,segment1,58.4582385677477,5950.4132231405,46132.2314049587,46400.6067049343,segment1,31463.1469177958,5187.83956787418,5289.98191837223,5308.5035192403,segment1,5890.35667694394,-1.4245286500109,-0.7033295520726,-0.185484787020529,segment1,-2.49475544505365
22,10,0.9685,3.57025,49.422978443042,5246.30344252479,42677.214099992,47555.8870626447,segment1,37133.5904136792,49.422978443042,74.5451329749298,80.705264887562,segment1,58.4582385677477,5950.4132231405,41504.1322314049,44352.1705511053,segment1,31463.1469177958,5234.70135068859,5335.84046489226,5301.26645832912,segment1,5890.35667694394,-1.96747338394815,-1.03427084412447,-0.452201742970701,segment1,-2.49475544505365
23,11,0.967,3.58305,211.557833574454,159228.547477208,42380.2603299541,44691.2987625696,segment1,37133.5904136792,211.557833574454,70.0036721431355,74.7252207684328,segment1,58.4582385677477,81322.3140495868,39198.347107438,42303.7343972763,segment1,31463.1469177958,4945.54861848559,5225.57059682358,5294.02939741794,segment1,5890.35667694394,3.69318814294945,-1.2166046141678,-0.718918698920872,segment1,-2.49475544505365
24,12,0.9655,3.59647,83.695064237721,8896.91252710485,42337.1427736711,41294.979234797,segment1,37133.5904136792,83.695064237721,65.6221668215106,67.3469424684358,segment1,58.4582385677477,61487.6033057851,39206.6115702479,39293.4562946115,segment1,31463.1469177958,4947.55542284981,5102.2085981544,5264.01442204084,segment1,5890.35667694394,-0.607537999054614,-1.40509553058583,-1.24619429105785,segment1,-2.49475544505365
25,1,0.964,3.6092,50.5362705898531,17616.4701035761,41999.8137801434,37898.6597070244,segment1,37133.5904136792,50.5362705898531,60.2884564650676,59.9686641684387,segment1,58.4582385677477,27768.5950413223,39206.6115702479,36283.1781919466,segment1,31463.1469177958,4769.33220379436,5193.37187029485,5233.99944666374,segment1,5890.35667694394,-1.92114198044632,-1.65218125113749,-1.77346988319484,segment1,-2.49475544505365
26,2,0.9625,3.62208,51.5567460419017,60224.137073855,33622.3111910789,32557.2244218329,segment1,37133.5904136792,51.5567460419017,52.0127666302729,49.3357779507819,segment1,58.4582385677477,55537.1900826446,32107.4380165289,31792.0663912277,segment1,31463.1469177958,4227.73303778864,5238.93360020759,5199.4946925622,segment1,5890.35667694394,-1.87867328966473,-2.03912504804697,-2.43996145246002,segment1,-2.49475544505365
27,3,0.961,3.63494,49.1353938937981,38319.6481190982,25606.2761684401,27215.7891366413,segment1,37133.5904136792,49.1353938937981,41.7930183985776,38.702891733125,segment1,58.4582385677477,33719.0082644628,25008.2644628099,27300.9545905087,segment1,31463.1469177958,5690.248321282,5196.89840989311,5164.98993846066,segment1,5890.35667694394,-1.97944166723306,-2.53176632478199,-3.1064530217252,segment1,-2.49475544505365
28,4,0.9595,3.6477,47.9510884241205,8831.1073498022,25433.1241309143,24110.7507830314,segment1,37133.5904136792,47.9510884241205,31.4253242211382,27.8180768066876,segment1,58.4582385677477,3966.94214876033,24914.0495867769,23835.6019969193,segment1,31463.1469177958,5397.1026623968,5184.53692398522,5152.36197807306,segment1,5890.35667694394,-2.0287284018446,-3.07158163340801,-3.54122205060733,segment1,-2.49475544505365
29,5,0.958,3.66104,20.8286019092852,-1204.83123043925,20316.6027815878,21005.7124294215,segment1,37133.5904136792,20.8286019092852,17.1249442771833,16.9332618802503,segment1,58.4582385677477,6148.76033057851,21580.1652892562,20370.24940333,segment1,31463.1469177958,4851.52737065813,5171.60846711137,5139.73401768545,segment1,5890.35667694394,-3.20345573898791,-3.69399485228692,-3.97599107948946,segment1,-2.49475544505365
30,6,0.9565,3.67367,2.94487519825809,2560.75097928783,19809.4928138376,21216.8166842607,segment1,37133.5904136792,2.94487519825809,8.74754299068638,12.1265672878604,segment1,58.4582385677477,5950.4132231405,18340.4958677686,18938.0935566257,segment1,31463.1469177958,4658.01477610953,5238.82752499261,5180.83740961449,segment1,5890.35667694394,-4.04233084273255,-4.00894855269911,-3.9506385247209,segment1,-2.49475544505365
31,7,0.955,3.68618,-28.2764580360765,-358.882761277154,25306.8105144909,21427.9209390999,segment1,37133.5904136792,-28.2764580360765,9.47583424850792,7.31987269547045,segment1,58.4582385677477,6148.76033057851,19662.8099173554,17505.9377099214,segment1,31463.1469177958,7541.9568635949,5316.2695311159,5221.94080154353,segment1,5890.35667694394,-5.66321895281311,-3.98197237624892,-3.92528596995235,segment1,-2.49475544505365
32,8,0.9535,3.6997,-39.0599181041142,6255.94854072275,24717.8058163978,22113.3215739946,segment1,37133.5904136792,-39.0599181041142,9.56693074228802,7.87698983052687,segment1,58.4582385677477,6148.76033057851,19332.2314049587,17172.7491864497,segment1,31463.1469177958,4959.7452407612,5344.58098923813,5296.28535411143,segment1,5890.35667694394,-6.27414755557919,-3.9781812523979,-3.80129879645574,segment1,-2.49475544505365
33,9,0.952,3.7123,-60.1728472912298,1540.38562167974,21689.9693588741,22798.7222088892,segment1,37133.5904136792,-60.1728472912298,9.50464155498708,8.43410696558329,segment1,58.4582385677477,5950.4132231405,16357.0247933884,16839.560662978,segment1,31463.1469177958,5090.79053274125,5360.97469977112,5370.62990667933,segment1,5890.35667694394,-7.59193980604735,-3.98077351488614,-3.67731162295912,segment1,-2.49475544505365
34,10,0.9505,3.72563,-76.6084980116671,1328.28809818253,20286.0233758906,22567.6463214351,segment1,37133.5904136792,-76.6084980116671,9.50471335830519,9.81299123294077,segment1,58.4582385677477,3689.25619834711,14952.0661157025,16526.5807809976,segment1,31463.1469177958,5035.07472403221,5333.92494869506,5407.69536876903,segment1,5890.35667694394,-8.75562963493616,-3.98077052667814,-3.64451347214706,segment1,-2.49475544505365
35,11,0.949,3.73873,-5.61980862575515,40350.0504377144,20631.371463136,22336.5704339809,segment1,37133.5904136792,-5.61980862575515,10.4614443401272,11.1918755002982,segment1,58.4582385677477,3570.2479338843,14869.4214876033,16213.6008990171,segment1,31463.1469177958,4834.89228016972,5331.42103371282,5444.76083085872,segment1,5890.35667694394,-4.45657285915627,-3.93903872865519,-3.611715321335,segment1,-2.49475544505365
36,12,0.9475,3.75175,99.8150755620042,115604.770340592,20866.6051211142,23941.072427448,segment1,37133.5904136792,99.8150755620042,11.8127681546602,14.2169694890098,segment1,58.4582385677477,61487.6033057851,14869.4214876033,17325.9203780824,segment1,31463.1469177958,6671.46915031537,5389.08791697108,5417.94929196791,segment1,5890.35667694394,-0.0166658068416154,-3.87769291406051,-3.65734775646126,segment1,-2.49475544505365
37,1,0.946,3.76491,51.8952494532867,42844.2371057698,21188.6805537742,25545.574420915,segment1,37133.5904136792,51.8952494532867,14.0082569455836,17.2420634777214,segment1,58.4582385677477,59504.1322314049,14869.4214876033,18438.2398571476,segment1,31463.1469177958,4904.02662328778,5331.2891102554,5391.1377530771,segment1,5890.35667694394,-1.86458593785457,-3.76701200199089,-3.70298019158751,segment1,-2.49475544505365
38,2,0.9445,3.77795,52.3840830291907,20860.2573174269,31193.6017328058,29805.987472804,segment1,37133.5904136792,52.3840830291907,20.8491679534718,23.6752610293908,segment1,58.4582385677477,15867.7685950413,22877.6859504132,22089.5518848191,segment1,31463.1469177958,4772.51361322875,5237.50582884289,5317.41273486867,segment1,5890.35667694394,-1.84424235983204,-3.44301115920695,-3.55524163831575,segment1,-2.49475544505365
39,3,0.943,3.79103,46.8131164112866,5015.45289495706,40691.2480325323,34066.4005246931,segment1,37133.5904136792,46.8131164112866,30.9976450689375,30.1084585810603,segment1,58.4582385677477,1983.47107438016,30885.9504132231,25740.8639124905,segment1,31463.1469177958,5538.91679863373,5238.48291734966,5243.68771666024,segment1,5890.35667694394,-2.07608689678361,-2.95316953847127,-3.40750308504398,segment1,-2.49475544505365
