index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,59681.64371666408,118686.1456203584,61487.603305785095,4821.9847905208035,250.42970930568214,330865.0,1.0
1,2,38426.82853852617,109240.75448451552,43636.36363636363,4235.856038005509,249.5885160903094,330865.0,0.9995
2,3,7564.87779782208,109589.80381116306,1983.4710743801647,5232.357396794361,249.6207966162178,332167.0,0.9990000000000001
3,4,51173.20823760769,108523.06178500837,47603.305785123965,4636.64447863851,249.52214295616463,333439.0,0.9985
4,5,-769.0684423068628,91986.11866610633,6148.760330578512,9619.114346016628,247.91617354536822,334768.0,0.998
5,6,14710.772180453938,95709.50505053886,5950.413223140496,5036.972572880896,248.29076317853992,336034.0,0.9975
6,7,2548.642632219602,87287.77573480173,6148.760330578512,4821.611617378255,247.41119257682732,337381.0,0.997
7,8,31704.581178975874,107961.0633090664,6148.760330578512,4882.533274132683,249.47016862194266,338670.0,0.9965
8,9,-24.281902205361558,97540.08783294412,5950.413223140496,4446.2803507764065,248.472080807542,339973.0,0.996
9,10,63.93722688029909,89219.14430349818,3689.256198347107,4695.624557979137,247.61877733270614,341238.0,0.9955
10,11,4185.882535778883,85314.4306655016,3570.2479338842977,4520.3482398911765,247.19909615923274,342534.0,0.995
11,12,12304.93248297431,89424.56825351226,3689.256198347107,4505.538696616545,247.6408564330946,343793.0,0.9945
12,1,47026.15255224912,109065.58434715212,21818.181818181823,5566.954640427428,249.5723161330946,345065.0,0.9940000000000001
13,2,181516.0654656268,196243.81359447553,89256.19834710752,5081.637871196112,256.1777432774159,346394.0,0.9935
14,3,41816.0463641809,163970.26821242252,69421.48760330575,4668.104142928344,253.95670817535407,347720.0,0.993
15,4,54462.294040954,153361.1528423185,59504.132231404925,5567.277179653372,253.1816979211278,348989.0,0.9925
16,5,5406.2040806166915,122223.82146898266,29752.06611570248,6791.469338250045,250.7344711809944,350266.0,0.992
17,6,14148.4956746267,125906.82233857295,5950.413223140496,4515.081581895909,251.04776632593868,351561.0,0.9915
18,7,-2842.1918933563375,111044.06623628916,6148.760330578512,5871.803878348932,249.75528865590388,352861.0,0.991
19,8,6979.21324486437,106661.12996748411,6148.760330578512,5213.389183090864,249.34994913229298,354134.0,0.9905
