index,dates,shiftFactor,population,storage,storage_perc,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.31875,133356.625594143,104.359167986984,104.359167986984,NA,69.0634489509687,segment1,56.6550207632266,74059.4690722074,NA,42611.3987601719,segment1,32795.4967803725,61487.6033057851,NA,42099.9707391082,segment1,26504.5431203042,4529.33017227975,NA,5299.94640976282,segment1,5952.80479573148,0.148121169646458,NA,-1.97905370909815,segment1,-2.12623772657634
2,2,0.998666666666667,3.31875,173347.282397584,193.227294216853,193.227294216853,NA,65.7197532008285,segment1,56.6550207632265,112218.238804758,NA,40233.8465216771,segment1,32795.4967803724,67438.0165289256,NA,39137.8996204422,segment1,26504.5431203041,4789.56547239123,NA,5339.02991158628,segment1,5952.80479573152,3.11945617706797,NA,-2.00389882506404,segment1,-2.12623772657635
3,3,0.997333333333333,3.33144,139523.016983888,118.062259964196,118.062259964196,NA,62.3760574506883,segment1,56.6550207632265,33327.5104836351,NA,37856.2942831822,segment1,32795.4967803724,61487.6033057851,NA,36175.8285017761,segment1,26504.5431203041,5664.1725915462,NA,5378.11341340974,segment1,5952.80479573152,0.636446718213421,NA,-2.02874394102992,segment1,-2.12623772657635
4,4,0.996,3.34409,107378.104124942,46.6291202776479,46.6291202776479,NA,59.1944434513882,segment1,56.6550207632265,13158.5500864733,NA,35599.41828163,segment1,32795.4967803724,39669.4214876033,NA,33485.8276239115,segment1,26504.5431203041,5634.04145781653,NA,5415.53418998939,segment1,5952.80479573152,-2.08374418524539,NA,-2.06013326283358,segment1,-2.12623772657635
5,5,0.994666666666667,3.35735,99659.0854504404,29.4757454454232,29.4757454454232,NA,56.0128294520881,segment1,56.6550207632265,3417.69355233847,NA,33342.5422800777,segment1,32795.4967803724,6148.76033057851,NA,30795.8267460468,segment1,26504.5431203041,4987.95189626108,NA,5452.95496656904,segment1,5952.80479573152,-2.81803432543182,NA,-2.09152258463724,segment1,-2.12623772657635
6,6,0.993333333333333,3.3703,91700.1584258823,11.7892409464052,11.7892409464052,NA,52.4937017826454,segment1,56.6550207632265,2727.69312591245,NA,31015.0708350848,segment1,32795.4967803724,5950.4132231405,NA,28208.7523997601,segment1,26504.5431203041,4736.20692733007,NA,5480.70837320979,segment1,5952.80479573152,-3.614561648121,NA,-2.15256424104412,segment1,-2.12623772657635
7,7,0.992,3.38318,85775.6419594043,-1.37635120132369,-1.37635120132369,53.502788048047,48.9745741132027,segment1,56.6550207632265,8646.51582347016,29881.0835194158,28687.599390092,segment1,32795.4967803724,6148.76033057851,26000,25621.6780534732,segment1,26504.5431203041,8422.27195936963,5546.82311797084,5508.46177985055,segment1,5952.80479573152,-4.25133254950512,-1.94593942930418,-2.21360589745099,segment1,-2.12623772657635
8,8,0.990666666666667,3.39604,81661.5170712458,-10.5188509527871,-10.5188509527871,45.3890353433495,45.0440567046632,segment1,56.6550207632265,9623.90927482208,24863.5693835921,26333.5530874523,segment1,32795.4967803724,6148.76033057851,22942.1487603306,22980.8415288071,segment1,26504.5431203041,7589.27383240211,5572.60934037543,5531.8498751893,segment1,5952.80479573152,-4.71085671435765,-2.23909040139422,-2.29831940248115,segment1,-2.12623772657635
9,9,0.989333333333333,3.40831,99192.8151434106,28.4395892075792,28.4395892075792,36.5696466475291,41.1135392961237,segment1,56.6550207632265,27956.8395812482,21579.7368274039,23979.5067848127,segment1,32795.4967803724,5950.4132231405,19966.9421487603,20340.0050041409,segment1,26504.5431203041,4475.12828594286,5581.51959176273,5555.23797052805,segment1,5952.80479573152,-2.86421799292683,-2.55819293437946,-2.38303290751131,segment1,-2.12623772657635
10,10,0.988,3.42113,107857.420941968,47.6942687599298,47.6942687599298,33.8592953675564,39.0785622143799,segment1,56.6550207632265,35727.4126378921,21467.7471966717,22984.771902068,segment1,32795.4967803724,21818.1818181818,17157.0247933884,18676.7716008467,segment1,26504.5431203041,5244.62502115251,5530.38047927104,5557.61850211198,segment1,5952.80479573152,-2.03941635605582,-2.66046298433421,-2.42713376289642,segment1,-2.12623772657635
