observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
76734.66464673984,136068.33825081226,61487.603305785095,4492.81309014278,251.86664906526008,331504.0,1.0
99789.88171806773,169528.16167526259,61487.60330578509,4842.4549878324515,254.3499916513979,331504.0,0.9995
10643.155126806923,113809.95150510885,61487.603305785095,4873.761991175794,250.0096374487516,332782.0,0.9990000000000001
4317.579652954966,109582.13130034137,3966.9421487603295,4578.457708962119,249.62008705265342,334085.0,0.9985
3657.8561818675184,102443.03444369412,6148.760330578512,4648.192707936244,248.95771339577004,335395.0,0.998
44511.379852478865,123495.40538170587,17851.239669421488,5607.769245045598,250.84401493639785,336679.0,0.9975
15283.774710043885,120140.28969703693,11900.826446280991,6738.063948431847,250.5549801599791,337979.0,0.997
471.6909334263655,109774.08561404269,6148.760330578512,4689.134685842057,249.63783923185449,339326.0,0.9965
4748.270856234602,103325.20480285324,5950.413223140496,5246.738444283596,249.041438527962,340644.0,0.996
86812.68219693893,124130.43777527599,61487.603305785095,4519.845918731325,250.89872137967572,341956.0,0.9955
38648.88716760383,108732.6751007308,49586.77685950412,4459.8729826449935,249.54152826234449,343241.0,0.995
165361.81003220874,181675.24406114683,87272.72727272731,5146.513799065578,255.19855891939974,344546.0,0.9945
24008.397876377734,139577.29128566038,61487.603305785095,4618.74734607939,252.14057781136088,345841.0,0.9940000000000001
176498.03161859483,210693.73112350612,101157.02479338844,4224.5669873608695,257.10992347263084,347136.0,0.9935
30123.336692515943,166566.9751619993,69421.48760330575,4828.605050717278,254.141060125732,348418.0,0.993
8727.090976202706,110680.00398804016,59504.132231404925,5109.929918757065,249.7216197159013,349697.0,0.9925
2022.2341147001575,101636.8677587734,6148.760330578512,4916.610013388424,248.87786328830958,351015.0,0.992
-461.5606531022525,89844.16767120337,5950.413223140496,5380.726211327299,247.68595525270888,352301.0,0.9915
8684.070597807091,87528.51904379795,6148.760330578512,4850.958894633972,247.43706782499982,353599.0,0.991
260588.35430809535,121009.82185652995,222148.76033057852,4958.291164784832,250.62988816820555,354872.0,0.9905
800.8983819151234,110950.30113745714,5950.413223140496,4910.005877847452,249.7466171402439,356155.0,0.99
16895.681706418807,108556.88284440193,13884.297520661159,5404.802478812809,249.5252707707761,357452.0,0.9895
39568.476300596056,109907.23857886904,33719.00826446282,4499.1123016661895,249.65015338748444,358716.0,0.9890000000000001
101311.98208872628,144981.28864775776,61487.603305785095,4750.328714052742,252.5519035353751,360013.0,0.9885
15229.921119732624,109779.30855532344,45619.8347107438,4812.06650142325,249.63832225611054,361288.0,0.988
142025.04381209952,177692.85025128513,69421.48760330575,4690.014512832197,254.92606507100012,362602.0,0.9875
49230.74961884744,158508.18131003896,63471.074380165264,4944.3441799286375,253.55769532544662,363971.0,0.987
77105.94830520697,164742.23672840119,65454.54545454541,5417.347432299479,254.01231261754052,365251.0,0.9865
4070.4787393889173,121575.2059274265,41652.89256198347,5584.616978380177,250.678594583686,366518.0,0.986
14587.551113579251,125060.08404861383,5950.413223140496,5152.259769251447,250.9788080675925,367816.0,0.9855
2830.6546755593486,116679.36958472901,6148.760330578512,5062.608808865645,250.2568305982709,369086.0,0.985
-1706.1411432611962,101289.50152912065,6148.760330578512,7534.966581768643,248.8434569660381,370328.0,0.9845
-77.13283029224127,90197.93037217883,5950.413223140496,5064.025103509066,247.72397789898739,371609.0,0.9840000000000001
5141.906849785929,86870.95771957118,3689.256198347107,4779.623304046484,247.36639270416717,372903.0,0.9835
63074.07302242619,109448.17877526824,35702.47933884298,4794.372627886184,249.6076989526744,374169.0,0.983
113688.63317569294,156513.90352554488,61487.603305785095,5135.305119631504,253.41201063083824,375459.0,0.9825
22906.30820820646,112284.80588700858,61487.603305785095,5647.802540957861,249.87003383769616,376764.0,0.982
180774.759616222,196330.5324368614,91239.66942148766,5489.3636448817,256.18336743218504,378054.0,0.9815
3657.75492420975,133088.15418779376,61487.603305785095,5412.529867492576,251.6264859527596,379394.0,0.981
23038.72056871294,109447.70682096301,41652.89256198347,5026.275373560325,249.60765530573968,380671.0,0.9805
3239.7255796099757,101687.36946740912,6148.760330578512,4851.302602585348,248.88286543853098,381973.0,0.98
-2.0432987129148104,89279.03892723813,5950.413223140496,6455.87401831757,247.62521484600583,383222.0,0.9795
-2611.275174464346,74957.34594372804,6148.760330578512,5561.657478467213,246.00051005102085,384512.0,0.9790000000000001
5013.493520199754,68086.51860756698,6148.760330578512,5735.560525782325,245.1322480623886,385838.0,0.9785
4109.187995931619,60679.24448538441,5950.413223140496,5566.048894973682,244.1071921116941,387138.0,0.978
4317.3923126312175,56270.12143263144,3689.256198347107,5037.25916703709,243.4386260102652,388464.0,0.9775
42880.749155035934,90718.32722151485,3570.2479338842977,4862.295432268241,247.77991049242425,389785.0,0.977
115254.09857835887,139510.09267703095,61487.603305785095,4974.729817057974,252.13546298348538,391093.0,0.9765
92562.61530463828,161470.43000668142,65454.54545454543,5147.732520442667,253.7740916068874,392368.0,0.976
119022.69072726561,191682.73630396448,83305.78512396697,5504.5993060157225,255.87703296976034,393641.0,0.9755
38439.0164898732,159446.01605093296,65454.54545454543,5221.19128835956,253.62620542413129,394941.0,0.975
701.3002714657408,109419.22744900873,45619.8347107438,5108.254162646261,249.60502149718013,396253.0,0.9745
102755.43613824534,122429.38956344785,83305.78512396694,6439.488899839302,250.7521803552246,397553.0,0.9740000000000001
146.6830376178194,111425.56925550358,5950.413223140496,5200.090122421587,249.7905705405996,398929.0,0.9735
241.36800326948162,100372.44322351117,6148.760330578512,5145.733704683381,248.75262314020515,400197.0,0.973
9090.208219139076,97184.40538725448,6148.760330578512,6129.485724817229,248.4368507713208,401477.0,0.9725
47430.6341804523,121740.71952015006,17851.239669421488,5023.08037813528,250.6928531633486,402788.0,0.972
18712.84779592502,109294.21570556091,25785.12396694216,5374.2276435720005,249.5934602520633,404096.0,0.9715
61256.67592857152,107280.44391829438,57520.66115702478,5749.786558813398,249.40722407456715,405404.0,0.971
9174.293056738114,108618.90439324475,1983.4710743801647,5852.36150740758,249.5310066025381,406671.0,0.9705
77021.9847298498,118678.29620796411,61487.603305785095,5474.9896093455545,250.4290330985496,407951.0,0.97
25502.297952948244,109186.43552588944,29752.06611570249,5242.092519320508,249.58349260389252,409215.0,0.9695
31951.083266774596,105992.05754214614,27768.595041322318,7376.866209195572,249.28807246297472,410540.0,0.9690000000000001
12727.73499594922,109814.81966204564,3966.9421487603295,4938.030727289366,249.6416063684496,411812.0,0.9685
20482.79273975091,118799.57290157948,6148.760330578512,5349.279169638548,250.4394807806323,413126.0,0.968
12711.150772177129,120122.29270107918,5950.413223140496,5438.017749536949,250.55342976404887,414434.0,0.9675
-2451.140961693793,105612.84695515824,6148.760330578512,5909.544453648636,249.2530025853286,415717.0,0.9670000000000001
1064.9200532419234,91960.02025481196,6148.760330578512,8568.986423009677,247.91336847106746,416954.0,0.9665
37317.59635717964,118174.68423650505,5950.413223140496,5152.5191523460635,250.38564819404763,418274.0,0.966
4509.441389197806,109161.03027478082,7933.884297520661,5589.211053401346,249.5811430939407,419605.0,0.9655
39890.00604776792,107680.47918619806,35702.47933884298,5668.077797507737,249.44421984520463,420910.0,0.965
13039.967640334173,109298.20540361892,5950.413223140496,5471.828199772854,249.59382922441682,422171.0,0.9645
46765.13371659008,109176.1400129292,41652.89256198347,5234.306545296415,249.58254046175244,423430.0,0.9640000000000001
178358.94434323368,194969.44232457216,87272.72727272734,5292.9147588635715,256.095093866306,424753.0,0.9635
126043.37539144293,204259.28257577386,111074.38016528926,5679.154974952261,256.69758691067995,426052.0,0.963
8890.722938533341,148373.57404711813,59504.132231404925,5272.299235784354,252.810107630318,427334.0,0.9625
-3222.5138038600544,121682.16963022247,17851.239669421488,5617.650943614141,250.68780923761392,428609.0,0.9620000000000001
27745.43425892408,120036.52769815984,23801.652892561982,5589.423298424786,250.5460413247898,429868.0,0.9615
1610.8113568732192,110191.23011811996,6148.760330578512,5307.348606334577,249.6764172864256,431205.0,0.961
6459.833720169392,104585.05219893127,6148.760330578512,5917.251308779565,249.15795081836043,432510.0,0.9605
1188.178847703588,94119.54953387515,5950.413223140496,5703.268289619198,248.133279470471,433758.0,0.96
8663.401947930697,93777.13423645975,3689.256198347107,5316.561046999027,248.09936353372225,435030.0,0.9595
14833.91280244941,99112.98219205734,3570.2479338842977,5927.8169129675025,248.62787462282657,436295.0,0.9590000000000001
100635.40301850247,132834.74910720135,61487.603305785095,5426.032797573653,251.60606488090914,437592.0,0.9585
17394.954223919398,108964.26285526573,35702.47933884298,5562.961137012097,249.56294579258912,438858.0,0.958
95332.61762461453,143667.47841130046,55537.19008264461,5092.211985935461,252.45190275622625,440172.0,0.9575
31980.196892448726,107516.07402517213,61487.603305785095,6643.997972792097,249.42901544670048,441471.0,0.9570000000000001
49607.159824851886,108144.64968435276,43636.36363636363,5342.220529307729,249.48714692355065,442812.0,0.9565
6411.588570708015,102192.80484219122,6148.760330578512,6214.673082291009,248.93292837184936,444091.0,0.956
3733.4757697594055,92345.70786739462,5950.413223140496,7630.159521415544,247.95482242770797,445412.0,0.9555
7416.001644442315,85126.95010570978,6148.760330578512,8485.999075548632,247.1789456261511,446696.0,0.955
10307.905965671796,82349.35630101924,6148.760330578512,6936.739439783824,246.8700560288224,447942.0,0.9545
10467.566295454959,80829.27212483386,5950.413223140496,6037.23724849985,246.69124363308242,449236.0,0.9540000000000001
62.773815353895365,69398.91574444843,3689.256198347107,7803.873997392234,245.30018115731903,450562.0,0.9535
14952.387302511297,74291.88117331498,3570.2479338842977,6489.173939760443,245.91628038046252,451867.0,0.953
500.97388351004525,65179.39336257245,3689.256198347107,5924.2054959054685,244.7375533495689,453162.0,0.9525
111976.60024868102,109984.12737077779,61487.603305785095,5684.262934690717,249.6572641608044,454487.0,0.9520000000000001
4048.666146795284,104919.91739566572,3332.2314049586776,5780.6447169487,249.18891957788452,455797.0,0.9515
22817.41376964585,106699.32877080217,13884.297520661159,7153.7048738482235,249.35348180623345,457103.0,0.951
75422.6745481914,117052.02441013095,59504.132231404925,5565.8466774578565,250.28893387406362,458401.0,0.9505
16939.896567990534,118000.84341077453,5950.413223140496,10040.664344206463,250.3706722442087,459695.0,0.95
10826.408008713805,117130.52339925664,5950.413223140496,5746.314797091185,250.2956963645121,460991.0,0.9495
1216.975838798689,104079.1088201896,6148.760330578512,8119.630087287221,249.11116053086002,462314.0,0.949
7937.054477658898,96662.61509257354,6148.760330578512,9204.787874696447,248.3851678974419,463609.0,0.9485
2189.0432745534267,87482.32687200137,5950.413223140496,5418.9182719850905,247.4321030601893,464906.0,0.948
653.8680156185535,78476.24752174299,3689.256198347107,5970.691167529827,246.41444977317286,466189.0,0.9475
8186.52199124482,76096.78442352143,3570.2479338842977,6995.737155582094,246.13454586795916,467527.0,0.947
46063.047988006045,107689.89285164668,7933.884297520661,6536.0552623601225,249.44509043296463,468814.0,0.9465
29725.246598166348,107553.01934849778,23801.652892561993,6060.467208753254,249.43243219721612,470138.0,0.946
79354.17798476604,124994.07996783034,55537.19008264461,6375.927282789114,250.97312198206671,471413.0,0.9455
111301.72479814061,163054.1044580357,67438.01652892558,5803.683779009924,253.88978117160028,472704.0,0.945
19302.749183294043,117217.61768861885,59504.132231404925,5635.103721306122,250.30319931845443,473991.0,0.9445
26047.92727318436,124692.46324185091,11900.826446280991,6672.255273671303,250.94713845984242,475290.0,0.944
2040.4798487674195,115106.50388033211,5950.413223140496,5676.0259871457565,250.12133217439109,476547.0,0.9435
-2786.2640842590617,100024.0737850822,6148.760330578512,6147.4056804123165,248.71811745097884,477879.0,0.943
5031.908058381294,86899.59526020513,6148.760330578512,12007.626252679844,247.3694706857486,479170.0,0.9425
7120.348609899518,82121.45828649067,5950.413223140496,5948.0723604734985,246.8432476516281,480467.0,0.942
5088.699091628318,77712.52375560749,3689.256198347107,5808.377424164371,246.32461048766118,481775.0,0.9415
124196.16592618053,135757.33508837695,59504.132231404925,6647.222362006445,251.84158635573996,483041.0,0.941
70889.88723580327,138762.15628902984,61487.603305785095,6397.46272936555,252.07853374098264,484323.0,0.9405
15318.99254321014,108044.56162651056,39669.42148760331,6367.165718126171,249.4778906525951,485656.0,0.94
50565.482722592336,103557.58784235004,45619.8347107438,9432.62179600915,249.0629296071719,486946.0,0.9395
65505.22612777332,106728.92560670996,55537.19008264461,6796.698280768916,249.35621895928142,488285.0,0.939
20.21482726299963,96687.26530691914,3570.2479338842977,6491.627193169527,248.3876094796869,489621.0,0.9385
55623.594017626434,121692.89454888945,23801.652892561982,6816.311883094147,250.68873316237847,490963.0,0.938
17188.89016888436,115808.28225738653,11900.826446280991,11172.676014106297,250.18178861624625,492339.0,0.9375
-1770.6863886679737,101236.72001038837,6148.760330578512,6652.115527751676,248.83822900261376,493614.0,0.937
5003.417430650896,92582.20952432488,6148.760330578512,7509.167586135843,247.98024178034444,494960.0,0.9365
43908.54804543101,123972.29314635914,5950.413223140496,6568.051200256243,250.8850976177084,496319.0,0.9359999999999999
64.65957644699824,107345.68542807306,9917.355371900827,6773.911922832234,249.41325769241402,497669.0,0.9355
14845.856032996277,108385.57089015047,7933.884297520661,5872.086273398181,249.5094276232452,499001.0,0.935
45654.09100952209,107325.79293916686,39669.42148760331,7044.447472902498,249.411418009726,500379.0,0.9345
14102.511681429924,107378.35050935471,7933.884297520661,6116.069813721408,249.41627860069863,501697.0,0.934
21890.380520837938,106518.0564284471,15867.768595041323,6882.906006704167,249.3367175093357,503007.0,0.9335
38295.95723428424,106031.25886478033,31735.53719008265,7047.217607868384,249.29169785117733,504350.0,0.9329999999999999
95235.3203574462,135145.5017137499,59504.132231404925,6616.94527707198,251.79228074089366,505720.0,0.9325
6903.7769129934195,124163.19531254498,11900.826446280991,5985.256867917351,250.9015433591097,507083.0,0.932
