index,dates,shiftFactor,population,storage_asis,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.31595,142.140007617745,91329.9916513362,NA,42181.7444304358,segment1,36963.828973063,142.140007617745,NA,76.54292064973,segment1,65.3359444780703,61487.6033057851,NA,39714.514068259,segment1,30135.4491424407,4798.47491756615,NA,5041.89396052248,segment1,5959.24932915143,1.4611526433236,NA,-1.34919396587563,segment1,-1.4612713596915
2,2,1,3.31595,230.437460336489,127489.156186849,NA,40990.0108298831,segment1,36963.8289730626,230.437460336489,NA,72.9913213953384,segment1,65.33594447807,83305.785123967,NA,38163.0752237495,segment1,30135.4491424407,4449.5173394471,NA,5031.82818296014,segment1,5959.24932915143,4.26917675602851,NA,-1.46069526943431,segment1,-1.4612713596915
3,3,1,3.32967,114.337137181834,14536.1103647995,NA,39798.2772293303,segment1,36963.8289730626,114.337137181834,NA,69.4397221409468,segment1,65.33594447807,61487.6033057851,NA,36611.6363792399,segment1,30135.4491424407,5293.65247860954,NA,5021.76240539781,segment1,5959.24932915143,0.508854599773599,NA,-1.57219657299299,segment1,-1.4612713596915
4,4,1,3.34294,51.1910894294926,31686.7755541544,NA,38808.2978735638,segment1,36963.8289730626,51.1910894294926,NA,66.7392900687066,segment1,65.33594447807,55537.1900826446,NA,35337.7067942071,segment1,30135.4491424407,4565.30696006351,NA,5015.65524338221,segment1,5959.24932915143,-1.89389066463775,NA,-1.65123090789624,segment1,-1.4612713596915
5,5,1,3.35582,28.9281668970043,3469.53537044895,NA,37818.3185177973,segment1,36963.8289730626,28.9281668970043,NA,64.0388579964665,segment1,65.33594447807,6148.76033057851,NA,34063.7772091742,segment1,30135.4491424407,7339.09017949018,NA,5009.54808136661,segment1,5959.24932915143,-2.84244105550201,NA,-1.7302652427995,segment1,-1.4612713596915
6,6,1,3.36885,5.24551398397148,-418.414547616599,NA,36787.3667619382,segment1,36963.8289730626,5.24551398397148,NA,61.575955668577,segment1,65.33594447807,5950.4132231405,NA,32930.2573865509,segment1,30135.4491424407,4288.36604010764,NA,5003.56657272349,segment1,5959.24932915143,-3.93105747068068,NA,-1.80088199110624,segment1,-1.4612713596915
7,7,1,3.38175,-19.5389020938271,27.0007242888174,38833.9780032372,35756.4150060791,segment1,36963.8289730626,-19.5389020938271,63.0744157595125,59.1130533406876,segment1,65.33594447807,6148.76033057851,32611.5702479339,31796.7375639276,segment1,30135.4491424407,5031.22762871968,5003.62022726834,4997.58506408037,segment1,5959.24932915143,-5.18833265994851,-1.72098272884812,-1.87149873941297,segment1,-1.4612713596915
8,8,1,3.39544,-20.3377919233956,10663.060785039,34221.2357065946,34569.5996373164,segment1,36963.8289730626,-20.3377919233956,58.164953674108,56.3298349135201,segment1,65.33594447807,6148.76033057851,31454.5454545454,30529.0577100847,segment1,30135.4491424407,4873.80087776631,4975.94819048129,4987.43314867207,segment1,5959.24932915143,-5.23062185219715,-1.88012718764338,-1.95663085539563,segment1,-1.4612713596915
9,9,1,3.40804,-31.5502940424332,6940.2692370189,31702.4916095296,33382.7842685537,segment1,36963.8289730626,-31.5502940424332,50.8213395155925,53.5466164863526,segment1,65.33594447807,5950.4132231405,30049.5867768595,29261.3778562418,segment1,30135.4491424407,6035.48196744534,4957.53120400218,4977.28123326376,segment1,5959.24932915143,-5.85173158273761,-2.13270916043974,-2.04176297137829,segment1,-1.4612713596915
10,10,1,3.42105,51.6072753614268,55770.5383428341,31426.4673039745,33167.2010759157,segment1,36963.8289730626,51.6072753614268,48.1016884504385,53.6258355605208,segment1,65.33594447807,13884.2975206612,27652.8925619835,28266.5762182815,segment1,30135.4491424407,4465.33459043587,4997.41772131045,4990.51101526856,segment1,5959.24932915143,-1.876570432568,-2.23650934909842,-2.02152447684881,segment1,-1.4612713596915
