index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor,inflow,deficit
0,1,51894.72190132958,111204.10207075595,61487.603305785095,4517.106524788694,249.7700889735278,331676.0,1.0,0.0,0.0
1,2,99362.56721277996,150671.16274375946,55537.19008264461,4358.316457132098,252.9849887915786,331676.0,0.9995,0.0,0.0
2,3,68641.10884027557,152541.49727614276,61487.603305785095,5283.171002107478,253.12182097130122,332969.0,0.9990000000000001,0.0,0.0
3,4,20047.682196972048,107955.43209070849,59504.132231404925,5129.615151001507,249.469647839703,334304.0,0.9985,0.0,0.0
4,5,16415.956341960344,110940.49821842666,6148.760330578512,7282.129883663664,249.74571055381733,335599.0,0.998,0.0,0.0
5,6,74859.57830642324,121409.76426423568,59504.13223140496,4886.180029209266,250.66434220057164,336901.0,0.9975,0.0,0.0
6,7,8842.766801040654,119657.79887385292,6148.760330578512,4445.971860844895,250.51341478927054,338178.0,0.997,0.0,0.0
7,8,-3270.8802996675568,105377.04249526982,6148.760330578512,4861.115748337041,249.23119508880694,339494.0,0.9965,0.0,0.0
8,9,-67.31031819033988,94664.10780321244,5950.413223140496,4695.211150726554,248.1872174923943,340769.0,0.996,0.0,0.0
9,10,9738.688939679596,95955.11366176174,3689.256198347107,4758.426882783181,248.31509049740112,342082.0,0.9955,0.0,0.0
10,11,14175.501926179617,101501.45967630767,3570.2479338842977,5058.907977749387,248.8644512357674,343394.0,0.995,0.0,0.0
11,12,41345.93342641845,108370.43446195146,29752.06611570249,4724.892525072179,249.50802778710363,344684.0,0.9945,0.0,0.0
12,1,36755.320961173406,108376.49499637065,31735.53719008265,5013.723236671626,249.50858827303898,345961.0,0.9940000000000001,0.0,0.0
13,2,173553.35575267815,191735.76609287524,85289.25619834715,4904.828457826564,255.88062820968642,347237.0,0.9935,0.0,0.0
14,3,71120.09562921838,176820.27690804648,81322.31404958677,4713.270764460477,254.8644991821101,348531.0,0.993,0.0,0.0
15,4,7332.27575297063,119197.2069735126,59504.132231404925,5451.2134560998,250.47373595567817,349782.0,0.9925,0.0,0.0
16,5,6385.168708913824,114761.7802039408,6148.760330578512,4671.835147907097,250.0916350968247,351040.0,0.992,0.0,0.0
17,6,3553.4865242111714,106666.96478902972,5950.413223140496,5697.888715981757,249.35048874401454,352305.0,0.9915,0.0,0.0
18,7,18759.8788412669,112982.19957667615,6148.760330578512,6295.883723041974,249.9345296935796,353633.0,0.991,0.0,0.0
19,8,6428.414383021309,108239.64991718654,6148.760330578512,5022.20371193239,249.49593266597492,354950.0,0.9905,0.0,0.0
20,9,8863.84901025985,106654.84142618196,5950.413223140496,4498.244278123929,249.3493675599909,356270.0,0.99,0.0,0.0
21,10,3381.227759710105,101457.11848953838,3689.256198347107,4889.694498006584,248.86005927986716,357573.0,0.9895,0.0,0.0
22,11,5717.269801483157,98534.34860956248,3570.2479338842977,5069.791747574768,248.57056147083625,358856.0,0.9890000000000001,0.0,0.0
23,12,8186.003091279209,98201.02271490936,3689.256198347107,4830.072787585223,248.53754583150845,360172.0,0.9885,0.0,0.0
24,1,73652.57554390989,108679.75940999,57520.66115702478,5653.177691804632,249.5366345519273,361446.0,0.988,0.0,0.0
25,2,60593.302787375505,108884.71317075033,55537.19008264461,4851.158943970708,249.5555889365348,362747.0,0.9875,0.0,0.0
26,3,33025.174190172715,109017.98872708279,27768.595041322318,5123.303592517949,249.5679144295832,364023.0,0.987,0.0,0.0
27,4,8225.131246710882,107600.98165826172,3966.9421487603295,5675.196166771604,249.43686781265717,365270.0,0.9865,0.0,0.0
28,5,-254.0057725677787,96260.16550709351,6148.760330578512,4938.050048021934,248.34530561678815,366592.0,0.986,0.0,0.0
29,6,9125.94781640058,94052.62160593252,5950.413223140496,5383.0784944210745,248.12665031754486,367872.0,0.9855,0.0,0.0
30,7,1790.5170699516907,84918.24223366412,6148.760330578512,4776.136111641565,247.15651356767668,369183.0,0.985,0.0,0.0
31,8,-230.13691302857254,73750.78672928544,6148.760330578512,4788.558260771611,245.84704244776526,370459.0,0.9845,0.0,0.0
32,9,4742.272189631497,67792.4154523653,5950.413223140496,4750.230243411137,245.0946149011344,371686.0,0.9840000000000001,0.0,0.0
33,10,16992.39842231975,73808.94743314452,3689.256198347107,7286.61024319341,245.85448463635888,372937.0,0.9835,0.0,0.0
34,11,42586.638415985915,108907.45902661892,1983.4710743801647,5504.655748131329,249.55769250223057,374244.0,0.983,0.0,0.0
35,12,50766.25688494002,108568.10185826352,45619.8347107438,5485.779342551722,249.5263083194547,375553.0,0.9825,0.0,0.0
36,1,15463.61005335845,109277.31298550547,9917.355371900827,4837.043554215664,249.59189706700317,376835.0,0.982,0.0,0.0
37,2,19354.01722254901,109892.75476467551,13884.297520661159,4854.277922717794,249.6488139059165,378154.0,0.9815,0.0,0.0
38,3,31607.714898993032,106486.15186560953,27768.595041322318,7245.722756736723,249.33376693476458,379451.0,0.981,0.0,0.0
39,4,18372.56717194077,107776.52013443352,11900.826446280991,5181.3724568357375,249.45310183431369,380814.0,0.9805,0.0,0.0
40,5,2944.307139282063,93627.16246837727,6148.760330578512,10944.904474759793,248.084508960814,382156.0,0.98,0.0,0.0
41,6,2629.5157225428243,85378.69053903135,5950.413223140496,4927.5744287482485,247.2060028524324,383442.0,0.9795,0.0,0.0
42,7,12240.945198647463,86391.08952427245,6148.760330578512,5079.785882827837,247.31481615695103,384794.0,0.9790000000000001,0.0,0.0
43,8,1478.5339847500245,75395.54570455113,6148.760330578512,6325.317473892843,246.0520568997237,386090.0,0.9785,0.0,0.0
44,9,-86.18426449770917,64302.944432443845,5950.413223140496,5056.003784469072,244.6147842040123,387395.0,0.978,0.0,0.0
45,10,7297.368683651747,62445.90720537494,3689.256198347107,5465.149712373549,244.3546585243556,388679.0,0.9775,0.0,0.0
46,11,8264.472623288359,62279.323706192474,3570.2479338842977,4860.808188586516,244.33132423395332,389966.0,0.977,0.0,0.0
47,12,50848.78866362847,104313.49265585856,3689.256198347107,5125.363515615264,249.13283664624603,391232.0,0.9765,0.0,0.0
48,1,66005.61074452674,109395.87850945783,55537.19008264461,5386.034808283005,249.60286215753797,392509.0,0.976,0.0,0.0
49,2,23764.227537793882,107623.98035266498,19834.710743801654,5701.414950785042,249.4389947611824,393856.0,0.9755,0.0,0.0
50,3,56497.26670594974,108127.95229804576,49586.77685950412,6406.517901064934,249.48560272801683,395179.0,0.975,0.0,0.0
51,4,19973.22916503268,108080.09192139038,13884.297520661159,6136.79202102687,249.4811765394793,396527.0,0.9745,0.0,0.0
52,5,1419.60128552535,96759.8722155202,6148.760330578512,6591.060660817027,248.3948011306973,397798.0,0.9740000000000001,0.0,0.0
53,6,6024.4136387298495,90112.4797099088,5950.413223140496,6721.392921200771,247.71479360596612,399066.0,0.9735,0.0,0.0
54,7,62404.34123623081,121520.1402886297,23801.652892561982,7195.027764947931,250.6738508174216,400368.0,0.973,0.0,0.0
55,8,5053.493651193791,114548.17625298734,6148.760330578512,5876.697356257619,250.07323365377215,401657.0,0.9725,0.0,0.0
56,9,-631.3070673724458,102801.16144550567,5950.413223140496,5165.29451696876,248.9929743314072,403035.0,0.972,0.0,0.0
57,10,36184.669630733646,107567.44695947996,25785.12396694216,5633.260149817167,249.4337664810395,404313.0,0.9715,0.0,0.0
58,11,38522.84092199232,108314.2106749384,31735.53719008265,6040.540016451236,249.5028281397335,405619.0,0.971,0.0,0.0
59,12,115850.10094558385,157447.36158557574,61487.603305785095,5229.346729161654,253.48020100705497,406933.0,0.9705,0.0,0.0
60,1,90333.77705345137,168700.72695090572,73388.42975206609,5691.981936055491,254.29161059415128,408235.0,0.97,0.0,0.0
61,2,56817.70325438425,162566.101572584,57520.66115702478,5431.667475681436,253.854131899524,409507.0,0.9695,0.0,0.0
62,3,31248.610984401887,125867.10899149733,61487.603305785095,6460.000259703778,251.04456595950498,410752.0,0.9690000000000001,0.0,0.0
63,4,831.3921853125731,109858.67930174556,11900.826446280991,4938.995428783303,249.6456625637423,411996.0,0.9685,0.0,0.0
64,5,4876.7046336480735,100323.48569808916,6148.760330578512,8263.137906725975,248.74777393998505,413262.0,0.968,0.0,0.0
65,6,56385.482408570926,121156.63666155982,29752.06611570248,5800.265329397761,250.6425358943453,414536.0,0.9675,0.0,0.0
66,7,11773.543943680605,121190.93514859525,5950.413223140496,5788.832233504668,250.6454906227253,415809.0,0.9670000000000001,0.0,0.0
67,8,8895.530430410981,118028.702976999,6148.760330578512,5909.002271428718,250.373072275758,417111.0,0.9665,0.0,0.0
68,9,9817.217371082095,116780.83298698552,5950.413223140496,5114.67413795508,250.26557141514348,418423.0,0.966,0.0,0.0
69,10,8725.643779834161,107566.86074747288,11900.826446280991,6038.789573065774,249.43371226740712,419740.0,0.9655,0.0,0.0
70,11,42509.10207174478,108852.18504230503,35702.47933884298,5521.298438069711,249.55258069382273,421044.0,0.965,0.0,0.0
71,12,92482.57898029523,134496.68816256453,61487.603305785095,5350.472554250918,251.7399950167269,422374.0,0.9645,0.0,0.0
72,1,5702.369008516971,108603.65835948766,25785.12396694216,5810.274844651712,249.52959662993504,423654.0,0.9640000000000001,0.0,0.0
73,2,101878.62330598092,149869.23259946232,55537.19008264461,5075.858983361919,252.9239498096713,425024.0,0.9635,0.0,0.0
74,3,54956.7488395061,137135.63675006342,61487.603305785095,6202.741383120183,251.95265909824025,426299.0,0.963,0.0,0.0
75,4,21254.700529113303,107365.69197687197,43636.36363636363,7388.2816659411865,249.41510792350613,427566.0,0.9625,0.0,0.0
76,5,22821.214117750696,118350.62060239172,6148.760330578512,5687.525161652444,250.4008046693997,428894.0,0.9620000000000001,0.0,0.0
77,6,3693.055783864853,109302.63184296196,5950.413223140496,6790.6313201541125,249.5942385871601,430154.0,0.9615,0.0,0.0
78,7,-455.73972203596463,96857.12834178623,6148.760330578512,5841.003448561228,248.4044342652324,431453.0,0.961,0.0,0.0
79,8,18190.55292188458,102585.93939399504,6148.760330578512,6312.981539097254,248.97186800653674,432734.0,0.9605,0.0,0.0
