observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
127687.88052414381,171274.58198754952,77355.37190082643,4372.0166357680055,254.4732132920024,330795.0,1.0
20192.990229483155,131145.78390313202,55537.19008264461,4784.598231256287,251.46995679773806,330795.0,0.9993333333333332
23807.82839099014,108817.81226750626,41652.89256198347,4482.907464632506,249.54940185586847,332112.0,0.9986666666666668
75021.79940462268,119936.61764666652,59504.132231404925,4398.861794057719,250.53743432517803,333391.0,0.998
41606.33969010913,117548.2388504187,35702.479338842975,8292.239147513998,250.33168149986375,334682.0,0.9973333333333332
1753.4417241963467,108356.26707267422,5950.413223140496,4995.000278800337,249.50671756891467,335977.0,0.9966666666666668
193.2785572763594,95698.62480071603,6148.760330578512,6702.1604986560205,248.28968549927853,337246.0,0.996
822.7041204510806,85773.25922438434,6148.760330578512,4599.309366204254,247.24841135257785,338564.0,0.9953333333333332
1618.1818246142261,77009.26154226418,5950.413223140496,4431.766283593879,246.24188348926762,339884.0,0.9946666666666668
27.16601985631994,68787.95528056014,3689.256198347107,4559.216083213249,245.22200323487647,341221.0,0.9940000000000001
45499.11763943533,106278.98829318426,3570.2479338842977,4437.836692926911,249.31460818396232,342545.0,0.9933333333333332
121835.28922195651,159954.86148466985,63471.074380165264,4688.341650305918,253.66337727260358,343875.0,0.9926666666666668
66392.40027233618,157028.7776089021,63471.074380165264,5847.409767938913,253.44962288033472,345178.0,0.992
182028.5338277514,215747.53837822576,119008.26446280988,4301.508595618109,257.4246455584896,346466.0,0.9913333333333332
73045.26505220575,188662.61527717696,95206.61157024803,4923.576583006698,255.6722790018425,347806.0,0.9906666666666668
86349.85570578474,185294.76106445253,85289.25619834714,4428.453720162186,255.44394990267475,349088.0,0.99
3582.182882542109,120896.45337352801,59504.13223140496,8476.358342061729,250.6201217585741,350346.0,0.9893333333333332
46530.85989579112,121229.12303799026,41652.89256198347,4545.2976693454075,250.6487804133348,351664.0,0.9886666666666668
32468.962270829918,125256.62147369127,23801.652892561982,4639.81094256692,250.99536880277958,352993.0,0.988
7513.506251573401,121889.23068444195,5950.413223140496,4930.48381768224,250.70564702657146,354268.0,0.9873333333333332
1382.6189332474216,112783.05723604248,5950.413223140496,4538.379158506379,249.9161127565007,355590.0,0.9866666666666668
4981.491537958505,108224.64603853806,3966.9421487603295,5572.9605867025475,249.4945450881844,356896.0,0.986
23720.64979015769,109011.14010434283,17851.23966942149,5082.916054931423,249.567281060237,358249.0,0.9853333333333334
