index,dates,shiftFactor,population,storage,storage_perc,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.30672,181066.180718113,210.380401595806,210.380401595806,NA,71.9991741629076,segment1,77.8070759929497,146035.514031829,NA,32547.6413654607,segment1,41232.916912524,85289.2561983471,NA,31617.4238182408,segment1,35594.2311875077,4994.1671153691,NA,4603.32367178023,segment1,5918.55573348531,3.65726648936359,NA,-1.76796534116092,segment1,-1.04450976559651
2,2,0.999666666666667,3.30672,167915.162015427,181.155915589837,181.155915589837,NA,69.867080429228,segment1,77.8070759929496,50515.1921885797,NA,33183.4071310063,segment1,41232.9169125239,59504.1322314049,NA,31680.1095862878,segment1,35594.2311875077,4162.07865986116,NA,4606.2653864113,segment1,5918.55573348531,2.73618373071525,NA,-1.77338568624937,segment1,-1.0445097655965
3,3,0.999333333333333,3.31969,134860.793435122,107.70176318916,107.70176318916,NA,67.7349866955483,segment1,77.8070759929496,33276.8267908916,NA,33819.1728965519,segment1,41232.9169125239,61487.6033057851,NA,31742.7953543349,segment1,35594.2311875077,4843.59206541155,NA,4609.20710104236,segment1,5918.55573348531,0.269337048522999,NA,-1.77880603133782,segment1,-1.0445097655965
4,4,0.999,3.33305,108747.355687016,49.6719015267029,49.6719015267029,NA,66.1414025282229,segment1,77.8070759929496,8363.2108153605,NA,34507.8621104377,segment1,41232.9169125239,29752.0661157025,NA,32001.2819119198,segment1,35594.2311875077,4724.58244776361,NA,4619.13182855034,segment1,5918.55573348531,-1.95711405835414,NA,-1.77164854636975,segment1,-1.0445097655965
5,5,0.998666666666667,3.34613,96116.4010657638,21.6031134794751,21.6031134794751,NA,64.5478183608974,segment1,77.8070759929496,-1717.08699791216,NA,35196.5513243235,segment1,41232.9169125239,6148.76033057851,NA,32259.7684695047,segment1,35594.2311875077,4765.10729276184,NA,4629.05655605833,segment1,5918.55573348531,-3.16893412581572,NA,-1.76449106140169,segment1,-1.0445097655965
6,6,0.998333333333333,3.35932,89724.5012838095,7.39889174179895,7.39889174179895,NA,62.9603393080364,segment1,77.8070759929496,3921.37026034913,NA,35708.1132990563,segment1,41232.9169125239,5950.4132231405,NA,32498.6353909241,segment1,35594.2311875077,4362.85681916291,NA,4637.51287067059,segment1,5918.55573348531,-3.82690656880808,NA,-1.76744217524626,segment1,-1.0445097655965
7,7,0.998,3.37253,93590.7486534809,15.9905525632909,15.9905525632909,61.3231692518963,61.3728602551754,segment1,77.8070759929496,14763.6575120591,37729.2947971604,36219.6752737892,segment1,41232.9169125239,6148.76033057851,33851.2396694215,32737.5023123434,segment1,35594.2311875077,4748.64981180927,4655.01331087337,4645.96918528286,segment1,5918.55573348531,-3.41909779581212,-1.70025598616672,-1.77039328909084,segment1,-1.0445097655965
8,8,0.997666666666667,3.38561,83284.9496012922,-6.91122310823965,-6.91122310823965,59.2329915136104,59.8828068557244,segment1,77.8070759929496,357.426779981202,36973.6173683971,36775.7615191864,segment1,41232.9169125239,6148.76033057851,33272.7272727273,32899.6323992247,segment1,35594.2311875077,4514.4655015914,4641.47007789856,4651.29371697148,segment1,5918.55573348531,-4.51988711901043,-1.7671075688061,-1.7784596368076,segment1,-1.0445097655965
9,9,0.997333333333333,3.39832,77023.3305562483,-20.8259320972261,-20.8259320972261,57.2360330806962,58.3927534562733,segment1,77.8070759929496,4690.31918657505,36842.7564373144,37331.8477645835,segment1,41232.9169125239,5950.4132231405,33107.4380165289,33061.762486106,segment1,35594.2311875077,5001.52500847845,4633.94971559697,4656.6182486601,segment1,5918.55573348531,-5.25646152732051,-1.83596701373563,-1.78652598452437,segment1,-1.0445097655965
10,10,0.997,3.41125,108107.517424148,48.2500387203295,48.2500387203295,56.1813150871214,59.7399481258315,segment1,77.8070759929496,59857.7526964815,37046.7301656793,38513.8811132842,segment1,41232.9169125239,23801.652892562,32859.5041322314,33642.0913496266,segment1,35594.2311875077,4971.91293601947,4661.84913055668,4689.78955196981,segment1,5918.55573348531,-2.01628711512546,-1.87480689503711,-1.71366239834392,segment1,-1.0445097655965
11,11,0.996666666666667,3.42439,114947.921347642,63.4509363280938,63.4509363280938,57.6446794319972,61.0871427953896,segment1,77.8070759929496,70727.8818483306,37955.9652371325,39695.9144619849,segment1,41232.9169125239,59504.1322314049,32611.5702479339,34222.4202131471,segment1,35594.2311875077,4383.34569343195,4685.88103400456,4722.96085527952,segment1,5918.55573348531,-1.39232931188468,-1.81208613186289,-1.64079881216346,segment1,-1.0445097655965
12,12,0.996333333333333,3.43673,118333.410739578,70.9742460879508,70.9742460879508,60.5417996794856,62.0371472463663,segment1,77.8070759929496,69388.5773410515,38594.2340853246,39374.4565582375,segment1,41232.9169125239,61487.6033057851,32611.5702479339,34143.9795354794,segment1,35594.2311875077,4515.48464333088,4678.95972602101,4722.93573726191,segment1,5918.55573348531,-1.10067791699018,-1.68509174835301,-1.6170878861649,segment1,-1.0445097655965
13,1,0.996,3.44931,169399.863583311,184.455252407359,184.455252407359,61.7434948005074,62.987151697343,segment1,77.8070759929496,131177.304256526,37826.2774692089,39052.9986544902,segment1,41232.9169125239,75371.9008264463,32611.5702479339,34065.5388578117,segment1,35594.2311875077,4738.95058634686,4673.94441681529,4722.9106192443,segment1,5918.55573348531,2.84093936240117,-1.63126252079437,-1.59337696016635,segment1,-1.0445097655965
14,2,0.995666666666667,3.46214,157007.559576741,156.916799059424,156.916799059424,61.8343144590646,62.1112852275477,segment1,77.8070759929496,47237.1436735616,37329.708278398,37560.6421357847,segment1,41232.9169125239,55537.1900826446,32611.5702479339,33067.8706584888,segment1,35594.2311875077,4092.25759748792,4677.26918411351,4691.00572755719,segment1,5918.55573348531,1.94807287433272,-1.62651193764599,-1.64660731106792,segment1,-1.0445097655965
15,3,0.995333333333333,3.47489,124201.244798334,84.0138773296305,84.0138773296305,62.1538309986381,61.2354187577525,segment1,77.8070759929496,33414.2129599243,37421.5880456409,36068.2856170793,segment1,41232.9169125239,61487.6033057851,32611.5702479339,32070.2024591659,segment1,35594.2311875077,4732.92443254649,4666.235354899,4659.10083587009,segment1,5918.55573348531,-0.595178773403347,-1.61072851807103,-1.6998376619695,segment1,-1.0445097655965
