index,dates,shiftFactor,population,storage,storage_perc,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.31367,108310.562256968,48.7012494599296,48.7012494599296,NA,44.7763612714751,segment1,61.8761717896739,13756.8512696196,NA,24569.3006805824,segment1,34593.4655597171,25785.1239669422,NA,20110.4507362788,segment1,29225.7278743216,4975.25504570909,NA,4848.97424281464,segment1,5767.42711686707,-1.99750927060313,NA,-2.75979962991607,segment1,-1.6696196330245
2,2,0.9985,3.31367,170409.652416902,186.699227593116,186.699227593116,NA,55.0343458177307,segment1,61.8761717896735,128043.741864416,NA,28297.1260247986,segment1,34593.4655597171,61487.6033057851,NA,23133.5903360149,segment1,29225.7278743216,4457.04839869707,NA,4878.29327364916,segment1,5767.42711686706,2.91218672242303,NA,-2.27985659915648,segment1,-1.6696196330245
3,3,0.997,3.32711,128861.275308412,94.3695006853599,94.3695006853599,NA,65.2923303639863,segment1,61.8761717896735,25463.8090574124,NA,32024.9513690148,segment1,34593.4655597171,61487.6033057851,NA,26156.7299357509,segment1,29225.7278743216,5524.58286011794,NA,4907.61230448369,segment1,5767.42711686706,-0.214144144700441,NA,-1.79991356839688,segment1,-1.6696196330245
4,4,0.9955,3.34019,108840.467457139,49.8788165714208,49.8788165714208,NA,75.2053537248852,segment1,61.8761717896735,20256.3613079396,NA,35846.785737428,segment1,34593.4655597171,35702.479338843,NA,29527.1531633665,segment1,29225.7278743216,4574.68982036926,NA,4944.14767557629,segment1,5767.42711686706,-1.94850296336452,NA,-1.35670141992849,segment1,-1.6696196330245
5,5,0.994,3.3534,121855.697756889,78.8015505708639,78.8015505708639,NA,85.118377085784,segment1,61.8761717896735,29484.0917093479,NA,39668.6201058412,segment1,34593.4655597171,11900.826446281,NA,32897.5763909821,segment1,29225.7278743216,4568.03496331751,NA,4980.6830466689,segment1,5767.42711686706,-0.797241750784906,NA,-0.9134892714601,segment1,-1.6696196330245
6,6,0.9925,3.36628,126081.576194551,88.1923915434458,88.1923915434458,NA,94.2881955218182,segment1,61.8761717896735,14667.3716738204,NA,43261.8800320785,segment1,34593.4655597171,5950.4132231405,NA,36313.2234312655,segment1,29225.7278743216,4491.08001301809,NA,5006.58422910264,segment1,5767.42711686706,-0.438150842569883,NA,-0.520631215609173,segment1,-1.6696196330245
7,7,0.991,3.37881,125526.629870888,86.9591774908625,86.9591774908625,114.5121023558,103.458013957852,segment1,61.8761717896735,16248.6096789581,54761.9565330535,46855.1399583158,segment1,34593.4655597171,11900.826446281,42975.2066115702,39728.8704715489,segment1,29225.7278743216,4902.72955633958,5066.90169391866,5032.48541153638,segment1,5767.42711686706,-0.482872119357864,0.380970036026241,-0.127773159758246,segment1,-1.6696196330245
8,8,0.9895,3.39179,119862.466305709,74.3721473460194,74.3721473460194,123.145183872519,111.700045499517,segment1,61.8761717896735,8099.92006335347,55978.1077153222,49718.1369381452,segment1,34593.4655597171,5950.4132231405,47024.7933884297,42690.8871468022,segment1,29225.7278743216,7813.67040539235,5068.42764436933,5049.69835491011,segment1,5767.42711686706,-0.96895362631733,0.672269906012422,0.22560858613313,segment1,-1.6696196330245
9,9,0.988,3.40447,123807.301516335,83.1384478140774,83.1384478140774,122.802438588481,119.942077041183,segment1,61.8761717896735,38568.6469834667,51836.1609215705,52581.1339179746,segment1,34593.4655597171,29752.0661157025,46942.1487603306,45652.9038220555,segment1,29225.7278743216,4871.74565713818,5048.2475390571,5066.91129828384,segment1,5767.42711686706,-0.629115996180701,0.661896490187351,0.578990332024507,segment1,-1.6696196330245
10,10,0.9865,3.4175,109230.901814069,50.7464484757081,50.7464484757081,122.894471417726,123.826030912144,segment1,61.8761717896735,33591.7204559125,52106.6921704752,53964.0744110695,segment1,34593.4655597171,43636.3636363636,47024.7933884297,47911.2248709809,segment1,29225.7278743216,4531.7565218151,5040.48400888533,5114.05172511314,segment1,5767.42711686706,-1.91239509719148,0.665123047660621,0.724852467517685,segment1,-1.6696196330245
