observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
36251.31710139498,108939.14190332984,47603.305785123965,5022.959412941302,249.56062257498658,331750.0,1.0
173464.39680377257,192763.42573067753,85289.25619834715,4350.8567780778385,255.95030004953742,331750.0,0.9995
83646.96729873246,183654.26329282284,87272.72727272731,5483.40246386008,255.3327297147676,333101.0,0.9990000000000001
2807.214412765021,121619.63089695832,59504.132231404925,5337.714577224854,250.68242168305986,334387.0,0.9985
3653.738658429962,109169.76082874264,6148.760330578512,9954.848396067122,249.5819505066811,335711.0,0.998
1721.628297123493,98957.61243390843,5950.413223140496,5983.36346881719,248.61248538370728,336980.0,0.9975
1530.015804290907,88982.21211705344,6148.760330578512,5356.655790567403,247.5933117064761,338247.0,0.997
258.79734300642605,77376.3113582466,6148.760330578512,5715.937771234755,246.28506074088298,339573.0,0.9965
9667.164340063726,76703.89465449093,5950.413223140496,4389.1678206789,246.20596219909316,340811.0,0.996
3914.470182449152,72471.37869315455,3689.256198347107,4457.729945438423,245.6833306069296,342122.0,0.9955
18712.561002317965,82385.51483682117,3570.2479338842977,5228.176924767027,246.87430947380557,343459.0,0.995
113112.09166288894,129508.84390943409,61487.603305785095,4501.1592844912175,251.33804125307717,344693.0,0.9945
125580.67450429715,172523.88930536446,77355.37190082643,5210.257207540516,254.56136028401642,346040.0,0.9940000000000001
46410.658238622236,156884.67338812535,55537.19008264461,6512.684073217049,253.43909587173096,347347.0,0.9935
24910.12701204253,114294.40258617119,61487.603305785095,6012.794508211732,250.05137169074533,348631.0,0.993
19872.48788383486,109799.4162323933,19834.710743801654,4532.763493811085,249.64018183967383,349918.0,0.9925
12859.155692740133,111028.43435603476,6148.760330578512,5481.377238520162,249.75384299972575,351176.0,0.992
3912.506539822993,99876.6953037208,5950.413223140496,9113.832368996447,248.70351974085983,352498.0,0.9915
10978.728543210214,98132.47479797258,6148.760330578512,6574.188718379929,248.5307562200844,353831.0,0.991
31586.71522818513,118497.53170335572,6148.760330578512,5072.897992223466,250.41346069119191,355232.0,0.9905
9570.79545601006,117454.43337297693,5950.413223140496,4663.480563248383,250.32360039395047,356515.0,0.99
7751.856011254052,108376.46758254683,11900.826446280991,4928.995355403113,249.5085857377737,357786.0,0.9895
7579.745269040813,108612.51127947768,1983.4710743801647,5360.230497729815,249.53041535924146,359097.0,0.9890000000000001
26500.292211608492,107959.42120164756,21818.181818181823,5335.200471256764,249.4700167577589,360378.0,0.9885
16280.031408491126,109631.77102157053,9917.355371900827,4690.326216667308,249.62467779724133,361703.0,0.988
29506.48279755062,109084.95138615547,25785.12396694216,4268.178466023528,249.57410722150703,362986.0,0.9875
114437.92587503573,156133.26666198374,61487.603305785095,5902.007293422622,253.38420459215308,364279.0,0.987
27411.720666167832,117173.68747181685,59504.132231404925,6867.16762493002,250.2994148407837,365598.0,0.9865
19154.496848604264,125105.77788068824,5950.413223140496,5271.993216592354,250.9827444762826,366899.0,0.986
13087.303967843152,121717.3006523284,11900.826446280991,4574.954749921994,250.690835686796,368211.0,0.9855
2281.2110819964555,110338.98785205689,6148.760330578512,7510.7635516894425,249.69008210968803,369514.0,0.985
7990.781000048559,107163.65056695473,6148.760330578512,5017.3579545722305,249.3964228768108,370844.0,0.9845
1820.2106812106533,98165.91441130207,5950.413223140496,4867.533613722802,248.5340683846377,372131.0,0.9840000000000001
5258.734274265014,94504.7298556284,3689.256198347107,5230.662631591584,248.17143124560505,373426.0,0.9835
8234.965411122259,93804.3718937009,3570.2479338842977,5365.075439165459,248.1020613999308,374717.0,0.983
3857.3171616722548,89140.39961771954,3689.256198347107,4832.033239306507,247.6103138024204,376039.0,0.9825
32184.249935147676,108040.66626105293,7933.884297520661,5350.098994293606,249.47753040424053,377337.0,0.982
186260.48229069635,197012.8210238411,91239.66942148766,6048.658106420805,256.22761729190233,378645.0,0.9815
97022.67018987292,191203.16093303086,97190.08264462816,5642.2476360552755,255.84451938529025,379936.0,0.981
62906.0884102512,174062.3068346903,75371.90082644626,4675.041682145584,254.66990593626545,381232.0,0.9805
19034.80582314719,122444.6948634051,65454.54545454545,5197.872339886953,250.7534988683154,382501.0,0.98
-82.62625180347351,111591.10464946419,5950.413223140496,4820.550738996918,249.80587946448392,383852.0,0.9795
2450.7349606448097,100867.37384342712,6148.760330578512,7025.705436103374,248.80164558671032,385126.0,0.9790000000000001
6022.555343134945,94959.75560424614,6148.760330578512,5781.413251737407,248.2165011493905,386417.0,0.9785
8912.387452154997,92498.15880507525,5950.413223140496,5423.5710281853835,247.97120795411385,387714.0,0.978
8704.82304374024,92233.70729866547,3689.256198347107,5280.018351802926,247.94278453339047,389028.0,0.9775
