index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,130304.28298435164,173447.30213888697,77355.37190082643,4815.698944638412,254.6265132391792,330689.0,1.0
1,2,22689.191241913482,136566.24604672345,55537.19008264461,4033.057251432621,251.90677379697988,330689.0,0.9988333333333334
2,3,135412.31501735802,181531.9894088306,85289.25619834714,5157.315456903894,255.1888467395817,331962.0,0.9976666666666668
3,4,13053.629799721817,130692.61824514884,59504.132231404925,4388.8687319988985,251.43343768596574,333304.0,0.9965
4,5,43676.18790011174,122325.72412801006,47603.305785123965,4439.776232126598,250.7432498387328,334618.0,0.9953333333333332
5,6,1177.8201748942226,112856.69226612964,5950.413223140496,4696.438813634109,249.9229226177869,335898.0,0.9941666666666666
6,7,2715.154150069581,104608.71275283144,6148.760330578512,4814.373332789284,249.16013897649415,337168.0,0.993
7,8,-1191.6760990268438,92672.74103711908,6148.760330578512,4595.535286106981,247.98997216650037,338485.0,0.9918333333333332
8,9,4136.557799496932,86164.20135808706,5950.413223140496,4694.684255388479,247.290430068582,339775.0,0.9906666666666668
9,10,141644.6719490284,158021.9151455505,63471.074380165264,6315.883781399954,253.5221729231902,341099.0,0.9895
10,11,24651.77188211117,118481.01063777867,59504.132231404925,4688.544158478296,250.41203744295132,342410.0,0.9883333333333332
11,12,115617.63446580307,161596.5607447767,67438.01652892558,5064.0678298796975,253.78330562822532,343720.0,0.9871666666666666
12,1,54441.409407985324,149459.9207478613,61487.603305785095,5090.446099115903,252.89279500288183,345013.0,0.986
13,2,61527.962210638856,150011.48673495202,55537.19008264461,5439.206140903771,252.93477749542942,346286.0,0.9848333333333332
14,3,117907.65311879801,177598.89678780464,83305.78512396695,7014.4579419785605,254.91943602538657,347581.0,0.9836666666666668
15,4,93893.02715914557,183601.34634001149,83305.78512396697,4584.792482971899,255.32914212474654,348911.0,0.9825
16,5,-3310.306476192332,121668.67099672301,53553.71900826446,5068.649858831699,250.68664636429386,350215.0,0.9813333333333334
17,6,13038.262189418037,124094.97503770313,5950.413223140496,4661.544925297424,250.89566635404057,351536.0,0.9801666666666666
18,7,-929.699863247638,112319.85171585764,6148.760330578512,4696.663128019353,249.87327492054538,352841.0,0.9790000000000001
19,8,4991.240996418819,105607.19069397682,6148.760330578512,5555.1416877210995,249.25247948709668,354193.0,0.9778333333333332
20,9,2672.9925072350084,97277.86994385713,5950.413223140496,5051.900034214204,248.44610835418555,355490.0,0.9766666666666668
21,10,36474.68409775543,108511.60198626539,19834.710743801654,5406.241311545471,249.52108313939385,356843.0,0.9755
22,11,16780.452567996887,108067.74398477818,11900.826446280991,5323.484123203079,249.48003458658818,358166.0,0.9743333333333334
23,12,22779.38600144841,108020.92711009408,17851.23966942149,4974.963206710993,249.47570490244092,359434.0,0.9731666666666666
24,1,36246.010049182565,109669.515121901,29752.06611570249,4845.355921673159,249.62816841967086,360719.0,0.972
25,2,34689.241903149785,110340.41403924904,29752.06611570249,4266.27687009927,249.69021400529445,361974.0,0.9708333333333332
26,3,8346.3023678498,110062.40822172897,3966.9421487603295,4657.366036609552,249.66450367351604,363257.0,0.9696666666666668
27,4,6538.941299742266,108906.93447044118,1983.4710743801647,5710.943976649872,249.5576439906077,364541.0,0.9685
28,5,5291.215554607266,102535.78908022068,6148.760330578512,5513.6006142492515,248.96690066167,365828.0,0.9673333333333334
29,6,-4.7245303885248795,91127.29309399222,5950.413223140496,5453.3582326994265,247.82386641165007,367123.0,0.9661666666666666
30,7,27224.256087671427,107259.31107533068,6148.760330578512,4943.477775754444,249.4052696823574,368431.0,0.965
31,8,830.3939962307503,96313.5032059978,6148.760330578512,5627.441534985113,248.35058866937382,369716.0,0.9638333333333332
32,9,2838.562374001007,88336.85006342891,5950.413223140496,4864.8022934294,247.52394777121975,371036.0,0.9626666666666668
33,10,39220.619912939146,108910.92547345467,13884.297520661159,4762.246982252176,249.55801308364516,372354.0,0.9615
34,11,16382.498281570672,108619.09538980258,11900.826446280991,4773.501918941765,249.53102426614285,373681.0,0.9603333333333334
35,12,42593.48332234113,108721.25678949551,37685.950413223145,4805.3715094251265,249.54047228239116,374969.0,0.9591666666666668
36,1,16672.00739292939,108061.69951208426,11900.826446280991,5430.738224059612,249.4794755860616,376218.0,0.958
37,2,209369.9299196045,209695.53915589454,103140.4958677686,4595.594408025826,257.04776181067973,377570.0,0.9568333333333332
38,3,54346.577808854694,177921.59412343448,81322.31404958677,4798.208791728062,254.9422044820034,378894.0,0.9556666666666668
39,4,19127.82026336591,130562.55727211224,59504.132231404925,6982.724883283533,251.42295650512628,380167.0,0.9545
40,5,6866.259197108138,125915.69856858654,5950.413223140496,5562.704677493346,251.04848163176618,381478.0,0.9533333333333334
41,6,1327.3186244543094,115393.10037161555,5950.413223140496,5899.5035982847985,250.14602174117985,382765.0,0.9521666666666668
42,7,2271.706512885501,104732.60654689842,6148.760330578512,6783.440007024121,249.17159683222957,384027.0,0.951
43,8,-638.2324099477078,92926.04899307346,6148.760330578512,5019.564813298719,248.01506428219827,385363.0,0.9498333333333332
44,9,43851.038794403656,125942.14239394756,5950.413223140496,4884.532170389071,251.05061265161962,386665.0,0.9486666666666668
45,10,28221.70774136944,108776.04875889263,39669.42148760331,5718.379888821134,249.54553951344607,387961.0,0.9475
46,11,5450.915524069298,105700.51114374543,3570.2479338842977,4956.205205332206,249.26110988104557,389225.0,0.9463333333333334
47,12,8736.705460668927,103862.6117135712,3689.256198347107,6885.348692496062,249.09113860293823,390537.0,0.9451666666666668
48,1,119817.3935121183,156865.1548797175,61487.603305785095,5327.247040187176,253.43767001824227,391820.0,0.944
49,2,220536.1818134549,226174.54042974874,146776.85950413218,4449.9367592917,258.07082836428606,393054.0,0.9428333333333332
50,3,111551.53052902546,204942.11743568434,124958.67768595039,7825.275837139788,256.7418721989548,394307.0,0.9416666666666668
51,4,81507.82264720503,190332.84061050415,91239.66942148768,4877.430050897787,255.78551461766133,395658.0,0.9405
52,5,6986.976190644463,119990.36585819266,71404.95867768595,5924.492265270071,250.54206459839702,396957.0,0.9393333333333334
53,6,10416.89817874801,119256.62145538199,5950.413223140496,5200.229358418178,250.47885436383373,398234.0,0.9381666666666668
54,7,12641.319296361817,120575.2648249566,5950.413223140496,5372.262703646703,250.59245217306656,399562.0,0.937
55,8,4469.1026448504135,111711.88026952645,6148.760330578512,7183.726869702048,249.8170489475193,400792.0,0.9358333333333332
56,9,9888.148484652187,110718.77606674972,5950.413223140496,4930.839464288429,249.7252054070794,402072.0,0.9346666666666666
57,10,5782.847722732497,109447.6165348052,1983.4710743801647,5070.536180296857,249.6076469559609,403355.0,0.9335
58,11,40250.353209472596,109044.20334548764,35702.47933884298,4951.287059947187,249.57033879085245,404682.0,0.9323333333333332
59,12,26752.75674485333,108085.35281023613,21818.181818181823,5893.42546192304,249.4816630731745,405984.0,0.9311666666666668
60,1,144161.5994312072,170866.53994697257,75371.90082644626,6008.51146802469,254.44442319529895,407260.0,0.93
61,2,101398.57792137339,187240.20772676254,79338.84297520661,5686.067166376864,255.5758445916449,408541.0,0.9288333333333334
62,3,31262.86047192062,150541.38090308,61487.603305785095,6474.083989818394,252.97511043561272,409857.0,0.9276666666666666
63,4,3465.5173906032587,108973.71369835608,39669.42148760331,5363.7631077239375,249.56381981858468,411190.0,0.9265
64,5,14131.25965390285,111644.47117698065,6148.760330578512,5311.741844699779,249.81081486885975,412476.0,0.9253333333333332
65,6,44950.37783423129,121576.498970179,29752.06611570248,5266.283925330459,250.6787059760664,413783.0,0.9241666666666668
66,7,27151.86816364906,125607.91445888535,17851.239669421488,5269.213005521217,251.0236783349896,415090.0,0.9229999999999999
67,8,-1053.2950645476546,113008.13353779,6148.760330578512,5397.725525969174,249.93692809930545,416374.0,0.9218333333333332
68,9,-1571.6247533923315,99883.69712717431,5950.413223140496,5602.398434082872,248.70421326536987,417699.0,0.9206666666666666
69,10,15839.987345961265,105573.57148272886,1983.4710743801647,8166.641916026536,249.2493703396586,418964.0,0.9195
70,11,17093.138554260433,109625.35942825206,7933.884297520661,5107.466311216561,249.62408484493218,420236.0,0.9183333333333332
71,12,25897.76769433465,108335.70851785873,21818.181818181823,5369.236786546156,249.5048162876037,421529.0,0.9171666666666668
72,1,51490.4069770505,108862.24866655089,45619.8347107438,5344.032117614594,249.55351139059937,422807.0,0.9159999999999999
73,2,175684.6104247872,192033.1735204319,87272.72727272734,5240.958298179066,255.900791425114,424099.0,0.9148333333333334
74,3,74176.53285912045,176761.0328305361,83305.78512396695,6142.888425049467,254.86031911596248,425413.0,0.9136666666666666
75,4,8607.841903577857,119948.92198120365,59504.132231404925,5915.820521505613,250.53849431264675,426679.0,0.9125
76,5,6614.912272862327,113799.58907629352,6148.760330578512,6615.484847193955,250.00874475157596,427934.0,0.9113333333333332
77,6,879.4863844900111,103493.30902709372,5950.413223140496,5235.353210549287,249.0569850205395,429226.0,0.9101666666666668
78,7,9004.323413677213,100841.5372538644,6148.760330578512,5507.33485632804,248.7990864950341,430538.0,0.909
79,8,673.1785511200272,89622.59813338246,6148.760330578512,5743.357341023435,247.66214081399207,431820.0,0.9078333333333334
80,9,53903.67761614695,119637.46876981088,17851.239669421488,6037.567310297063,250.51166340194786,433096.0,0.9066666666666666
81,10,9928.72999060501,106816.78625029477,15867.768595041323,6881.643915079764,249.36434442340652,434396.0,0.9055
82,11,30274.57529669992,107519.98369990768,23801.652892561993,5769.7249545250215,249.42937701839523,435679.0,0.9043333333333332
83,12,51167.42965272071,107092.08007748057,45619.8347107438,5975.498564404093,249.3898039468677,436979.0,0.9031666666666668
84,1,101930.85487732428,141707.32744432034,61487.603305785095,5828.004204699691,252.30270569678189,438278.0,0.902
85,2,174036.99595133442,209513.78598867657,101157.02479338844,5073.512613590006,257.0364432674478,439579.0,0.9008333333333334
86,3,34251.286695303184,165889.6629366687,71404.95867768592,6470.451069625338,254.09327121545672,440863.0,0.8996666666666666
87,4,63452.73248605112,158620.87831595456,63471.074380165264,7250.442726600258,253.56592799444482,442162.0,0.8985
88,5,65741.60264968996,120805.33240579025,95206.61157024793,8350.536989606375,250.61227191641888,443439.0,0.8973333333333333
89,6,2221.9957948664114,110790.37121170793,5950.413223140496,6286.54376580821,249.73182661719298,444789.0,0.8961666666666667
90,7,22738.242156891112,121660.47433696098,5950.413223140496,5917.725808497593,250.6859402426741,446065.0,0.895
91,8,-1741.2793941628665,107484.75222169133,6148.760330578512,6285.682390528283,249.42611876645626,447402.0,0.8938333333333334
92,9,961.9030414167876,96693.11781333822,5950.413223140496,5803.124226629398,248.3881891653465,448706.0,0.8926666666666667
93,10,37056.04269642563,107889.47033040033,19834.710743801654,6024.979435561861,249.46354761217057,449985.0,0.8915
94,11,18731.347251407984,109109.89766618297,11900.826446280991,5610.093469344332,249.5764142852292,451315.0,0.8903333333333333
95,12,103534.71337706498,144483.7283720761,61487.603305785095,6673.279365387045,252.5140316921964,452575.0,0.8891666666666667
96,1,30737.756085234614,108189.10807514687,61487.603305785095,5544.773076378883,249.49125849210643,453871.0,0.888
97,2,37710.55168624803,107538.17433728096,31735.53719008265,6625.948234031313,249.43105931168787,455210.0,0.8868333333333334
98,3,61729.81635802626,107054.01215629373,55537.19008264461,6676.7884563690295,249.38628337707334,456477.0,0.8856666666666667
99,4,8187.508985264862,107834.96354314488,1983.4710743801647,5423.086524033552,249.45850675512298,457744.0,0.8845000000000001
100,5,26655.902176868214,121674.45145824735,5950.413223140496,6866.0010386252525,250.68714433651337,459069.0,0.8833333333333333
101,6,-84.21618279960369,109966.88317560896,5950.413223140496,5672.938876698295,249.65566939569118,460365.0,0.8821666666666667
102,7,41177.633271303646,121144.04444614725,23801.652892561982,6198.819108203373,250.64145110666325,461605.0,0.8809999999999999
103,8,28723.335059065186,119860.5819486792,23801.652892561982,6205.144663971237,250.53088404106472,462874.0,0.8798333333333334
104,9,365.3669114990055,108626.73247835062,5950.413223140496,5648.803158687098,249.53173055381032,464170.0,0.8786666666666667
105,10,36823.57432425767,107005.06284211627,31735.53719008265,6709.706770409419,249.3817564822081,465453.0,0.8775
106,11,14960.228612383935,105831.35984336694,7933.884297520661,8200.047313612613,249.27321093529702,466726.0,0.8763333333333334
107,12,4824.149195721093,100598.50652566607,3689.256198347107,6367.746315074829,248.7750145132395,468019.0,0.8751666666666666
108,1,140566.5678732241,164111.78587476892,71404.95867768592,5648.329846435535,253.96704623235948,469333.0,0.8740000000000001
109,2,21182.371423538214,123033.33759335124,55537.19008264461,6723.629622311493,250.80420895876563,470645.0,0.8728333333333333
110,3,105144.91781795833,158026.00709122716,63471.074380165264,6681.173939917427,253.52247184536685,471917.0,0.8716666666666667
111,4,12647.207079175107,107352.44536530037,57520.66115702478,5800.107648077261,249.4138828600111,473280.0,0.8705
