index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,15731.110019874868,108760.60599198527,27768.595041322318,4515.9989865673,249.54411134671088,330983.0,1.0
1,2,2964.50875587895,104311.64184514896,3332.2314049586776,4081.241497756581,249.13266548091642,330983.0,0.9996666666666668
2,3,112836.05182732984,150636.2704923215,61487.603305785095,5023.819874372508,252.98233296485932,332315.0,0.9993333333333332
3,4,21848.90242166174,107311.6545440913,59504.132231404925,5669.3861384871325,249.4101104729576,333548.0,0.9990000000000001
4,5,26243.27176096,123201.70342641095,5950.413223140496,4402.8096554998765,250.8187132517584,334799.0,0.9986666666666668
5,6,6933.326424349615,119737.7810685309,5950.413223140496,4446.8355590891615,250.52030505414643,336018.0,0.9983333333333332
6,7,1818.5255742412264,107857.3741420148,6148.760330578512,7550.1721701788,249.4605793158249,337294.0,0.998
7,8,10261.963770398785,107454.89265987511,6148.760330578512,4515.684921959934,249.42335731618192,338570.0,0.9976666666666668
8,9,-889.7618097744959,95224.55228889892,5950.413223140496,5390.165338061212,248.2427290302,339836.0,0.9973333333333332
9,10,36126.2042076551,108307.9830803883,17851.23966942149,5191.533746744182,249.50225220386463,341147.0,0.997
10,11,43340.915698206976,109260.63115427743,37685.950413223145,4702.3172110947435,249.5903543100229,342428.0,0.9966666666666668
11,12,111034.23589540481,153454.0700035709,61487.603305785095,5353.1937403265365,253.1884856456696,343724.0,0.9963333333333332
12,1,143940.9530793573,193151.36667063038,99173.55371900833,5070.102693289708,255.97660113021226,345067.0,0.996
13,2,3836.341337438113,136517.16411493998,55537.19008264461,4933.353810484194,251.902818447493,346338.0,0.9956666666666668
14,3,32253.11760067237,107689.52223735776,55537.19008264461,5543.569395610082,249.44505615808362,347620.0,0.9953333333333332
15,4,8933.194109963591,109988.73612075724,1983.4710743801647,4650.509152183943,249.6576903838673,348955.0,0.995
16,5,3543.494252649771,102709.35733566608,6148.760330578512,4674.112707162416,248.98409244608416,350274.0,0.9946666666666668
17,6,2112.5026819081554,92866.27632441443,5950.413223140496,6005.17047001931,248.00914385146731,351586.0,0.9943333333333332
18,7,-123.02445250271988,81565.68200173977,6148.760330578512,5028.8095395934115,246.77786989786372,352922.0,0.9940000000000001
19,8,294582.8529553573,129565.1540397517,241983.47107438013,4599.909842965175,251.342579099021,354164.0,0.9936666666666668
20,9,2185.6159625698638,121101.40207961475,5950.413223140496,4698.954699566312,250.63777757405362,355491.0,0.9933333333333332
21,10,634.4727348956122,109177.47668003273,7933.884297520661,4624.513836956925,249.58266407842717,356761.0,0.993
22,11,14163.417135522908,108566.76621504167,9917.355371900827,4856.7722286131175,249.52618479746985,358028.0,0.9926666666666668
23,12,51364.691896392615,108867.54959051801,45619.8347107438,5444.073810172605,249.5540016267935,359282.0,0.9923333333333332
24,1,61213.31843462456,109502.53217373585,55537.19008264461,5041.145768762228,249.6127256241317,360586.0,0.992
25,2,14881.339127011635,109011.04450415367,9917.355371900827,5455.471424692979,249.56727221900985,361888.0,0.9916666666666668
26,3,110704.05078838891,152839.73970155386,61487.603305785095,5387.752285203899,253.14360798462658,363174.0,0.9913333333333332
27,4,9612.65906207148,110110.71903561767,47603.305785123965,4738.373942883771,249.668971519062,364485.0,0.991
28,5,2640.2591480998994,101532.49954408775,6148.760330578512,5069.718309051304,248.8675257076157,365802.0,0.9906666666666668
29,6,2052.9260689430807,93044.02979262377,5950.413223140496,4590.982597266564,248.02675017755783,367085.0,0.9903333333333332
30,7,8654.776794974821,90462.14324514833,6148.760330578512,5087.9030118717465,247.7523756712326,368379.0,0.99
31,8,13971.032806242949,92728.98072911162,6148.760330578512,5555.434991701139,247.9955448424239,369663.0,0.9896666666666668
32,9,42670.742036520096,123928.22831384825,5950.413223140496,5521.081228642993,250.88130154323292,370926.0,0.9893333333333332
33,10,12376.31118510636,109444.01485336402,21818.181818181823,5042.342827408756,249.60731386787796,372217.0,0.9890000000000001
34,11,131758.27005120175,166366.87235806265,69421.48760330575,5413.924943197555,254.12694153376583,373502.0,0.9886666666666668
35,12,9125.683549805706,109017.39943477807,61487.603305785095,4987.553167305352,249.5678599310809,374784.0,0.9883333333333332
36,1,82280.55519060709,124821.58819571414,61487.603305785095,4988.7631238861795,250.95826224980308,376073.0,0.988
37,2,51662.478120982145,116594.50754633002,55537.19008264461,4352.368687721869,250.24951994713388,377404.0,0.9876666666666668
38,3,61289.179861203265,111426.06779733092,61487.603305785095,4970.01630441744,249.79061664638218,378679.0,0.9873333333333332
39,4,22335.364099057584,108688.51939567758,19834.710743801654,5238.201756909246,249.53744468655117,380021.0,0.987
40,5,13553.83737761292,111032.54933711245,6148.760330578512,5061.047105599524,249.75422355841232,381313.0,0.9866666666666668
41,6,1813.4896705589767,101191.96432596123,5950.413223140496,5703.661458569695,248.83379599108173,382593.0,0.9863333333333332
42,7,70406.80354893014,124427.75285158654,41652.89256198347,5518.122461321383,250.92433432560188,383892.0,0.986
43,8,926.3472119989523,112007.8065353182,6148.760330578512,7197.533197688786,249.84441658515843,385240.0,0.9856666666666668
44,9,9031.337191093415,108887.31516784188,5950.413223140496,6201.415335429263,249.55582957253688,386500.0,0.9853333333333334
45,10,106683.71329612313,146236.00917782894,61487.603305785095,7847.415980351245,252.64740669644002,387766.0,0.985
46,11,161097.7642540757,200934.75476861972,101157.02479338848,5241.9938698966525,256.4819744969596,389067.0,0.9846666666666668
47,12,43058.57169741858,167373.20420950756,71404.95867768592,5215.1635788450485,254.19794498056217,390376.0,0.9843333333333332
48,1,24583.555475442492,125366.27871915985,61487.603305785095,5102.877660005401,251.004205715139,391717.0,0.9840000000000001
49,2,60503.905578584745,125061.64409135273,55537.19008264461,5271.350123747506,250.9789424613502,393029.0,0.9836666666666668
50,3,81798.19350972245,140428.90708255663,61487.603305785095,4943.327212733717,252.20539862098926,394322.0,0.9833333333333334
51,4,14832.710481108834,107322.85139961797,41652.89256198347,6285.8736020641445,249.41114597240525,395638.0,0.983
52,5,62329.255588196575,122451.42164758095,41652.89256198347,5547.792778250139,250.75407836385085,396989.0,0.9826666666666668
