index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,29922.119584406348,108830.28006023106,41652.89256198347,4753.036962191891,249.55055489320551,331136.0,1.0
1,2,53898.84061568628,108883.99256664894,49586.77685950412,4258.351249764371,249.55552229415048,331136.0,0.9995
2,3,34467.52938351308,108992.26948075408,29752.06611570249,4607.186353705478,249.56553588095383,332467.0,0.9990000000000001
3,4,15907.990297403878,108409.13816307,11900.826446280991,4590.2951688069425,249.51160715463521,333748.0,0.9985
4,5,22093.424212067202,119183.82893756108,6148.760330578512,5169.973106997581,250.4725834715335,335063.0,0.998
5,6,9378.859376470997,118086.04857717852,5950.413223140496,4526.226513713064,250.37801245496024,336345.0,0.9975
6,7,15.703075885210238,107082.57076486207,6148.760330578512,4870.4205576231625,249.38892451353573,337593.0,0.997
7,8,-1586.8128807582325,92284.95650961364,6148.760330578512,7062.041043911686,247.94829283207366,338854.0,0.9965
8,9,-23.027571765366865,81898.6867461206,5950.413223140496,4412.8289685871705,246.8170423180944,340081.0,0.996
9,10,957.47002714416,74703.79188457466,3689.256198347107,4463.108690342977,245.96898808503838,341401.0,0.9955
10,11,32908.972956252524,99178.19553590931,3570.2479338842977,4864.321371033562,248.6343339476931,342660.0,0.995
11,12,82648.62518418656,115200.19149375349,61487.603305785095,5139.025920557488,250.1294031266156,343967.0,0.9945
12,1,17238.498698172338,109932.286813419,17851.23966942149,4655.163709085327,249.65246988009054,345237.0,0.9940000000000001
13,2,60108.545342008874,110087.714559806,55537.19008264461,4415.927512977394,249.66684403586484,346538.0,0.9935
14,3,102389.5811433716,145527.32354161434,61487.603305785095,5462.368855778419,252.59346502828544,347804.0,0.993
15,4,89864.77640632227,163819.38498607505,65454.54545454541,6118.169507316401,253.9456859512072,349068.0,0.9925
16,5,52125.56721572722,119048.6528419915,89256.19834710742,7640.101012703339,250.46093839093655,350371.0,0.992
17,6,12274.968872857356,120509.31275379845,5950.413223140496,4863.895737909936,250.58677056803916,351654.0,0.9915
18,7,15903.088758424194,124802.01326927912,5950.413223140496,5659.975019803008,250.95657591913155,352930.0,0.991
19,8,15086.961236451822,117060.2264058419,11900.826446280991,10927.921653608051,250.28964045536202,354211.0,0.9905
20,9,145.15177805155545,106426.99285861687,5950.413223140496,4827.972102136091,249.32829583451561,355533.0,0.99
21,10,5232.108743929412,102227.38998962463,3689.256198347107,5742.455414574525,248.93635400055715,356841.0,0.9895
22,11,41158.86023098929,108694.09549543957,29752.06611570249,4940.0886094719035,249.53796037135297,358137.0,0.9890000000000001
23,12,50144.678319145096,107059.39392181263,45619.8347107438,6159.54518202834,249.386781089597,359396.0,0.9885
24,1,27613.98214023794,109595.77237617188,19834.710743801654,5242.892942077022,249.6213485967051,360723.0,0.988
25,2,141810.43731621833,176834.34879014426,69421.48760330575,5150.373298940342,254.86549204756543,362017.0,0.9875
26,3,7239.207565098686,116601.06635056711,61487.603305785095,5984.886698890924,250.25008497162017,363361.0,0.987
27,4,22546.213988659503,108147.34196351678,25785.12396694216,5214.81440876767,249.48739590895372,364699.0,0.9865
28,5,-329.6371133408672,89932.39873856794,6148.760330578512,11736.545781029476,247.69543838548665,365991.0,0.986
29,6,57462.000296078244,124642.68216476265,17851.239669421488,4900.477200462021,250.94284994527592,367280.0,0.9855
30,7,6841.101604783311,119924.16040399474,6148.760330578512,5410.863034972677,250.53636116505814,368618.0,0.985
31,8,5085.2798554037845,112960.32194046894,6148.760330578512,5900.3579883510965,249.9325064219429,369934.0,0.9845
32,9,4403.099959512115,106542.65361106489,5950.413223140496,4870.355065775683,249.33899228808517,371243.0,0.9840000000000001
33,10,2397.761505547164,97464.12545122672,3689.256198347107,7787.033467038197,248.46455679984416,372515.0,0.9835
34,11,42539.78511450311,108860.31123122296,25785.12396694216,5358.475367564706,249.5533322141148,373798.0,0.983
35,12,40793.78689217651,108035.17080266183,35702.47933884298,5916.447981894734,249.4770221772553,375100.0,0.9825
36,1,132146.58511534898,165586.84157072078,69421.48760330575,5173.426743984478,254.07190514151702,376385.0,0.982
37,2,61733.18974127008,163375.1745519357,57520.66115702478,6424.1956030306455,253.9132357770426,377748.0,0.9815
38,3,7414.088878558836,107618.6649103462,57520.66115702478,5649.937363123698,249.43850318231262,378999.0,0.981
39,4,13091.85054385197,109411.90580465367,5950.413223140496,5348.1964264039725,249.60434438219303,380328.0,0.9805
40,5,7169.8671426057945,105579.11043469976,6148.760330578512,4853.902181981217,249.24988258898546,381659.0,0.98
41,6,4226.880652084215,98590.82893085622,5950.413223140496,5264.748932787215,248.57615579743032,382940.0,0.9795
42,7,66139.46078520185,124157.11929153574,35702.479338842975,4870.691085679407,250.901019925184,384272.0,0.9790000000000001
43,8,-1981.698541877417,109384.97130860637,6148.760330578512,6641.689110473475,249.60185344572326,385555.0,0.9785
44,9,7622.702342617975,106026.73751466318,5950.413223140496,5030.522913420655,249.2912797109649,386834.0,0.978
45,10,27479.844108873844,108315.064043551,19834.710743801654,5356.806836184348,249.50290706034875,388120.0,0.9775
46,11,3453.393267994613,103320.68742983113,3570.2479338842977,4877.521947830197,249.04102075555642,389409.0,0.977
47,12,20008.435535496654,107449.47768515298,9917.355371900827,5962.289908273976,249.42285653242882,390697.0,0.9765
48,1,88582.89662818151,129219.355070211,61487.603305785095,5325.415937338661,251.31471231124272,391988.0,0.976
49,2,110216.62906376873,171287.09005131022,63471.07438016526,4677.81970250441,254.4740958196084,393304.0,0.9755
50,3,7931.245613434602,111443.30939131195,61487.603305785095,6287.422967647978,249.79221117093425,394683.0,0.975
51,4,8345.117726149068,108650.23740647623,5950.413223140496,5187.7764878442795,249.53390431947437,395972.0,0.9745
52,5,43844.822615107376,122802.12424004106,23801.652892561982,5891.282888980594,250.78429050999665,397217.0,0.9740000000000001
