index,dates,shiftFactor,population,storage,storage_perc,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.32226,108374.834375907,48.8440763909034,48.8440763909034,NA,23.7549379905722,segment1,78.3679162951542,1530.03610240193,NA,7152.04024199941,segment1,41749.9893057657,13884.2975206612,NA,5507.19625800295,segment1,35559.5137839125,4584.99420583422,NA,4659.64354802858,segment1,6236.06481866878,-1.9915653032547,NA,-3.29587489719272,segment1,-1.02770031104147
2,2,0.999666666666667,3.32226,101680.538704545,33.9678637878774,33.9678637878774,NA,29.0685469878446,segment1,78.3679162951539,946.025040260087,NA,11114.5615134297,segment1,41749.9893057657,3332.23140495868,NA,8861.56037985984,segment1,35559.5137839122,4308.0893066631,NA,4684.91300452943,segment1,6236.06481866882,-2.61781114257684,NA,-3.04203549652245,segment1,-1.02770031104147
3,3,0.999333333333333,3.33517,156462.121378309,155.70471417402,155.70471417402,NA,34.3821559851169,segment1,78.3679162951539,121058.650234696,NA,15077.08278486,segment1,41749.9893057657,61487.6033057851,NA,12215.9245017167,segment1,35559.5137839122,4789.46425514683,NA,4710.18246103027,segment1,6236.06481866882,1.90822787481255,NA,-2.78819609585218,segment1,-1.02770031104147
4,4,0.999,3.34729,108411.975354433,48.926611898739,48.926611898739,NA,39.1281224701839,segment1,78.3679162951539,12160.068845923,NA,18875.3273710599,segment1,41749.9893057657,55537.1900826446,NA,15465.4083574646,segment1,35559.5137839122,4673.02478715518,NA,4741.96148689304,segment1,6236.06481866882,-1.98813045829721,NA,-2.56392210060068,segment1,-1.02770031104147
5,5,0.998666666666667,3.36034,111330.797365314,55.4128830340306,55.4128830340306,NA,43.8740889552508,segment1,78.3679162951539,13784.715268979,NA,22673.5719572598,segment1,41749.9893057657,6148.76033057851,NA,18714.8922132125,segment1,35559.5137839122,4717.1329275193,NA,4773.7405127558,segment1,6236.06481866882,-1.71819408440641,NA,-2.33964810534918,segment1,-1.02770031104147
6,6,0.998333333333333,3.37306,102397.837104406,35.5618602320132,35.5618602320132,NA,48.1983042754211,segment1,78.3679162951539,1873.3135327019,NA,26400.0422264814,segment1,41749.9893057657,5950.4132231405,NA,21924.105440928,segment1,35559.5137839122,4855.86057046918,NA,4802.13719078741,segment1,6236.06481866882,-2.54676336129106,NA,-2.14172638325621,segment1,-1.02770031104147
7,7,0.998,3.38573,98075.681777007,25.9570706155712,25.9570706155712,54.1112257945359,52.5225195955913,segment1,78.3679162951539,8733.0376907918,30872.9394447606,30126.512495703,segment1,41749.9893057657,6148.76033057851,25947.1074380165,25133.3186686434,segment1,35559.5137839122,6906.43268761223,4844.70961828696,4830.53386881901,segment1,6236.06481866882,-2.97486907913955,-1.83441760300589,-1.94380466116324,segment1,-1.02770031104147
8,8,0.997666666666667,3.39871,102044.681235102,34.7770694113384,34.7770694113384,58.5380013278061,56.5026392935502,segment1,78.3679162951539,14606.5010694094,36968.9178420965,33442.7731405024,segment1,41749.9893057657,6148.76033057851,30105.7851239669,28109.361246636,segment1,35559.5137839122,4488.74128073563,4871.0837281581,4856.62868846334,segment1,6236.06481866882,-2.58174314232349,-1.65972879798503,-1.76444940508935,segment1,-1.02770031104147
9,9,0.997333333333333,3.41177,93069.4776349302,14.8321725220672,14.8321725220672,62.4038109682823,60.4827589915092,segment1,78.3679162951539,1380.34080642176,39480.6042096668,36759.0337853019,segment1,41749.9893057657,5950.4132231405,32859.5041322314,31085.4038246286,segment1,35559.5137839122,4405.13118345328,4881.48573922123,4882.72350810766,segment1,6236.06481866882,-3.4707292358429,-1.51533379066892,-1.58509414901545,segment1,-1.02770031104147
10,10,0.997,3.42491,119455.941535851,73.4687589685573,73.4687589685573,63.7107668982219,61.3022788676949,segment1,78.3679162951539,92862.1092540046,38912.8387086963,37581.0725250575,segment1,41749.9893057657,61487.6033057851,33438.0165289256,32495.8722205744,segment1,35559.5137839122,4988.04204729914,4886.6920112979,4924.23714781425,segment1,6236.06481866882,-1.00397471262485,-1.47215587783834,-1.54749670880202,segment1,-1.02770031104147
