index,dates,shiftFactor,population,storage_asis,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.31652,133.72338211571,87208.1826333908,NA,59425.8795309318,segment1,37408.2091959665,133.72338211571,NA,125.607491949054,segment1,74.0232672186191,61487.6033057851,NA,51049.7754662866,segment1,30538.1613176867,4464.14737553649,NA,4540.84292544197,segment1,5715.57623796012,1.17286816502281,NA,0.455613004380715,segment1,-1.22447221146128
2,2,1,3.31652,288.27165565881,181457.80442614,NA,56403.2913336706,segment1,37408.2091959673,288.27165565881,NA,121.088329111785,segment1,74.0232672186187,107107.438016529,NA,48766.7827605155,segment1,30538.1613176865,4803.64331521595,NA,4583.15450382214,segment1,5715.5762379601,5.94766876612681,NA,0.351068586047451,segment1,-1.22447221146129
3,3,1,3.32925,179.477534776699,29044.6773914948,NA,53380.7031364095,segment1,37408.2091959673,179.477534776699,NA,116.569166274516,segment1,74.0232672186187,73388.4297520661,NA,46483.7900547444,segment1,30538.1613176865,4613.60203637866,NA,4625.4660822023,segment1,5715.5762379601,2.68289428134582,NA,0.246524167714188,segment1,-1.22447221146129
4,4,1,3.34205,75.9270937306839,17777.698757809,NA,50543.2421662531,segment1,37408.2091959673,75.9270937306839,NA,111.913354665228,segment1,74.0232672186187,59504.1322314049,NA,44379.2833321944,segment1,30538.1613176865,4871.26499711122,NA,4676.60648692152,segment1,5715.5762379601,-0.9086740025148,NA,0.128039984439271,segment1,-1.22447221146129
5,5,1,3.35497,80.7933646664757,12859.4385395085,NA,47705.7811960967,segment1,37408.2091959673,80.7933646664757,NA,107.25754305594,segment1,74.0232672186187,5950.4132231405,NA,42274.7766096443,segment1,30538.1613176865,4719.20339526166,NA,4727.74689164075,segment1,5715.5762379601,-0.720026352522893,NA,0.00955580116435377,segment1,-1.22447221146129
6,6,1,3.36831,65.8934344257486,4217.17074962499,NA,44984.0664399797,segment1,37408.2091959673,65.8934344257486,NA,102.229351229385,segment1,74.0232672186187,5950.4132231405,NA,40278.8002387405,segment1,30538.1613176865,4971.72613481163,NA,4778.61020587444,segment1,5715.5762379601,-1.29764253173786,NA,-0.130818918477426,segment1,-1.22447221146129
7,7,1,3.38131,78.614837782778,58412.7793875202,39837.6431846915,42262.3516838628,segment1,37408.2091959673,78.614837782778,98.5182740020074,97.2011594028309,segment1,74.0232672186187,47603.305785124,37190.0826446281,38282.8238678367,segment1,30538.1613176865,5084.842091733,4824.38717185698,4829.47352010813,segment1,5715.5762379601,-0.804479927442316,-0.196891961829653,-0.271193638119205,segment1,-1.22447221146129
8,8,1,3.39443,85.6123954808195,31602.2246117978,34686.4020197155,39919.7621294984,segment1,37408.2091959673,85.6123954808195,87.6822703941562,92.1067196695291,segment1,74.0232672186187,23801.652892562,34710.7438016529,36397.3268096241,segment1,30538.1613176865,4651.67075511715,4851.85984159566,4875.66017055233,segment1,5715.5762379601,-0.533210030464403,-0.556495376362207,-0.416506978747371,segment1,-1.22447221146129
9,9,1,3.40741,80.9792343405734,8496.65634969411,34904.3446767899,37577.172575134,segment1,37408.2091959673,80.9792343405734,80.9970228112787,87.0122799362272,segment1,74.0232672186187,5950.4132231405,32975.2066115702,34511.8297514115,segment1,30538.1613176865,4631.16563966432,4937.49947751458,4921.84682099653,segment1,5715.5762379601,-0.71282086033267,-0.766054264501752,-0.561820319375536,segment1,-1.22447221146129
10,10,1,3.42008,49.261925764345,889.306636946041,38733.6547597789,37259.9117255262,segment1,37408.2091959673,49.261925764345,81.751181097639,84.0683421238274,segment1,74.0232672186187,9917.35537190083,33388.4297520661,33643.3255629442,segment1,30538.1613176865,5244.740124348,5005.85377885072,4982.21292644421,segment1,5715.5762379601,-1.9741758444506,-0.742055162737585,-0.653584305977128,segment1,-1.22447221146129
