index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,38510.05788145195,109325.02504178206,49586.77685950412,4912.34598016585,249.59630953868324,331043.0,1.0
1,2,2610.545621434216,103971.81348287039,3332.2314049586776,4631.525775387215,249.1012377215269,331043.0,0.9993333333333332
2,3,18529.7876186979,109121.93960117703,7933.884297520661,5445.777202870612,249.57752793870134,332282.0,0.9986666666666668
3,4,62787.61866621162,108874.86686148997,57520.66115702478,5514.0302488740845,249.55467833732453,333568.0,0.998
4,5,4224.635814009168,102266.07339818393,6148.760330578512,4684.6689467366605,248.9401855584572,334859.0,0.9973333333333332
5,6,24835.32172462037,116882.7771596234,5950.413223140496,4268.204740040419,250.274353649175,336136.0,0.9966666666666668
6,7,3234.921341032459,108624.10636415318,6148.760330578512,5344.83180592416,249.53148768742747,337429.0,0.996
7,8,4846.671126587644,102271.14064563047,6148.760330578512,5050.876514531818,248.9406874649,338718.0,0.9953333333333332
8,9,8745.81536992535,100180.19587843027,5950.413223140496,4886.346913985046,248.7335812082439,340016.0,0.9946666666666668
9,10,5227.258038146059,96918.61260578119,3689.256198347107,4799.585112448043,248.41052422798938,341369.0,0.9940000000000001
10,11,123191.27523753383,156018.39254653186,59504.132231404925,4587.363065378528,253.37581288235316,342651.0,0.9933333333333332
11,12,83434.77497322022,165301.4352775442,69421.48760330575,4730.244638902322,254.05176781750825,343961.0,0.9926666666666668
12,1,37842.168881096935,137189.62694875314,61487.603305785095,4466.37390410317,251.95700998861741,345250.0,0.992
13,2,51928.85094921374,128100.64955212273,55537.19008264461,5480.638263199791,251.22455955775024,346509.0,0.9913333333333332
14,3,9322.128013746198,107783.9938670384,23801.652892561993,5837.1308062685375,249.4537930146156,347778.0,0.9906666666666668
15,4,36400.820981491255,109410.30388668463,29752.06611570249,5022.444846142547,249.6041962347808,349051.0,0.99
16,5,-156.83985787204506,91841.6787349112,6148.760330578512,11263.024963322849,247.90064904717445,350401.0,0.9893333333333332
17,6,5542.451119785089,86862.30037476504,5950.413223140496,4571.416256790792,247.36546220709,351710.0,0.9886666666666668
18,7,-678.1135446312874,75291.26935546745,6148.760330578512,4744.157144087769,246.03979053705064,352977.0,0.988
19,8,23803.21253810333,87252.75422501893,6148.760330578512,5692.967337973316,247.40742844207,354249.0,0.9873333333333332
20,9,3729.684282648003,80086.47664520744,5950.413223140496,4945.548639319013,246.6038662092939,355557.0,0.9866666666666668
21,10,4748.228232315062,75964.29304381812,3689.256198347107,5181.155635357271,246.11896048039267,356843.0,0.986
