index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,50135.24934411144,109399.64566662467,61487.603305785095,4562.090371701826,249.6032105490266,331591.0,1.0
1,2,24031.304919890263,108775.77792607453,19834.710743801654,4820.461916638734,249.54551446648242,331591.0,0.9986666666666668
2,3,66920.72584181534,109043.18914027074,61487.603305785095,5165.711321834181,249.5702449958634,332923.0,0.9973333333333332
3,4,4483.157076664059,103361.17739785547,3570.2479338842977,6594.920885195055,249.04476531932445,334241.0,0.996
4,5,64795.01598197595,118555.49274432375,41652.89256198347,7947.808073524203,250.4184538890699,335533.0,0.9946666666666668
5,6,29008.003311426917,121767.30773295596,17851.239669421488,7944.948653373224,250.69514367099896,336761.0,0.9933333333333332
6,7,1198.1900648653925,111092.61026300443,6148.760330578512,5724.127204238387,249.75977806926892,338063.0,0.992
7,8,6325.075246094629,105669.91169712484,6148.760330578512,5599.013481395712,249.25828000528298,339373.0,0.9906666666666668
8,9,-22.98252720017044,95094.84840295128,5950.413223140496,4601.667543832913,248.22988197335098,340611.0,0.9893333333333332
9,10,148164.27282378913,166792.29507330028,71404.95867768592,5061.867475754347,254.15695795338326,341905.0,0.988
10,11,4832.283251563828,109600.86715318351,57520.66115702478,4503.050014655957,249.62181976816643,343209.0,0.9866666666666668
11,12,51640.0403016671,108304.54210040014,47603.305785123965,5333.0595693266205,249.5019339776565,344535.0,0.9853333333333332
12,1,145904.41443853392,171827.73185007073,77355.37190082643,5025.85278803698,254.51224171664933,345783.0,0.9840000000000001
13,2,168104.49150412413,216486.83221534282,119008.26446280988,4437.126676042416,257.4706845320304,347031.0,0.9826666666666668
14,3,93991.45193344208,200362.36151789268,105123.9669421488,4991.955688743698,256.4448519046561,348341.0,0.9813333333333332
15,4,20106.249703617483,156424.6016011434,59504.132231404925,4539.877388962146,253.40548700424745,349613.0,0.98
16,5,-3004.2809255347597,124971.69211859565,23801.652892561982,4646.975664451023,250.9711933251719,350922.0,0.9786666666666668
17,6,-753.2082713347172,113451.43328137088,5950.413223140496,4816.6373427495455,249.97792502370947,352221.0,0.9773333333333334
18,7,8625.717883377258,107269.02926551714,6148.760330578512,8659.361568652519,249.40616843295263,353552.0,0.976
19,8,7982.403134357442,104124.38758177463,6148.760330578512,4978.284487521422,249.11534796835056,354810.0,0.9746666666666668
20,9,-115.489677810156,93453.09011492664,5950.413223140496,4605.394565897357,248.0672672459317,356098.0,0.9733333333333334
21,10,92138.78361337434,119258.76466444688,61487.603305785095,4845.505758069228,250.4790389959034,357373.0,0.972
22,11,111309.02467215966,162024.54791912553,63471.074380165264,5072.16703731602,253.81457067127806,358681.0,0.9706666666666668
23,12,26504.371159409733,121690.00345764053,61487.603305785095,5351.312315109863,250.68848410213997,359982.0,0.9693333333333334
24,1,21890.47469707805,109169.57611387898,29752.06611570249,4658.835925137137,249.58193342401543,361255.0,0.968
25,2,47485.842025798505,106645.99583104119,43636.36363636363,6373.058672272736,249.34854950809589,362568.0,0.9666666666666668
26,3,113387.72267753414,153086.21800232143,61487.603305785095,5459.897200469132,253.1616135585011,363833.0,0.9653333333333334
27,4,18990.3832409362,109694.66942751595,57520.66115702478,4861.270658717061,249.630494721864,365119.0,0.9640000000000001
28,5,12715.377383197056,108774.08246848396,6148.760330578512,7487.204011650543,249.54535766840687,366413.0,0.9626666666666668
29,6,-474.54355892123056,97095.4814187134,5950.413223140496,5253.644267708835,248.42804292974574,367776.0,0.9613333333333334
30,7,2032.9144609188766,85671.6670535991,6148.760330578512,7307.968495454662,247.2374921596732,369045.0,0.96
31,8,781.6344408558389,73701.08461160534,6148.760330578512,6603.456552271071,245.84068261184967,370306.0,0.9586666666666668
32,9,2427.2258944270693,65144.324591960525,5950.413223140496,5033.572690931402,244.73264106905174,371607.0,0.9573333333333334
33,10,1023.1077803116913,56596.71705492825,3689.256198347107,5881.459118996848,243.48894115774587,372965.0,0.956
34,11,7013.8553621751535,54513.08905152538,3570.2479338842977,5527.235431693729,243.16793853821065,374232.0,0.9546666666666668
35,12,20889.747863654116,65420.258929034884,3689.256198347107,6293.321787797488,244.77129274814888,375497.0,0.9533333333333334
36,1,29275.631669051265,85542.74032503084,3689.256198347107,5463.894074708197,247.2236350306353,376812.0,0.9520000000000001
37,2,51872.07212244329,107854.34285749892,23801.652892561993,5758.816697413216,249.46029897877546,378119.0,0.9506666666666668
38,3,6868.89769742794,105986.37016082238,3689.256198347107,5047.614195757375,249.2875464867125,379451.0,0.9493333333333334
39,4,58959.07945196785,107923.77345754203,51570.247933884275,5451.428221364009,249.4667200090208,380758.0,0.948
40,5,-3106.9575421079826,93765.93843824958,6148.760330578512,4902.117146606,248.0982545996681,382049.0,0.9466666666666668
41,6,1724.0671617380206,84589.16181023064,5950.413223140496,4950.430566616434,247.12114378871783,383322.0,0.9453333333333334
42,7,1673.3127055822947,74863.65440043499,6148.760330578512,5250.0597847994395,245.9894439411945,384703.0,0.9440000000000001
43,8,28637.577905031903,92172.56077427608,6148.760330578512,5179.911200612288,247.93621246499097,385979.0,0.9426666666666668
44,9,30928.572054721735,112013.20277496283,5950.413223140496,5137.516830894488,249.8449156362677,387299.0,0.9413333333333334
45,10,19343.0636808374,107630.41992248523,17851.23966942149,5874.60686389346,249.43959030079398,388600.0,0.94
46,11,41877.248368550056,108898.02939441596,35702.47933884298,4907.159557776432,249.5568204378448,389945.0,0.9386666666666666
47,12,69415.29421701102,111815.61789349095,61487.603305785095,5010.102412151092,249.8266427349941,391219.0,0.9373333333333334
48,1,90091.86721924793,135478.9594690016,61487.603305785095,4940.922337952505,251.81915299129682,392479.0,0.936
49,2,113558.82192972973,174527.72248682653,69421.48760330575,5088.571308599125,254.70274412522588,393758.0,0.9346666666666666
50,3,53397.38547202517,157761.72823484032,63471.074380165264,6692.305343846415,253.50316591678285,395058.0,0.9333333333333332
51,4,20617.457265110126,113617.42809090525,59504.132231404925,5257.625177640456,249.9930520409119,396356.0,0.932
52,5,53986.12590824211,120614.99343196495,41652.89256198347,5335.668005198939,250.59587469262274,397652.0,0.9306666666666666
53,6,1784.9387738198652,111539.53617025774,5950.413223140496,4909.982812386584,249.80111034590382,398955.0,0.9293333333333332
54,7,-1121.0136529349863,98973.27784103854,6148.760330578512,5296.484345705693,248.61403702862899,400272.0,0.928
55,8,5092.494216903457,91939.75312198502,6148.760330578512,5977.2586053784635,247.911190146387,401547.0,0.9266666666666666
56,9,9601.1274070301,90541.09423603912,5950.413223140496,5049.373069835511,247.7608613753266,402897.0,0.9253333333333332
57,10,37379.25741451394,107849.04030534008,13884.297520661159,6187.013824551784,249.4598085920041,404183.0,0.924
58,11,15669.153995302117,108256.58965192566,9917.355371900827,5344.2492768156735,249.4974992742001,405469.0,0.9226666666666666
59,12,40001.266776842735,109080.90745646402,33719.00826446282,5457.940707841615,249.5737332337431,406732.0,0.9213333333333332
60,1,41786.75512562875,107793.95429621237,37685.950413223145,5387.757872657324,249.45471416778062,408021.0,0.92
61,2,153272.34115265188,178813.06757808683,75371.90082644628,6881.3270443311885,255.00451305614152,409338.0,0.9186666666666666
62,3,111895.74658865461,189448.26391630204,95206.61157024803,6053.938680191671,255.72554331635945,410627.0,0.9173333333333332
63,4,42841.43307271116,163310.161410556,63471.074380165264,5508.461198292167,253.9084864789653,411966.0,0.9159999999999999
64,5,8584.648835057067,122834.17578102867,41652.89256198347,7407.741902600948,250.7870516696269,413234.0,0.9146666666666666
65,6,11151.745162480449,122279.81573167756,5950.413223140496,5755.691988691059,250.7392949458716,414586.0,0.9133333333333332
66,7,1433.0361194216275,111896.42826010037,6148.760330578512,5667.663260420323,249.83411618053276,415887.0,0.912
67,8,701.9601693529531,100058.55524101874,6148.760330578512,6391.0728578560875,248.72153280913415,417193.0,0.9106666666666666
68,9,35322.937222925895,124384.95804136686,5950.413223140496,5046.121199437279,250.92064766035202,418469.0,0.9093333333333332
69,10,11830.373457932883,109077.84598381713,21818.181818181823,5319.303697300752,249.57345010485685,419728.0,0.9079999999999999
70,11,42380.341977046344,108388.88136573255,37685.950413223145,5383.3561819078295,249.5097337802397,421047.0,0.9066666666666666
71,12,8070.881713600767,108517.25740424698,1983.4710743801647,5959.034600706175,249.5216061596456,422380.0,0.9053333333333332
72,1,60068.19281323146,107590.40022482477,55537.19008264461,5457.859910009202,249.43588922822758,423672.0,0.904
73,2,187393.81544160773,198693.74414664845,91239.66942148766,5050.80209829663,256.33663364333927,424966.0,0.9026666666666666
74,3,6964.8158821534535,138662.30677723885,61487.603305785095,5508.64994577826,252.07093368680458,426307.0,0.9013333333333332
75,4,68849.89199262268,142433.75261888336,59504.132231404925,5574.3139195735075,252.3579976114236,427613.0,0.9
76,5,49356.46123415637,116072.27598194813,65454.54545454545,10263.39241654616,250.2045310115393,428934.0,0.8986666666666666
77,6,46317.66014202101,121405.0035554815,35702.479338842975,5282.453229644654,250.66393207748808,430238.0,0.8973333333333333
78,7,1307.8777598047861,110557.07870762264,6148.760330578512,6007.042277085146,249.71025142954065,431521.0,0.8959999999999999
79,8,-3505.144444841016,94286.65818100508,6148.760330578512,6616.5157511980115,248.14983143631196,432812.0,0.8946666666666667
80,9,1844.977258628157,84760.89592506565,5950.413223140496,5420.326291427104,247.1396018836055,434098.0,0.8933333333333333
81,10,5793.431636748829,80607.4039854636,3689.256198347107,6257.6673780037745,246.6651445695169,435409.0,0.892
82,11,40714.2483627271,107525.71487574703,7933.884297520661,5862.053174923,249.42990704483003,436757.0,0.8906666666666666
83,12,126896.37581904382,161628.37701804587,67438.01652892558,5355.697147819627,253.785629850102,438063.0,0.8893333333333333
84,1,85024.74810343563,167203.47038159776,73388.42975206609,6061.22498781782,254.18596912309303,439361.0,0.888
85,2,101479.30116861404,183821.0917135152,79338.84297520661,5522.836861490136,255.34404011617053,440576.0,0.8866666666666667
86,3,23656.86692548408,137361.9627281307,61487.603305785095,8628.392605083725,251.97089795536547,441899.0,0.8853333333333333
87,4,20664.989341570923,108971.41108969676,43636.36363636363,5419.177343641337,249.5636068704057,443194.0,0.884
88,5,82024.82801397475,123467.13078389665,59504.13223140496,8024.976088369921,250.84157915092152,444523.0,0.8826666666666667
89,6,6835.608983366232,119056.33362144006,5950.413223140496,5295.992922682316,250.461600070765,445832.0,0.8813333333333333
90,7,4580.392474472945,110215.88774639943,6148.760330578512,7272.078018935049,249.6786976552668,447129.0,0.88
