index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,125034.74056982988,170590.73006151395,75371.90082644626,4386.1996818698135,254.4249629620768,332095.0,1.0
1,2,16188.7717564371,127190.6517246134,55537.19008264461,4051.6600106933183,251.15122586224624,332095.0,1.0
2,3,116443.49928062654,167495.53764578528,71404.95867768592,4733.654681768953,254.2065764231839,333388.0,1.0
3,4,23831.9545453648,126376.38203215055,59504.132231404925,5446.9779275948795,251.08560657846328,334650.0,1.0
4,5,20640.73932926973,124634.00968567956,17851.239669421488,4531.8720063192295,250.94210283301857,335956.0,1.0
5,6,1749.932820509266,115643.70793755016,5950.413223140496,4789.821345498179,250.1676109525801,337248.0,1.0
6,7,-185.69731102809703,102640.94143929168,6148.760330578512,6668.308856651873,248.97731591118182,338494.0,1.0
7,8,20108.884269544684,110959.46144958881,6148.760330578512,5641.6039286690475,249.74746429756672,339823.0,1.0
8,9,4847.394936684172,105503.82276752891,5950.413223140496,4352.6203956035715,249.24291988971882,341128.0,1.0
9,10,37543.27997048195,106876.91124339098,29752.06611570249,6418.125378917406,249.36990485927967,342407.0,1.0
10,11,7795.270770548313,105853.16575151724,3570.2479338842977,5248.768328537753,249.2752275734317,343688.0,1.0
11,12,108013.2897074337,146254.86678536062,61487.603305785095,6123.985367805518,252.64884204485924,344930.0,1.0
12,1,112533.39106471364,174932.4123381404,79338.8429752066,4517.00253672742,254.73129770254292,346221.0,1.0
13,2,53525.36224256897,166458.5326611922,57520.66115702478,4478.580762492617,254.13340878157,347521.0,1.0
14,3,60128.43069580357,157485.4629969733,63471.074380165264,5630.425979857476,253.4829843667889,348809.0,1.0
15,4,6355.989413669174,107665.7629201103,49586.77685950412,6588.9126310281545,249.4428588661898,350111.0,1.0
16,5,60875.488950712315,122263.2398994684,41652.89256198347,4625.119409370738,250.73786697962342,351428.0,1.0
17,6,1704.3327661320332,113077.44399272773,5950.413223140496,4939.7154497322335,249.9433380183786,352719.0,1.0
18,7,-1962.1363598017256,100152.0882191007,6148.760330578512,4814.459083246782,248.73079716908683,354004.0,1.0
19,8,6093.032639921074,95316.51605985512,6148.760330578512,4779.8444685881295,248.2518379615546,355308.0,1.0
20,9,1769.5853165772207,86084.31038012951,5950.413223140496,5051.377773162365,247.28184333406375,356601.0,1.0
21,10,4474.923166038248,82126.17820225176,3689.256198347107,4743.799145568876,246.84380287051545,357874.0,1.0
22,11,42112.324822339964,109288.93205151684,9917.355371900827,5032.215601174019,249.59297161301367,359165.0,1.0
23,12,9770.57849686689,107266.18372018734,5950.413223140496,5842.913605055887,249.40590527329948,360419.0,1.0
24,1,6732.489821621341,105578.53757461076,3689.256198347107,4730.879768850796,249.24982961015544,361707.0,1.0
25,2,154564.18158541218,182508.76401195608,73388.42975206609,4245.525396000843,255.2550687465733,363039.0,1.0
