index,dates,shiftFactor,population,storage_asis,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.31664,66.3396986768004,57692.4008462737,NA,20262.6811655114,segment1,34361.6817173697,66.3396986768004,NA,8.05583908878801,segment1,52.4485242610323,61487.6033057851,NA,19074.507287847,segment1,28217.9297634462,5271.02313592862,NA,5628.31498898661,segment1,5919.79727078969,-1.28034248754651,NA,-3.9594180414808,segment1,-2.02890397657401
2,2,0.999166666666667,3.31664,48.5827564680722,17215.0810880706,NA,23298.8709757167,segment1,34361.6817173697,48.5827564680722,NA,18.803396508058,segment1,52.4485242610323,19834.7107438017,NA,20971.6173182857,segment1,28217.9297634462,5370.99433819668,NA,5557.78061951817,segment1,5919.79727078972,-2.00244054280654,NA,-3.48941772011792,segment1,-2.02890397657401
3,3,0.998333333333333,3.32988,51.2368422746413,51391.3948595087,NA,26335.060785922,segment1,34361.6817173697,51.2368422746413,NA,29.550953927328,segment1,52.4485242610323,45619.8347107438,NA,22868.7273487245,segment1,28217.9297634462,4577.22153580891,NA,5487.24625004972,segment1,5919.79727078972,-1.89198658803397,NA,-3.01941739875504,segment1,-2.02890397657401
4,4,0.9975,3.34283,50.1680315384338,8764.54739091125,NA,29360.4096523381,segment1,34361.6817173697,50.1680315384338,NA,39.9458880535172,segment1,52.4485242610323,3966.94214876033,NA,24944.2086343857,segment1,28217.9297634462,5278.57007344427,NA,5425.62461434283,segment1,5919.79727078972,-1.93646682768008,NA,-2.57688828263594,segment1,-2.02890397657401
5,5,0.996666666666667,3.35556,78.5455939753502,74468.6059863444,NA,32385.7585187541,segment1,34361.6817173697,78.5455939753502,NA,50.3408221797065,segment1,52.4485242610323,53553.7190082645,NA,27019.6899200469,segment1,28217.9297634462,8144.9838814676,NA,5364.00297863593,segment1,5919.79727078972,-0.80716425836431,NA,-2.13435916651685,segment1,-2.02890397657401
6,6,0.995833333333333,3.3689,82.0488468794193,30068.7952475691,NA,35503.8801120562,segment1,34361.6817173697,82.0488468794193,NA,60.4265760740185,segment1,52.4485242610323,23801.652892562,NA,29283.4042729904,segment1,28217.9297634462,4690.67854817609,NA,5308.45543988882,segment1,5919.79727078972,-0.671355867010817,NA,-1.71957061061242,segment1,-2.02890397657401
7,7,0.995,3.38186,57.1012805957421,-10.6232131370667,41657.2757257966,38622.0017053584,segment1,34361.6817173697,57.1012805957421,75.0735024240914,70.5123299683306,segment1,52.4485242610323,6148.76033057851,31910.7438016529,31547.1186259339,segment1,28217.9297634462,5067.02128393917,5214.09441584679,5252.90790114171,segment1,5919.79727078972,-1.64792876462741,-1.05772364890586,-1.30478205470798,segment1,-2.02890397657401
8,8,0.994166666666667,3.39505,46.1121793785121,6603.27514703463,43394.4055281338,41651.4882526213,segment1,34361.6817173697,46.1121793785121,84.6761013789899,80.5172123235739,segment1,52.4485242610323,6148.76033057851,33894.2148760331,33947.8951089636,segment1,28217.9297634462,5399.61036420959,5179.0211223965,5197.3111426605,segment1,5919.79727078972,-2.10525749372695,-0.715795773906141,-0.898851868170111,segment1,-2.02890397657401
9,9,0.993333333333333,3.40776,24.7384423603547,1023.45791035123,46418.9750622879,44680.9747998843,segment1,34361.6817173697,24.7384423603547,94.9991272564364,90.5220946788173,segment1,52.4485242610323,5950.4132231405,36621.4876033058,36348.6715919932,segment1,28217.9297634462,4691.22634538154,5152.12581413126,5141.71438417929,segment1,5919.79727078972,-3.02918590905713,-0.345488947088548,-0.492921681632241,segment1,-2.02890397657401
10,10,0.9925,3.42081,17.5928045946963,5072.07007936134,47961.7757803305,46106.1874029916,segment1,34361.6817173697,17.5928045946963,100.81749620587,97.1459524244082,segment1,52.4485242610323,3689.25619834711,40175.2066115702,38641.2636574002,segment1,28217.9297634462,4598.35087556054,5168.30314151528,5102.22694604847,segment1,5919.79727078972,-3.34768204560089,-0.137108334499297,-0.238966755673578,segment1,-2.02890397657401
