index,dates,shiftFactor,population,storage_asis,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.31974,228.72798600268,161780.709718541,NA,80071.7198915361,segment1,35921.7382211394,228.72798600268,NA,166.407128911302,segment1,71.1330861005897,93223.1404958678,NA,70900.0797503193,segment1,31282.819915234,4549.06552146695,NA,6195.514583617,segment1,5856.56570691698,4.21702330177669,NA,1.58887988480252,segment1,-1.30401277711438
2,2,0.999666666666667,3.31974,313.612822368016,177853.270733313,NA,74794.2393051927,segment1,35921.7382211397,313.612822368016,NA,153.135916294371,segment1,71.1330861005896,134876.033057851,NA,66569.716701628,segment1,31282.8199152343,4779.06131106127,NA,6132.57940720845,segment1,5856.56570691701,6.6515182249824,NA,1.17067186538826,segment1,-1.30401277711438
3,3,0.999333333333333,3.33244,196.01537357651,33317.2167765401,NA,69516.7587188494,segment1,35921.7382211397,196.01537357651,NA,139.86470367744,segment1,71.1330861005896,81322.3140495868,NA,62239.3536529367,segment1,31282.8199152343,4913.75468313097,NA,6069.6442307999,segment1,5856.56570691701,3.20797912294009,NA,0.752463845973996,segment1,-1.30401277711438
4,4,0.999,3.34532,208.007180460004,92197.1249902818,NA,64929.445279836,segment1,35921.7382211397,208.007180460004,NA,128.076799119824,segment1,71.1330861005896,81322.3140495868,NA,58421.2721053855,segment1,31282.8199152343,5478.49784312268,NA,5996.67061799242,segment1,5856.56570691701,3.58486313267809,NA,0.38304622838524,segment1,-1.30401277711438
5,5,0.998666666666667,3.35815,63.9709150767097,216.520573467549,NA,60342.1318408226,segment1,35921.7382211397,63.9709150767097,NA,116.288894562209,segment1,71.1330861005896,53553.7190082645,NA,54603.1905578343,segment1,31282.8199152343,11479.1209876857,NA,5923.69700518493,segment1,5856.56570691701,-1.37217162435226,NA,0.0136286107964842,segment1,-1.30401277711438
6,6,0.998333333333333,3.37103,36.8089484507892,1773.37608881898,NA,56045.6382754537,segment1,35921.7382211397,36.8089484507892,NA,105.525037400461,segment1,71.1330861005896,5950.4132231405,NA,51122.4630425918,segment1,31282.8199152343,8045.8478473427,NA,5856.62692875406,segment1,5856.56570691701,-2.49242607945482,NA,-0.322214807022197,segment1,-1.30401277711438
7,7,0.998,3.38428,5.47536135633573,-2100.52639378569,51976.0085876105,51749.1447100848,segment1,35921.7382211397,5.47536135633573,91.5817198859179,94.7611802387142,segment1,71.1330861005896,6148.76033057851,47695.867768595,47641.7355273494,segment1,31282.8199152343,5850.82746813986,5758.79064785319,5789.55685232319,segment1,5856.56570691701,-3.91994060507832,-0.750686212090542,-0.658058224840878,segment1,-1.30401277711438
8,8,0.997666666666667,3.39716,-17.2726630214052,1391.83289726045,44510.1653367781,47531.5672209207,segment1,35921.7382211397,-17.2726630214052,81.0547809450781,84.0689686517236,segment1,71.1330861005896,6148.76033057851,43480.9917355372,44116.880756513,segment1,31282.8199152343,5479.68353666534,5766.2961246189,5727.0313502936,segment1,5856.56570691701,-5.06836941061431,-1.07625714316405,-0.993477201347076,segment1,-1.30401277711438
9,9,0.997333333333333,3.41021,-35.6498006810653,2486.88553774726,41329.1307549566,43313.9897317565,segment1,35921.7382211397,-35.6498006810653,71.9043722497821,73.3767570647329,segment1,71.1330861005896,5950.4132231405,39679.3388429752,40592.0259856767,segment1,31282.8199152343,4806.18426145383,5767.47582486468,5664.50584826401,segment1,5856.56570691701,-6.07778762718871,-1.35935578477066,-1.32889617785327,segment1,-1.30401277711438
10,10,0.997,3.42308,13.6773345312232,30352.850617992,40738.9094368215,42035.3419892267,segment1,35921.7382211397,13.6773345312232,64.6214499781091,67.7838991263438,segment1,71.1330861005896,3689.25619834711,38274.3801652892,38346.1912485887,segment1,31282.8199152343,4466.38357411502,5741.8442937852,5513.62694986658,segment1,5856.56570691701,-3.52324155857156,-1.6111006410591,-1.50335823634212,segment1,-1.30401277711438
