index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor,inflow,deficit
0,1,36130.483437897405,109345.36043664961,47603.305785123965,4495.9072161239255,249.5981901818783,330734.0,1.0,0.0,0.0
1,2,52108.01677122941,109820.48957943573,47603.305785123965,4029.5818433194563,249.64213072962502,330734.0,1.0,0.0,0.0
2,3,31952.57228982393,109187.37880329989,27768.595041322318,4817.08802463748,249.58357983938774,332021.0,1.0,0.0,0.0
3,4,9370.543402479201,110244.30748122858,3966.9421487603295,4346.67257579018,249.6813259485091,333343.0,1.0,0.0,0.0
4,5,-1609.5498845793925,97734.51218030148,6148.760330578512,4751.485085769188,248.49133836968122,334619.0,1.0,0.0,0.0
5,6,1585.5239801152081,88864.97098879273,5950.413223140496,4504.651948483462,247.5807105533956,335876.0,1.0,0.0,0.0
6,7,21.77758077452025,76293.2671925143,6148.760330578512,6444.721046474441,246.157658768676,337175.0,1.0,0.0,0.0
7,8,14717.64261614503,79423.74563547813,6148.760330578512,5438.403842602692,246.5259070268766,338492.0,1.0,0.0,0.0
8,9,9503.050064736448,78076.12333812972,5950.413223140496,4900.259138944359,246.36738187720616,339753.0,1.0,0.0,0.0
9,10,16713.84024412271,86529.51295958349,3689.256198347107,4571.1944243218295,247.32969399823554,341079.0,1.0,0.0,0.0
10,11,122461.43776182528,144651.83592869446,59504.132231404925,4834.982561309654,252.5268272133273,342335.0,1.0,0.0,0.0
11,12,103893.20059677439,170647.85574139436,73388.42975206609,4508.751032008579,254.42899356109461,343670.0,1.0,0.0,0.0
12,1,36486.70223001232,140202.62538073695,61487.603305785095,5444.329284884923,252.18817516979274,344944.0,1.0,0.0,0.0
13,2,231759.55481175077,220254.82158047406,146776.85950413218,4930.499107881797,257.7053332656915,346217.0,1.0,0.0,0.0
14,3,8107.5726434254575,159916.29145334498,63471.074380165264,4975.028390389506,253.66055967954892,347550.0,1.0,0.0,0.0
15,4,9567.468969119567,109092.48632133963,55537.19008264461,4854.084018480442,249.57480406190135,348811.0,1.0,0.0,0.0
16,5,13847.934070511516,111093.3687864945,6148.760330578512,5698.291274778132,249.75984821848652,350125.0,1.0,0.0,0.0
17,6,1801.7076550155448,101157.67480505595,5950.413223140496,5786.988413313593,248.83039964392395,351435.0,1.0,0.0,0.0
18,7,8791.372717357632,95650.46019112963,6148.760330578512,8149.827000705455,248.28491483668083,352690.0,1.0,0.0,0.0
19,8,4971.737402111139,88883.95614344704,6148.760330578512,5589.481119215208,247.5827510902243,354030.0,1.0,0.0,0.0
20,9,-2.0195683325542797,78360.20908867176,5950.413223140496,4571.314263302217,246.4007997986909,355370.0,1.0,0.0,0.0
21,10,62531.81857135461,108295.02873922103,27768.595041322318,4828.403879482995,249.5010541699085,356687.0,1.0,0.0,0.0
22,11,63006.87793100424,108941.48206336527,57520.66115702478,4839.763449835384,249.56083899596462,357971.0,1.0,0.0,0.0
23,12,69357.00182660403,111275.55817525947,61487.603305785095,5535.322408924877,249.7766973250032,359294.0,1.0,0.0,0.0
24,1,36182.07105119537,108007.9445559975,33719.00826446282,5730.676405994578,249.47450425931729,360628.0,1.0,0.0,0.0
25,2,52648.436181027566,108041.00708226119,47603.305785123965,5012.067869639983,249.4775619238196,361892.0,1.0,0.0,0.0
26,3,102900.81930951512,144599.36413164734,61487.603305785095,4854.858954344155,252.522833317982,363179.0,1.0,0.0,0.0
27,4,20429.268161176904,108442.60672693551,51570.247933884275,5015.777632004604,249.5147023700116,364480.0,1.0,0.0,0.0
28,5,19392.485683866635,116560.86072445955,6148.760330578512,5125.471355764063,250.24662135806847,365770.0,1.0,0.0,0.0
29,6,49569.170436363165,125364.57572604193,35702.479338842975,5062.976095937819,251.0040684765929,367092.0,1.0,0.0,0.0
30,7,38701.230193260366,122677.49870012105,35702.479338842975,5685.827880338294,250.7735543332289,368435.0,1.0,0.0,0.0
31,8,50281.64136511479,125753.910131546,41652.89256198347,5552.337371706356,251.03544364022449,369703.0,1.0,0.0,0.0
32,9,41170.21129211315,125835.11563449775,35702.479338842975,5386.526450318438,251.04198772137138,371024.0,1.0,0.0,0.0
33,10,1348.193703076947,108344.8971743532,13884.297520661159,4954.114642560295,249.50566606624926,372339.0,1.0,0.0,0.0
34,11,36067.30467624108,109076.4306457793,29752.06611570249,5583.705089112524,249.57331921259404,373633.0,1.0,0.0,0.0
35,12,93213.64068856512,135299.8434850018,61487.603305785095,5502.624543557783,251.80471863042968,374929.0,1.0,0.0,0.0
36,1,146115.42681552275,184784.82130748293,91239.66942148766,5390.779571554147,255.4093777157616,376207.0,1.0,0.0,0.0
37,2,50143.159005232825,168098.02403199696,61487.60330578509,5342.352974933905,254.2490858697521,377523.0,1.0,0.0,0.0
38,3,31534.5004642077,132424.36625001708,61487.603305785095,5720.554940402778,251.5729934926277,378776.0,1.0,0.0,0.0
39,4,41948.40210375146,108846.62202892586,59504.132231404925,6022.01409343789,249.55206621926624,380060.0,1.0,0.0,0.0
40,5,7971.72110463586,105500.59750279912,6148.760330578512,5168.985300184102,249.24262161313226,381336.0,1.0,0.0,0.0
41,6,6991.4543520256775,101365.43573782689,5950.413223140496,5176.202893857393,248.85097818322373,382655.0,1.0,0.0,0.0
42,7,-3023.1932851337665,87334.7927578602,6148.760330578512,4858.68936425443,247.4162459971905,383912.0,1.0,0.0,0.0
43,8,6260.4712983310055,81178.19609821744,6148.760330578512,6268.307627395244,246.7322886834746,385212.0,1.0,0.0,0.0
44,9,4762.652241871177,74976.48244089166,5950.413223140496,5013.95267605646,246.00276113879445,386479.0,1.0,0.0,0.0
45,10,17681.324877338586,81467.0352569146,3689.256198347107,7501.5158629685375,246.76626576366482,387795.0,1.0,0.0,0.0
46,11,8170.874191396026,80239.15946161434,3570.2479338842977,5828.502052811988,246.62182678056868,389115.0,1.0,0.0,0.0
47,12,50607.07538355793,107950.5256369042,17851.23966942149,5044.469538846543,249.4691940846115,390416.0,1.0,0.0,0.0
48,1,148047.38686684356,173540.70800006832,77355.37190082643,5101.832602853143,254.63310364778584,391669.0,1.0,0.0,0.0
49,2,62506.082856873516,168044.46866234063,61487.60330578509,6514.718888816267,254.24530718001412,392942.0,1.0,0.0,0.0
50,3,25781.062530021973,123464.63231838035,61487.603305785095,8873.295568197462,250.84136391440217,394252.0,1.0,0.0,0.0
51,4,8902.66153031526,109689.44830350815,17851.23966942149,4826.605875765952,249.6300118656717,395477.0,1.0,0.0,0.0
52,5,114073.68468564555,123473.01999104046,95206.61157024793,5083.501427865263,250.84208649130255,396730.0,1.0,0.0,0.0
53,6,10820.033803755809,123180.13727431273,5950.413223140496,5162.503297343068,250.8168553820049,397991.0,1.0,0.0,0.0
54,7,61.36355438393832,110749.62535213336,6148.760330578512,6343.115145984771,249.72805838824868,399315.0,1.0,0.0,0.0
55,8,-996.9072907021447,97745.71802290244,6148.760330578512,5858.23970795026,248.49244829862343,400665.0,1.0,0.0,0.0
56,9,7700.54928294001,93864.63828967314,5950.413223140496,5631.215793028819,248.1080307339217,401967.0,1.0,0.0,0.0
57,10,137573.55760614286,159902.64083574727,65454.54545454543,6081.0096055235435,253.6595624834354,403291.0,1.0,0.0,0.0
58,11,72850.39412646997,163008.00149979375,63471.074380165264,6273.959082258466,253.8864132880264,404538.0,1.0,0.0,0.0
59,12,52108.30766605008,148532.0127935678,61487.603305785095,5096.69306649123,252.82216720913132,405815.0,1.0,0.0,0.0
60,1,48715.91646602928,130185.10146966006,61487.603305785095,5575.224484152196,251.3925385985704,407098.0,1.0,0.0,0.0
61,2,21415.966763982244,108861.69838379725,37685.950413223145,5053.4194366219845,249.5534604997501,408407.0,1.0,0.0,0.0
62,3,104809.29178617973,145891.0144402148,61487.603305785095,6292.372423977355,252.6211473923135,409709.0,1.0,0.0,0.0
63,4,13133.75202642876,108162.38289729076,45619.8347107438,5242.5488586090805,249.48878691364942,411025.0,1.0,0.0,0.0
64,5,-1043.1760918287785,95673.96438084976,6148.760330578512,5296.482094033689,248.2872429061856,412332.0,1.0,0.0,0.0
65,6,1769.099865335958,85903.95146662115,5950.413223140496,5588.699556424099,247.26245824017852,413591.0,1.0,0.0,0.0
66,7,17654.73169513972,90094.80108928253,6148.760330578512,7315.121741899837,247.71289349626855,414865.0,1.0,0.0,0.0
67,8,-3467.890138848767,75085.21402154176,6148.760330578512,5392.9365983134585,246.01555158470086,416172.0,1.0,0.0,0.0
68,9,1390.0546204896164,65211.49164548529,5950.413223140496,5313.363773405602,244.742049537118,417485.0,1.0,0.0,0.0
69,10,5245.245411899117,61066.353679796164,3689.256198347107,5701.127179241143,244.16141668017875,418729.0,1.0,0.0,0.0
70,11,15725.435063371091,67503.76234301928,3570.2479338842977,5717.778466263676,245.05767912258725,419973.0,1.0,0.0,0.0
71,12,45257.56044281429,103445.19607421453,3689.256198347107,5626.870513271929,249.05253547343148,421283.0,1.0,0.0,0.0
72,1,128738.63859590488,160991.4508281973,65454.54545454543,5737.838387376915,253.7391015288332,422538.0,1.0,0.0,0.0
73,2,181734.89282445237,216995.09078139128,120991.73553719006,4739.517334068557,257.50233595599644,423868.0,1.0,0.0,0.0
74,3,54501.48118922658,179608.5324442682,85289.25619834714,6598.783328002707,255.0584428775775,425206.0,1.0,0.0,0.0
75,4,93537.63196379588,182080.51896053468,85289.25619834714,5776.3892491824045,255.22603518376502,426415.0,1.0,0.0,0.0
76,5,19467.772572733407,123379.99900138914,71404.95867768595,6763.333854193023,250.83407296703902,427721.0,1.0,0.0,0.0
77,6,-259.2441623740456,111002.7101736887,5950.413223140496,6167.631442185911,249.75146399460732,429018.0,1.0,0.0,0.0
78,7,2359.069399863125,97709.59708935904,6148.760330578512,9503.422153614272,248.48887055164016,430323.0,1.0,0.0,0.0
79,8,15481.01343051186,100042.84784677868,6148.760330578512,6999.002342513709,248.7199770054258,431569.0,1.0,0.0,0.0
80,9,-65.32722151293218,88605.47267716,5950.413223140496,5421.6347249652445,247.55281950528374,432868.0,1.0,0.0,0.0
81,10,10980.51662111572,89405.43976466678,3689.256198347107,6491.293335261832,247.63880049061336,434123.0,1.0,0.0,0.0
82,11,3621.2106193180266,84300.53587513165,3570.2479338842977,5155.866574968846,247.09012208460143,435404.0,1.0,0.0,0.0
83,12,69732.53801160907,107796.11255404973,39669.42148760331,6567.539845087765,249.45491376621197,436693.0,1.0,0.0,0.0
84,1,80504.7157053134,121327.32555082518,61487.603305785095,5485.899402753095,250.65724031278648,438023.0,1.0,0.0,0.0
85,2,171986.03360363643,195595.2328910795,91239.66942148766,6478.456841894636,256.135679544139,439304.0,1.0,0.0,0.0
86,3,25702.429546325933,153796.155608354,61487.603305785095,6013.903523266635,253.2134754626601,440624.0,1.0,0.0,0.0
87,4,13104.808890313247,107444.01156250945,53553.719008264445,5903.233927893473,249.42235101845088,441872.0,1.0,0.0,0.0
88,5,1615.5018899458805,96151.52911643355,6148.760330578512,6759.2240054432605,248.33454527698436,443143.0,1.0,0.0,0.0
89,6,1783.4132070163434,86303.64236826607,5950.413223140496,5680.886732043337,247.3054172794783,444444.0,1.0,0.0,0.0
90,7,-1285.3362936973972,73428.44207669495,6148.760330578512,5441.10366729521,245.80579553124699,445731.0,1.0,0.0,0.0
91,8,5672.667426598882,66734.0530125267,6148.760330578512,6218.296160188622,244.95532329633375,447034.0,1.0,0.0,0.0
92,9,94471.74854476082,125345.3546823292,29752.06611570248,6108.380759255824,251.00251951666766,448310.0,1.0,0.0,0.0
93,10,24654.47693694439,108478.69922953233,35702.47933884298,5818.6530508983715,249.518040250581,449642.0,1.0,0.0,0.0
94,11,2634.234581350395,101641.9533481502,3570.2479338842977,5900.7325288482125,248.87836701150457,450962.0,1.0,0.0,0.0
95,12,50930.16819916733,107126.31997512779,39669.42148760331,5776.380084586493,249.39297049617386,452266.0,1.0,0.0,0.0
96,1,95660.65757775759,135340.15881490658,61487.603305785095,5959.215432194033,251.80796750865554,453494.0,1.0,0.0,0.0
97,2,95422.43853171932,166098.37467433867,59504.132231404925,5160.0904408824845,254.10799722531144,454805.0,1.0,0.0,0.0
98,3,48432.3582535625,146619.00132469286,61487.603305785095,6424.128297423539,252.6765581766397,456107.0,1.0,0.0,0.0
99,4,18308.040941552557,106312.76987213557,51570.247933884275,7044.024460225654,249.31773234737216,457383.0,1.0,0.0,0.0
100,5,22398.209683965386,116441.59080227099,6148.760330578512,6120.628423251407,250.23634655429626,458667.0,1.0,0.0,0.0
101,6,57754.05730714223,120503.23415669346,47603.305785123965,6089.1081675958285,250.5862469121893,459971.0,1.0,0.0,0.0
102,7,9066.246650095172,115102.93193055387,6148.760330578512,8317.788545656242,250.121024459903,461247.0,1.0,0.0,0.0
103,8,6261.6781922169375,108816.05042574416,6148.760330578512,6399.79936644814,249.54923891850038,462585.0,1.0,0.0,0.0
104,9,4519.023664445878,101400.08727735758,5950.413223140496,5984.573589691957,248.85441038801082,463928.0,1.0,0.0,0.0
105,10,33487.15287354249,104348.89507327977,21818.181818181823,8720.163259438432,249.13611070686025,465235.0,1.0,0.0,0.0
