observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
87674.11315101267,146739.83617441833,61487.603305785095,4760.763670809501,252.6857555316196,331801.0,1.0
13880.782197382578,108963.23892482466,47603.305785123965,4054.0736618523706,249.56285109819888,331801.0,0.9985
145055.92397326246,171990.1403692615,77355.37190082643,4673.650627999353,254.52370072456512,333099.0,0.997
20032.894496370474,127420.762371744,59504.132231404925,5098.140262483282,251.16976971325198,334399.0,0.9955
20915.90667985752,125572.11412483154,17851.239669421488,4913.315257348515,251.02079330524876,335685.0,0.9940000000000001
408.62622813639365,114606.8965850855,5950.413223140496,5423.430544741941,250.078292262671,337008.0,0.9925
2218.633796904792,105654.98801380927,6148.760330578512,5021.782037602505,249.25689984405886,338279.0,0.991
11260.520560887271,105175.52685880424,6148.760330578512,5591.2213853137855,249.21255866630943,339547.0,0.9895
3706.97464830468,97780.74385879787,5950.413223140496,5151.34442517053,248.4959175771393,340820.0,0.988
158.7442709610568,88818.92871946924,3689.256198347107,5431.303211942589,247.5757619002009,342123.0,0.9865
55664.80803385877,109603.09002510199,29752.06611570249,5128.580612523552,249.62202534219014,343457.0,0.985
21510.28462302201,108671.4584022917,17851.23966942149,4590.676576410779,249.535866864172,344756.0,0.9835
35597.296906235046,109680.24830408649,29752.06611570249,4836.4408887377895,249.6291610380178,346012.0,0.982
22841.718996775468,108484.0382135725,17851.23966942149,6186.6894178679395,249.51853400661912,347310.0,0.9805
31329.338653413946,109378.62424663256,25785.12396694216,4649.628653411737,249.6012664613551,348622.0,0.9790000000000001
8925.754323724259,109659.9742727486,3966.9421487603295,4677.462148847884,249.6272860698001,349886.0,0.9775
14934.89533250239,108165.5346027498,6148.760330578512,10280.574671922694,249.4890783873809,351145.0,0.976
2526.795449842981,100336.2755798666,5950.413223140496,4405.641249585659,248.74904076662705,352420.0,0.9745
-2639.567137156753,86326.68669591153,6148.760330578512,5221.261416219782,247.30789409887268,353715.0,0.973
807.9883062891962,76361.10259560792,6148.760330578512,4624.812076014286,246.16563846554612,355027.0,0.9715
2740.177608510489,68289.9093685871,5950.413223140496,4860.957612390823,245.15827375157863,356259.0,0.97
212.61404745527904,59639.366107965754,3689.256198347107,5173.901109729526,243.95769004898563,357515.0,0.9685
35459.028898162804,86540.39079719529,3570.2479338842977,4987.756275048967,247.33086315533055,358799.0,0.9670000000000001
20334.310643749828,97922.95864994252,3689.256198347107,5262.4865926554885,248.5100038282431,360124.0,0.9655
25292.190872707277,108572.43380917377,9917.355371900827,4725.360341575177,249.52670894378747,361370.0,0.9640000000000001
25020.18885031904,108395.84929490415,19834.710743801654,5362.062620786983,249.51037818319654,362712.0,0.9625
80283.44126179616,122416.2588974806,61487.603305785095,4775.428353434858,250.75104918138183,363992.0,0.961
8771.932199833544,108315.48407860268,17851.23966942149,5021.467349289945,249.50294590572483,365271.0,0.9595
4006.350545678831,101417.35527478412,6148.760330578512,4755.719018918855,248.8561207681046,366601.0,0.958
34823.900022287344,124570.8430006558,5950.413223140496,5719.99907327518,250.936661182,367881.0,0.9565
-76.61787657375281,113232.61163219211,6148.760330578512,5112.853161311436,249.9576881191336,369151.0,0.955
-1119.103007655521,99865.82527690662,6148.760330578512,6098.923017051451,248.70244307417855,370414.0,0.9535
3615.4706095446895,92691.86721612276,5950.413223140496,4839.015447188053,247.9918687813117,371709.0,0.9520000000000001
5387.552114764522,89656.38759721625,3689.256198347107,4733.775535323917,247.66577252764577,373036.0,0.9505
38152.79723242645,107608.58064171106,13884.297520661159,6316.306667270465,249.43757057631657,374296.0,0.9490000000000001
100654.35918650207,141111.83187752913,61487.603305785095,5663.504644899173,252.25737950049697,375598.0,0.9475
17386.85732190127,107778.32767394645,45619.8347107438,5100.526814740267,249.453268997868,376889.0,0.946
50635.00580757593,109881.63360969708,43636.36363636363,4895.336235461761,249.647785407352,378221.0,0.9445
31780.851384731675,105835.7873269574,27768.595041322318,8058.1026261490515,249.2736203946137,379499.0,0.943
13158.165645386069,107266.20869730454,5950.413223140496,5777.331051898429,249.4059075832151,380780.0,0.9415
8814.888717307964,104388.9986523223,6148.760330578512,5543.338431711681,249.13981953688358,382089.0,0.94
1733.2940515168023,91837.94827924744,5950.413223140496,8333.931201451174,247.90024809536197,383411.0,0.9385
14909.42502131713,95429.34704915523,6148.760330578512,5169.26592083081,248.26301377269763,384704.0,0.937
-2892.4598721842763,80129.35691288473,6148.760330578512,6258.76993350773,246.608910353239,386004.0,0.9355
10514.930518796993,79799.4772830256,5950.413223140496,4894.396925515608,246.57010555029117,387277.0,0.934
40.520807367120426,69453.36956629115,3689.256198347107,6697.372325754461,245.30714901679988,388528.0,0.9325
14816.506101319883,75495.78410618106,3570.2479338842977,5203.843627545682,246.06384826563712,389841.0,0.9309999999999999
70900.188672349,108714.03110158896,31735.53719008265,5946.4044868584715,249.53980404157852,391134.0,0.9295
14184.58545761211,107837.00604866676,9917.355371900827,5144.2551386334635,249.45869564863284,392399.0,0.928
61133.99371254472,108179.1763325413,55537.19008264461,5254.633346025703,249.4903399919117,393598.0,0.9265
70950.84399206888,112118.9137056592,61487.603305785095,5523.503313166055,249.85469191766015,394912.0,0.925
18929.59607540145,108149.54931540946,17851.23966942149,5047.720796229662,249.48760004766567,396243.0,0.9235
6888.140655086673,102151.95453591074,6148.760330578512,6736.975104006885,248.92888218461877,397588.0,0.922
