index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor,inflow,deficit
0,1,68484.03676616354,127297.45437042565,61487.603305785095,5013.069089953084,251.15983273192245,331597.0,1.0,0.0,0.0
1,2,66726.70341363459,133097.9869577742,55537.19008264461,5388.9807436416795,251.62727834295868,331597.0,0.9995,0.0,0.0
2,3,51704.492086289334,118674.28852107047,61487.603305785095,4640.587217208187,250.4286878464051,332877.0,0.9990000000000001,0.0,0.0
3,4,2550.8641917296986,108536.02502585574,7933.884297520661,4755.243389423767,249.52334181317448,334181.0,0.9985,0.0,0.0
4,5,2455.695983473528,99533.05631370592,6148.760330578512,5309.904365044836,248.66948259842567,335488.0,0.998,0.0,0.0
5,6,9007.75628682892,97135.27237280832,5950.413223140496,5455.127004586044,248.43198418906584,336858.0,0.9975,0.0,0.0
6,7,1664.586036769971,87657.22893243968,6148.760330578512,4993.869146560068,247.45090164794064,338128.0,0.997,0.0,0.0
7,8,12993.884718660978,88319.88080694502,6148.760330578512,6182.472513577108,247.52212390444382,339461.0,0.9965,0.0,0.0
8,9,1281.6539399267826,79113.58962250885,5950.413223140496,4537.531901222472,246.48942237648617,340731.0,0.996,0.0,0.0
9,10,51746.07166792797,107685.12830843148,17851.23966942149,5323.293312583807,249.44464980194505,342002.0,0.9955,0.0,0.0
10,11,2478.185694872373,101678.36855746056,3570.2479338842977,4914.697511959008,248.88197390624612,343288.0,0.995,0.0,0.0
11,12,91145.27056359289,125941.1661048785,61487.603305785095,5394.8697103901295,251.05053397573363,344606.0,0.9945,0.0,0.0
12,1,148145.05278378722,181788.99880669886,87272.72727272731,5024.492809239776,255.20627110553886,345893.0,0.9940000000000001,0.0,0.0
13,2,59993.83630354102,171440.23380260167,65454.54545454541,4888.055853092936,254.4849011361463,347220.0,0.9935,0.0,0.0
14,3,115881.91931335242,189191.5125183208,93223.14049586783,4907.500101765679,255.7081364419201,348515.0,0.993,0.0,0.0
15,4,6199.338221581623,130942.15661545894,59504.132231404925,4944.561893038848,251.45354715250699,349859.0,0.9925,0.0,0.0
16,5,54553.001166148875,120737.91163513245,59504.13223140496,5253.113915070444,250.60646378662412,351155.0,0.992,0.0,0.0
17,6,7649.8434036903745,118007.1578501768,5950.413223140496,4430.183965505522,250.3712162172792,352446.0,0.9915,0.0,0.0
18,7,2429.576794994341,108845.82749745624,6148.760330578512,5442.146817136393,249.55199273998485,353695.0,0.991,0.0,0.0
19,8,5679.9712333922325,102721.31673302306,6148.760330578512,5655.721667246872,248.9852770139682,355027.0,0.9905,0.0,0.0
20,9,8616.090833798558,100591.69854496072,5950.413223140496,4795.295798720403,248.7743401886847,356312.0,0.99,0.0,0.0
21,10,2.930301217247737,91628.87282963762,3689.256198347107,5276.499818193244,247.87777652941074,357603.0,0.9895,0.0,0.0
22,11,32945.85000554136,109916.12201294416,9917.355371900827,4741.24545033398,249.65097493877224,358909.0,0.9890000000000001,0.0,0.0
23,12,9637.271795243738,108235.26478492748,5950.413223140496,5367.715800119901,249.4955271233633,360198.0,0.9885,0.0,0.0
24,1,14896.997085911049,108497.18854385254,9917.355371900827,4717.717955085151,249.51975016589776,361468.0,0.988,0.0,0.0
25,2,150332.14638245493,180826.91578122237,73388.42975206609,4613.989393019088,255.14104513771,362687.0,0.9875,0.0,0.0
26,3,54126.554484886765,162826.32193962394,67438.01652892558,4689.13179755984,253.8731413499616,363942.0,0.987,0.0,0.0
27,4,13113.086019864426,111858.18774376466,59504.132231404925,4577.087984318924,249.8305796489193,365300.0,0.9865,0.0,0.0
