index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,36485.447801110015,109607.26447088733,47603.305785123965,4588.967545098846,249.62241140024844,331048.0,1.0
1,2,125848.7552432128,167454.2356748327,61487.60330578509,6514.18073348254,254.2036622927279,331048.0,0.9986666666666668
2,3,22019.315445601227,123038.73005452006,61487.603305785095,4947.217760129027,250.8046735057305,332375.0,0.9973333333333332
3,4,8387.604111439581,108481.56199515813,17851.23966942149,5093.532501379975,249.51830500278908,333637.0,0.996
4,5,-974.732259292446,96762.37925744649,6148.760330578512,4595.690147840678,248.3950494510149,334934.0,0.9946666666666668
5,6,-67.56466438565126,86186.20438046785,5950.413223140496,4558.196989452481,247.2927949678061,336236.0,0.9933333333333332
6,7,1679.1788753170003,76738.63413494213,6148.760330578512,4977.988790264213,246.21004871602662,337493.0,0.992
7,8,10617.142765384411,75415.82238780957,6148.760330578512,5791.194181938458,246.05444211125862,338781.0,0.9906666666666668
8,9,7892.741264029443,72648.56024368804,5950.413223140496,4709.590185010483,245.70600259036317,340085.0,0.9893333333333332
9,10,9556.11186973096,73283.88067622323,3689.256198347107,5231.53523884866,245.78729759132733,341339.0,0.988
10,11,9211.402266417286,73454.71711644648,3570.2479338842977,5470.317892309738,245.8091576604538,342642.0,0.9866666666666668
11,12,68607.39834790003,109097.25165680284,27768.595041322318,5196.268766221364,249.57524476618912,343941.0,0.9853333333333332
12,1,172623.06691137227,185762.7070130145,91239.66942148766,4717.942133673159,255.47567505172972,345243.0,0.9840000000000001
13,2,119593.52873364872,202713.71147807947,97190.08264462813,5452.441623955831,256.5973488214592,346549.0,0.9826666666666668
14,3,9021.536539721332,142312.77962137648,61487.603305785095,7934.865090639478,252.34878974131348,347829.0,0.9813333333333332
15,4,23689.306995588173,109916.38274254538,51570.247933884275,4515.455940535143,249.65099905137757,349181.0,0.98
16,5,10290.502162083803,103810.24000955264,6148.760330578512,10247.884564497983,249.08629520110543,350505.0,0.9786666666666668
17,6,24675.16285678006,117511.50841812686,5950.413223140496,5023.481225065359,250.3285172655175,351824.0,0.9773333333333334
18,7,4379.387152565852,110353.87873280088,6148.760330578512,5388.256507313299,249.6914592372885,353119.0,0.976
19,8,3281.753884608805,100999.91286926273,6148.760330578512,6486.959417568467,248.814773461694,354457.0,0.9746666666666668
20,9,9054.933644507286,99483.74500652985,5950.413223140496,4620.688284099661,248.66459835643124,355763.0,0.9733333333333334
21,10,8741.775332851452,98014.41079767597,3689.256198347107,6521.853343358207,248.51906208376352,357038.0,0.972
22,11,10396.502708720293,100034.1065324942,3570.2479338842977,4806.559040017786,248.7191111858651,358322.0,0.9706666666666668
23,12,7859.777652876719,97623.75224405932,3689.256198347107,6580.875742964466,248.48036769453842,359616.0,0.9693333333333334
24,1,146763.26580787194,167699.30111416013,71404.95867768592,5282.7582600854275,254.22095329952447,360915.0,0.968
25,2,57888.7353737468,163623.81251980324,57520.66115702478,4443.562811079154,253.9313991175253,362169.0,0.9666666666666668
26,3,24120.435919373238,121491.9049895164,61487.603305785095,4764.740143875223,250.67141841742904,363475.0,0.9653333333333334
27,4,12386.652994890923,109546.12016240855,19834.710743801654,4497.727078197071,249.6167566967917,364767.0,0.9640000000000001
28,5,7917.111341440566,105816.76017680344,6148.760330578512,5497.710996467186,249.27186073955457,366047.0,0.9626666666666668
29,6,1932.3027137479364,96730.72004160423,5950.413223140496,5067.929625806645,248.39191363328086,367325.0,0.9613333333333334
30,7,1639.1424226756715,83509.5223970826,6148.760330578512,8711.579736618778,247.0051034390673,368620.0,0.96
31,8,67262.63232127769,120686.1784252659,23801.652892561982,6284.323400532437,250.60200710072928,369975.0,0.9586666666666668
32,9,5105.1166187058725,115051.03038712755,5950.413223140496,4789.851433703716,250.11655327249545,371329.0,0.9573333333333334
33,10,8315.083093044854,107924.81838546817,9917.355371900827,5523.939722803395,249.46681664528515,372689.0,0.956
34,11,73584.5291594512,116477.67527605547,59504.132231404925,5527.540037459145,250.23945514094208,373993.0,0.9546666666666668
35,12,97709.8247247352,147866.43716337206,61487.603305785095,4833.459531633866,252.77150686279282,375289.0,0.9533333333333334
36,1,57278.06620945893,138635.61100436654,61487.603305785095,5021.289062679612,252.06890173575638,376554.0,0.9520000000000001
37,2,50729.024760170345,128922.70465405795,55537.19008264461,4904.741027834574,251.29080624176467,377862.0,0.9506666666666668
38,3,176372.24747675523,197100.3679371879,103140.49586776864,5054.0883258569265,256.2332951512542,379137.0,0.9493333333333334
39,4,28113.170671601976,158295.32191667648,61487.603305785095,5430.613386328569,253.5421456583152,380409.0,0.948
40,5,6918.301786873357,121802.2068282356,35702.479338842975,7708.937536471256,250.6981501402684,381704.0,0.9466666666666668
41,6,3496.4570171246837,114010.40036103211,5950.413223140496,5337.850261187693,250.026905613459,382968.0,0.9453333333333334
42,7,29815.24681839083,118336.88045142357,17851.239669421488,7637.527058577856,250.39962098995724,384254.0,0.9440000000000001
43,8,5016.504107538593,111237.55924469454,6148.760330578512,5967.064983689154,249.77318313554932,385549.0,0.9426666666666668
44,9,3685.023630495021,104124.46618070627,5950.413223140496,4847.703471342762,249.11535523727983,386833.0,0.9413333333333334
45,10,44.72993291012197,93274.17440776539,3689.256198347107,7205.765507503879,248.0495458010861,388127.0,0.94
46,11,61833.080781100354,108494.23070598717,41652.89256198347,4960.131920895205,249.519476621288,389369.0,0.9386666666666666
47,12,9267.755553950983,108334.87272445277,3966.9421487603295,5460.171386725026,249.50473899236596,390664.0,0.9373333333333334
48,1,91054.96692964644,131829.15866706526,61487.603305785095,6073.077681249148,251.52502769498471,391939.0,0.936
49,2,12937.494341895921,108429.06479809839,31735.53719008265,4602.051020780111,249.5134499952001,393254.0,0.9346666666666666
50,3,150254.5416597078,173064.56849028607,79338.8429752066,6280.194992313695,254.59950881890114,394508.0,0.9333333333333332
51,4,8527.969242670708,116435.54833499936,59504.132231404925,5652.8571665526915,250.2358260109407,395783.0,0.932
52,5,18184.0603518968,114664.00066534682,5950.413223140496,14005.194798408846,250.08321163553987,397041.0,0.9306666666666666
53,6,3233.106507638384,106662.78960685142,5950.413223140496,5283.904342993273,249.35010261785362,398377.0,0.9293333333333332
54,7,2505.6098474736514,97196.2909089334,6148.760330578512,5823.348214813154,248.43802802188327,399714.0,0.928
55,8,167.00587772965892,84590.60214228928,6148.760330578512,6623.934313795276,247.12129859654868,401000.0,0.9266666666666666
56,9,2295.734573752999,75904.69107331579,5950.413223140496,5031.232419585987,246.11194930870676,402298.0,0.9253333333333332
57,10,5094.350962535329,72038.97829905181,3689.256198347107,5270.807538452189,245.62800106193882,403560.0,0.924
58,11,15729.584220694382,78994.72995423747,3570.2479338842977,5203.584631624414,246.47544053102428,404894.0,0.9226666666666666
59,12,21451.51287479748,91537.69215417183,3689.256198347107,5219.294476516022,247.86797637082677,406175.0,0.9213333333333332
60,1,74153.86456968694,109014.48233142207,51570.247933884275,5106.8264585525,249.56759015365043,407442.0,0.92
61,2,60306.633878136214,107521.4292585345,55537.19008264461,6262.496868379333,249.4295107054966,408736.0,0.9186666666666666
62,3,160592.0049881725,178930.5747239163,83305.78512396695,5877.074398823901,255.0124796422994,410017.0,0.9173333333333332
63,4,15278.946297256764,129430.64864788973,59504.132231404925,5274.740141878692,251.3317397572641,411274.0,0.9159999999999999
64,5,4101.869495653186,120880.27138168033,5950.413223140496,6701.833538722116,250.6187277206824,412600.0,0.9146666666666666
65,6,22.473647277982074,108611.15699393011,5950.413223140496,6341.174811887686,249.5302901131906,413906.0,0.9133333333333332
66,7,1402.5755933787473,97998.59555196318,6148.760330578512,5866.376704767157,248.51749559746068,415183.0,0.912
