index,dates,shiftFactor,population,storage,storage_perc,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.3108,109966.573447333,52.3812743274073,52.3812743274073,NA,13.1591935920819,segment1,45.2005146777957,48519.740608798,NA,17626.0509399124,segment1,28777.5353932707,59504.1322314049,NA,18896.1344120896,segment1,23952.4076199898,4363.12493005987,NA,4479.03647018696,segment1,6093.18536490861,-1.84435924837391,NA,-3.91109627931089,segment1,-2.49919534480569
2,2,0.998666666666667,3.3108,109871.193636026,52.1693191911684,52.1693191911684,NA,17.9033224636134,segment1,45.200514677796,54254.9300456986,NA,17964.6446751226,segment1,28777.5353932707,49586.7768595041,NA,18208.938560253,segment1,23952.40761999,4763.53299750207,NA,4551.39502855293,segment1,6093.18536490863,-1.85318009469842,NA,-3.64498216658178,segment1,-2.4991953448057
3,3,0.997333333333333,3.32391,108629.414334318,49.4098096318188,49.4098096318188,NA,22.6474513351449,segment1,45.200514677796,7505.30898721184,NA,18303.2384103329,segment1,28777.5353932707,3966.94214876033,NA,17521.7427084163,segment1,23952.40761999,4780.14614015889,NA,4623.7535869189,segment1,6093.18536490863,-1.968021424737,NA,-3.37886805385267,segment1,-2.4991953448057
4,4,0.996,3.33679,109635.478407435,51.6455075720768,51.6455075720768,NA,26.7738074289698,segment1,45.200514677796,11824.1247987013,NA,18607.7251037874,segment1,28777.5353932707,5950.4132231405,NA,16953.7146047152,segment1,23952.40761999,4867.64750244471,NA,4704.89427234105,segment1,6093.18536490863,-1.87497933899616,NA,-3.1502198143994,segment1,-2.4991953448057
5,5,0.994666666666667,3.34967,101424.302015367,33.3984489230381,33.3984489230381,NA,30.9001635227946,segment1,45.200514677796,2349.28022623143,NA,18912.211797242,segment1,28777.5353932707,6148.76033057851,NA,16385.6865010142,segment1,23952.40761999,4411.69628772028,NA,4786.0349577632,segment1,6093.18536490863,-2.64319116329563,NA,-2.92157157494614,segment1,-2.4991953448057
6,6,0.993333333333333,3.36304,92388.0578883972,13.3179064186604,13.3179064186604,NA,34.4745074272767,segment1,45.200514677796,1761.59507454453,NA,19201.3583980352,segment1,28777.5353932707,5950.4132231405,NA,15851.6531797948,segment1,23952.40761999,4847.42597837401,NA,4860.84763609867,segment1,6093.18536490863,-3.5406257643597,NA,-2.72976235443954,segment1,-2.4991953448057
7,7,0.992,3.37612,109112.79221749,50.4839827055344,50.4839827055344,39.6280254930119,38.0488513317589,segment1,45.200514677796,28313.8564609368,18510.0229125045,19490.5049988283,segment1,28777.5353932707,6148.76033057851,14290.9090909091,15317.6198585753,segment1,23952.40761999,5440.36180126496,4998.25634288984,4935.66031443414,segment1,6093.18536490863,-1.92331802298244,-2.38935045692554,-2.53795313393295,segment1,-2.4991953448057
8,8,0.990666666666667,3.38909,106034.401081194,43.6431135137654,43.6431135137654,42.8789279863964,41.5497734037975,segment1,45.200514677796,8459.42378557924,18966.4599548578,19950.4414798587,segment1,28777.5353932707,6148.76033057851,12472.7272727273,15021.898189931,segment1,23952.40761999,5389.05459129677,5030.82656010755,5001.40630194355,segment1,6093.18536490863,-2.20801155265011,-2.26975252067667,-2.35638362501681,segment1,-2.4991953448057
9,9,0.989333333333333,3.40224,97364.0273606367,24.3756163569705,24.3756163569705,46.3959012887329,45.0506954758362,segment1,45.200514677796,2044.59994591171,20809.8452859559,20410.377960889,segment1,28777.5353932707,5950.4132231405,14208.2644628099,14726.1765212866,segment1,23952.40761999,4764.56044332889,5018.94283709459,5067.15228945296,segment1,6093.18536490863,-3.04535782878003,-2.1390816292786,-2.17481411610068,segment1,-2.4991953448057
10,10,0.988,3.41531,94239.1945166664,17.4315433703698,17.4315433703698,46.2909833064652,47.2023268455211,segment1,45.200514677796,5545.17188631032,21114.5905356425,21223.4862643847,segment1,28777.5353932707,3689.25619834711,16109.0909090909,15571.775432737,segment1,23952.40761999,4980.74853193352,5052.71271857209,5168.94263033446,segment1,6093.18536490863,-3.35486979826996,-2.14344795610932,-2.07583614011453,segment1,-2.4991953448057
