index,dates,shiftFactor,population,storage_asis,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.30841,49.5756824384127,168.70490075149,NA,37630.2935635826,segment1,33784.1154266712,49.5756824384127,NA,85.2529694452807,segment1,68.0464743940025,11900.826446281,NA,30312.621377062,segment1,29027.1463608664,4877.91135718477,NA,4917.03385047392,segment1,5909.78069314436,-1.96111836703176,NA,-1.14981001626998,segment1,-1.38123615574335
2,2,0.999166666666667,3.30841,229.693970739808,169555.944636481,NA,37343.6784494273,segment1,33784.1154266713,229.693970739808,NA,86.5252245269163,segment1,68.0464743940029,83305.785123967,NA,30298.9497591838,segment1,29027.1463608663,5196.92977688638,NA,4911.22608857126,segment1,5909.78069314441,4.24649402257043,NA,-1.01934895901566,segment1,-1.38123615574335
3,3,0.998333333333333,3.3212,174.676836457595,51349.3028956979,NA,37057.063335272,segment1,33784.1154266713,174.676836457595,NA,87.797479608552,segment1,68.0464743940029,71404.9586776859,NA,30285.2781413055,segment1,29027.1463608663,4702.05464500809,NA,4905.4183266686,segment1,5909.78069314441,2.53046965398414,NA,-0.888887901761344,segment1,-1.38123615574335
4,4,0.9975,3.33395,70.5423505992746,17793.9882743028,NA,37054.6200736053,segment1,33784.1154266713,70.5423505992746,NA,88.8743514082937,segment1,68.0464743940029,59504.1322314049,NA,30600.5290487097,segment1,29027.1463608663,5150.37467914237,NA,4920.05888696069,segment1,5909.78069314441,-1.11742093645125,NA,-0.778237365116357,segment1,-1.38123615574335
5,5,0.996666666666667,3.3467,74.9792105176471,19443.9001866848,NA,37052.1768119387,segment1,33784.1154266713,74.9792105176471,NA,89.9512232080354,segment1,68.0464743940029,11900.826446281,NA,30915.7799561138,segment1,29027.1463608663,5546.48677713614,NA,4934.69944725277,segment1,5909.78069314441,-0.945419991993305,NA,-0.667586828471371,segment1,-1.38123615574335
6,6,0.995833333333333,3.35998,55.5727656352928,2048.42724587274,NA,37137.9777376526,segment1,33784.1154266713,55.5727656352928,NA,90.4886626302673,segment1,68.0464743940029,5950.4132231405,NA,31448.2912647449,segment1,29027.1463608663,4830.91421979168,NA,4958.5976029581,segment1,5909.78069314441,-1.71154031851643,NA,-0.590844614758756,segment1,-1.38123615574335
7,7,0.995,3.37304,78.4376181541546,20704.120470983,39558.3277670348,37223.7786633664,segment1,33784.1154266713,78.4376181541546,96.8050928608808,91.0261020524991,segment1,68.0464743940029,5950.4132231405,32975.2066115702,31980.802573376,segment1,29027.1463608663,4464.52361435473,4968.31908213988,4982.49575866343,segment1,5909.78069314441,-0.811350088786213,-0.229652084790763,-0.514102401046141,segment1,-1.38123615574335
8,8,0.994166666666667,3.38628,87.5087635428557,14604.0420810214,39305.4347196708,36907.3797202714,segment1,33784.1154266713,87.5087635428557,96.316838204642,90.7297123776046,segment1,68.0464743940029,5950.4132231405,34545.4545454545,32191.7580183046,segment1,29027.1463608663,4571.61343296548,4979.69476952382,5001.73850715847,segment1,5909.78069314441,-0.462941929705465,-0.238072894302515,-0.475265487746541,segment1,-1.38123615574335
9,9,0.993333333333333,3.39931,73.2972165027868,4548.62260238524,35882.5893085776,36590.9807771765,segment1,33784.1154266713,73.2972165027868,90.1680411767438,90.4333227027101,segment1,68.0464743940029,5950.4132231405,33636.3636363636,32402.7134632331,segment1,29027.1463608663,4993.40554727573,5013.18433476826,5020.9812556535,segment1,5909.78069314441,-1.01062479098431,-0.451741934237962,-0.436428574446942,segment1,-1.38123615574335
10,10,0.9925,3.4125,51.3128976760112,9031.08690086805,34361.7905929709,36435.4509924681,segment1,33784.1154266713,51.3128976760112,84.4110583260645,88.7959338187816,segment1,68.0464743940029,13884.2975206612,31900.826446281,32269.9560090792,segment1,29027.1463608663,5039.73285225589,5051.60642949566,5100.4062355097,segment1,5909.78069314441,-1.88882142289791,-0.660346300873911,-0.478745560263078,segment1,-1.38123615574335
