index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor,inflow,deficit
0,1,27645.897965435757,108779.06809082897,39669.42148760331,4511.498387003563,249.54581874510583,330842.0,1.0,0.0,0.0
1,2,137206.39752010096,174171.74090066573,67438.01652892558,4375.708181338722,254.6776272419859,330842.0,0.9995,0.0,0.0
2,3,160576.17823851845,213103.7369412531,117024.79338842972,4619.388809501662,257.26000479145927,332118.0,0.9990000000000001,0.0,0.0
3,4,91021.98558377202,200714.92664305333,99173.55371900833,4237.242162963698,256.46771753311197,333453.0,0.9985,0.0,0.0
4,5,13868.347745535402,126097.38479100734,83305.78512396694,5180.104473614449,251.06312311959118,334772.0,0.998,0.0,0.0
5,6,28473.52983824101,126310.93647190613,23801.652892561982,4458.325264780282,251.08033253863377,336071.0,0.9975,0.0,0.0
6,7,1828.0833704728773,116802.56899259842,6148.760330578512,5187.690519202049,250.26744391735,337408.0,0.997,0.0,0.0
7,8,30894.778518185653,124968.13343586132,17851.239669421488,4877.9744055012925,250.97088675360627,338676.0,0.9965,0.0,0.0
8,9,10884.84371584476,125403.4165544667,5950.413223140496,4499.147374098856,251.0071985296532,339949.0,0.996,0.0,0.0
9,10,991.9850363095196,109371.17657348029,11900.826446280991,5123.398571014898,249.60057769106444,341263.0,0.9955,0.0,0.0
10,11,20283.63496284804,107932.40705910254,15867.768595041323,5854.6358821844515,249.46751845547973,342570.0,0.995,0.0,0.0
11,12,9416.561920930202,107997.09048447355,3966.9421487603295,5384.936346798847,249.47350046097046,343884.0,0.9945,0.0,0.0
12,1,30845.15035173583,107830.71363115408,25785.12396694216,5226.403238113149,249.45811371785388,345183.0,0.9940000000000001,0.0,0.0
13,2,144580.19782589248,178811.37516290107,69421.48760330575,4178.0486908398825,255.00439831612888,346476.0,0.9935,0.0,0.0
14,3,61473.22225907652,165832.00466145968,69421.48760330575,5031.105157212315,254.08920303827415,347737.0,0.993,0.0,0.0
15,4,94240.0325690305,176770.74552762625,77355.37190082643,5945.919802037626,254.86100441174253,349019.0,0.9925,0.0,0.0
16,5,17480.450712743725,123204.77447606304,65454.54545454545,5591.876309761494,250.81897781496062,350288.0,0.992,0.0,0.0
17,6,674.8670859511209,113426.79183214116,5950.413223140496,4502.436506732544,249.97564615112742,351577.0,0.9915,0.0,0.0
18,7,13987.351378336365,115296.90190290914,6148.760330578512,5968.48097698984,250.13773448508863,352882.0,0.991,0.0,0.0
19,8,-1419.7045651651379,102638.09102493712,6148.760330578512,5090.345982228353,248.9770335801245,354203.0,0.9905,0.0,0.0
20,9,866.0300401907595,91843.41475704926,5950.413223140496,5710.293084938133,247.90083563596832,355518.0,0.99,0.0,0.0
21,10,12.017983919037574,83576.26042750772,3689.256198347107,4589.9161151134585,247.01227648618956,356798.0,0.9895,0.0,0.0
22,11,8316.557488420542,83488.86377943079,3570.2479338842977,4833.706202613195,247.00288303734212,358091.0,0.9890000000000001,0.0,0.0
23,12,24198.60960068705,99147.24709770863,3689.256198347107,4850.970084062078,248.6312685318649,359397.0,0.9885,0.0,0.0
24,1,23726.935769258827,107874.72854827877,9917.355371900827,5082.09894678784,249.46218427340042,360701.0,0.988,0.0,0.0
25,2,148569.4526993777,180859.6689000991,71404.95867768592,4179.553669871563,255.14326568814232,361971.0,0.9875,0.0,0.0
26,3,108169.38729670383,188774.8388232138,95206.61157024803,5047.605803341373,255.679887377845,363287.0,0.987,0.0,0.0
27,4,9462.651403229991,133551.27875064337,59504.132231404925,5182.07924439578,251.6638076195216,364621.0,0.9865,0.0,0.0
28,5,19815.41428261415,124376.70027470984,23801.652892561982,5188.339865985712,250.919936274527,365896.0,0.986,0.0,0.0
29,6,1961.5408449520205,114855.85288939293,5950.413223140496,5531.975007128443,250.0997392220359,367168.0,0.9855,0.0,0.0
30,7,27821.90362479557,125322.36533661405,11900.826446280991,5454.564731293457,251.00066688182883,368414.0,0.985,0.0,0.0
31,8,4114.885760594397,117778.38686061812,6148.760330578512,5510.103906011799,250.35150817200363,369660.0,0.9845,0.0,0.0
32,9,-98.82762857508452,106719.76028190773,5950.413223140496,5009.385726994814,249.35537133838042,370992.0,0.9840000000000001,0.0,0.0
33,10,17052.556421698195,108505.06787726923,9917.355371900827,5349.893454435832,249.52047885667892,372306.0,0.9835,0.0,0.0
34,11,14595.4768613835,108279.96224193908,9917.355371900827,4903.227124812832,249.49966080106717,373620.0,0.983,0.0,0.0
35,12,81847.42621154642,123381.35362273248,61487.603305785095,5258.431524968184,250.83418966426018,374909.0,0.9825,0.0,0.0
36,1,102178.16199074821,156956.13526806253,63471.074380165264,5132.3059652531765,253.44431625889854,376199.0,0.982,0.0,0.0
37,2,49040.145284109436,144475.24558312792,55537.19008264461,5983.8448863997155,252.51338602398602,377527.0,0.9815,0.0,0.0
38,3,54651.076837793946,132661.67722291927,61487.603305785095,4977.041892217818,251.59211759391727,378822.0,0.981,0.0,0.0
39,4,14804.149767677005,108270.47770714966,33719.00826446282,5476.341018983814,249.49878365922038,380053.0,0.9805,0.0,0.0
40,5,20966.76085165685,117328.15574016787,6148.760330578512,5760.322488060125,250.31272189353615,381326.0,0.98,0.0,0.0
41,6,54150.06792053285,124182.8575869976,41652.89256198347,5642.473511719656,250.9032372145932,382637.0,0.9795,0.0,0.0
42,7,2224.808866195196,115217.85646522074,6148.760330578512,5041.049657393525,250.13092491947108,383910.0,0.9790000000000001,0.0,0.0
43,8,831.455685070975,103666.97708869305,6148.760330578512,6233.5747310201705,249.07304606387615,385197.0,0.9785,0.0,0.0
44,9,40262.58777864243,121229.15144776515,17851.239669421488,4849.173750148842,250.6487828607654,386476.0,0.978,0.0,0.0
45,10,15738.851447020645,108131.83626872256,23801.652892561993,5034.513733501253,249.48596192256755,387799.0,0.9775,0.0,0.0
46,11,15387.137398219867,108165.32530038054,9917.355371900827,5436.2929946610275,249.48905903083144,389069.0,0.977,0.0,0.0
47,12,8305.572402158958,109370.49008364312,1983.4710743801647,5116.936544516218,249.60051420361077,390386.0,0.9765,0.0,0.0
48,1,48053.18204685952,108390.8207476902,43636.36363636363,5396.487746448899,249.50991313675118,391733.0,0.976,0.0,0.0
49,2,176971.81718868556,192969.9891527937,87272.72727272734,5119.921510854878,255.96430434934197,393039.0,0.9755,0.0,0.0
50,3,48290.20049530648,160733.5615341178,71404.95867768592,9121.669436296661,253.72026236643418,394286.0,0.975,0.0,0.0
51,4,13975.218662616897,109503.48313412788,59504.132231404925,5701.164831202019,249.61281357015892,395565.0,0.9745,0.0,0.0
52,5,3401.534382900601,101513.96742475232,6148.760330578512,5242.289761697657,248.86569011734866,396914.0,0.9740000000000001,0.0,0.0
53,6,25898.16878406877,115372.0803073064,5950.413223140496,6089.6426783741945,250.14421091551566,398200.0,0.9735,0.0,0.0
54,7,-2963.888123877119,100360.27703321289,6148.760330578512,5899.154819637878,248.75141808966052,399510.0,0.973,0.0,0.0
55,8,803.2099435972145,88276.708127942,6148.760330578512,6738.018518289603,247.517483676692,400841.0,0.9725,0.0,0.0
