index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,109789.20586465756,162778.40766997414,67438.01652892558,4886.871665758025,253.8696411476349,332168.0,1.0
1,2,49701.33193705959,152755.3008232065,55537.19008264461,4187.24870118291,253.13743961014,332168.0,1.0
2,3,130700.64341492539,187055.30635270398,91239.66942148766,5160.968463940433,255.5633089052681,333423.0,1.0
3,4,13119.884032503716,135170.4346544118,59504.132231404925,5500.623499391255,251.794290003579,334691.0,1.0
4,5,48614.73850452199,125851.17105459608,53553.71900826446,4380.283096073266,251.0432815742281,335948.0,1.0
5,6,10847.230684241318,126313.1913000983,5950.413223140496,4434.7972155985935,251.08051424773137,337239.0,1.0
6,7,62180.20967589725,120997.63172889633,59504.13223140496,7991.6370156942785,250.62883801937423,338504.0,1.0
7,8,251340.34694768512,127535.33879852705,240000.0,4802.639878054433,251.17900304605743,339791.0,1.0
8,9,8539.921146731638,125442.62418099053,5950.413223140496,4682.222541127686,251.01035814175117,341069.0,1.0
9,10,4815.974807278819,109764.0941255164,15867.768595041323,4626.736267711574,249.63691520628097,342346.0,1.0
10,11,49189.496568854745,108724.33984110512,45619.8347107438,4609.4161425223265,249.5407574069273,343618.0,1.0
11,12,69633.3130323416,111849.662288026,61487.603305785095,5020.387279635762,249.8297912039236,344888.0,1.0
12,1,14966.26957185302,108065.9157560716,13884.297520661159,4865.718583146241,249.4798655096709,346176.0,1.0
13,2,73014.99733460686,121406.89415662625,55537.19008264461,4136.828851407827,250.66409494802085,347441.0,1.0
14,3,32869.854565696565,110059.89036197732,39669.42148760331,4547.436872742239,249.66427081864208,348733.0,1.0
15,4,12070.8558926683,109245.7496388217,7933.884297520661,4951.112318303264,249.58897804853615,350041.0,1.0
16,5,14128.624735369036,112276.51305171516,6148.760330578512,4949.1009918970585,249.8692669057353,351370.0,1.0
17,6,2838.2427802151283,104574.83582864057,5950.413223140496,4589.506780149227,249.15700599543518,352676.0,1.0
18,7,914.0660383028927,93981.34396793447,6148.760330578512,5358.797568430457,248.11959032962898,353996.0,1.0
19,8,221206.7233581213,125489.15994237176,184462.8099173554,5236.097466328584,251.0141083038417,355316.0,1.0
20,9,1550.1629478366885,116449.28341607866,5950.413223140496,4639.626250989286,250.23700925362496,356601.0,1.0
21,10,43588.552273611385,107636.69132971724,45619.8347107438,6781.309649229099,249.44017028851545,357879.0,1.0
