index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,145971.05613610175,181081.1751127087,85289.25619834714,4914.714825046076,255.15828305848873,331326.0,1.0
1,2,185539.6186307199,226897.79416607914,134876.03305785116,4846.96651949855,258.11417850432025,331326.0,0.9986666666666668
2,3,9159.052474168991,164075.25195445382,67438.01652892558,4543.578156868968,253.96437737997329,332619.0,0.9973333333333332
3,4,59645.73740327988,159447.54725966364,59504.132231404925,4769.309866665421,253.626317281004,333868.0,0.996
4,5,53994.2047633892,125073.31047436663,83305.78512396694,5062.656424719245,250.97994749089997,335159.0,0.9946666666666668
5,6,951.9307542212076,115282.208738431,5950.413223140496,4792.6192670163755,250.13646870592962,336481.0,0.9933333333333332
6,7,10643.010973856404,114158.04701060412,6148.760330578512,5618.412371104771,250.0396250009135,337790.0,0.992
7,8,27809.016979884556,124436.93036609807,11900.826446280991,5629.307178109607,250.9251249453909,339084.0,0.9906666666666668
8,9,4659.707029329785,118524.56473553687,5950.413223140496,4621.6594367504995,250.41578951891253,340399.0,0.9893333333333332
9,10,8560.917182100862,107129.51973107268,13884.297520661159,6071.664665903883,249.39326641367543,341714.0,0.988
10,11,29203.76302848589,110078.07001790448,21818.181818181823,4437.0309234722345,249.66595209635662,343018.0,0.9866666666666668
11,12,10706.20979076183,109682.86599732726,5950.413223140496,5151.000588198507,249.62940312561986,344276.0,0.9853333333333332
12,1,92908.2590626417,136467.37374437926,61487.603305785095,4636.148009804901,251.89880600728333,345581.0,0.9840000000000001
13,2,51844.04626338216,128330.37148250124,55537.19008264461,4443.8584426158195,251.24307208336705,346795.0,0.9826666666666668
14,3,178699.70961126545,197854.40670710307,103140.49586776864,6035.178518895305,256.28219837259894,348078.0,0.9813333333333332
15,4,8175.163239317025,141273.87722587146,59504.132231404925,5251.560489144013,252.26971359612358,349330.0,0.98
16,5,3218.449485996436,121941.10511906107,17851.239669421488,4699.981923385316,250.71011587862347,350609.0,0.9786666666666668
17,6,2658.1659127050257,113476.44494191572,5950.413223140496,5172.412866709876,249.98023813390512,351903.0,0.9773333333333334
18,7,44852.74210157462,120531.96954579062,29752.06611570248,8045.15138199726,250.588722393676,353245.0,0.976
19,8,-1924.639952326648,104210.6663313918,6148.760330578512,8247.902931493647,249.12332713690853,354559.0,0.9746666666666668
20,9,1334.7640972030208,94483.27957157703,5950.413223140496,5111.7376338773165,248.1693066136665,355860.0,0.9733333333333334
21,10,8792.483212329937,94327.35196163486,3689.256198347107,5259.154623924994,248.15386211981328,357218.0,0.972
22,11,39763.602454429616,109112.03143619564,19834.710743801654,5144.212236067162,249.5766116189953,358513.0,0.9706666666666668
23,12,9826.339275201222,108001.39208086656,5950.413223140496,4986.565407389793,249.47389827807885,359800.0,0.9693333333333334
24,1,20186.07197857554,109389.6305600416,13884.297520661159,4913.535978739311,249.60228433922515,361068.0,0.968
25,2,60978.85755559923,110462.03330536466,55537.19008264461,4369.264727631668,249.7014615097905,362366.0,0.9666666666666668
26,3,110971.52140859037,154575.56747190392,61487.603305785095,5370.383936266284,253.2704125554755,363665.0,0.9653333333333334
27,4,14128.526786224322,108513.47040711457,55537.19008264461,4653.433768369179,249.52125593333162,364974.0,0.9640000000000001
28,5,7502.998693204595,104745.33585103741,6148.760330578512,5122.372918703279,249.1727740544749,366290.0,0.9626666666666668
29,6,9762.303749257004,103323.65267401763,5950.413223140496,5233.573703136265,249.0412949851121,367626.0,0.9613333333333334
30,7,36748.60580459528,122559.2160676989,11900.826446280991,5612.215964633009,250.76336458198642,368939.0,0.96
31,8,30807.285061823368,123780.07413605724,23801.652892561982,5784.774100903072,250.8685384334991,370272.0,0.9586666666666668
32,9,5848.669228242237,118164.88885306488,5950.413223140496,5513.441288094089,250.38480434640462,371553.0,0.9573333333333334
33,10,56.067661471595706,109419.40029824787,3966.9421487603295,4834.614067528266,249.60503748249766,372811.0,0.956
34,11,21596.617643042035,108059.83669608213,17851.23966942149,5104.941575786254,249.47930331046726,374130.0,0.9546666666666668
35,12,20371.529092314024,108289.0046010954,13884.297520661159,6258.063666639556,249.5004970499487,375449.0,0.9533333333333334
36,1,14438.688768470507,109885.86837466754,7933.884297520661,4907.940697377686,249.6481770438054,376761.0,0.9520000000000001
37,2,201897.8984279776,207684.2331634818,99173.55371900828,4925.979920155261,256.91971224875044,378067.0,0.9506666666666668
38,3,162413.26022704225,210485.7769452424,152727.27272727265,6884.443718009248,257.09697328093426,379355.0,0.9493333333333334
39,4,63019.22566323358,183118.28693804945,85289.25619834714,5097.459472079527,255.29639233478298,380658.0,0.948
40,5,62777.83580050559,121569.6250882857,119008.26446280992,5318.233187459483,250.67811380843258,381946.0,0.9466666666666668
41,6,27350.800220068253,125329.93014536992,17851.239669421488,5739.255493562529,251.001276504583,383258.0,0.9453333333333334
42,7,6652.31250372159,118106.22485994437,5950.413223140496,7925.604566006643,250.37975059096692,384503.0,0.9440000000000001
43,8,3559.9495305313735,109862.71753651056,6148.760330578512,5654.6965233866695,249.6460360248322,385776.0,0.9426666666666668
44,9,-164.93180640333344,98588.72458442695,5950.413223140496,5158.647922539788,248.57594736375069,387059.0,0.9413333333333334
45,10,4984.011629592972,93936.92496656641,3689.256198347107,5946.555049106416,248.11519066626056,388369.0,0.94
46,11,512.1143196440996,85984.67339271937,3570.2479338842977,4894.117959606857,247.27113428554597,389658.0,0.9386666666666666
47,12,9170.044465047316,85997.26332820559,3689.256198347107,5468.19833121397,247.2724874600393,391038.0,0.9373333333333334
48,1,26292.204028135064,103389.39488213512,3689.256198347107,5210.816275858427,249.0473749081786,392341.0,0.936
49,2,50480.11235404928,109083.72130212086,39669.42148760331,5116.3644464603085,249.5739934617702,393623.0,0.9346666666666666
50,3,15893.95057038755,107081.49304489203,11900.826446280991,5995.352381335339,249.38882484462147,394907.0,0.9333333333333332
51,4,8153.040038704337,108281.23964940557,1983.4710743801647,4969.822359810655,249.4997789373352,396203.0,0.932
52,5,20264.480275969312,116218.92405340158,6148.760330578512,6178.0355413947655,250.21716437400082,397470.0,0.9306666666666666
53,6,8437.381025400298,113457.2769192582,5950.413223140496,5248.614936403182,249.97846545077758,398752.0,0.9293333333333332
54,7,5052.807077438687,106189.93475078198,6148.760330578512,6171.388915336396,249.30637239903652,400075.0,0.928
55,8,-2839.681482783919,86917.59153044295,6148.760330578512,10283.901406976585,247.37140493663404,401424.0,0.9266666666666666
56,9,1164.5895424098635,77122.84775239519,5950.413223140496,5008.920097317136,246.2552450008699,402715.0,0.9253333333333332
57,10,132283.07593238412,142803.00299927883,61487.603305785095,5115.317379715667,252.3861031358866,403983.0,0.924
58,11,13604.774353745286,109697.37784553618,41652.89256198347,5057.506945504567,249.63074519980916,405303.0,0.9226666666666666
59,12,116317.79145066232,156608.419423973,63471.074380165264,5935.675492060494,253.4189151452972,406630.0,0.9213333333333332
60,1,62457.03062200495,152032.08072545152,61487.603305785095,5545.766014741621,253.08460740196156,407909.0,0.92
61,2,126433.80455342494,190530.19896302183,83305.78512396697,4629.901191887836,255.79889484495064,409193.0,0.9186666666666666
62,3,339.08976249073305,123671.06476939145,61487.603305785095,5710.620650336303,250.85914755077462,410464.0,0.9173333333333332
63,4,81150.32826908346,138853.76659189467,59504.132231404925,6463.49421517557,252.08550666706458,411722.0,0.9159999999999999
64,5,5443.471070651945,120485.07011118575,17851.239669421488,5960.927881939377,250.58468212536064,412965.0,0.9146666666666666
65,6,671.5903205011379,109046.31682997516,5950.413223140496,6159.9303785712345,249.5705342485874,414248.0,0.9133333333333332
66,7,5650.7715429797,99671.24318655279,6148.760330578512,8877.084855823558,248.68316988773304,415574.0,0.912
67,8,5367.669523835102,93098.57779115882,6148.760330578512,5791.574588650557,248.0321531092669,416831.0,0.9106666666666666
68,9,-180.69614782477063,80561.09489696726,5950.413223140496,6406.3735232262925,246.6596970823394,418118.0,0.9093333333333332
