,Time_Step,FI,Smooth_FI
0,36,3.3525377619071834,4.595897982415699
1,42,4.638268654414869,4.595897982415699
2,48,4.93460582331261,4.595897982415699
3,54,5.05524752440449,4.595897982415699
4,60,5.079686864021628,4.595897982415699
5,66,4.515041266433415,4.595897982415699
6,72,5.056310403178017,4.404158900865554
7,78,4.645672011652933,4.404158900865554
8,84,3.2300163816873724,4.404158900865554
9,90,4.043039648554291,4.404158900865554
10,96,3.381613829439297,4.404158900865554
11,102,6.068301130681417,4.404158900865554
12,108,2.9755286688956852,3.649939392590984
13,114,3.789622816937375,3.649939392590984
14,120,3.913633551685909,3.649939392590984
15,126,4.130535372725949,3.649939392590984
16,132,3.6415896427803376,3.649939392590984
17,138,3.4487263025206465,3.649939392590984
18,144,4.521677300473208,4.752495807817811
19,150,4.699979571250464,4.752495807817811
20,156,4.796878547152705,4.752495807817811
21,162,4.420123528438231,4.752495807817811
22,168,5.233929329046972,4.752495807817811
23,174,4.842386570545282,4.752495807817811
24,180,2.796068622954478,4.0545242061486855
25,186,3.3319356488511493,4.0545242061486855
26,192,3.658167136675695,4.0545242061486855
27,198,4.655014866670694,4.0545242061486855
28,204,5.1464057973910515,4.0545242061486855
29,210,4.739553164349049,4.0545242061486855
30,216,3.3289941347853635,3.415918744620601
31,222,4.454689725038393,3.415918744620601
32,228,3.2995179615183856,3.415918744620601
33,234,3.7931829894884226,3.415918744620601
34,240,2.9454929962517284,3.415918744620601
35,246,2.673634660641312,3.415918744620601
36,252,3.2808297972467724,3.1498670356016554
37,258,3.5802043405592663,3.1498670356016554
38,264,2.4652454887823643,3.1498670356016554
39,270,3.8121244772900877,3.1498670356016554
40,276,2.615697275233056,3.1498670356016554
41,282,3.145100834498388,3.1498670356016554
42,288,3.8171285752999076,4.386901608453508
43,294,5.688146171310825,4.386901608453508
44,300,5.5035084702719015,4.386901608453508
45,306,4.582073847728632,4.386901608453508
46,312,2.651165812466748,4.386901608453508
47,318,4.079386773643036,4.386901608453508
48,324,4.028927873438382,3.8668525329094745
49,330,3.5395273002836016,3.8668525329094745
50,336,3.7470142733483742,3.8668525329094745
51,342,4.562002224180127,3.8668525329094745
52,348,2.6501667039208643,3.8668525329094745
53,354,4.673476822285498,3.8668525329094745
54,360,4.012088288734892,3.997099141816109
55,366,4.678946902073683,3.997099141816109
56,372,4.578420407930553,3.997099141816109
57,378,3.77843113665787,3.997099141816109
58,384,3.7977113785756904,3.997099141816109
59,390,3.136996736923966,3.997099141816109
60,396,2.4137881627934554,3.2423282945562604
61,402,3.223777600964712,3.2423282945562604
62,408,2.9268314840796292,3.2423282945562604
63,414,4.413063330947215,3.2423282945562604
64,420,2.6612577490348253,3.2423282945562604
65,426,3.815251439517729,3.2423282945562604
66,432,3.4505504482893032,4.008943858561424
67,438,4.509733488984448,4.008943858561424
68,444,4.383648893248511,4.008943858561424
69,450,3.8678739122494843,4.008943858561424
70,456,4.09039576886639,4.008943858561424
71,462,3.751460639730407,4.008943858561424
72,468,4.354173384878311,4.211516037126529
73,474,3.2900368244834737,4.211516037126529
74,480,5.317367094978827,4.211516037126529
75,486,4.6921284782869455,4.211516037126529
76,492,2.9765699416834503,4.211516037126529
77,498,4.638820498448166,4.211516037126529
78,504,4.978045205870086,4.063325269733413
79,510,4.102543905076107,4.063325269733413
80,516,4.324246055010708,4.063325269733413
81,522,4.400989675882854,4.063325269733413
82,528,2.427921815049322,4.063325269733413
83,534,4.146204961511406,4.063325269733413
84,540,3.677816861273829,3.2717367850291885
85,546,3.389592326722574,3.2717367850291885
86,552,3.4477994171999233,3.2717367850291885
87,558,3.746235620361716,3.2717367850291885
88,564,2.4710027801126437,3.2717367850291885
89,570,2.8979737045044462,3.2717367850291885
90,576,2.12521811056417,2.9056332127000433
91,582,3.29810839186988,2.9056332127000433
92,588,2.734412393628178,2.9056332127000433
93,594,3.456284312235464,2.9056332127000433
94,600,2.914142855202524,2.9056332127000433
