index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,83976.05607012867,143390.98783858266,61487.603305785095,4411.554925761207,252.43085765250285,331417.0,1.0
1,2,52403.931902804215,135601.89087906326,55537.19008264461,4655.838779679269,251.82905962439065,331417.0,0.9995
2,3,60914.460984608566,129988.99300794413,61487.603305785095,5039.755549942866,251.37673487049275,332747.0,0.9990000000000001
3,4,2590.3272113562257,109855.74354075373,17851.23966942149,4872.337009125098,249.6453910608299,334050.0,0.9985
4,5,15835.521775587651,110300.48963971905,6148.760330578512,9242.015346043814,249.68652174602042,335356.0,0.998
5,6,29220.222494452588,122631.36900151212,11900.826446280991,4988.5166863785325,250.7695803757333,336669.0,0.9975
6,7,-1867.018665732137,107442.08864201406,6148.760330578512,7173.5013631874035,249.42217318431648,337990.0,0.997
7,8,310491.43673252646,143354.10326859678,269752.06611570244,4827.355990241431,252.428050180286,339314.0,0.9965
8,9,4636.5613506539585,125522.72300420245,17851.239669421488,4616.701945626837,251.01681303926202,340664.0,0.996
9,10,140805.84558202018,178356.1510664346,83305.78512396695,4666.632395821183,254.97286538251845,341940.0,0.9955
10,11,21026.204413229818,133128.55983900034,59504.132231404925,6749.663409259425,251.6297421096785,343232.0,0.995
11,12,20454.757977242218,108487.7438531706,39669.42148760331,5426.152475468736,249.51887670888473,344561.0,0.9945
12,1,106185.02695443488,147487.85991441546,61487.603305785095,5697.307587405226,252.742691422927,345852.0,0.9940000000000001
13,2,1110.2608601806758,107577.25707049826,35702.47933884298,5318.384365254909,249.43467373259026,347156.0,0.9935
14,3,33241.80001201712,107489.26825662557,27768.595041322318,5561.1937845674875,249.42653641511384,348442.0,0.993
15,4,7396.374995983441,107498.65992556207,1983.4710743801647,5403.512252666781,249.42740496860839,349731.0,0.9925
16,5,1369.0546711092336,96809.49722196264,6148.760330578512,5909.457044130139,248.39971644433066,351047.0,0.992
17,6,3411.98308325347,87523.50691793545,5950.413223140496,6747.560164140166,247.43652911843674,352371.0,0.9915
18,7,27986.92714207273,104162.384013155,6148.760330578512,5199.289716274671,249.1188619266767,353665.0,0.991
19,8,53757.53619479697,121788.04792060179,29752.06611570248,6379.806171647704,250.69693038599254,354973.0,0.9905
20,9,1338.22945084099,112573.06072670755,5950.413223140496,4602.803421594716,249.896692012088,356332.0,0.99
21,10,3425.6775737259272,107779.0443828833,1983.4710743801647,6236.2228431700405,249.45333528002251,357646.0,0.9895
22,11,37152.44134164012,108634.93707212804,31735.53719008265,4561.011462312743,249.5324893250835,358973.0,0.9890000000000001
23,12,74761.37485393316,117022.3656552701,61487.603305785095,4886.342965006188,250.28637884693921,360273.0,0.9885
24,1,84757.15378101237,135394.32306271812,61487.603305785095,4897.59306777955,251.812332425072,361546.0,0.988
25,2,68103.02687756314,142828.15627550852,55537.19008264461,5132.003582128377,252.3880176796703,362864.0,0.9875
26,3,30871.374020566014,109498.0230051593,59504.132231404925,4697.375059510465,249.61230861048364,364147.0,0.987
27,4,8717.512786611143,108096.27808740818,3966.9421487603295,6152.3155556019165,249.48267345671027,365446.0,0.9865
28,5,3280.1656882596644,100140.2640912999,6148.760330578512,5087.419353789411,248.72962599953445,366747.0,0.986
29,6,18107.31365166112,107328.87613471557,5950.413223140496,4968.288385104949,249.4117031475738,368077.0,0.9855
30,7,18278.350827238213,111712.62825237367,6148.760330578512,7745.838379001593,249.81711812192486,369355.0,0.985
31,8,12.371380014745517,100143.40226648346,6148.760330578512,5432.837035326448,248.72993683305103,370631.0,0.9845
32,9,1357.676122408286,90274.1857791168,5950.413223140496,5276.479386634438,247.73217387995663,371930.0,0.9840000000000001
33,10,998.2288839448347,81977.24821848827,3689.256198347107,5605.9102462262645,246.8262837570272,373240.0,0.9835
34,11,3825.788873753515,77595.17972520081,3570.2479338842977,4637.60943315667,246.31080693156107,374501.0,0.983
35,12,20751.79485667393,89665.44382089602,3689.256198347107,4992.274562631616,247.6667458964849,375745.0,0.9825
36,1,145390.02979987953,162297.91906563324,67438.01652892558,5319.538026216932,253.83454080397644,377051.0,0.982
37,2,179076.81851576114,215771.98359093946,120991.73553719006,4611.0184532651065,257.42616786591975,378335.0,0.9815
38,3,9577.098121192168,156293.55254412437,63471.074380165264,5584.454787842246,253.3959136930473,379631.0,0.981
39,4,5391.888511395978,106852.11540021584,47603.305785123965,7230.019870180628,249.3676117081491,380971.0,0.9805
40,5,19282.306522627667,114231.2355673942,6148.760330578512,5754.426024870795,250.0459300109747,382280.0,0.98
41,6,2019.2633445391,102817.04648779538,5950.413223140496,7483.039200997427,248.9944434003325,383573.0,0.9795
42,7,38363.68209821963,123216.70085363349,11900.826446280991,6063.201286100508,250.82000524238742,384883.0,0.9790000000000001
43,8,-1598.3072725070274,109447.5652687165,6148.760330578512,6022.067981831469,249.60764221480773,386213.0,0.9785
44,9,2301.16307688624,100902.95892698516,5950.413223140496,4895.356195477069,248.80517025821962,387533.0,0.978
45,10,17269.373868342907,109275.56130301328,3966.9421487603295,4929.829343554461,249.59173506917716,388826.0,0.9775
46,11,38913.16272740529,108958.60063437332,33719.00826446282,5511.115131582458,249.56242214319556,390118.0,0.977
47,12,17989.166221130334,107983.66598928193,13884.297520661159,5079.803345560542,249.47225894657188,391421.0,0.9765
48,1,122051.17872441055,158572.34468407193,65454.54545454543,6007.954575075373,253.56238254686767,392669.0,0.976
49,2,209910.71314468008,216571.19313090164,146776.85950413218,5135.005193718363,257.4759380452673,393940.0,0.9755
50,3,23526.937400337665,165374.1159817252,69421.48760330575,5302.526946208561,254.05689592758947,395160.0,0.975
51,4,18180.03832275238,117879.42836438016,59504.132231404925,6170.5937086927015,250.36021264338214,396478.0,0.9745
52,5,89572.90836581391,124505.88735261107,77355.37190082645,5591.077476756552,250.93106541631732,397753.0,0.9740000000000001
53,6,1401.6316424648767,114282.03864348948,5950.413223140496,5675.067128445984,250.05030656818485,399063.0,0.9735
54,7,77.70198998583666,101139.35095641507,6148.760330578512,7071.629346481706,248.82858468268768,400338.0,0.973
55,8,835.082012971672,83591.4892027767,6148.760330578512,12234.183436031535,247.01391328490718,401631.0,0.9725
56,9,-271.85044452038585,72313.89411258048,5950.413223140496,5055.331422535347,245.66317902912098,402917.0,0.972
57,10,256.40197613619665,61388.705189141525,3689.256198347107,7492.334701228045,244.20657027442797,404206.0,0.9715
58,11,3799.5495431111653,55859.37323922082,3570.2479338842977,5758.633559147561,243.37534636253596,405460.0,0.971
