index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor,inflow,deficit
0,1,6286.450761033988,109292.82688083252,17851.23966942149,4456.4742107799375,249.59333181178516,331100.0,1.0,0.0,0.0
1,2,228141.3167790195,214482.84351924038,119008.26446280988,3943.0356778020027,257.34588762730357,331100.0,1.0,0.0,0.0
2,3,68221.4409275816,186945.88146901934,91239.66942148766,4518.733556315156,255.55589026908606,332439.0,1.0,0.0,0.0
3,4,75456.92576277189,178818.46377981693,79338.84297520661,4245.5004767678665,255.0048789003266,333745.0,1.0,0.0,0.0
4,5,65512.916615808375,126796.24212596795,113057.8512396694,4477.287029987923,251.11944170569492,335052.0,1.0,0.0,0.0
5,6,3682.9404733364026,119259.463287039,5950.413223140496,5269.306089124882,250.47909918048236,336376.0,1.0,0.0,0.0
6,7,587.1371062938102,108601.85576462984,6148.760330578512,5095.984298124462,249.52942992366872,337664.0,1.0,0.0,0.0
7,8,184504.17385441635,122010.36159286831,166611.57024793388,4484.0977782440195,250.71608214962686,338996.0,1.0,0.0,0.0
8,9,48869.60302249678,124616.45570938352,41652.89256198347,4610.616343998112,250.9405906021178,340293.0,1.0,0.0,0.0
9,10,26.328579837149487,109906.07632625928,9917.355371900827,4819.35259106057,249.6500459008841,341630.0,1.0,0.0,0.0
10,11,36194.78357681046,109473.36890427931,31735.53719008265,4891.953808707817,249.61002856786087,342929.0,1.0,0.0,0.0
11,12,93856.86256723397,137264.04408369173,61487.603305785095,4578.584082036755,251.9630070177848,344256.0,1.0,0.0,0.0
12,1,44931.81276161817,115805.42607661337,61487.603305785095,4902.827462911634,250.18154256345738,345563.0,1.0,0.0,0.0
13,2,58315.13874828334,114283.35717991235,55537.19008264461,4300.017562339902,250.0504201567809,346873.0,1.0,0.0,0.0
14,3,37276.96281849448,108707.43722321633,37685.950413223145,5166.932361967388,249.5391942313157,348183.0,1.0,0.0,0.0
15,4,22397.600285536457,108015.7933336009,17851.23966942149,5238.004505730378,249.47523012425788,349426.0,1.0,0.0,0.0
16,5,4498.885340102516,96653.91612950996,6148.760330578512,9712.002213614946,248.38430627273274,350741.0,1.0,0.0,0.0
17,6,1784.3646862029807,87929.79088382196,5950.413223140496,4558.076708750481,247.48019678458957,352021.0,1.0,0.0,0.0
18,7,6937.200177213239,83836.72221573844,6148.760330578512,4881.508514718246,247.04027108939582,353296.0,1.0,0.0,0.0
19,8,8478.680043920123,80336.55656720193,6148.760330578512,5830.085361878117,246.63328391568072,354572.0,1.0,0.0,0.0
20,9,9601.740144310605,78993.85731303786,5950.413223140496,4994.026175334168,246.47533787943038,355879.0,1.0,0.0,0.0
21,10,30212.24982037688,100134.74373132306,3689.256198347107,5382.107203744567,248.72907921269046,357151.0,1.0,0.0,0.0
22,11,55842.11493004959,109095.8379525038,41652.89256198347,5228.128146885504,249.57511402501652,358471.0,1.0,0.0,0.0
23,12,49766.80497282213,107876.7396302202,45619.8347107438,5366.068584362011,249.46237026081758,359814.0,1.0,0.0,0.0
24,1,8000.425473442538,108782.6768628633,1983.4710743801647,5111.017166419279,249.54615248893586,361098.0,1.0,0.0,0.0
25,2,59117.20859208192,109886.692660805,53553.719008264445,4459.4737858758945,249.64825327483632,362368.0,1.0,0.0,0.0
26,3,32550.925426100282,109512.83673859344,27768.595041322318,5156.186306989517,249.61367860340272,363646.0,1.0,0.0,0.0
27,4,90642.24169885,135026.42819886474,59504.132231404925,5624.518007174047,251.78268500272904,364962.0,1.0,0.0,0.0
28,5,5088.929748980158,120549.30674934784,11900.826446280991,7665.2247522161015,250.59021595015057,366249.0,1.0,0.0,0.0
29,6,-292.12288279182155,108955.8752958997,5950.413223140496,5350.895347515802,249.56217010042542,367551.0,1.0,0.0,0.0
30,7,63868.3501212902,123612.81781190193,41652.89256198347,7558.515043304538,250.85412972190747,368861.0,1.0,0.0,0.0
31,8,6169.2538048025635,118585.10256957213,6148.760330578512,5048.20871655383,250.4210047010314,370092.0,1.0,0.0,0.0
32,9,-11.7468652601527,107408.6978085977,5950.413223140496,5214.244672573786,249.41908515755088,371319.0,1.0,0.0,0.0
33,10,152911.00910064304,176162.12125242068,79338.8429752066,4818.742681613621,254.81806189602912,372608.0,1.0,0.0,0.0
34,11,2239.414714158673,113690.39721603613,59504.132231404925,5207.006519138454,249.9993381474876,373872.0,1.0,0.0,0.0
35,12,101441.10238424844,148005.94469958232,61487.603305785095,5637.951594917432,252.78212549091046,375139.0,1.0,0.0,0.0
36,1,30814.252244341948,111694.02802023412,61487.603305785095,5638.565617905234,249.81539794878705,376436.0,1.0,0.0,0.0
37,2,61183.93742474339,112222.86275483776,55537.19008264461,5117.91260749529,249.86430525800773,377752.0,1.0,0.0,0.0
38,3,179028.38197526927,191037.94532153363,95206.61157024803,5006.6878383256535,255.8333183268836,379019.0,1.0,0.0,0.0
39,4,5613.311753508359,132012.81064877124,59504.132231404925,5134.314194866093,251.53982759680645,380322.0,1.0,0.0,0.0
40,5,3864.8206561468733,121947.86134592195,5950.413223140496,7979.35673585568,250.7106979105722,381647.0,1.0,0.0,0.0
41,6,30466.49387105569,123386.20815090743,23801.652892561982,5226.494173508235,250.83460786965088,382955.0,1.0,0.0,0.0
42,7,9522.999568630656,120898.95391551414,5950.413223140496,6059.840580883446,250.6203371739761,384232.0,1.0,0.0,0.0
43,8,23119.572919923532,120726.91821373293,17851.239669421488,5440.368952283293,250.60551673102452,385504.0,1.0,0.0,0.0
44,9,1630.2151806164654,110590.8501478638,5950.413223140496,5815.870023345086,249.71337465530968,386806.0,1.0,0.0,0.0
