index,dates,shiftFactor,population,storage,storage_perc,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.31556,147190.225237358,135.100500527463,135.100500527463,NA,37.6217692208129,segment1,74.798457003714,88184.6022534263,NA,19140.4608146968,segment1,38022.4755934154,61487.6033057851,NA,16610.7594717518,segment1,33086.5688802585,4820.86371028321,NA,5899.85161104224,segment1,6357.29465122684,1.22003693388325,NA,-2.64427996645636,segment1,-1.1460964264362
2,2,0.999833333333333,3.31556,118582.658776405,71.5281306142337,71.5281306142337,NA,39.0339175090563,segment1,74.7984570037144,31958.8778630064,NA,19436.8953518952,segment1,38022.4755934153,55537.1900826446,NA,16550.9981341366,segment1,33086.5688802587,5029.25424131523,NA,5868.05240540218,segment1,6357.29465122686,-1.0792058256026,NA,-2.56499441349165,segment1,-1.1460964264362
3,3,0.999666666666667,3.32819,109759.400196012,51.920889324471,51.920889324471,NA,40.4460657972997,segment1,74.7984570037144,4073.46470101845,NA,19733.3298890935,segment1,38022.4755934153,7933.88429752066,NA,16491.2367965214,segment1,33086.5688802587,4962.83898389098,NA,5836.25319976213,segment1,6357.29465122686,-1.86351889429284,NA,-2.48570886052694,segment1,-1.1460964264362
4,4,0.9995,3.34133,109187.84281408,50.6507618090669,50.6507618090669,NA,40.9441278325371,segment1,74.7984570037144,20032.0399572207,NA,19820.8332237817,segment1,38022.4755934153,15867.7685950413,NA,16376.8562988278,segment1,33086.5688802587,4735.8287441111,NA,5807.84417046308,segment1,6357.29465122686,-1.91637724830483,NA,-2.44571389866292,segment1,-1.1460964264362
5,5,0.999333333333333,3.35426,111444.214905797,55.664922012883,55.664922012883,NA,41.4421898677745,segment1,74.7984570037144,20192.0519322674,NA,19908.3365584698,segment1,38022.4755934153,6148.76033057851,NA,16262.4758011342,segment1,33086.5688802587,11786.9195099717,NA,5779.43514116403,segment1,6357.29465122686,-1.70770508593384,NA,-2.4057189367989,segment1,-1.1460964264362
6,6,0.999166666666667,3.3677,114959.207121799,63.4760158262201,63.4760158262201,NA,41.3128478323736,segment1,74.7984570037144,14233.0347423433,NA,20021.0474018065,segment1,38022.4755934153,5950.4132231405,NA,16103.3071476859,segment1,33086.5688802587,4767.62930320118,NA,5762.21292872813,segment1,6357.29465122686,-1.39135707083057,NA,-2.39460388509151,segment1,-1.1460964264362
7,7,0.999,3.38066,104571.870623909,40.3930458309094,40.3930458309094,43.84273502166,41.1835057969728,segment1,74.7984570037144,1976.98226997834,18063.1976919587,20133.7582451432,segment1,38022.4755934153,6148.76033057851,14654.5454545455,15944.1384942376,segment1,33086.5688802587,6215.55843728961,5711.99957361787,5744.99071629222,segment1,6357.29465122686,-2.34326823047172,-2.26109432345159,-2.38348883338411,segment1,-1.1460964264362
8,8,0.998833333333333,3.39381,91767.9625952339,11.9399168782976,11.9399168782976,40.7981405003327,41.3916962638748,segment1,74.7984570037144,-841.84780740462,17963.3500073829,20642.1479017562,segment1,38022.4755934153,6148.76033057851,13580.1652892562,16083.2477608698,segment1,33086.5688802587,5813.29989069219,5753.252252724,5728.80955253191,segment1,6357.29465122686,-3.60727401169029,-2.37310717669894,-2.36198909061893,segment1,-1.1460964264362
9,9,0.998666666666667,3.40671,79809.5853521126,-14.6342547730831,-14.6342547730831,41.0331070931892,41.5998867307768,segment1,74.7984570037144,-1191.21915029882,20914.4889002868,21150.5375583693,segment1,38022.4755934153,5950.4132231405,14985.1239669421,16222.3570275021,segment1,33086.5688802587,4816.74486968202,5823.62996655927,5712.62838877161,segment1,6357.29465122686,-4.92870540499791,-2.36438987426213,-2.34048934785374,segment1,-1.1460964264362
10,10,0.9985,3.41931,88295.6169763562,4.22359328079154,4.22359328079154,40.9110677907073,40.6823482399532,segment1,74.7984570037144,17000.5760984042,23758.1236929461,21942.9666653082,segment1,38022.4755934153,3689.25619834711,17960.3305785124,17292.3501853168,segment1,33086.5688802587,4825.28827581354,5852.71080055058,5639.64434037437,segment1,6357.29465122686,-3.98048398792389,-2.3694687317593,-2.37351443329805,segment1,-1.1460964264362
11,11,0.998333333333333,3.43218,109437.066293528,51.2045917633946,51.2045917633946,39.7570836670984,39.7648097491296,segment1,74.7984570037144,33528.3127757498,24588.3544275131,22735.395772247,segment1,38022.4755934153,7933.88429752066,19530.5785123967,18362.3433431315,segment1,33086.5688802587,4452.97916105773,5577.06877074046,5566.66029197712,segment1,6357.29465122686,-1.89332874377808,-2.41857544698277,-2.40653951874236,segment1,-1.1460964264362
