index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,132109.9325609419,173502.94539459722,79338.8429752066,4582.234191138208,254.63043924325103,332506.0,1.0
1,2,57578.59030712017,167421.8019969911,59504.132231404925,4155.601473321559,254.2013738797002,332506.0,0.9985
2,3,150638.1106654684,203340.4548421117,109090.9090909091,5628.548729438988,256.6379962930224,333858.0,0.997
3,4,12970.605135917249,152163.94831971588,59504.132231404925,4642.979426908466,253.09424050841668,335159.0,0.9955
4,5,7506.812604040611,121433.66090101887,29752.06611570248,8485.033907035144,250.66640083571838,336480.0,0.9940000000000001
5,6,1928.4350038324555,112962.28663919287,5950.413223140496,4449.396042517953,249.93268811978112,337745.0,0.9925
6,7,40013.61882487728,121821.16850996506,23801.652892561982,7353.084061543115,250.69978364145115,339033.0,0.991
7,8,6019.8901171489115,116699.94212115445,6148.760330578512,4992.356175381005,250.2586028705336,340347.0,0.9895
8,9,2433.394557815613,108539.77268789908,5950.413223140496,4643.150767930509,249.5236884017293,341607.0,0.988
9,10,753.962299077509,100094.6370528584,3689.256198347107,5509.841735771053,248.72510668114685,342849.0,0.9865
10,11,20811.923733658732,108116.60466712016,7933.884297520661,4856.071821876302,249.48455328466846,344113.0,0.985
11,12,43909.72965885525,109228.74235795057,37685.950413223145,5111.64155480174,249.58740519355874,345394.0,0.9835
12,1,54112.59875978877,108877.10935587363,49586.77685950412,4877.454902361694,249.5548857260588,346673.0,0.982
13,2,32319.575969447866,107250.01233242598,27768.595041322318,6178.077951573199,249.40440972278054,347959.0,0.9805
14,3,90537.67007852822,130900.00519269054,61487.603305785095,5400.073912478858,251.4501503096696,349242.0,0.9790000000000001
15,4,8904.406816012957,109294.11104911283,25785.12396694216,4725.176992648518,249.59345057330185,350593.0,0.9775
16,5,4359.42119024648,102762.51987857732,6148.760330578512,4742.252030203478,248.98935814962138,351869.0,0.976
17,6,13563.631475184551,105788.82121093561,5950.413223140496,4586.916919685773,249.26927690843758,353202.0,0.9745
18,7,2166.2704908930327,95617.46071273746,6148.760330578512,6188.870658512662,248.2816462671095,354450.0,0.973
19,8,1262.669773826564,85573.42613956016,6148.760330578512,5157.9440164253465,247.2269331620336,355768.0,0.9715
