index,dates,shiftFactor,population,storage,storage_perc,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.32506,173502.945394597,193.573211987994,193.573211987994,NA,158.375175656505,segment1,69.88814444996,132109.932560942,NA,70525.6572237027,segment1,36649.0205399818,79338.8429752066,NA,60907.1314224915,segment1,30888.6123182465,4582.23419113821,NA,5033.39373041877,segment1,5896.58170811006,3.13043924325103,NA,1.09908252953943,segment1,-1.91501588917217
2,2,0.9985,3.32506,167421.801996991,180.059559993314,180.059559993314,NA,148.000757170154,segment1,69.8881444499597,57578.5903071202,NA,64815.027885372,segment1,36649.0205399819,59504.1322314049,NA,56306.9077358264,segment1,30888.6123182464,4155.60147332156,NA,5089.57337886567,segment1,5896.58170811008,2.70137387970021,NA,0.86813485278295,segment1,-1.91501588917218
3,3,0.997,3.33858,203340.454842112,259.878788538026,259.878788538026,NA,137.626338683803,segment1,69.8881444499597,150638.110665468,NA,59104.3985470412,segment1,36649.0205399819,109090.909090909,NA,51706.6840491613,segment1,30888.6123182464,5628.54872943899,NA,5145.75302731258,segment1,5896.58170811008,5.13799629302241,NA,0.637187176026467,segment1,-1.91501588917218
4,4,0.9955,3.35159,152163.948319716,146.153218488258,146.153218488258,NA,127.444717237807,segment1,69.8881444499597,12970.6051359172,NA,53919.5126831271,segment1,36649.0205399819,59504.1322314049,NA,47566.2726474758,segment1,30888.6123182464,4642.97942690847,NA,5202.818530767,segment1,5896.58170811008,1.59424050841668,NA,0.388705418213361,segment1,-1.91501588917218
5,5,0.994,3.3648,121433.660901019,77.863690891153,77.863690891153,NA,117.263095791811,segment1,69.8881444499597,7506.81260404061,NA,48734.6268192129,segment1,36649.0205399819,29752.0661157025,NA,43425.8612457903,segment1,30888.6123182464,8485.03390703514,NA,5259.88403422141,segment1,5896.58170811008,-0.833599164281623,NA,0.140223660400255,segment1,-1.91501588917218
6,6,0.9925,3.37745,112962.286639193,59.0384147537619,59.0384147537619,NA,107.035170758905,segment1,69.8881444499597,1928.43500383246,NA,43885.4167334667,segment1,36649.0205399819,5950.4132231405,NA,39652.3403219631,segment1,30888.6123182464,4449.39604251795,NA,5313.13838604609,segment1,5896.58170811008,-1.56731188021888,NA,-0.135384071584788,segment1,-1.91501588917218
7,7,0.991,3.39033,121821.168509965,78.7248189110335,78.7248189110335,97.4579717539284,96.8072457259983,segment1,69.8881444499597,40013.6188248773,36473.0282140148,39036.2066477206,segment1,36649.0205399818,23801.652892562,34456.1983471074,35878.819398136,segment1,30888.6123182464,7353.08406154312,5379.79585360631,5366.39273787076,segment1,5896.58170811008,-0.800216358548852,-0.257958150468183,-0.410991803569831,segment1,-1.91501588917218
8,8,0.9895,3.40347,116699.942121154,67.3443158247877,67.3443158247877,85.902636040661,86.444699886235,segment1,69.8881444499597,6019.89011714891,32170.6803748971,34449.7730574046,segment1,36649.0205399818,6148.76033057851,31894.2148760331,32149.5246302632,segment1,30888.6123182464,4992.35617538101,5476.36656983445,5413.18288898068,segment1,5896.58170811008,-1.24139712946641,-0.669313053556178,-0.698392272382203,segment1,-1.91501588917218
9,9,0.988,3.41607,108539.772687899,49.2106059731091,49.2106059731091,73.6237249930696,76.0821540464717,segment1,69.8881444499597,2433.39455781561,28614.0364197049,29863.3394670886,segment1,36649.0205399819,5950.4132231405,28588.4297520661,28420.2298623904,segment1,30888.6123182464,4643.15076793051,5551.11663905493,5459.9730400906,segment1,5896.58170811008,-1.97631159827071,-1.08534680940086,-0.985792741194574,segment1,-1.91501588917218
10,10,0.9865,3.42849,100094.637052858,30.4436378952409,30.4436378952409,62.9468465745489,67.5235437611949,segment1,69.8881444499597,753.962299077509,25940.426465253,27622.3755388722,segment1,36649.0205399819,3689.25619834711,25200,25800.5480588168,segment1,30888.6123182464,5509.84173577105,5545.02175358742,5463.54892259496,segment1,5896.58170811008,-2.77489331885315,-1.44737330600368,-1.26316038915236,segment1,-1.91501588917218
