index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor,inflow,deficit
0,1,157595.3694758954,187052.43413428444,91239.66942148766,4617.3559201235275,255.56311417859558,330275.0,1.0,0.0,0.0
1,2,50824.647777693026,169889.13390380357,63471.07438016526,4516.873628008829,254.37546065785676,330275.0,0.9990000000000001,0.0,0.0
2,3,27873.72355838582,131149.8183782085,61487.603305785095,5125.435778196073,251.47028192265358,331541.0,0.998,0.0,0.0
3,4,13148.915082037907,109958.10726740307,29752.06611570249,4588.5600771408945,249.6548577885326,332836.0,0.997,0.0,0.0
4,5,7393.4667623925125,106452.55653729245,6148.760330578512,4750.257161924613,249.33065999605043,334139.0,0.996,0.0,0.0
5,6,24413.29595153692,119483.38625479858,5950.413223140496,5432.053010890278,250.49838958087517,335423.0,0.995,0.0,0.0
6,7,1505.1538599060614,109843.4620947712,6148.760330578512,4996.317689354914,249.6442552570768,336712.0,0.9940000000000001,0.0,0.0
7,8,6341.904278228688,105000.99873751836,6148.760330578512,5035.607304903017,249.1964180835585,337991.0,0.993,0.0,0.0
8,9,2165.6276694212456,96418.54932881838,5950.413223140496,4797.663854980722,248.3609933962776,339307.0,0.992,0.0,0.0
9,10,14488.272474081044,102342.95630251792,3689.256198347107,4874.60930203439,248.94780074311782,340597.0,0.991,0.0,0.0
10,11,105594.73109660296,143152.31217787176,59504.132231404925,5281.242989844453,252.4126908340593,341894.0,0.99,0.0,0.0
11,12,69151.62149928934,145985.88430606815,61487.603305785095,4830.446065308147,252.62836842031268,343220.0,0.9890000000000001,0.0,0.0
12,1,14668.341352894236,108041.31620604248,47603.305785123965,5009.6036677960465,249.47759051198025,344494.0,0.988,0.0,0.0
13,2,32127.210819463115,109220.90590578476,25785.12396694216,5162.497152778661,249.5866804684902,345757.0,0.987,0.0,0.0
14,3,50921.94765482606,109009.87768131752,45619.8347107438,5513.1411685496005,249.56716430974916,347008.0,0.986,0.0,0.0
15,4,17723.758597162207,108757.2320360801,11900.826446280991,6075.577796118619,249.5437993189753,348281.0,0.985,0.0,0.0
16,5,4434.338875531549,102427.58757538088,6148.760330578512,4615.223005652252,248.9561833969276,349541.0,0.9840000000000001,0.0,0.0
17,6,10792.669997639112,102101.99555334273,5950.413223140496,5167.8487965367685,248.9239337909412,350787.0,0.983,0.0,0.0
