index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor,inflow,deficit
0,1,39810.05970096725,108434.01282444387,51570.247933884275,5119.888942639209,249.51390759497303,330562.0,1.0,0.0,0.0
1,2,50867.37782674161,107959.66216233847,45619.8347107438,5721.893778103299,249.4700390421103,330562.0,0.9988333333333334,0.0,0.0
2,3,85496.54610479351,125378.29939900408,61487.603305785095,6590.305562343116,251.0051744217104,331865.0,0.9976666666666668,0.0,0.0
3,4,6182.867051994583,108653.66895356262,17851.23966942149,5056.25782801451,249.5342216733157,333188.0,0.9965,0.0,0.0
4,5,3538.787233102687,99085.64332231137,6148.760330578512,6958.052533775434,248.6251667316077,334449.0,0.9953333333333332,0.0,0.0
5,6,-78.7941205922111,88130.69235165545,5950.413223140496,4925.7436269232,247.50178980563797,335745.0,0.9941666666666666,0.0,0.0
6,7,16068.616609597211,93525.59873946624,6148.760330578512,4524.9498912079325,248.0744491619915,337019.0,0.993,0.0,0.0
7,8,9481.914780158791,90087.7763008652,6148.760330578512,6770.9768881813,247.71213846741887,338309.0,0.9918333333333332,0.0,0.0
8,9,-1179.302107718891,78337.33775281535,5950.413223140496,4620.723217190459,246.39810936981712,339607.0,0.9906666666666668,0.0,0.0
9,10,5264.687650090958,74988.99543947034,3689.256198347107,4923.773765088852,246.0042330831044,340892.0,0.9895,0.0,0.0
10,11,7832.620232460941,74765.88891657641,3570.2479338842977,4485.478821470564,245.97693396245376,342184.0,0.9883333333333332,0.0,0.0
11,12,69392.08605879828,109427.32212629988,29752.06611570249,4978.586733372361,249.60577010323684,343449.0,0.9871666666666666,0.0,0.0
12,1,20742.743146681732,109322.92846565084,15867.768595041323,4979.368212289419,249.59611564465462,344777.0,0.986,0.0,0.0
13,2,44381.3702678563,109694.98199789703,39669.42148760331,4339.895248006887,249.63052362877065,346058.0,0.9848333333333332,0.0,0.0
14,3,24807.66203093337,109100.88562623136,19834.710743801654,5567.04765879735,249.57558084030623,347325.0,0.9836666666666668,0.0,0.0
15,4,19686.69893003037,108050.17106435848,15867.768595041323,4869.644896861892,249.4784094205455,348579.0,0.9825,0.0,0.0
16,5,6890.382163872794,103400.84122292646,6148.760330578512,5390.951674726292,249.04843348034092,349857.0,0.9813333333333334,0.0,0.0
17,6,25761.141517552318,117721.57352972732,5950.413223140496,5489.995987610977,250.34661384646168,351118.0,0.9801666666666666,0.0,0.0
18,7,-2381.3176545704277,103531.95197399787,6148.760330578512,5659.543570580504,249.06055876944401,352415.0,0.9790000000000001,0.0,0.0
19,8,10032.523879736656,101179.05236914117,6148.760330578512,6236.663154014837,248.83251707301318,353726.0,0.9778333333333332,0.0,0.0
20,9,68425.45404475776,122710.49946417533,41652.89256198347,5241.114387740152,250.77639726603851,355008.0,0.9766666666666668,0.0,0.0
21,10,1494.9117393862198,109316.89902315184,9917.355371900827,4971.1568085088375,249.59555803413963,356294.0,0.9755,0.0,0.0
22,11,67675.01852893272,112153.56640454386,59504.132231404925,5334.218916135922,249.85789664335002,357554.0,0.9743333333333334,0.0,0.0
23,12,7109.481525567809,108093.78685050664,5950.413223140496,5218.847856464566,249.48244306395145,358804.0,0.9731666666666666,0.0,0.0
24,1,26442.73531270264,110015.50212545547,19834.710743801654,4686.309293952126,249.66016573804268,360107.0,0.972,0.0,0.0
25,2,121864.77341091304,166877.26261950142,59504.132231404925,5498.880685462367,254.1629529823962,361395.0,0.9708333333333332,0.0,0.0
26,3,132215.36339628487,192819.0254511052,99173.55371900833,7100.046845673081,255.9540695221088,362661.0,0.9696666666666668,0.0,0.0
27,4,6508.060915135471,134795.86195070486,59504.132231404925,5027.092184131121,251.76410443635302,363992.0,0.9685,0.0,0.0
28,5,25040.665009134533,124228.34766412295,29752.06611570248,5856.113180013949,250.90715607030688,365285.0,0.9673333333333334,0.0,0.0
29,6,-3.4605705409387415,113045.44500330275,5950.413223140496,5229.028867138797,249.9403787111165,366600.0,0.9661666666666666,0.0,0.0
30,7,4997.775952792622,107013.16923971359,6148.760330578512,4881.291385803257,249.3825061721736,367900.0,0.965,0.0,0.0
31,8,-1438.598046750026,93350.20411869256,6148.760330578512,6075.606743692515,248.0570764776835,369193.0,0.9638333333333332,0.0,0.0
32,9,4663.260080328626,87141.88711975023,5950.413223140496,4921.163856130433,247.395512373146,370513.0,0.9626666666666668,0.0,0.0
33,10,36796.15622603469,108305.97919548598,9917.355371900827,5714.708778398101,249.50206688203883,371794.0,0.9615,0.0,0.0
34,11,20636.480833671263,108402.94476892988,15867.768595041323,4671.746665185998,249.5110343816637,373103.0,0.9603333333333334,0.0,0.0
35,12,1673.7070230907418,100922.3480032378,3689.256198347107,5465.0475904357145,248.80709072932228,374383.0,0.9591666666666668,0.0,0.0
36,1,20219.78704096734,108229.26772760387,7933.884297520661,4978.983019080586,249.49497250787053,375656.0,0.958,0.0,0.0
37,2,176636.47045078286,192824.90346096165,87272.72727272734,4768.107444697916,255.9544680312516,376986.0,0.9568333333333332,0.0,0.0
38,3,89170.4825557024,184758.14683067886,91239.66942148766,5997.569764497741,255.40756927665618,378305.0,0.9556666666666668,0.0,0.0
39,4,9089.029499417056,129251.67830614962,59504.132231404925,5091.365792541627,251.31731713322185,379640.0,0.9545,0.0,0.0
40,5,19170.056181169366,123563.74429976518,17851.239669421488,7006.750518132328,250.8499021622816,380962.0,0.9533333333333334,0.0,0.0
41,6,11137.488202536386,123324.9650795026,5950.413223140496,5425.854199658476,250.82933193310672,382279.0,0.9521666666666668,0.0,0.0
42,7,10555.110000703597,122947.95510786428,5950.413223140496,4981.70674920142,250.7968534724211,383589.0,0.951,0.0,0.0
43,8,5029.7406004108925,116704.82349308542,6148.760330578512,5124.111884611219,250.2590233884464,384904.0,0.9498333333333332,0.0,0.0
44,9,20365.62788184005,125689.83070166846,5950.413223140496,5430.207450116536,251.03027969229336,386169.0,0.9486666666666668,0.0,0.0
45,10,70107.30783762949,128969.63035579039,61487.603305785095,5339.904877722713,251.29458782785,387463.0,0.9475,0.0,0.0
46,11,63819.9061107537,127427.71109279859,59504.132231404925,5857.693142340836,251.17032968754924,388764.0,0.9463333333333334,0.0,0.0
47,12,98586.39014924003,156883.59667082847,63471.074380165264,5659.430191045211,253.43901721607338,390074.0,0.9451666666666668,0.0,0.0
48,1,14097.508379067514,108301.842634379,57520.66115702478,5158.6012584923465,249.50168432760373,391344.0,0.944,0.0,0.0
49,2,75512.52817706896,123074.30492097279,55537.19008264461,5202.8758078307865,250.80773819098664,392692.0,0.9428333333333332,0.0,0.0
50,3,55246.303608473216,111403.88522098359,61487.603305785095,5429.120002677497,249.7885651734933,393989.0,0.9416666666666668,0.0,0.0
51,4,69165.1503114084,115880.98075975699,59504.132231404925,5183.922541230245,250.1880514093519,395293.0,0.9405,0.0,0.0
52,5,1096.6382074677554,105306.02125686033,6148.760330578512,5522.83737978591,249.2246269543013,396578.0,0.9393333333333334,0.0,0.0
53,6,65007.395439253916,123722.82318676,41652.89256198347,4937.700947370758,250.86360640823227,397868.0,0.9381666666666668,0.0,0.0
