index,dates,shiftFactor,population,storage,storage_perc,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.31497,109976.892043176,52.4042045403919,52.4042045403919,NA,66.0577747875297,segment1,63.5442285785421,35077.3740849518,NA,44855.2655846786,segment1,35243.3582266567,45619.8347107438,NA,40449.4366764566,segment1,31464.302956113,4794.73733103169,NA,4774.87890947496,segment1,5876.40608806585,-1.84340497149947,NA,-1.81469261288766,segment1,-1.51411891140301
2,2,0.9995,3.31497,109569.443670307,51.4987637117933,51.4987637117933,NA,67.773557905218,segment1,63.5442285785425,25700.0511940388,NA,44230.7289183146,segment1,35243.3582266567,21818.1818181818,NA,39929.0308313736,segment1,31464.3029561128,4289.31774872628,NA,4793.54273143918,segment1,5876.40608806589,-1.88108631551771,NA,-1.67513288368698,segment1,-1.51411891140302
3,3,0.999,3.32828,156590.184642178,155.989299204839,155.989299204839,NA,69.4893410229064,segment1,63.5442285785425,115441.907180098,NA,43606.1922519507,segment1,35243.3582266567,63471.0743801653,NA,39408.6249862905,segment1,31464.3029561128,4950.09182806256,NA,4812.2065534034,segment1,5876.40608806589,1.91758306977698,NA,-1.5355731544863,segment1,-1.51411891140302
4,4,0.9985,3.34158,170007.579047735,185.805731217189,185.805731217189,NA,70.1638793521526,segment1,63.5442285785425,89380.8126384641,NA,42531.8120647896,segment1,35243.3582266567,71404.9586776859,NA,38440.3977342431,segment1,31464.3029561128,4558.45955522079,NA,4837.70026592273,segment1,5876.40608806589,2.88381775543183,NA,-1.44611403767113,segment1,-1.51411891140302
5,5,0.998,3.35514,121191.246700453,77.3249926676726,77.3249926676726,NA,70.8384176813988,segment1,63.5442285785425,3529.54738095735,NA,41457.4318776284,segment1,35243.3582266567,47603.305785124,NA,37472.1704821957,segment1,31464.3029561128,4742.57394311594,NA,4863.19397844205,segment1,5876.40608806589,-0.85448253786592,NA,-1.35665492085596,segment1,-1.51411891140302
6,6,0.9975,3.3682,126110.3267497,88.2562816660006,88.2562816660006,NA,70.851085417953,segment1,63.5442285785425,57230.045499017,NA,40094.623165815,segment1,35243.3582266567,47603.305785124,NA,36202.8906232269,segment1,31464.3029561128,4707.65966464543,NA,4886.40666164405,segment1,5876.40608806589,-0.435833931041998,NA,-1.30537118370323,segment1,-1.51411891140302
7,7,0.997,3.38099,111422.121347892,55.615825217538,55.615825217538,77.0933302215254,70.8637531545073,segment1,63.5442285785425,-2898.07115692611,41935.655167994,38731.8144540016,segment1,35243.3582266567,6148.76033057851,37719.0082644628,34933.6107642581,segment1,31464.3029561128,5641.37391430353,4924.69208694475,4909.61934484604,segment1,5876.40608806589,-1.70974832628391,-0.95061278085421,-1.25408744655049,segment1,-1.51411891140302
8,8,0.9965,3.39417,96894.5957519291,23.3324350042869,23.3324350042869,77.0304472365796,70.1511085475715,segment1,63.5442285785425,-2511.22647493914,40744.7894624002,36796.344327475,segment1,35243.3582266567,6148.76033057851,35818.1818181818,33335.5853126618,segment1,31464.3029561128,5867.53879044539,4954.90498744404,4928.70042238446,segment1,5876.40608806589,-3.09185462045073,-0.953229755165281,-1.23582757373124,segment1,-1.51411891140302
9,9,0.996,3.40695,124729.818441935,85.1884854265231,85.1884854265231,72.6105461374813,69.4384639406358,segment1,63.5442285785425,80277.799152594,36128.975321039,34860.8742009483,segment1,35243.3582266567,47603.305785124,33173.5537190083,31737.5598610654,segment1,31464.3029561128,4839.27067746374,4944.37709662506,4947.78149992288,segment1,5876.40608806589,-0.549643483637567,-1.11425969968262,-1.21756770091198,segment1,-1.51411891140302
10,10,0.9955,3.41946,107750.050337818,47.455667417374,47.455667417374,62.5962416036676,64.0123360950406,segment1,63.5442285785425,37734.611982695,28328.0341808145,30628.7180603992,segment1,35243.3582266567,49586.7768595041,27884.2975206612,28161.286982103,segment1,31464.3029561128,5127.60322730805,4950.17370036949,4989.35377582388,segment1,5876.40608806589,-2.04934612616128,-1.47375572452254,-1.40047622333211,segment1,-1.51411891140302
