index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor,inflow,deficit
0,1,57580.126568903186,116866.03403798035,61487.603305785095,4540.579225137942,250.27291127136291,331256.0,1.0,0.0,0.0
1,2,69455.20308803272,126181.04208009134,55537.19008264461,4603.004963277386,251.0698647820204,331256.0,0.9995,0.0,0.0
2,3,33388.4902505297,108877.91074520297,45619.8347107438,5071.786874674359,249.55495983956376,332550.0,0.9990000000000001,0.0,0.0
3,4,90045.78826187676,134824.99638691614,59504.132231404925,4594.570388758963,251.76645228357773,333861.0,0.9985,0.0,0.0
4,5,18643.743222202436,124708.4135448536,23801.652892561982,4958.673171702975,250.94851253832297,335146.0,0.998,0.0,0.0
5,6,2469.9027793055884,116515.87220942744,5950.413223140496,4712.030891591255,250.2427457106674,336442.0,0.9975,0.0,0.0
6,7,14736.176292012813,120386.5918125982,6148.760330578512,4716.696358263546,250.5761984676601,337694.0,0.997,0.0,0.0
7,8,14785.745155507395,123847.91000554722,5950.413223140496,5374.013739417896,250.87438232301412,338980.0,0.9965,0.0,0.0
8,9,24516.731957791773,125759.7441810975,17851.239669421488,4753.658112820026,251.03591378685607,340302.0,0.996,0.0,0.0
9,10,16802.398242982857,110059.72722121386,27768.595041322318,4733.820161544157,249.66425573117672,341610.0,0.9955,0.0,0.0
10,11,38238.70676129538,109403.21377382324,33719.00826446282,5176.21194422326,249.6035405321209,342884.0,0.995,0.0,0.0
11,12,73658.51841023004,116885.15879914498,61487.603305785095,4688.9700791234245,250.2745588214288,344207.0,0.9945,0.0,0.0
12,1,33118.77926965092,109013.6471834174,35702.47933884298,5287.811546535563,249.5675129181002,345496.0,0.9940000000000001,0.0,0.0
13,2,160483.39326460226,185436.01814174443,79338.84297520661,4722.179331068745,255.45352665367759,346788.0,0.9935,0.0,0.0
14,3,61432.11350093567,168336.54819761138,73388.42975206609,5143.153693002749,254.26591534591202,348131.0,0.993,0.0,0.0
15,4,4712.54271949018,108386.13092687928,59504.132231404925,5158.8277588175015,249.50947941615456,349426.0,0.9925,0.0,0.0
16,5,21222.11783573968,118614.28996101141,6148.760330578512,4845.198471029036,250.42351912138284,350707.0,0.992,0.0,0.0
17,6,10766.057545026579,118773.21518030325,5950.413223140496,4656.719102594248,250.43721012924732,352059.0,0.9915,0.0,0.0
18,7,2036.704281205732,109422.93649523113,6148.760330578512,5238.222635699336,249.6053645144947,353328.0,0.991,0.0,0.0
19,8,296.7643115551117,97866.80796583649,6148.760330578512,5704.132510371259,248.5044421519252,354624.0,0.9905,0.0,0.0
20,9,8914.085083476208,96101.2562247678,5950.413223140496,4729.2236014044065,248.32956579088432,355923.0,0.99,0.0,0.0
21,10,3464.446420191149,89214.08276058914,3689.256198347107,6662.363686022683,247.61823331476668,357197.0,0.9895,0.0,0.0
22,11,49925.69921295912,107805.52303638538,25785.12396694216,5549.1349702207335,249.45578405959358,358462.0,0.9890000000000001,0.0,0.0
23,12,51873.85281903231,109441.33769736488,45619.8347107438,4618.203447309104,249.60706628108437,359778.0,0.9885,0.0,0.0
24,1,79169.49932084001,121938.84764103,61487.603305785095,5184.386071390062,250.70992140256982,361062.0,0.988,0.0,0.0
25,2,51378.75887126487,113231.01490314075,55537.19008264461,4549.4015265096805,249.95754045159907,362370.0,0.9875,0.0,0.0
26,3,26553.97552693457,108751.67072741095,25785.12396694216,5248.195735722217,249.5432850020726,363645.0,0.987,0.0,0.0
27,4,13917.428435161668,109733.7158005744,7933.884297520661,5001.499064477547,249.63410578013264,364921.0,0.9865,0.0,0.0
28,5,19174.836014260487,117965.83826208086,6148.760330578512,4793.953222175518,250.36765663870446,366222.0,0.986,0.0,0.0
