index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,87208.18263339082,146570.52195206948,61487.603305785095,4464.14737553649,252.6728681650228,331652.0,1.0
1,2,181457.8044261396,216117.24504646446,107107.4380165289,4803.643315215951,257.4476687661268,331652.0,1.0
2,3,29044.677391494766,167159.89064951462,73388.42975206609,4613.602036378662,254.18289428134582,332925.0,1.0
3,4,17777.698757808997,120562.19217880773,59504.132231404925,4871.264997111219,250.5913259974852,334205.0,1.0
4,5,12859.43853950847,122752.01409991404,5950.413223140496,4719.20339526166,250.7799736474771,335497.0,1.0
5,6,4217.170749624987,116047.04549158688,5950.413223140496,4971.72613481163,250.20235746826214,336831.0,1.0
6,7,58412.779387520175,121771.6770022501,47603.305785123965,5084.842091733001,250.69552007255768,338131.0,1.0
7,8,31602.2246117978,124920.57796636876,23801.652892561982,4651.670755117153,250.9667899695356,339443.0,1.0
8,9,8496.656349694105,122835.65545325805,5950.413223140496,4631.165639664318,250.78717913966733,340741.0,1.0
9,10,889.3066369460408,108562.86659395526,9917.355371900827,5244.740124347998,249.5258241555494,342008.0,1.0
10,11,39765.75418384454,109985.4050146013,33719.00826446282,4624.207498735727,249.65738231893104,343279.0,1.0
11,12,20693.376024249512,109836.92548714275,15867.768595041323,4974.086956666676,249.64365074328518,344575.0,1.0
12,1,58461.47968194697,109803.84730188244,53553.719008264445,4940.8388589429715,249.6405916306189,345894.0,1.0
13,2,86574.7194181589,135855.08073185902,55537.19008264461,4986.295905537952,251.84946335174942,347177.0,1.0
14,3,129158.38616926149,175221.38106904307,83305.78512396695,6486.300708110602,254.75168638037414,348485.0,1.0
15,4,9567.431971778682,120645.61125197035,59504.132231404925,4639.069557446693,250.5985123407969,349775.0,1.0
16,5,19391.09124109861,123525.23398352994,11900.826446280991,4610.642063258011,250.8465845954109,351042.0,1.0
17,6,3299.7672794273512,116180.20088772028,5950.413223140496,4694.387152096535,250.21382847068577,352323.0,1.0
