index,dates,shiftFactor,population,storage,storage_perc,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.30275,187052.434134284,223.683186965077,223.683186965077,NA,99.1601299932245,segment1,59.1523657310693,157595.369475895,NA,44085.7851842424,segment1,35899.0184753579,91239.6694214877,NA,39470.6261832143,segment1,29658.0705055202,4617.35592012353,NA,4631.11003485837,segment1,5913.91902680824,4.06311417859558,NA,-0.73589130945108,segment1,-1.88997957948875
2,2,0.999,3.30275,169889.133903804,185.54251978623,185.54251978623,NA,95.807680370133,segment1,59.1523657310702,50824.647777693,NA,42250.1021157631,segment1,35899.0184753577,63471.0743801653,NA,37711.8934215952,segment1,29658.07050552,4516.87362800883,NA,4671.84310988332,segment1,5913.91902680821,2.87546065785676,NA,-0.764918652494208,segment1,-1.88997957948875
3,3,0.998,3.31541,131149.818378208,99.4551519515744,99.4551519515744,NA,92.4552307470416,segment1,59.1523657310702,27873.7235583858,NA,40414.4190472838,segment1,35899.0184753577,61487.6033057851,NA,35953.160659976,segment1,29658.07050552,5125.43577819607,NA,4712.57618490828,segment1,5913.91902680821,-0.0297180773464163,NA,-0.793945995537336,segment1,-1.88997957948875
4,4,0.997,3.32836,109958.107267403,52.3624605942291,52.3624605942291,NA,88.8483859626556,segment1,59.1523657310702,13148.9150820379,NA,38597.6210985007,segment1,35899.0184753577,29752.0661157025,NA,34434.7511371498,segment1,29658.07050552,4588.56007714089,NA,4765.74364351686,segment1,5913.91902680821,-1.84514221146739,NA,-0.845916352023943,segment1,-1.88997957948875
5,5,0.996,3.34139,106452.556537292,44.5723478606499,44.5723478606499,NA,85.2415411782696,segment1,59.1523657310702,7393.46676239251,NA,36780.8231497175,segment1,35899.0184753577,6148.76033057851,NA,32916.3416143236,segment1,29658.07050552,4750.25716192461,NA,4818.91110212545,segment1,5913.91902680821,-2.16934000394957,NA,-0.897886708510551,segment1,-1.88997957948875
6,6,0.995,3.35423,119483.386254799,73.5297472328857,73.5297472328857,NA,80.9125007766547,segment1,59.1523657310702,24413.2959515369,NA,34826.1387510476,segment1,35899.0184753577,5950.4132231405,NA,31389.9211709904,segment1,29658.07050552,5432.05301089028,NA,4872.37313638771,segment1,5913.91902680821,-1.00161041912483,NA,-0.991419025251959,segment1,-1.88997957948875
7,7,0.994,3.36712,109843.462094771,52.107693543936,52.107693543936,83.4229704554139,76.5834603750398,segment1,59.1523657310702,1505.15385990606,34086.1012853309,32871.4543523777,segment1,35899.0184753577,6148.76033057851,31596.694214876,29863.5007276572,segment1,29658.07050552,4996.31768935491,4920.21222137884,4925.83517064997,segment1,5913.91902680821,-1.85574474292321,-0.746622581195068,-1.08495134199337,segment1,-1.88997957948875
8,8,0.993,3.37991,105000.998737518,41.3466638611519,41.3466638611519,70.4896976844639,72.256398337374,segment1,59.1523657310702,6341.90427822869,27351.7485736129,31186.3659522887,segment1,35899.0184753577,6148.76033057851,28208.2644628099,28311.9325924146,segment1,29658.07050552,5035.60730490302,4963.45685773061,4973.86026973609,segment1,5913.91902680821,-2.30358191644149,-1.19971857519431,-1.18703124878397,segment1,-1.88997957948875
9,9,0.992,3.39307,96418.5493288184,22.2745540640408,22.2745540640408,62.8222746571574,67.9293362997082,segment1,59.1523657310702,2165.62766942125,27533.0313710383,29501.2775521998,segment1,35899.0184753577,5950.4132231405,25976.8595041322,26760.364457172,segment1,29658.07050552,4797.66385498072,5006.51222919408,5021.88536882221,segment1,5913.91902680821,-3.13900660372241,-1.47854765028894,-1.28911115557457,segment1,-1.88997957948875
10,10,0.991,3.40597,102342.956302518,35.4399028944843,35.4399028944843,60.6610879971376,65.258322502816,segment1,59.1523657310702,14488.272474081,28683.9925215202,29296.324564924,segment1,35899.0184753577,3689.25619834711,24571.9008264463,26187.1553994645,segment1,29658.07050552,4874.60930203439,5084.62569208288,5100.59931107124,segment1,5913.91902680821,-2.55219925688218,-1.56247165372485,-1.37204126212294,segment1,-1.88997957948875
11,11,0.99,3.41894,143152.312177872,126.127360395271,126.127360395271,60.1772135348011,62.5873087059238,segment1,59.1523657310702,105594.731096603,28751.3140060312,29091.3715776483,segment1,35899.0184753577,59504.1322314049,23828.0991735537,25613.946341757,segment1,29658.07050552,5281.24298984445,5140.95834052894,5179.31325332028,segment1,5913.91902680821,0.912690834059305,-1.58270228158652,-1.45497136867132,segment1,-1.88997957948875
12,12,0.989,3.4322,145985.884306068,132.424187346818,132.424187346818,58.1951431956004,58.3377491775871,segment1,59.1523657310702,69151.6214992893,28060.4909293329,28573.8949117047,segment1,35899.0184753577,61487.6033057851,23828.0991735537,25223.496805239,segment1,29658.07050552,4830.44606530815,5124.32340841953,5201.48207589294,segment1,5913.91902680821,1.12836842031268,-1.66390779779722,-1.65632203059323,segment1,-1.88997957948875
13,1,0.988,3.44494,108041.316206042,48.1029249023166,48.1029249023166,54.8285069914582,54.0881896492505,segment1,59.1523657310702,14668.3413528942,27427.1401055835,28056.4182457612,segment1,35899.0184753577,47603.305785124,23828.0991735537,24833.047268721,segment1,29658.07050552,5009.60366779605,5114.0272238938,5223.6508984656,segment1,5913.91902680821,-2.02240948801975,-1.80653348652383,-1.85767269251515,segment1,-1.88997957948875
14,2,0.987,3.45757,109220.905905785,50.7242353461884,50.7242353461884,51.4213555126952,49.6119798006604,segment1,59.1523657310702,32127.2108194631,27447.2819848229,27260.3597109502,segment1,35899.0184753577,25785.1239669422,23828.0991735537,24041.5817154549,segment1,29658.07050552,5162.49715277866,5152.40097671261,5211.0245475263,segment1,5913.91902680821,-1.91331953150981,-1.95841475577909,-2.06684554432998,segment1,-1.88997957948875
15,3,0.986,3.47008,109009.877681318,50.2552837362612,50.2552837362612,48.040956198329,45.1357699520703,segment1,59.1523657310702,50921.9476548261,27499.1173535329,26464.3011761392,segment1,35899.0184753577,45619.8347107438,23828.0991735537,23250.1161621888,segment1,29658.07050552,5513.1411685496,5192.19787144401,5198.39819658699,segment1,5913.91902680821,-1.93283569025084,-2.11804024931287,-2.27601839614481,segment1,-1.88997957948875
16,4,0.985,3.48281,108757.23203608,49.6938489690669,49.6938489690669,46.827097765782,42.2322207386497,segment1,59.1523657310702,17723.7585971622,28461.9371368173,25838.9497249373,segment1,35899.0184753577,11900.826446281,23757.0247933884,22141.4535658107,segment1,29658.07050552,6075.57779611862,5251.14863807512,5203.57068626929,segment1,5913.91902680821,-1.95620068102471,-2.18119056098926,-2.38693491631478,segment1,-1.88997957948875
17,5,0.984,3.49541,102427.587575381,35.6279723897353,35.6279723897353,44.2452243602683,39.3286715252291,segment1,59.1523657310702,4434.33887553155,26666.8961535607,25213.5982737354,segment1,35899.0184753577,6148.76033057851,22528.9256198347,21032.7909694325,segment1,29658.07050552,4615.22300565225,5299.81356620721,5208.74317595158,segment1,5913.91902680821,-2.5438166030724,-2.2755223056607,-2.49785143648475,segment1,-1.88997957948875
18,6,0.983,3.50787,102101.995553343,34.9044345629838,34.9044345629838,38.747371643037,40.9579014685892,segment1,59.1523657310702,10792.6699976391,24217.236154172,27106.1974292384,segment1,35899.0184753577,5950.4132231405,21371.9008264463,21598.6260119159,segment1,29658.07050552,5167.84879653677,5319.36905047983,5235.9756293537,segment1,5913.91902680821,-2.57606620905881,-2.47810406250411,-2.4143208960646,segment1,-1.88997957948875
19,7,0.982,3.52065,90865.181791491,9.93373731442449,9.93373731442449,37.3534435061173,42.5871314119493,segment1,59.1523657310702,-74.6399561822465,26687.9280272626,28998.7965847415,segment1,35899.0184753577,6148.76033057851,21950.4132231405,22164.4610543993,segment1,29658.07050552,5013.41347509095,5364.78246573601,5263.20808275583,segment1,5913.91902680821,-3.70430548242791,-2.52429833460337,-2.33079035564445,segment1,-1.88997957948875
