index,dates,shiftFactor,population,storage_asis,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.31186,51.0339644857953,36061.3383853437,NA,28443.7751508328,segment1,32814.779121123,51.0339644857953,NA,23.278453897305,segment1,52.2920602158343,47603.305785124,NA,24736.1755711136,segment1,31129.4051632088,4411.83858161192,NA,4943.47438513247,segment1,5927.57772882498,-1.90042966627135,NA,-3.2039104745309,segment1,-2.02627124819198
2,2,1,3.31186,55.5571917692047,61606.4255116643,NA,31211.7553726801,segment1,32814.7791211229,55.5571917692047,NA,30.6714887851284,segment1,52.2920602158346,55537.1900826446,NA,27172.6805130852,segment1,31129.4051632086,4033.78315148561,NA,4947.07521625573,segment1,5927.57772882501,-1.71218844944588,NA,-2.8776174646392,segment1,-2.02627124819198
3,3,1,3.3246,48.7361443782072,9659.3188163916,NA,33979.7355945274,segment1,32814.7791211229,48.7361443782072,NA,38.0645236729518,segment1,52.2920602158346,7933.88429752066,NA,29609.1854550569,segment1,31129.4051632086,4794.9058448198,NA,4950.67604737899,segment1,5927.57772882501,-1.9960570637017,NA,-2.55132445474751,segment1,-2.02627124819198
4,4,1,3.33809,49.0807975478454,19767.2627100333,NA,35903.2202503484,segment1,32814.7791211229,49.0807975478454,NA,43.9959166626988,segment1,52.2920602158346,13884.2975206612,NA,31393.9415706712,segment1,31129.4051632086,5727.87126303494,NA,4957.53084740554,segment1,5927.57772882501,-1.98171378003045,NA,-2.28862267042208,segment1,-2.02627124819198
5,5,1,3.35143,81.3590257023032,73544.4264200974,NA,37826.7049061694,segment1,32814.7791211229,81.3590257023032,NA,49.9273096524459,segment1,52.2920602158346,53553.7190082645,NA,33178.6976862855,segment1,31129.4051632086,5465.50474232692,NA,4964.38564743209,segment1,5927.57772882501,-0.698097728632291,NA,-2.02592088609665,segment1,-2.02627124819198
6,6,1,3.36445,84.6749501925572,19158.3169880105,NA,39199.0991308929,segment1,32814.7791211229,84.6749501925572,NA,54.6870557124765,segment1,52.2920602158346,11900.826446281,NA,34408.7024296733,segment1,31129.4051632086,5765.32452111527,NA,4970.68928688568,segment1,5927.57772882501,-0.569551379509733,NA,-1.81706099394589,segment1,-2.02627124819198
7,7,1,3.37745,51.3787104314425,-2983.95124412995,44656.718638533,40571.4933556164,segment1,32814.7791211229,51.3787104314425,68.0755440358682,59.4468017725071,segment1,52.2920602158346,6148.76033057851,38859.5041322314,35638.7071730611,segment1,31129.4051632086,5850.59631779314,4968.94143051028,4976.99292633928,segment1,5927.57772882501,-1.88608252158053,-1.24135760060599,-1.60820110179513,segment1,-2.02627124819198
8,8,1,3.39041,81.8969656481261,171261.725431788,42203.8488875879,41947.4914860416,segment1,32814.7791211229,81.8969656481261,67.8888689187493,63.8399896130484,segment1,52.2920602158346,152727.272727273,37289.2561983471,36922.452380585,segment1,31129.4051632086,4801.23785700756,4998.59649194438,4981.95051104977,segment1,5927.57772882501,-0.677243750718759,-1.24912637917841,-1.41778558105686,segment1,-2.02627124819198
9,9,1,3.40338,79.759710773663,9643.23402208991,42043.728429899,43323.4896164668,segment1,32814.7791211229,79.759710773663,67.8508389621437,68.2331774535898,segment1,52.2920602158346,5950.4132231405,37041.3223140496,38206.1975881089,segment1,31129.4051632086,4654.58549245783,5019.51959632197,4986.90809576027,segment1,5927.57772882501,-0.760097359739063,-1.25070905563013,-1.2273700603186,segment1,-2.02627124819198
10,10,1,3.41654,52.9870496325877,478.301726028339,43539.9440586643,42706.6440793227,segment1,32814.7791211229,52.9870496325877,67.8830042031201,68.37902558013,segment1,52.2920602158346,7933.88429752066,38528.9256198347,38356.0975464043,segment1,31129.4051632086,4592.11494199156,4996.54408039023,5007.64920428418,segment1,5927.57772882501,-1.81914895637988,-1.24937044854243,-1.21516831670952,segment1,-2.02627124819198
11,11,1,3.42936,49.0283268791871,44727.6938167301,43043.2297048506,42089.7985421787,segment1,32814.7791211229,49.0283268791871,67.6949814297321,68.5248737066701,segment1,52.2920602158346,41652.8925619835,38198.347107438,38505.9975046997,segment1,31129.4051632086,4856.22649377696,4929.49284543725,5028.39031280809,segment1,5927.57772882501,-1.98389742942439,-1.25681272553308,-1.20296657310043,segment1,-2.02627124819198
12,12,1,3.44215,132.165951270126,103371.181318121,41691.8070757539,39125.3158391349,segment1,32814.7791211229,132.165951270126,65.9066909450808,64.1685923827781,segment1,52.2920602158346,61487.6033057851,37454.5454545455,35780.3045890925,segment1,31129.4051632086,4471.64703641361,5041.99233930158,5076.91998649808,segment1,5927.57772882501,1.11952337277799,-1.32797165003273,-1.39491376269754,segment1,-2.02627124819198
13,1,1,3.45488,49.5294439245434,15232.0379058003,41367.6659654354,36160.833136091,segment1,32814.7791211229,49.5294439245434,63.6336135464585,59.8123110588861,segment1,52.2920602158346,47603.305785124,37206.6115702479,33054.6116734853,segment1,31129.4051632086,4815.16042618843,5183.93922456758,5125.44966018807,segment1,5927.57772882501,-1.96304265550316,-1.41968833077132,-1.58686095229465,segment1,-2.02627124819198
14,2,1,3.46819,52.581509519601,23566.851968525,34727.2895690814,32965.3517569745,segment1,32814.7791211229,52.581509519601,60.1460845809922,55.2247352374914,segment1,52.2920602158346,17851.2396694215,31099.173553719,29846.4011026466,segment1,31129.4051632086,4342.18278132748,5197.5040498223,5171.18161398215,segment1,5927.57772882501,-1.83602614595205,-1.56529177689043,-1.79125578674178,segment1,-2.02627124819198
15,3,1,3.48113,50.7991076692775,43856.0013749978,27434.9389849741,29769.8703778579,segment1,32814.7791211229,50.7991076692775,53.9628846001605,50.6371594160967,segment1,52.2920602158346,39669.4214876033,24991.7355371901,26638.1905318079,segment1,31129.4051632086,4988.66072004015,5225.64343915832,5216.91356777623,segment1,5927.57772882501,-1.91020360203689,-1.82741072981156,-1.9956506211889,segment1,-2.02627124819198
