index,dates,shiftFactor,population,storage_asis,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.30372,175.253422190302,113770.931168624,NA,46789.2708350484,segment1,35642.3067802062,175.253422190302,NA,97.9932084539623,segment1,51.5831224355111,69421.4876033058,NA,42260.8333782135,segment1,29439.5870224321,4404.49357968211,NA,5458.8800318847,segment1,5933.79741094818,2.54877654594199,NA,-0.844382890408954,segment1,-2.11380917422433
2,2,0.998833333333333,3.30372,168.065909326108,60578.617995525,NA,44017.3545001988,segment1,35642.3067802061,168.065909326108,NA,94.5122092205253,segment1,51.583122435511,57520.6611570248,NA,39503.081455297,segment1,29439.5870224324,6292.33762738751,NA,5419.31566687552,segment1,5933.79741094817,2.31457880025928,NA,-0.865349105279176,segment1,-2.11380917422432
3,3,0.997666666666667,3.31632,148.441333760763,58408.1047697748,NA,41245.4381653492,segment1,35642.3067802061,148.441333760763,NA,91.0312099870883,segment1,51.583122435511,61487.6033057851,NA,36745.3295323805,segment1,29439.5870224324,5751.56046839552,NA,5379.75130186634,segment1,5933.79741094817,1.6694579729961,NA,-0.886315320149398,segment1,-2.11380917422432
4,4,0.9965,3.32942,73.4637447539558,30399.415056505,NA,38835.1791733116,segment1,35642.3067802061,73.4637447539558,NA,87.8254778830736,segment1,51.583122435511,59504.1322314049,NA,34383.492768991,segment1,29439.5870224324,4635.19787816348,NA,5347.69372877412,segment1,5933.79741094817,-1.00416909551342,NA,-0.916564483530197,segment1,-2.11380917422432
5,5,0.995333333333333,3.34268,64.124207757336,7266.51224220944,NA,36424.9201812741,segment1,35642.3067802061,64.124207757336,NA,84.6197457790589,segment1,51.583122435511,6148.76033057851,NA,32021.6560056015,segment1,29439.5870224324,5320.54356010984,NA,5315.6361556819,segment1,5933.79741094817,-1.36622902388001,NA,-0.946813646910996,segment1,-2.11380917422432
6,6,0.994166666666667,3.35575,69.3459164368095,15673.2175373177,NA,34295.6109766695,segment1,35642.3067802061,69.3459164368095,NA,81.4783161814725,segment1,51.583122435511,5950.4132231405,NA,29983.5241821199,segment1,29439.5870224324,7373.03540841406,NA,5279.99672320416,segment1,5933.79741094817,-1.16380234350754,NA,-0.994665603665724,segment1,-2.11380917422432
7,7,0.993,3.36833,49.2915424573937,2215.37886415919,26916.3086666624,32166.3017720649,segment1,35642.3067802061,49.2915424573937,74.166299391825,78.3368865838861,segment1,51.583122435511,6148.76033057851,24595.041322314,27945.3923586383,segment1,29439.5870224324,5091.08682431782,5283.83791387734,5244.35729072642,segment1,5933.79741094817,-1.97294329919293,-1.0745128904963,-1.04251756042045,segment1,-2.11380917422432
8,8,0.991833333333333,3.38118,37.2939564686043,6349.55621763013,28416.6367830525,30339.275529967,segment1,35642.3067802061,37.2939564686043,72.1890484997158,75.4530577665097,segment1,51.583122435511,6148.76033057851,24099.173553719,26067.9886961218,segment1,29439.5870224324,5599.70958200686,5207.22613078269,5203.93023765577,segment1,5933.79741094817,-2.47224170804844,-1.15972649076058,-1.09004474280293,segment1,-2.11380917422432
9,9,0.990666666666667,3.39428,13.6231473919308,-109.77378875485,31039.521237009,28512.2492878692,segment1,35642.3067802061,13.6231473919308,73.5017111669977,72.5692289491332,segment1,51.583122435511,5950.4132231405,25338.8429752066,24190.5850336053,segment1,29439.5870224324,4591.67707260769,5109.98006152561,5163.50318458511,segment1,5933.79741094817,-3.52586238968516,-1.12508309483376,-1.13757192518541,segment1,-2.11380917422432
10,10,0.9895,3.4076,49.1210018885606,36344.9937985952,27876.269276398,28174.6443680533,segment1,35642.3067802061,49.1210018885606,70.6963749200808,71.6235516898832,segment1,51.583122435511,15867.7685950413,24016.5289256198,23553.801558581,segment1,29439.5870224324,4503.19068007048,5122.14166189073,5142.89388126049,segment1,5933.79741094817,-1.98004061316448,-1.22732400989413,-1.16295117382264,segment1,-2.11380917422432
