index,dates,shiftFactor,population,storage_asis,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.31037,51.6733874073279,15259.4639056889,NA,27407.2427719571,segment1,34641.906118751,51.6733874073279,NA,30.91917420077,segment1,63.2287204520695,25785.1239669422,NA,26107.6749454068,segment1,28866.7831987243,5140.4056054492,NA,5590.0058472394,segment1,5895.18882156446,-1.87381907580712,NA,-3.15239165832123,segment1,-1.4876222201263
2,2,0.998666666666667,3.31037,47.0319358946494,51316.2564699668,NA,27493.8329410268,segment1,34641.9061187508,47.0319358946494,NA,35.4736057632796,segment1,63.2287204520693,47603.305785124,NA,25588.6975004319,segment1,28866.7831987245,5801.60386554824,NA,5533.18562988798,segment1,5895.18882156445,-2.06698037985834,NA,-2.89239881291176,segment1,-1.4876222201263
3,3,0.997333333333333,3.32338,44.6919068245335,45594.4647873688,NA,27580.4231100966,segment1,34641.9061187508,44.6919068245335,NA,40.0280373257892,segment1,63.2287204520693,39669.4214876033,NA,25069.720055457,segment1,28866.7831987245,6978.05638131768,NA,5476.36541253656,segment1,5895.18882156445,-2.16436436964389,NA,-2.63240596750229,segment1,-1.4876222201263
4,4,0.996,3.33676,50.6953377539099,22016.27710877,NA,27634.0309512081,segment1,34641.9061187508,50.6953377539099,NA,43.5476371903367,segment1,63.2287204520693,13884.2975206612,NA,24659.2279739151,segment1,28866.7831987245,5430.43566988941,NA,5443.24859318197,segment1,5895.18882156445,-1.91452215025811,NA,-2.42883634084061,segment1,-1.4876222201263
5,5,0.994666666666667,3.34948,88.0166164370375,86765.5595774769,NA,27687.6387923197,segment1,34641.9061187508,88.0166164370375,NA,47.0672370548841,segment1,63.2287204520693,65454.5454545454,NA,24248.7358923731,segment1,28866.7831987245,4516.43871552412,NA,5410.13177382737,segment1,5895.18882156445,-0.444525151368623,NA,-2.22526671417893,segment1,-1.4876222201263
6,6,0.993333333333333,3.36226,63.7789991630941,1.20618981943558,NA,27935.1101470111,segment1,34641.9061187508,63.7789991630941,NA,49.826901021256,segment1,63.2287204520693,5950.4132231405,NA,24015.0175676742,segment1,28866.7831987245,4957.72073995342,NA,5378.44160051793,segment1,5895.18882156445,-1.3796115072887,NA,-2.06824417091741,segment1,-1.4876222201263
7,7,0.992,3.37522,70.6171168156045,14616.4785230195,27987.0013095412,28182.5815017024,segment1,34641.9061187508,70.6171168156045,56.6722575377485,52.5865649876279,segment1,63.2287204520693,6148.76033057851,23173.5537190083,23781.2992429753,segment1,28866.7831987245,5390.56524881126,5363.93029793299,5346.75142720849,segment1,5895.18882156445,-1.11452252179345,-1.67780886680822,-1.91122162765589,segment1,-1.4876222201263
8,8,0.990666666666667,3.38828,45.294938529322,-627.305633822109,30409.5179331758,28388.997015079,segment1,34641.9061187508,45.294938529322,57.1587263787719,55.2988579369449,segment1,63.2287204520693,6148.76033057851,24826.4462809917,23559.6953199631,segment1,28866.7831987245,4618.91426442655,5364.16067372352,5299.82368883279,segment1,5895.18882156445,-2.13926825689495,-1.65756517882304,-1.76081912416379,segment1,-1.4876222201263
9,9,0.989333333333333,3.40108,68.2887146287827,21014.6129351496,28912.4686427682,28595.4125284556,segment1,34641.9061187508,68.2887146287827,57.5113956933315,58.0111508862619,segment1,63.2287204520693,5950.4132231405,23504.132231405,23338.0913969509,segment1,28866.7831987245,4717.00046725179,5249.63521981149,5252.8959504571,segment1,5895.18882156445,-1.20478621787115,-1.64288829067435,-1.61041662067169,segment1,-1.4876222201263
10,10,0.988,3.41409,47.0704059674532,22943.5477331923,29406.8834243844,27882.4598038187,segment1,34641.9061187508,47.0704059674532,58.3033449135901,58.3269103050186,segment1,63.2287204520693,25785.1239669422,23917.3553719008,22987.6217049445,segment1,28866.7831987245,6706.6626638484,5133.15090336724,5260.29864235582,segment1,5895.18882156445,-2.06537938727882,-1.61037460815914,-1.58564003677512,segment1,-1.4876222201263
11,11,0.986666666666667,3.4268,50.1572483571814,8037.3296685755,28636.2784291294,27169.5070791818,segment1,34641.9061187508,50.1572483571814,58.6643364954156,58.6426697237754,segment1,63.2287204520693,1983.47107438016,23338.8429752066,22637.1520129381,segment1,28866.7831987245,4664.77951881763,5134.98924210135,5267.70133425455,segment1,5895.18882156445,-1.936915586726,-1.59503766543672,-1.56086345287856,segment1,-1.4876222201263
12,12,0.985333333333333,3.43991,48.3731764095068,20167.5027430085,25930.8081468484,27726.9832650386,segment1,34641.9061187508,48.3731764095068,58.4396029153063,57.1945637168007,segment1,63.2287204520693,15867.7685950413,20859.5041322314,23106.9647647945,segment1,28866.7831987245,5102.56652442071,5172.43412566625,5259.04860529961,segment1,5895.18882156445,-2.01116254653857,-1.60356151863934,-1.65717152830553,segment1,-1.4876222201263
13,1,0.984,3.45257,60.4279999364865,72736.7073182499,28347.4140364339,28284.4594508955,segment1,34641.9061187508,60.4279999364865,58.7117033979298,55.746457709826,segment1,63.2287204520693,61487.6033057851,23082.6446280992,23576.7775166508,segment1,28866.7831987245,5824.43342532407,5142.32419115419,5250.39587634466,segment1,5895.18882156445,-1.509517576549,-1.59301317119099,-1.75347960373251,segment1,-1.4876222201263
14,2,0.982666666666667,3.46541,49.9525755500533,51979.4120246354,30917.365534615,29412.1294279136,segment1,34641.9061187508,49.9525755500533,59.8061978359125,55.8937748631531,segment1,63.2287204520693,51570.2479338843,25305.7851239669,24435.1703122597,segment1,28866.7831987245,5123.10506464625,5119.05791355588,5172.6045407343,segment1,5895.18882156445,-1.94543336747208,-1.54878789482108,-1.76421185821639,segment1,-1.4876222201263
15,3,0.981333333333333,3.47911,50.2353307185599,9002.12626291919,30472.4880812234,30539.7994049316,segment1,34641.9061187508,50.2353307185599,59.8786238337787,56.0410920164802,segment1,63.2287204520693,3966.94214876033,25305.7851239669,25293.5631078686,segment1,28866.7831987245,4907.94428833091,5134.11125821673,5094.81320512393,segment1,5895.18882156445,-1.93366606646151,-1.54531650903142,-1.77494411270028,segment1,-1.4876222201263
