index,dates,shiftFactor,population,storage,storage_perc,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.30712,108908.094108689,50.0290980193096,50.0290980193096,NA,110.677227036248,segment1,72.804713564315,36367.2465040677,NA,58308.5231316165,segment1,38811.9259657971,47603.305785124,NA,50564.3848703339,segment1,32938.3517404509,5169.93661025451,NA,5154.68377541819,segment1,6052.09502495354,-1.94224876457142,NA,-0.198667678597363,segment1,-1.2866327765825
2,2,0.999833333333333,3.30712,167261.411336515,179.703136303367,179.703136303367,NA,106.117416945411,segment1,72.8047135643149,124550.592129781,NA,54714.8877621668,segment1,38811.9259657971,61487.6033057851,NA,47682.3887727544,segment1,32938.3517404509,4709.67159617008,NA,5121.06543041462,segment1,6052.09502495353,2.69005724522088,NA,-0.304256650198423,segment1,-1.28663277658249
3,3,0.999666666666667,3.31929,212925.831861526,281.179626358946,281.179626358946,NA,101.557606854575,segment1,72.8047135643149,168028.83824724,NA,51121.2523927171,segment1,38811.9259657971,117024.79338843,NA,44800.3926751749,segment1,32938.3517404509,5339.62433380039,NA,5087.44708541106,segment1,6052.09502495353,5.74892588501217,NA,-0.409845621799482,segment1,-1.28663277658249
4,4,0.9995,3.33255,158938.593855867,161.207986346371,161.207986346371,NA,97.1877130055883,segment1,72.8047135643149,10360.4405186839,NA,47989.7565236798,segment1,38811.9259657971,59504.1322314049,NA,42175.5752087086,segment1,32938.3517404509,4843.54629293802,NA,5066.13855191348,segment1,6052.09502495353,2.08913754517255,NA,-0.519210517958387,segment1,-1.28663277658249
5,5,0.999333333333333,3.34575,121304.802027093,77.5773378379855,77.5773378379855,NA,92.8178191566016,segment1,72.8047135643149,20681.9110115512,NA,44858.2606546425,segment1,38811.9259657971,53553.7190082645,NA,39550.7577422423,segment1,32938.3517404509,4761.98383206003,NA,5044.8300184159,segment1,6052.09502495353,-0.84470003212499,NA,-0.628575414117292,segment1,-1.28663277658249
6,6,0.999166666666667,3.35898,112641.634378992,58.3258541755385,58.3258541755385,NA,88.7035660905123,segment1,72.8047135643149,2035.41584514563,NA,42047.2522209871,segment1,38811.9259657971,5950.4132231405,NA,37245.2603537868,segment1,32938.3517404509,4748.17027010628,NA,5025.18448315897,segment1,6052.09502495353,-1.59696620928585,NA,-0.738506643764808,segment1,-1.28663277658249
7,7,0.999,3.37157,112396.655263517,57.7814561411485,57.7814561411485,83.7512500545887,84.5893130244231,segment1,72.8047135643149,10992.3654655472,37542.2093086746,39236.2437873317,segment1,38811.9259657971,6148.76033057851,33200,34939.7629653313,segment1,32938.3517404509,5088.58425044415,4994.15914874533,5005.53894790205,segment1,6052.09502495353,-1.61962218963131,-0.832958126007479,-0.848437873412324,segment1,-1.28663277658249
8,8,0.998833333333333,3.385,97085.560569345,23.756801265211,23.756801265211,84.630792318197,79.8067820253317,segment1,72.8047135643149,-2879.6896681265,38638.0105168619,36135.7336490535,segment1,38811.9259657971,6148.76033057851,33282.6446280992,32583.4609291668,segment1,32938.3517404509,6282.64469546685,4959.57187013907,4985.69007596553,segment1,6052.09502495353,-3.07293972173679,-0.805520239183479,-0.984147574594388,segment1,-1.28663277658249
9,9,0.998666666666667,3.39809,90446.4586113938,9.00324135865295,9.00324135865295,78.7832915953797,75.0242510262404,segment1,72.8047135643149,3990.23021536961,33488.1606643585,33035.2235107754,segment1,38811.9259657971,5950.4132231405,31216.5289256198,30227.1588930024,segment1,32938.3517404509,4678.91895018022,4903.00706400644,4965.84120402902,segment1,6052.09502495353,-3.749310123453,-0.988357037671877,-1.11985727577645,segment1,-1.28663277658249
10,10,0.9985,3.41058,98822.5728752586,27.6168286116858,27.6168286116858,67.3234487670215,68.0780223068171,segment1,72.8047135643149,17097.2078875996,28112.6634253059,30427.3999543592,segment1,38811.9259657971,3689.25619834711,28406.6115702479,27891.8054324492,segment1,32938.3517404509,5031.83742538764,4862.98112781917,5025.01265979453,segment1,6052.09502495353,-2.90089016687213,-1.37078221588232,-1.3613290786762,segment1,-1.28663277658249
