index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor,inflow,deficit
0,1,14864.142021633785,109637.48946033734,25785.12396694216,4755.618594354274,249.62520664573543,330815.0,1.0,0.0,0.0
1,2,129571.66105937833,170385.56226301054,63471.07438016526,5352.513876540069,254.4104870008474,330815.0,0.9993333333333332,0.0,0.0
2,3,60724.94418402341,161133.62046990902,65454.54545454543,4522.3405225797915,253.74948721381463,332095.0,0.9986666666666668,0.0,0.0
3,4,82479.43723122298,169080.67732071385,69421.48760330575,5110.89277711254,254.31841863548397,333357.0,0.998,0.0,0.0
4,5,198.0910715794593,123238.36795162086,41652.89256198347,4387.50787868898,250.82187180837533,334619.0,0.9973333333333332,0.0,0.0
5,6,199.25748734972163,112685.67350474789,5950.413223140496,4801.538711082196,249.9071065851057,335838.0,0.9966666666666668,0.0,0.0
6,7,-2968.44558864162,98678.19771056158,6148.760330578512,4890.269874966183,248.58480959890667,337143.0,0.996,0.0,0.0
7,8,8248.803471418787,96207.4923063116,6148.760330578512,4570.748545090233,248.3400883821624,338444.0,0.9953333333333332,0.0,0.0
8,9,35930.442083492315,121335.02120005856,5950.413223140496,4852.4999666048525,250.65790327360943,339747.0,0.9946666666666668,0.0,0.0
9,10,40723.97896761904,109702.8853940733,47603.305785123965,4752.808988480434,249.63125454490643,341054.0,0.9940000000000001,0.0,0.0
10,11,1236.796498290377,102458.30556884911,3570.2479338842977,4911.12838963025,248.95922598740586,342390.0,0.9933333333333332,0.0,0.0
11,12,18390.66229490055,106991.41389874298,7933.884297520661,5923.669667486031,249.3804942105561,343686.0,0.9926666666666668,0.0,0.0
12,1,5965.581852288679,104646.70208629838,3689.256198347107,4621.0374663861685,249.16365227839626,344986.0,0.992,0.0,0.0
13,2,75216.22001298965,119107.97424844814,55537.19008264461,5217.757768195461,250.46604878087945,346269.0,0.9913333333333332,0.0,0.0
14,3,29304.60413227465,109721.03815257347,33719.00826446282,4972.531963686563,249.63293333511268,347554.0,0.9906666666666668,0.0,0.0
15,4,4918.309157559008,106403.63949973736,3570.2479338842977,4665.459876510839,249.32613608616828,348870.0,0.99,0.0,0.0
16,5,-3695.17942613456,88812.26482742839,6148.760330578512,7747.4349155958935,247.5750456607296,350186.0,0.9893333333333332,0.0,0.0
17,6,5.148234833649809,78174.18659579978,5950.413223140496,4692.813243321766,246.3789173739324,351479.0,0.9886666666666668,0.0,0.0
18,7,-2748.671669771682,64176.99369183329,6148.760330578512,5099.76090361628,244.59714157330623,352747.0,0.988,0.0,0.0
19,8,10625.553141127892,64062.07446871699,6148.760330578512,4591.712033665669,244.58104418948272,354020.0,0.9873333333333332,0.0,0.0
20,9,64581.091806640725,117288.11915545465,5950.413223140496,5404.6338967625925,250.30927284247542,355328.0,0.9866666666666668,0.0,0.0
21,10,16941.320257265143,109033.56283870146,19834.710743801654,5361.165830216626,249.5693547432444,356573.0,0.986,0.0,0.0
22,11,42875.96515452135,109458.00455180762,37685.950413223145,4765.573028192111,249.60860765299248,357863.0,0.9853333333333334,0.0,0.0
23,12,69195.46371657435,111820.51798077794,61487.603305785095,5345.346981819102,249.827095901302,359158.0,0.9846666666666668,0.0,0.0
24,1,36776.64780864119,107669.23906851438,35702.47933884298,5225.447382061808,249.44318034481773,360450.0,0.9840000000000001,0.0,0.0
25,2,10588.263161203642,109717.87699978668,3966.9421487603295,4572.683081170993,249.63264098768025,361711.0,0.9833333333333334,0.0,0.0
26,3,34299.58013292565,108416.16815884947,29752.06611570249,5849.222858160425,249.51225729759082,363024.0,0.9826666666666668,0.0,0.0
27,4,80328.87408991979,124541.28859397881,59504.132231404925,4699.621423385773,250.9341151442091,364370.0,0.982,0.0,0.0
28,5,4210.196663879492,116967.62229624957,6148.760330578512,5635.102631030218,250.2816628442669,365664.0,0.9813333333333334,0.0,0.0
29,6,27966.357096950054,122004.61990790664,17851.239669421488,5078.119815871504,250.71558751791062,366985.0,0.9806666666666668,0.0,0.0
30,7,1914.7172963136904,112016.91372951436,6148.760330578512,5753.663144127469,249.845258830067,368249.0,0.98,0.0,0.0
31,8,5769.644511452449,105597.22044964027,6148.760330578512,6040.577460748014,249.2515574262129,369543.0,0.9793333333333334,0.0,0.0
32,9,45551.83362057455,122581.00003791519,23801.652892561982,4766.401139737647,250.76524121622288,370905.0,0.9786666666666668,0.0,0.0
33,10,3218.267892232698,108577.44669464954,11900.826446280991,5320.994789217368,249.5271725418154,372151.0,0.978,0.0,0.0
34,11,42425.596229934,107637.35798193276,37685.950413223145,5679.734529427657,249.44023194136062,373438.0,0.9773333333333334,0.0,0.0
35,12,37565.45540245306,107743.73006354595,31735.53719008265,5723.54613075725,249.45006936683117,374744.0,0.9766666666666668,0.0,0.0
36,1,39077.288915891804,107670.92899796502,33719.00826446282,5431.0817170099635,249.44333663164383,376028.0,0.976,0.0,0.0
37,2,122033.47934002426,165127.4993975935,59504.132231404925,5072.776708991108,254.03949547714626,377312.0,0.9753333333333334,0.0,0.0
38,3,24412.78460379213,122467.411893346,61487.603305785095,5585.268802254764,250.75545588330002,378618.0,0.9746666666666668,0.0,0.0
39,4,8652.182866184701,107597.32728746602,17851.23966942149,5671.027802643164,249.43652985179563,379918.0,0.9740000000000001,0.0,0.0
40,5,5492.069155997669,101908.5443426393,6148.760330578512,5032.091770245865,248.9047726171394,381206.0,0.9733333333333334,0.0,0.0
41,6,1745.2430622625711,92770.32498439917,5950.413223140496,4933.049197362207,247.99963995487317,382498.0,0.9726666666666668,0.0,0.0
42,7,34760.07719549343,116051.86836062699,6148.760330578512,5329.773488687072,250.20277294629798,383727.0,0.972,0.0,0.0
43,8,10064.008686434056,114424.72234519866,6148.760330578512,5542.394371283871,250.06259841016532,385047.0,0.9713333333333334,0.0,0.0
44,9,75344.03212453863,125271.01745707345,59504.13223140496,4993.604781258933,250.99652892715562,386340.0,0.9706666666666668,0.0,0.0
45,10,15472.307952361656,107240.76907938044,27768.595041322318,5733.961288732322,249.40355489497642,387651.0,0.97,0.0,0.0
46,11,28767.387063389437,109211.271511469,21818.181818181823,4978.702813119043,249.58578946744373,388918.0,0.9693333333333334,0.0,0.0
47,12,5934.1362004755665,108262.52536646859,1983.4710743801647,4899.411271095807,249.4980482166345,390265.0,0.9686666666666668,0.0,0.0
48,1,73567.51457294705,114967.63729123776,61487.603305785095,5374.799342393003,250.10936916706046,391532.0,0.968,0.0,0.0
49,2,50914.19298353487,109249.82972990887,51570.247933884275,5061.752610979555,249.58935538055198,392852.0,0.9673333333333334,0.0,0.0
50,3,5078.689569928591,104548.2407071591,3689.256198347107,6091.022394331252,249.1545464447572,394144.0,0.9666666666666668,0.0,0.0
51,4,15872.057403014716,109558.15990622703,5950.413223140496,4911.724980806255,249.61787014762112,395467.0,0.966,0.0,0.0
52,5,37452.70002538841,116536.02262554054,17851.239669421488,12623.597636653438,250.24448161832703,396751.0,0.9653333333333334,0.0,0.0
53,6,13.983918052844093,105171.2934992386,5950.413223140496,5428.299821214297,249.21216715982968,398035.0,0.9646666666666668,0.0,0.0
54,7,1547.5363544946201,94745.62671225332,6148.760330578512,5824.4428109014025,248.19529186928025,399319.0,0.9640000000000001,0.0,0.0
55,8,6319.077987178946,88252.34638759113,6148.760330578512,6663.597981262611,247.51486526091907,400598.0,0.9633333333333334,0.0,0.0
56,9,-77.25342696030494,76730.77873838137,5950.413223140496,5493.900999108946,246.20912466043774,401878.0,0.9626666666666668,0.0,0.0
57,10,24970.535612624302,92934.66972766307,3689.256198347107,5077.388424995521,248.01591815844523,403143.0,0.9620000000000001,0.0,0.0
58,11,9279.168924720418,93662.22580530061,3570.2479338842977,4981.364913198579,248.08798195377383,404469.0,0.9613333333333334,0.0,0.0
59,12,51023.56268107915,107296.47306304787,31735.53719008265,5653.778233249229,249.40870647027168,405743.0,0.9606666666666668,0.0,0.0
60,1,115017.87083002865,155331.03912911165,61487.603305785095,5495.7014581800595,253.32560078377614,407065.0,0.96,0.0,0.0
