index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,88184.60225342635,147190.22523735833,61487.603305785095,4820.8637102832145,252.72003693388325,331556.0,1.0
1,2,31958.877863006437,118582.65877640515,55537.19008264461,5029.254241315225,250.4207941743974,331556.0,0.9998333333333334
2,3,4073.464701018447,109759.40019601193,7933.884297520661,4962.838983890976,249.63648110570716,332819.0,0.9996666666666668
3,4,20032.039957220662,109187.84281408011,15867.768595041323,4735.828744111102,249.58362275169517,334133.0,0.9995
4,5,20192.051932267437,111444.21490579736,6148.760330578512,11786.919509971696,249.79229491406616,335426.0,0.9993333333333332
5,6,14233.034742343332,114959.20712179903,5950.413223140496,4767.629303201177,250.10864292916943,336770.0,0.9991666666666666
6,7,1976.9822699783385,104571.87062390924,6148.760330578512,6215.558437289615,249.15673176952828,338066.0,0.9990000000000001
7,8,-841.8478074046196,91767.96259523393,6148.760330578512,5813.299890692188,247.8927259883097,339381.0,0.9988333333333334
8,9,-1191.2191502988155,79809.58535211258,5950.413223140496,4816.74486968202,246.5712945950021,340671.0,0.9986666666666668
9,10,17000.57609840425,88295.61697635619,3689.256198347107,4825.288275813544,247.5195160120761,341931.0,0.9985
10,11,33528.312775749764,109437.06629352756,7933.884297520661,4452.979161057729,249.60667125622192,343218.0,0.9983333333333332
11,12,9895.373394323731,106936.48251765604,5950.413223140496,6445.543947054732,249.3754140865307,344555.0,0.9981666666666666
12,1,43616.848800363776,110287.49665079133,35702.47933884298,4563.355328385588,249.68532013787032,345830.0,0.998
13,2,74130.28688625048,122603.76653263744,55537.19008264461,6276.826921759992,250.76720249247398,347110.0,0.9978333333333332
14,3,32729.389107468876,108275.93164263012,41652.89256198347,5404.331435492783,249.49928804611397,348422.0,0.9976666666666668
15,4,59623.350574591976,109353.286900657,53553.719008264445,4992.276308300779,249.5989232313564,349757.0,0.9975
16,5,526.2789445051949,98815.74228424454,6148.760330578512,4915.06323033916,248.59843326904164,351088.0,0.9973333333333332
17,6,31217.060708767232,119694.71935045901,5950.413223140496,4387.670419412229,250.5165953954565,352409.0,0.9971666666666666
18,7,8287.959049411087,116399.52160338471,6148.760330578512,5434.396465906895,250.23272239863758,353690.0,0.997
19,8,-1479.0769517443853,103475.15597648399,6148.760330578512,5296.528344577826,249.0553062033186,354993.0,0.9968333333333332
20,9,11140.786490291162,103884.56344632374,5950.413223140496,4780.965797310921,249.0931687271177,356337.0,0.9966666666666668
21,10,14689.115556695337,109304.33393926882,3966.9421487603295,5302.4029149899125,249.59439599919256,357679.0,0.9965
22,11,14686.456279017131,109114.58849921127,9917.355371900827,4958.846347173853,249.5768480994369,358964.0,0.9963333333333332
