index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor,inflow,deficit
0,1,19493.921107493148,108168.37581315912,31735.53719008265,4904.0981042513795,249.48934114613513,331165.0,1.0,0.0,0.0
1,2,50723.33750706318,108821.74457084117,45619.8347107438,4450.134038637449,249.54976552028492,331165.0,1.0,0.0,0.0
2,3,163652.4133899832,182436.04970795455,85289.25619834714,4748.852054522881,255.25013896325115,332444.0,1.0,0.0,0.0
3,4,15746.370217975982,133608.12474480164,59504.132231404925,5070.162949724239,251.66838864894848,333785.0,1.0,0.0,0.0
4,5,15187.00935389904,124242.7915375435,17851.239669421488,6701.1028917357,250.90840037366848,335081.0,1.0,0.0,0.0
5,6,294.46092192410487,110793.79189028268,5950.413223140496,7793.04734604443,249.73214296590052,336382.0,1.0,0.0,0.0
6,7,46037.75188717241,122652.52611155887,29752.06611570248,4426.9515501937785,250.77140300754294,337649.0,1.0,0.0,0.0
7,8,-2937.814955225457,107821.77109617805,6148.760330578512,5744.179729576827,249.45728670083957,338963.0,1.0,0.0,0.0
8,9,5847.087870810045,103263.81471632408,5950.413223140496,4454.6310275235255,249.03576109463833,340292.0,1.0,0.0,0.0
9,10,49.84944070764828,94840.97342860396,3689.256198347107,4783.4345300806735,248.2047358784275,341623.0,1.0,0.0,0.0
10,11,42603.823165176895,108640.11453553976,23801.652892561993,5003.029165679095,249.53296814348838,342877.0,1.0,0.0,0.0
11,12,21969.86192526752,110165.1751668435,15867.768595041323,4577.032698922394,249.67400769137555,344166.0,1.0,0.0,0.0
12,1,57841.8855636953,109120.49938507008,53553.719008264445,5332.842337204384,249.577394745683,345468.0,1.0,0.0,0.0
13,2,166117.74475287614,188986.59942913766,81322.3140495868,4929.330659221962,255.69424402909408,346803.0,1.0,0.0,0.0
14,3,10496.588779601276,133459.32631363507,61487.603305785095,4536.2585893190635,251.656397478736,348099.0,1.0,0.0,0.0
15,4,9085.68486063933,110035.31029690264,27768.595041322318,4741.10583604942,249.66199762294482,349403.0,1.0,0.0,0.0
16,5,16572.49418677193,115768.6175243798,6148.760330578512,4690.426628716267,250.17837159927458,350703.0,1.0,0.0,0.0
17,6,70082.41156916496,119561.5802064233,59504.13223140496,6785.316655716533,250.5051257931102,352016.0,1.0,0.0,0.0
18,7,21866.62014974734,124729.94454653494,11900.826446280991,4797.42936335469,250.95036737995648,353303.0,1.0,0.0,0.0
19,8,1768.696247078974,114417.02954629813,6148.760330578512,5932.85091673732,250.06193569489133,354527.0,1.0,0.0,0.0
20,9,2387.337065708445,105807.10253991684,5950.413223140496,5046.850848949236,249.27096758900555,355758.0,1.0,0.0,0.0
21,10,17176.23605848569,107677.58636767027,9917.355371900827,5388.3968588314065,249.443952313666,357052.0,1.0,0.0,0.0
22,11,31883.091963396,107383.0249522984,25785.12396694216,6392.5294118257125,249.41671089913046,358351.0,1.0,0.0,0.0
23,12,112061.12861712957,152725.07377931554,61487.603305785095,5231.476484327569,253.13523148362304,359685.0,1.0,0.0,0.0
24,1,10509.608305574358,108423.98595593199,49586.77685950412,5223.9192694539315,249.5129802974135,360969.0,1.0,0.0,0.0
25,2,110929.70377642632,159231.04412802536,55537.19008264461,4585.455521688637,253.61050143385387,362239.0,1.0,0.0,0.0
26,3,7958.61216310229,107955.11074408023,53553.719008264445,5680.826538783081,249.46961812115788,363522.0,1.0,0.0,0.0
27,4,39526.733004886315,109052.83296941557,33719.00826446282,4710.002515088211,249.57113686945488,364807.0,1.0,0.0,0.0
28,5,14622.502128493235,112191.46109640005,6148.760330578512,5335.1136709302555,249.86140119267552,366115.0,1.0,0.0,0.0
29,6,-3.700350615990823,101335.95989287183,5950.413223140496,4901.3876297717,248.84805862647303,367385.0,1.0,0.0,0.0
30,7,1841.9600833093768,92246.97995761699,6148.760330578512,4782.179687985702,247.94421108744808,368676.0,1.0,0.0,0.0
31,8,-699.8529357531207,80608.45492456271,6148.760330578512,4789.911766722646,246.66526819486683,369974.0,1.0,0.0,0.0
32,9,1525.1990476475626,71445.16845393443,5950.413223140496,4738.072295135352,245.5520177164344,371247.0,1.0,0.0,0.0
33,10,5223.02421907701,68195.23887194935,3689.256198347107,4783.697602714982,245.1461598044721,372588.0,1.0,0.0,0.0
34,11,20909.83967654754,80827.42743851307,3570.2479338842977,4707.403176099515,246.69102663669133,373942.0,1.0,0.0,0.0
35,12,9450.668817897327,81211.67776186894,3689.256198347107,5377.162296194354,246.73622723936816,375181.0,1.0,0.0,0.0
36,1,63743.91793257181,107293.4649665834,31735.53719008265,5926.593537774746,249.40842827768276,376476.0,1.0,0.0,0.0
