index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor,inflow,deficit
0,1,27413.211405682618,107896.29348340383,39669.42148760331,5161.586434675508,249.4641786260431,331433.0,1.0,0.0,0.0
1,2,171428.1502715257,191808.48748537828,83305.78512396697,4210.171145584424,255.8855584735849,331433.0,0.9993333333333332,0.0,0.0
2,3,113139.68636680179,196677.76292024183,103140.49586776864,5129.9150641698325,256.205887082187,332729.0,0.9986666666666668,0.0,0.0
3,4,21098.06013392465,153638.4352776942,59504.132231404925,4633.255545067647,253.20195377877812,334026.0,0.998,0.0,0.0
4,5,45898.40588903669,119546.4684916956,71404.95867768595,8585.413997349347,250.5038239569,335354.0,0.9973333333333332,0.0,0.0
5,6,1627.4834838064364,110791.99019397232,5950.413223140496,4431.548558389236,249.73197634273305,336635.0,0.9966666666666668,0.0,0.0
6,7,1645.0713246068533,100530.31083631699,6148.760330578512,5757.990351683651,248.7682597896511,337944.0,0.996,0.0,0.0
7,8,9991.431854204233,99260.03869586292,6148.760330578512,5112.943664079805,248.6424404413493,339286.0,0.9953333333333332,0.0,0.0
8,9,11351.02659846076,99388.88390820338,5950.413223140496,5271.768162979786,248.65520244732602,340640.0,0.9946666666666668,0.0,0.0
9,10,7330.283035400458,98150.65353628004,3689.256198347107,4879.257208976696,248.53255680826862,341980.0,0.9940000000000001,0.0,0.0
10,11,7987.392132174784,97531.50495298307,3570.2479338842977,5036.292781587439,248.47123068076297,343256.0,0.9933333333333332,0.0,0.0
11,12,103660.23801798953,134613.0387878804,61487.603305785095,5091.100877307382,251.74937132628583,344563.0,0.9926666666666668,0.0,0.0
12,1,25229.660215498112,109665.28536646084,45619.8347107438,4557.578926173968,249.6277772465052,345869.0,0.992,0.0,0.0
13,2,7251.601300520479,107871.69015352087,3966.9421487603295,5078.254364700081,249.46190327878674,347129.0,0.9913333333333332,0.0,0.0
14,3,46446.026850129696,109723.47726558476,39669.42148760331,4924.818250462572,249.63315890738784,348451.0,0.9906666666666668,0.0,0.0
15,4,13144.265486780789,108189.96570628764,9917.355371900827,4760.421674177078,249.49133780692569,349761.0,0.99,0.0,0.0
16,5,5980.433501652334,103219.5612154227,6148.760330578512,4802.077661938765,249.03166847456052,351039.0,0.9893333333333332,0.0,0.0
17,6,1807.4476351885462,94573.862922621,5950.413223140496,4502.732704849761,248.178278815632,352352.0,0.9886666666666668,0.0,0.0
18,7,1912.9785876980786,82170.23535319294,6148.760330578512,8167.845826547611,246.848985455028,353667.0,0.988,0.0,0.0
19,8,5560.668592519482,75608.03862921259,6148.760330578512,5974.104985921297,246.0770531265984,354964.0,0.9873333333333332,0.0,0.0
20,9,9663.353281659549,73853.16950479831,5950.413223140496,5467.809182933353,245.86014325077397,356336.0,0.9866666666666668,0.0,0.0
21,10,8383.006564609708,73066.12270585445,3689.256198347107,5480.797165206462,245.7594334876333,357624.0,0.986,0.0,0.0
22,11,25120.57589702978,89813.62906708296,3570.2479338842977,4802.821601916962,247.6826729435816,358919.0,0.9853333333333334,0.0,0.0
