index,dates,shiftFactor,population,storage_asis,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.31275,225.321440031686,160526.778311143,NA,51850.7927061959,segment1,36514.9412369653,225.321440031686,NA,113.847656038562,segment1,73.3870118966257,93223.1404958678,NA,48524.8996669541,segment1,30205.9559938162,4828.07980101633,NA,4645.44297910541,segment1,5851.31418535637,4.11309478062768,NA,-0.202432414375185,segment1,-1.14653112060104
2,2,0.999166666666667,3.31275,193.177328169048,57253.6519151853,NA,48757.7504735257,segment1,36514.9412369652,193.177328169048,NA,106.337639824137,segment1,73.3870118966254,67438.0165289256,NA,45418.1838592374,segment1,30205.9559938162,4280.48572444707,NA,4653.75884427404,segment1,5851.31418535638,3.11786972949071,NA,-0.410605345991193,segment1,-1.14653112060104
3,3,0.998333333333333,3.32588,164.397129243105,57014.998355933,NA,45664.7082408554,segment1,36514.9412369652,164.397129243105,NA,98.8276236097117,segment1,73.3870118966254,65454.5454545454,NA,42311.4680515207,segment1,30205.9559938162,4511.54241806205,NA,4662.07470944267,segment1,5851.31418535638,2.19397458977261,NA,-0.6187782776072,segment1,-1.14653112060104
4,4,0.9975,3.33884,70.4142720256462,22372.6918223198,NA,43093.0449839523,segment1,36514.9412369652,70.4142720256462,NA,92.3710915406993,segment1,73.3870118966254,59504.1322314049,NA,39716.4678202285,segment1,30205.9559938162,5160.84533877152,NA,4683.48342191019,segment1,5851.31418535638,-1.12238607757232,NA,-0.795669861619575,segment1,-1.14653112060104
5,5,0.996666666666667,3.35197,54.3774060946755,3396.48707249889,NA,40521.3817270492,segment1,36514.9412369652,54.3774060946755,NA,85.9145594716869,segment1,73.3870118966254,6148.76033057851,NA,37121.4675889362,segment1,30205.9559938162,4464.31641085719,NA,4704.8921343777,segment1,5851.31418535638,-1.7612870856743,NA,-0.97256144563195,segment1,-1.14653112060104
6,6,0.995833333333333,3.36461,38.4570065555379,3207.43107211703,NA,38199.5549388425,segment1,36514.9412369652,38.4570065555379,NA,80.0077322167076,segment1,73.3870118966254,5950.4132231405,NA,34871.7193159005,segment1,30205.9559938162,4421.19764158843,NA,4729.18908056159,segment1,5851.31418535638,-2.4238395496169,NA,-1.13743293056788,segment1,-1.14653112060104
7,7,0.995,3.37806,31.4444237751102,8822.71283041445,33943.7966110484,35877.7281506358,segment1,36514.9412369652,31.4444237751102,71.1013974973189,74.1009049617283,segment1,73.3870118966254,6148.76033057851,30737.1900826446,32621.9710428649,segment1,30205.9559938162,5829.61475102842,4736.23458842739,4753.48602674549,segment1,5851.31418535638,-2.73028618276547,-1.3459261851464,-1.30230441550382,segment1,-1.14653112060104
8,8,0.994166666666667,3.39068,9.92007886601185,957.75799655573,31594.1643367355,33874.9734401164,segment1,36514.9412369652,9.92007886601185,65.7707341717655,68.5364996017768,segment1,73.3870118966254,6148.76033057851,29249.5867768595,30525.7971771694,segment1,30205.9559938162,4494.9528750715,4743.37605637513,4777.10982894659,segment1,5851.31418535638,-3.70496609096031,-1.52036409641227,-1.46017943238216,segment1,-1.14653112060104
9,9,0.993333333333333,3.40327,-13.8124686705698,-323.4983331848,32227.8642089335,31872.218729597,segment1,36514.9412369652,-13.8124686705698,62.4443001482133,62.9720942418254,segment1,73.3870118966254,5950.4132231405,28919.0082644628,28429.623311474,segment1,30205.9559938162,4405.73483513643,4805.75125506933,4800.73363114769,segment1,5851.31418535638,-4.88520419971258,-1.63421392961963,-1.61805444926051,segment1,-1.14653112060104
10,10,0.9925,3.41652,-24.660981845044,3734.12928477721,30784.564105239,32217.0140418153,segment1,36514.9412369652,-24.660981845044,58.5573679769916,61.709307379935,segment1,73.3870118966254,3689.25619834711,27679.3388429752,27877.9876268305,segment1,30205.9559938162,4926.7040149435,4854.34473931362,4865.17465103176,segment1,5851.31418535638,-5.45946968948002,-1.77305823736002,-1.64573803441025,segment1,-1.14653112060104
