index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,27299.95140140686,108416.28753603742,39669.42148760331,4528.3323777661935,249.5122683377451,330824.0,1.0
1,2,75405.74733702024,122875.22580800585,55537.19008264461,5409.618982407433,250.7905880261893,330824.0,0.9985
2,3,35347.72664846482,108771.78661760519,43636.36363636363,5814.80220250191,249.54514534519606,332151.0,0.997
3,4,35288.78083630674,108855.65888283693,29752.06611570249,5452.842455372542,249.55290195901568,333469.0,0.9955
4,5,5493.225838723679,100437.74179031387,6148.760330578512,7762.382600668213,248.7590909063306,334796.0,0.9940000000000001
5,6,-591.3487302897465,89658.14875962617,5950.413223140496,4237.831077257481,247.66596181853248,336148.0,0.9925
6,7,-1555.9149844580945,76173.39167020263,6148.760330578512,5780.081774386938,246.1435574250326,337490.0,0.991
7,8,-2813.1023147193623,61601.168833620985,6148.760330578512,5610.3601912837485,244.236331255585,338750.0,0.9895
8,9,8972.019230804335,59874.911617198035,5950.413223140496,4747.8632240867855,243.99397806458146,340107.0,0.988
9,10,16491.839888850987,66894.68829114105,3689.256198347107,5782.8070165608615,244.9778243859281,341366.0,0.9865
10,11,38109.00317120657,93781.77885759812,3570.2479338842977,7651.6646708652115,248.0998235793976,342666.0,0.985
11,12,115870.28713400663,142721.2339936377,61487.603305785095,5443.228692182247,252.37987928098926,343962.0,0.9835
12,1,82100.03817005138,158332.72216521768,61487.603305785095,5000.9466926865725,253.54487779715228,345240.0,0.982
13,2,61132.00590965663,159738.26199940805,55537.19008264461,4189.275992821936,253.64755438669064,346502.0,0.9805
14,3,55958.20181547825,146955.1831973205,61487.603305785095,7253.677311780983,252.70214668878984,347772.0,0.9790000000000001
15,4,10454.714382421165,109046.1866964918,43636.36363636363,4727.347246886314,249.57052221367718,349107.0,0.9775
16,5,6354.805059486328,102268.916595463,6148.760330578512,6983.314829936618,248.94046717466946,350382.0,0.976
17,6,52171.351638371634,125987.37610121649,23801.652892561982,4651.23924005617,251.0542578855038,351711.0,0.9745
18,7,45931.199224068514,121170.13126676838,41652.89256198347,9095.551496533155,250.6436984206382,353052.0,0.973
19,8,4082.0109080701973,112748.9522531284,6148.760330578512,6354.429591131674,249.91295868428082,354321.0,0.9715
20,9,1273.035322881767,102819.61352298038,5950.413223140496,5251.960829889295,248.99468080301307,355611.0,0.97
21,10,58559.501740514745,108206.84599189676,47603.305785123965,5568.963486474519,249.4928989172197,356906.0,0.9685
22,11,38103.18067530928,109150.60267050676,31735.53719008265,5423.8868066166415,249.58017873582787,358221.0,0.9670000000000001
23,12,48321.80364628882,108429.21591091053,43636.36363636363,5406.826769521516,249.51346397030517,359546.0,0.9655
24,1,142530.49616658807,170730.07380917904,75371.90082644626,4857.737441873479,254.43479459600502,360815.0,0.9640000000000001
25,2,52821.21718322409,163335.9236475098,55537.19008264461,4678.177262249,253.91036844528526,362078.0,0.9625
26,3,44825.24394504896,140937.28308891066,61487.603305785095,5736.2811978632935,252.2440937044383,363389.0,0.961
27,4,33111.02662507096,109745.85310090543,59504.132231404925,4798.324381671401,249.6352282531125,364648.0,0.9595
28,5,-978.109194354072,97219.31517915064,6148.760330578512,5399.6683968222005,248.4403085557796,365967.0,0.958
29,6,26531.99559179658,113235.10606222336,5950.413223140496,4565.791485583368,249.9579188071972,367255.0,0.9565
30,7,20316.52663510545,122512.3191147867,5950.413223140496,5088.9003594016085,250.7593245274627,368599.0,0.955
31,8,7274.392412269016,118295.80171504794,6148.760330578512,5342.149481429245,250.39608216015233,369891.0,0.9535
32,9,-132.06798035039728,107442.13396430376,5950.413223140496,4771.186547253308,249.42217737577946,371244.0,0.9520000000000001
33,10,9750.80322322266,108224.98428094467,3966.9421487603295,5001.010757821415,249.49457636927258,372544.0,0.9505
