index,dates,shiftFactor,population,storage_asis,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.31297,68.4702790105222,58406.2404989642,NA,2698.81117117008,segment1,33869.6524165437,68.4702790105222,NA,-9.61207390250464,segment1,55.0101035039936,61487.6033057851,NA,8878.77050294549,segment1,27471.0748817871,5026.10163844435,NA,4595.62414872229,segment1,5917.0539174096,-1.19774762622882,NA,-4.72629787652946,segment1,-1.9380941994355
2,2,0.999,3.31297,53.0466636647957,22931.328505229,NA,6751.22945028066,segment1,33869.6524165439,53.0466636647957,NA,-0.850792328706582,segment1,55.0101035039934,25785.1239669422,NA,10715.9746764621,segment1,27471.0748817869,4086.83144386383,NA,4682.23047369864,segment1,5917.05391740961,-1.81666802467794,NA,-4.33936951085109,segment1,-1.93809419943549
3,3,0.998,3.3257,53.0110784431794,18332.638528986,NA,10803.6477293912,segment1,33869.6524165439,53.0110784431794,NA,7.91048924509148,segment1,55.0101035039934,13884.2975206612,NA,12553.1788499788,segment1,27471.0748817869,4464.35435805211,NA,4768.83679867498,segment1,5917.05391740961,-1.81814895963834,NA,-3.95244114517272,segment1,-1.93809419943549
4,4,0.997,3.33842,47.539166827224,20503.9639202427,NA,15230.9499495023,segment1,33869.6524165439,47.539166827224,NA,17.3559297431292,segment1,55.0101035039934,17851.2396694215,NA,14865.9327421039,segment1,27471.0748817869,5115.08447800113,NA,4852.75488752688,segment1,5917.05391740961,-2.04587116690553,NA,-3.5530463603992,segment1,-1.93809419943549
5,5,0.996,3.3512,39.7178147142527,7308.71845865761,NA,19658.2521696134,segment1,33869.6524165439,39.7178147142527,NA,26.801370241167,segment1,55.0101035039934,6148.76033057851,NA,17178.6866342291,segment1,27471.0748817869,4679.56657891616,NA,4936.67297637878,segment1,5917.05391740961,-2.3713690352896,NA,-3.15365157562567,segment1,-1.93809419943549
6,6,0.995,3.3647,19.7486394275712,1655.52295818557,NA,24443.78351669,segment1,33869.6524165439,19.7486394275712,NA,36.8276256035345,segment1,55.0101035039934,5950.4132231405,NA,19939.4522393951,segment1,27471.0748817869,4691.23861405175,NA,5011.05308736767,segment1,5917.05391740961,-3.2515919431055,NA,-2.74983761295667,segment1,-1.93809419943549
7,7,0.994,3.37729,-12.2629731971641,-165.332383911488,22714.9734936991,29229.3148637667,segment1,33869.6524165439,-12.2629731971641,38.4467177203345,46.8538809659019,segment1,55.0101035039934,6148.76033057851,16545.4545454545,22700.2178445611,segment1,27471.0748817869,8091.13296664088,5101.42036487249,5085.43319835655,segment1,5917.05391740961,-4.80318173611624,-2.52872498778039,-2.34602365028767,segment1,-1.93809419943549
8,8,0.993,3.3896,-39.1057785254183,-1280.53257865113,33103.5247339064,34320.0416993695,segment1,33869.6524165439,-39.1057785254183,52.2289604126911,57.274406873621,segment1,55.0101035039934,6148.76033057851,21752.0661157025,25976.4345901331,segment1,27471.0748817869,4649.96948848479,5149.44940664348,5163.19746476653,segment1,5917.05391740961,-6.27678827081746,-2.06490646736492,-1.9387117792663,segment1,-1.93809419943549
9,9,0.992,3.40292,44.8005566831735,48009.0379478201,44873.3535051281,39410.7685349724,segment1,33869.6524165439,44.8005566831735,71.4602821088007,67.6949327813401,segment1,55.0101035039934,5950.4132231405,31008.2644628099,29252.6513357051,segment1,27471.0748817869,4300.77388081332,5210.99427906893,5240.96173117652,segment1,5917.05391740961,-2.15984273490909,-1.42824823522537,-1.53139990824493,segment1,-1.93809419943549
10,10,0.991,3.41564,45.7001328311987,16962.431344234,48843.7377738429,44513.6929120387,segment1,33869.6524165439,45.7001328311987,85.7250848796522,79.228083263379,segment1,55.0101035039934,9917.35537190083,37123.9669421488,34115.4505295508,segment1,27471.0748817869,6640.26670572184,5300.60958481108,5325.52113224436,segment1,5917.05391740961,-2.12240545879598,-0.939080373859049,-1.10703296867048,segment1,-1.93809419943549
11,11,0.99,3.42844,43.7813805921127,7047.69494023092,49103.2830230135,49616.6172891049,segment1,33869.6524165439,43.7813805921127,92.2727581649474,90.761233745418,segment1,55.0101035039934,3570.2479338843,40752.0661157025,38978.2497233966,segment1,27471.0748817869,4340.88551393528,5404.76392892824,5410.08053331221,segment1,5917.05391740961,-2.20225735073981,-0.695292515145207,-0.682666029096033,segment1,-1.93809419943549
12,12,0.989,3.44161,50.3751798986227,41622.2258972851,49450.8525058233,51242.5403169661,segment1,33869.6524165439,50.3751798986227,95.6483333701887,97.9051693938712,segment1,55.0101035039934,33719.0082644628,42479.3388429752,41966.4473757144,segment1,27471.0748817869,4936.00794489286,5452.50482048962,5391.3151798788,segment1,5917.05391740961,-1.92784602290016,-0.555097220170342,-0.443559151021725,segment1,-1.93809419943549
13,1,0.988,3.4545,161.547223558409,120897.728273197,49547.3176821064,52868.4633448272,segment1,33869.6524165439,161.547223558409,99.5278573832077,105.049105042324,segment1,55.0101035039934,65454.5454545454,42479.3388429752,44954.6450280321,segment1,27471.0748817869,5415.76317174763,5322.19303327277,5372.5498264454,segment1,5917.05391740961,2.1002893272908,-0.380608460762313,-0.204452272947417,segment1,-1.93809419943549
14,2,0.987,3.46751,290.743543733466,209765.070495972,49669.6959373513,52110.0323063616,segment1,33869.6524165439,290.743543733466,103.902362732762,106.420099650482,segment1,55.0101035039934,146776.859504132,42479.3388429752,45554.2349979065,segment1,27471.0748817869,4849.86691306413,5221.82968707682,5308.40009100182,segment1,5917.05391740961,6.01693951177361,-0.163939124352359,-0.166839580451089,segment1,-1.93809419943549
15,3,0.986,3.48095,276.865919081141,113974.787047565,47859.693586694,51351.601267896,segment1,33869.6524165439,276.865919081141,104.11213215824,107.791094258639,segment1,55.0101035039934,115041.32231405,42479.3388429752,46153.8249677809,segment1,27471.0748817869,5178.39582706258,5285.95850225388,5244.25035555824,segment1,5917.05391740961,5.62804107525926,-0.139709447167804,-0.129226887954761,segment1,-1.93809419943549
16,4,0.985,3.49404,166.039592689699,20151.0378508184,45246.0526477804,49332.6713521029,segment1,33869.6524165439,166.039592689699,99.2130520112952,104.355473867518,segment1,55.0101035039934,63471.0743801653,42219.8347107438,45197.7132560543,segment1,27471.0748817869,6551.8103468024,5230.80400316178,5198.94256943582,segment1,5917.05391740961,2.2479674709887,-0.367614465281275,-0.24923867410752,segment1,-1.93809419943549
17,5,0.984,3.50724,78.3615476988628,13890.7305081747,45852.3524874287,47313.7414363097,segment1,33869.6524165439,78.3615476988628,96.4049303370845,100.919853476396,segment1,55.0101035039934,47603.305785124,41960.3305785124,44241.6015443277,segment1,27471.0748817869,5742.54496892683,5155.67666231116,5153.6347833134,segment1,5917.05391740961,-0.814299064051625,-0.500572936813077,-0.36925046026028,segment1,-1.93809419943549
18,6,0.983,3.52044,62.1187113687512,3415.17849610439,48375.3939015742,43831.9169991788,segment1,33869.6524165439,62.1187113687512,96.6032869229842,93.2325892172217,segment1,55.0101035039934,5950.4132231405,43117.3553719008,41768.3985527303,segment1,27471.0748817869,4774.04162151405,5168.77806601857,5123.63565740287,segment1,5917.05391740961,-1.44397483494672,-0.492318015546558,-0.599321168863868,segment1,-1.93809419943549
19,7,0.982,3.53323,38.4755311741133,390.176308965614,48017.1094469137,40350.0925620479,segment1,33869.6524165439,38.4755311741133,93.8581770825782,85.5453249580471,segment1,55.0101035039934,6148.76033057851,44109.0909090909,39295.195561133,segment1,27471.0748817869,4880.84706597418,5143.31796600562,5093.63653149235,segment1,5917.05391740961,-2.42306861848232,-0.58595000235149,-0.829391877467456,segment1,-1.93809419943549
20,8,0.981,3.54631,15.1438454926051,1101.03685434863,39501.0088623434,35955.2563494029,segment1,33869.6524165439,15.1438454926051,81.1242111650329,73.5798840803945,segment1,55.0101035039934,6148.76033057851,40142.1487603306,35661.0878790093,segment1,27471.0748817869,5451.53508044883,5089.14476490832,5086.41029895342,segment1,5917.05391740961,-3.4568373146125,-1.00951219621371,-1.21385636107264,segment1,-1.93809419943549
21,9,0.98,3.55934,-4.41460112338404,2187.41209904387,30127.390121253,31560.420136758,segment1,33869.6524165439,-4.41460112338404,61.6703465004068,61.6144432027419,segment1,55.0101035039934,5950.4132231405,33778.5123966942,32026.9801968857,segment1,27471.0748817869,5038.29985309851,5103.11682364062,5079.18406641449,segment1,5917.05391740961,-4.39828143868473,-1.65543190396894,-1.59832084467783,segment1,-1.93809419943549
22,10,0.979,3.57199,-22.6626328889127,56.6746590854692,28107.8784546215,30612.3330783126,segment1,33869.6524165439,-22.6626328889127,47.1560383452608,52.9187738404699,segment1,55.0101035039934,3689.25619834711,29563.6363636364,29799.3684942481,segment1,27471.0748817869,4579.03275522625,5075.6807608009,5083.89231059731,segment1,5917.05391740961,-5.35368718974362,-2.15498332428584,-1.91197066036202,segment1,-1.93809419943549
23,11,0.978,3.58469,44.7492261311684,38504.6477769369,29429.4301874794,29664.2460198672,segment1,33869.6524165439,44.7492261311684,42.1401248131522,44.2231044781979,segment1,55.0101035039934,3570.2479338843,26671.0743801653,27571.7567916105,segment1,27471.0748817869,4599.06328401605,5015.51689676303,5088.60055478013,segment1,5917.05391740961,-2.16197893655544,-2.33680057161545,-2.22562047604621,segment1,-1.93809419943549
24,12,0.977,3.59745,54.1678924211603,70718.2670000712,30201.6984180433,31430.9222382344,segment1,33869.6524165439,54.1678924211603,41.535685238976,43.2473980360954,segment1,55.0101035039934,61487.6033057851,25431.4049586777,27677.4142721117,segment1,27471.0748817869,4992.26386379001,5042.29126774499,5093.51233885418,segment1,5917.05391740961,-1.77000632668805,-2.36139775087375,-2.2885605756397,segment1,-1.93809419943549
25,1,0.976,3.61059,91.8718748661279,83202.8602585598,32363.7178672788,33197.5984566016,segment1,33869.6524165439,91.8718748661279,42.8958523030497,42.2716915939928,segment1,55.0101035039934,61487.6033057851,26662.8099173554,27783.0717526129,segment1,27471.0748817869,4748.46485253957,5088.83277109032,5098.42412292824,segment1,5917.05391740961,-0.304718052239679,-2.30722870122098,-2.35150067523319,segment1,-1.93809419943549
26,2,0.975,3.62374,54.8037104046604,43073.5244809212,34875.8161094909,34568.7247945842,segment1,33869.6524165439,54.8037104046604,47.0887403869114,46.0554391289311,segment1,55.0101035039934,55537.1900826446,27894.2148760331,28333.2502682339,segment1,27471.0748817869,4217.00840593709,5094.80159572015,5091.50452193273,segment1,5917.05391740961,-1.7435457613893,-2.13408769617742,-2.20938370716188,segment1,-1.93809419943549
27,3,0.974,3.63676,45.9130004589209,55699.4832764462,35438.4846123136,35939.8511325667,segment1,33869.6524165439,45.9130004589209,52.5693308039944,49.8391866638694,segment1,55.0101035039934,53553.7190082644,27894.214876033,28883.4287838548,segment1,27471.0748817869,6146.58374376468,5078.00404859332,5084.58492093722,segment1,5917.05391740961,-2.11354663770328,-1.89800555828789,-2.06726673909057,segment1,-1.93809419943549
