index,dates,shiftFactor,population,storage_asis,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.31575,49.4085312660725,27402.3453853737,NA,67387.7804113242,segment1,42739.4936119885,49.4085312660725,NA,137.197475751915,segment1,80.0462208362605,39669.4214876033,NA,58395.6707000267,segment1,36187.5949583586,4418.17482803784,NA,4930.546535157,segment1,5934.2025069334,-1.96807462593799,NA,0.742765738562052,segment1,-0.984889105683217
2,2,1,3.31575,265.186703917006,200664.852741274,NA,61787.3569873708,segment1,42739.4936119884,265.186703917006,NA,127.900564994023,segment1,80.0462208362597,99173.5537190083,NA,53940.7556449329,segment1,36187.5949583586,4391.1213293465,NA,4952.69085955664,segment1,5934.20250693344,5.2929065933364,NA,0.454282582914905,segment1,-0.984889105683214
3,3,1,3.32887,273.637851570228,122049.376996289,NA,56186.9335634174,segment1,42739.4936119884,273.637851570228,NA,118.60365423613,segment1,80.0462208362597,113057.851239669,NA,49485.8405898392,segment1,36187.5949583586,5188.50931267006,NA,4974.83518395629,segment1,5934.20250693344,5.53757959936496,NA,0.165799427267757,segment1,-0.984889105683214
4,4,1,3.34153,167.6541100456,20468.0320519006,NA,50927.3172124728,segment1,42739.4936119884,167.6541100456,NA,109.428649723631,segment1,80.0462208362597,63471.0743801653,NA,45159.582401998,segment1,36187.5949583586,4689.64135781815,NA,4999.38828841533,segment1,5934.20250693344,2.30104167729712,NA,-0.124421098839754,segment1,-0.984889105683214
5,5,1,3.35409,87.4349290246532,4899.11848137057,NA,45667.7008615282,segment1,42739.4936119884,87.4349290246532,NA,100.253645211132,segment1,80.0462208362597,35702.479338843,NA,40833.3242141568,segment1,36187.5949583586,5295.27060195373,NA,5023.94139287437,segment1,5934.20250693344,-0.465619464816314,NA,-0.414641624947265,segment1,-0.984889105683214
6,6,1,3.3673,65.2167639823464,569.178968396793,NA,40497.257472924,segment1,42739.4936119884,65.2167639823464,NA,91.2102207101834,segment1,80.0462208362597,5950.4132231405,NA,36590.4601781834,segment1,36187.5949583586,4616.94001429436,NA,5046.48354697511,segment1,5934.20250693344,-1.32387458717645,NA,-0.704730116306814,segment1,-0.984889105683214
7,7,1,3.38056,32.9045871945869,85.9640598638786,38155.0776986358,35326.8140843198,segment1,42739.4936119884,32.9045871945869,87.4125477496968,82.1667962092351,segment1,80.0462208362597,6148.76033057851,33728.9256198347,32347.5961422099,segment1,36187.5949583586,8477.68328377716,5071.95572663829,5069.02570107586,segment1,5934.20250693344,-2.66520362147739,-0.787352392211355,-0.994818607666363,segment1,-0.984889105683214
8,8,1,3.39332,20.1118191627434,5047.06866690068,30995.3894476001,29695.8740826934,segment1,42739.4936119884,20.1118191627434,78.6504340948685,72.2324572954952,segment1,80.0462208362597,6148.76033057851,29844.6280991736,27823.4668347233,segment1,36187.5949583586,4655.05395065172,5093.71249309936,5091.96315242243,segment1,5934.20250693344,-3.23540425681114,-1.08037791589904,-1.31663408710718,segment1,-0.984889105683214
9,9,1,3.40659,1.93861511596475,2141.80103354706,19475.6439995082,24064.934081067,segment1,42739.4936119884,1.93861511596475,60.3735604014725,62.2981183817553,segment1,80.0462208362597,5950.4132231405,22571.9008264463,23299.3375272366,segment1,36187.5949583586,4369.32963145696,5128.3363350902,5114.90060376901,segment1,5934.20250693344,-4.09099991378071,-1.69329174308662,-1.638449566548,segment1,-0.984889105683214
10,10,1,3.41953,-16.2898708383975,20.0009901974002,15389.7378986775,20096.1893033027,segment1,42739.4936119884,-16.2898708383975,46.0034028871489,51.5879171198974,segment1,80.0462208362597,3689.25619834711,16704.132231405,19041.2462142855,segment1,36187.5949583586,4533.56347131329,5152.1765487182,5135.9732378227,segment1,5934.20250693344,-5.01634535669669,-2.188084239357,-2.00678119339364,segment1,-0.984889105683214
