index,dates,shiftFactor,population,storage_asis,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.31165,48.385279584798,19493.9211074931,NA,38073.6501376915,segment1,32550.9072669434,48.385279584798,NA,61.6242765573403,segment1,57.2045405578365,31735.5371900827,NA,33855.666672578,segment1,31047.3057920063,4904.09810425138,NA,5270.92521855169,segment1,5953.067614291,-2.01065885386487,NA,-1.80089958975335,segment1,-1.79222276766865
2,2,1,3.31165,49.8372101574248,50723.3375070632,NA,37419.9099714335,segment1,32550.9072669432,49.8372101574248,NA,63.6449441757247,segment1,57.2045405578368,45619.8347107438,NA,33093.6361081363,segment1,31047.3057920061,4450.13403863745,NA,5268.98657108305,segment1,5953.06761429102,-1.95023447971508,NA,-1.68226649092543,segment1,-1.79222276766865
3,3,1,3.32444,213.424554906566,163652.413389983,NA,36766.1698051756,segment1,32550.9072669432,213.424554906566,NA,65.6656117941091,segment1,57.2045405578368,85289.2561983471,NA,32331.6055436946,segment1,31047.3057920061,4748.85205452288,NA,5267.04792361442,segment1,5953.06761429102,3.75013896325115,NA,-1.56363339209751,segment1,-1.79222276766865
4,4,1,3.33785,104.918054988448,15746.370217976,NA,36312.6777208499,segment1,32550.9072669432,104.918054988448,NA,67.3238302608239,segment1,57.2045405578368,59504.1322314049,NA,31699.4672387319,segment1,31047.3057920061,5070.16294972424,NA,5260.29212901106,segment1,5953.06761429102,0.168388648948479,NA,-1.46749790312726,segment1,-1.79222276766865
5,5,1,3.35081,84.1062034167633,15187.009353899,NA,35859.1856365243,segment1,32550.9072669432,84.1062034167633,NA,68.9820487275386,segment1,57.2045405578368,17851.2396694215,NA,31067.3289337693,segment1,31047.3057920061,6701.1028917357,NA,5253.5363344077,segment1,5953.06761429102,-0.591599626331515,NA,-1.371362414157,segment1,-1.79222276766865
6,6,1,3.36382,54.2195375339615,294.460921924105,NA,35674.959892163,segment1,32550.9072669432,54.2195375339615,NA,70.6015882903442,segment1,57.2045405578368,5950.4132231405,NA,30659.6661954596,segment1,31047.3057920061,7793.04734604443,NA,5247.74284917558,segment1,5953.06761429102,-1.76785703409948,NA,-1.28558585215256,segment1,-1.79222276766865
7,7,1,3.37649,80.5722802479086,46037.7518871724,33153.5045050291,35490.7341478018,segment1,32550.9072669432,80.5722802479086,70.2206139084419,72.2211278531497,segment1,57.2045405578368,29752.0661157025,28505.7851239669,30252.0034571499,segment1,31047.3057920061,4426.95155019378,5239.25235028074,5241.94936394345,segment1,5953.06761429102,-0.728596992457057,-1.22346942214376,-1.19980929014813,segment1,-1.79222276766865
8,8,1,3.38963,47.6150468803957,-2937.81495522546,39559.4366592797,35072.9974502985,segment1,32550.9072669432,47.6150468803957,77.7314452445722,73.5942229273326,segment1,57.2045405578368,6148.76033057851,30902.479338843,29830.8982970001,segment1,31047.3057920061,5744.17972957683,5277.08321917814,5237.6460757965,segment1,5953.06761429102,-2.04271329916043,-0.96378058429555,-1.12555967165519,segment1,-1.79222276766865
9,9,1,3.40292,37.4862549251646,5847.08787081005,37986.0442690893,34655.2607527953,segment1,32550.9072669432,37.4862549251646,80.6192351949405,74.9673180015155,segment1,57.2045405578368,5950.4132231405,31398.347107438,29409.7931368502,segment1,31047.3057920061,4454.63102752353,5288.19168398566,5233.34278764956,segment1,5953.06761429102,-2.46423890536167,-0.857499874949966,-1.05131005316224,segment1,-1.79222276766865
10,10,1,3.41623,18.7688298413421,49.8494407076483,31327.0230204344,33449.1479539394,segment1,32550.9072669432,18.7688298413421,73.9016853947351,73.3944086852651,segment1,57.2045405578368,3689.25619834711,29084.2975206612,28739.4366960323,segment1,31047.3057920061,4783.43453008067,5265.62290986572,5194.19103638588,segment1,5953.06761429102,-3.2952641215725,-1.09083872955492,-1.10373679594818,segment1,-1.79222276766865
11,11,1,3.42877,49.433587856755,42603.8231651769,31107.2229985817,32243.0351550834,segment1,32550.9072669432,49.433587856755,70.9343716483404,71.8214993690148,segment1,57.2045405578368,23801.652892562,27274.3801652893,28069.0802552143,segment1,31047.3057920061,5003.0291656791,5168.13401917013,5155.03928512221,segment1,5953.06761429102,-1.96703185651162,-1.20485622123815,-1.15616353873412,segment1,-1.79222276766865
12,12,1,3.44166,52.8226114818744,21969.8619252675,34072.7828102531,33363.9252400256,segment1,32550.9072669432,52.8226114818744,70.9615581578753,71.190472007954,segment1,57.2045405578368,15867.7685950413,29018.1818181818,28776.4348680607,segment1,31047.3057920061,4577.03269892239,5042.36706278066,5102.74986917415,segment1,5953.06761429102,-1.82599230862445,-1.20306646903749,-1.19864382476104,segment1,-1.79222276766865
13,1,1,3.45468,50.5011097446002,57841.8855636953,35973.4835981621,34484.8153249677,segment1,32550.9072669432,50.5011097446002,71.9657439681638,70.5594446468931,segment1,57.2045405578368,53553.7190082644,30505.7851239669,29483.789480907,segment1,31047.3057920061,5332.84233720438,5015.81485956536,5050.46045322609,segment1,5953.06761429102,-1.92260525431701,-1.16340200238652,-1.24112411078796,segment1,-1.79222276766865
