index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor,inflow,deficit
0,1,27888.687424416694,109121.15099379943,39669.42148760331,4412.204943014004,249.57745500728748,331445.0,1.0,0.0,0.0
1,2,58521.622653737235,108393.19596270485,53553.719008264445,5695.858676567508,249.51013279965827,331445.0,0.9995,0.0,0.0
2,3,37141.92805554424,109156.09301627113,31735.53719008265,4643.493811895314,249.58068648999088,332717.0,0.9990000000000001,0.0,0.0
3,4,12993.292596681838,109046.7799096502,7933.884297520661,5168.721405782096,249.570577074785,334047.0,0.9985,0.0,0.0
4,5,1950.1696305559506,97913.67429769383,6148.760330578512,6934.5149119338075,248.50908422124542,335317.0,0.998,0.0,0.0
5,6,2085.4734648183608,89100.09828449572,5950.413223140496,4948.636254875973,247.60598218878934,336596.0,0.9975,0.0,0.0
6,7,11732.009256930018,89380.78949002275,6148.760330578512,5302.557720824482,247.6361510629861,337877.0,0.997,0.0,0.0
7,8,90940.61529979564,122177.56732485439,53553.71900826446,4590.118456699539,250.7304865028303,339143.0,0.9965,0.0,0.0
8,9,9698.178579553018,121096.68143097169,5950.413223140496,4828.651250295271,250.63737090204785,340453.0,0.996,0.0,0.0
9,10,4115.333003478677,108565.71632882742,11900.826446280991,4745.471659341918,249.52608770265675,341764.0,0.9955,0.0,0.0
10,11,1457.2505542387594,101392.0551733818,3570.2479338842977,5060.663775800064,248.8536148151131,343079.0,0.995,0.0,0.0
11,12,57207.9841731921,107350.33586985436,45619.8347107438,5629.868765975811,249.41368777118785,344364.0,0.9945,0.0,0.0
12,1,16967.565819183525,109597.56669472686,9917.355371900827,4802.979622410182,249.6215145375684,345663.0,0.9940000000000001,0.0,0.0
13,2,19956.509878631376,109472.56759897963,15867.768595041323,4213.74037933725,249.60995446212704,347007.0,0.9935,0.0,0.0
14,3,10062.88607359867,107934.15450327666,5950.413223140496,5650.885946161129,249.46768006134067,348299.0,0.993,0.0,0.0
15,4,89731.42024589262,133421.2561594882,59504.132231404925,4740.186358276447,251.6533295317502,349544.0,0.9925,0.0,0.0
16,5,7104.813855895202,122273.3887440194,11900.826446280991,6351.854825082991,250.73874127705201,350810.0,0.992,0.0,0.0
